# time largest_cluster_rg
50000.000000 26.5826754165
100000.000000 24.3323656834
150000.000000 20.5300759370
200000.000000 20.2544544491
250000.000000 20.9070276290
300000.000000 20.8091422424
350000.000000 20.6591432318
400000.000000 21.1110340654
450000.000000 20.0102290114
500000.000000 21.2054528905
550000.000000 19.4165345952
600000.000000 19.7166940135
650000.000000 19.3116823965
700000.000000 18.8917309955
750000.000000 18.9257455411
800000.000000 19.1923730357
850000.000000 21.0845136084
900000.000000 19.0307115314
950000.000000 18.6073333344
1000000.000000 18.7742163414
1050000.000000 19.1594867435
1100000.000000 19.0967074240
1150000.000000 18.6031155545
1200000.000000 18.9594302903
1250000.000000 18.6747455584
1300000.000000 18.8591235099
1350000.000000 19.8265740842
1400000.000000 18.3988687590
1450000.000000 18.2077663560
1500000.000000 18.0412203735
1550000.000000 18.5234367817
1600000.000000 17.7684438110
1650000.000000 17.7673060454
1700000.000000 17.1637593850
1750000.000000 17.4141685163
1800000.000000 17.0394190638
1850000.000000 16.8747268310
1900000.000000 17.1794192739
1950000.000000 17.3033729302
2000000.000000 17.4963705362
2050000.000000 16.9234911070
2100000.000000 17.1464876686
2150000.000000 17.0040604350
2200000.000000 16.5575575010
2250000.000000 16.8416090647
2300000.000000 16.5984564509
2350000.000000 16.6097105291
2400000.000000 16.8318232590
2450000.000000 16.8437996290
2500000.000000 16.7932645083
2550000.000000 17.1939504266
2600000.000000 17.6468891024
2650000.000000 17.9878000717
2700000.000000 16.7043473237
2750000.000000 17.4435097044
2800000.000000 17.2196376972
2850000.000000 16.4461535429
2900000.000000 17.1063695647
2950000.000000 16.3519683193
3000000.000000 17.3658307698
3050000.000000 16.6658334501
3100000.000000 17.2694516019
3150000.000000 16.5043955861
3200000.000000 16.8838865168
3250000.000000 16.5127043068
3300000.000000 16.4260780181
3350000.000000 16.5892887336
3400000.000000 16.8273715295
3450000.000000 16.8047267275
3500000.000000 16.8023570302
3550000.000000 16.3635314951
3600000.000000 16.6607879011
3650000.000000 16.4528135131
3700000.000000 16.1898215905
3750000.000000 16.4588152957
3800000.000000 17.8981848241
3850000.000000 16.5039172651
3900000.000000 16.9981079109
3950000.000000 17.2478606536
4000000.000000 17.4332148497
4050000.000000 16.6520106124
4100000.000000 16.6680903611
4150000.000000 19.1230705973
4200000.000000 16.0963302877
4250000.000000 16.1123155385
4300000.000000 16.0305160990
4350000.000000 16.5029192099
4400000.000000 16.0646946687
4450000.000000 15.9979054740
4500000.000000 15.5933948066
4550000.000000 15.9211180803
4600000.000000 15.7745482174
4650000.000000 15.5420071048
4700000.000000 15.8245034374
4750000.000000 16.0994872192
4800000.000000 15.9627556539
4850000.000000 16.4142852566
4900000.000000 16.7482339019
4950000.000000 16.1905948539
5000000.000000 16.1686539346
5050000.000000 16.2430253611
5100000.000000 16.4527375207
5150000.000000 15.9924989935
5200000.000000 15.7876784564
5250000.000000 15.7211894916
5300000.000000 15.6201912111
5350000.000000 15.4245968283
5400000.000000 15.9018319859
5450000.000000 15.5208237094
5500000.000000 15.9424690728
5550000.000000 16.1614485253
5600000.000000 16.3024000561
5650000.000000 16.0603148756
5700000.000000 16.9221071822
5750000.000000 15.9236074986
5800000.000000 15.7216166192
5850000.000000 15.6104488473
5900000.000000 15.5554580282
5950000.000000 16.2488111230
6000000.000000 16.1893382824
6050000.000000 15.2781059009
6100000.000000 15.2444035776
6150000.000000 15.5949527022
6200000.000000 15.8782851289
6250000.000000 15.2788031216
6300000.000000 15.0627346969
6350000.000000 15.2857151640
6400000.000000 14.9175221980
6450000.000000 15.3750337957
6500000.000000 15.7111832108
6550000.000000 17.2782591958
6600000.000000 15.8390213422
6650000.000000 16.0691568238
6700000.000000 46.2544945833
6750000.000000 35.3983960015
6800000.000000 30.2821814000
6850000.000000 17.2955498181
6900000.000000 17.5322424325
6950000.000000 16.7221570065
7000000.000000 18.1852656102
7050000.000000 26.6824720532
7100000.000000 15.9316040584
7150000.000000 15.8526066124
7200000.000000 29.2446657995
7250000.000000 18.0657121447
7300000.000000 16.9753589509
7350000.000000 16.7476024465
7400000.000000 17.5237260983
7450000.000000 16.7420483866
7500000.000000 16.1958502368
7550000.000000 18.1163122586
7600000.000000 17.1263598816
7650000.000000 17.0761218203
7700000.000000 16.7581351299
7750000.000000 16.3455480756
7800000.000000 16.9193669452
7850000.000000 16.8157635132
7900000.000000 41.7717040443
7950000.000000 17.5768066670
8000000.000000 16.6135729464
8050000.000000 30.6669054567
8100000.000000 32.5803636046
8150000.000000 15.9618922396
8200000.000000 19.9436406994
8250000.000000 15.8874958947
8300000.000000 16.6976223128
8350000.000000 15.9564578562
8400000.000000 16.3585107157
8450000.000000 17.6120821687
8500000.000000 17.1194265148
8550000.000000 18.1074672388
8600000.000000 17.4466910456
8650000.000000 16.9173558259
8700000.000000 19.1510881348
8750000.000000 16.1461633997
8800000.000000 23.7322130761
8850000.000000 19.2298953533
8900000.000000 24.1049198853
8950000.000000 18.1945826127
9000000.000000 28.9808673908
9050000.000000 15.8185874297
9100000.000000 33.3411865094
9150000.000000 20.5384636456
9200000.000000 18.0844762336
9250000.000000 16.5390014526
9300000.000000 23.2978825027
9350000.000000 16.0810672926
9400000.000000 18.0487286402
9450000.000000 16.6812859146
9500000.000000 16.1490357935
9550000.000000 18.5150370339
9600000.000000 17.1396172727
9650000.000000 20.8368826464
9700000.000000 16.0586428278
9750000.000000 16.2232417272
9800000.000000 16.8531272302
9850000.000000 17.3245478582
9900000.000000 16.4989447386
9950000.000000 16.4826113867
10000000.000000 16.9043008229
10050000.000000 16.2961318047
10100000.000000 16.7808298530
10150000.000000 16.9569149607
10200000.000000 16.8625763066
10250000.000000 16.7124819559
10300000.000000 17.9452975268
10350000.000000 16.3459465246
10400000.000000 16.5767182634
10450000.000000 16.8330415564
10500000.000000 16.1671841129
10550000.000000 16.2507157045
10600000.000000 16.3928802640
10650000.000000 16.4012109563
10700000.000000 16.9977430566
10750000.000000 16.2756247877
10800000.000000 16.6413886435
10850000.000000 19.3759353617
10900000.000000 19.4313498759
10950000.000000 16.7173011221
11000000.000000 16.1249507523
11050000.000000 15.8581992890
11100000.000000 17.1257092183
11150000.000000 16.1748163131
11200000.000000 16.3539226438
11250000.000000 16.8980709266
11300000.000000 16.4220309063
11350000.000000 16.5151704943
11400000.000000 16.3437527542
11450000.000000 15.8795681311
11500000.000000 16.7773280938
11550000.000000 15.8352549566
11600000.000000 16.0501403176
11650000.000000 16.9528907615
11700000.000000 17.3667645423
11750000.000000 16.5872479150
11800000.000000 15.7123450332
11850000.000000 19.4836133908
11900000.000000 16.5875021448
11950000.000000 15.9389514646
12000000.000000 15.6603355479
12050000.000000 15.7887241290
12100000.000000 16.3603152263
12150000.000000 16.5707470438
12200000.000000 17.2770451956
12250000.000000 16.4717102617
12300000.000000 16.6708771785
12350000.000000 16.6710849808
12400000.000000 20.7162893087
12450000.000000 23.5748072795
12500000.000000 18.2869454115
12550000.000000 16.6044812900
12600000.000000 15.9806832406
