# time largest_cluster_rg
50000.000000 20.7644221997
100000.000000 21.3177169436
150000.000000 20.8854244152
200000.000000 20.9671066189
250000.000000 21.7340371774
300000.000000 20.8766887065
350000.000000 20.8037818821
400000.000000 21.5869443905
450000.000000 21.6363357780
500000.000000 21.6466357946
550000.000000 21.2796470122
600000.000000 21.4449929926
650000.000000 22.0556519897
700000.000000 22.4478626498
750000.000000 21.7701434703
800000.000000 21.8405721184
850000.000000 21.7615362182
900000.000000 21.9468395583
950000.000000 23.1667283544
1000000.000000 22.8248881031
1050000.000000 22.6932426026
1100000.000000 22.4648014292
1150000.000000 22.7320774828
1200000.000000 22.4790702924
1250000.000000 22.9107594554
1300000.000000 20.2148641318
1350000.000000 19.9413820923
1400000.000000 20.1383706781
1450000.000000 20.9682467060
1500000.000000 21.5152797813
1550000.000000 21.4380617454
1600000.000000 22.8393424560
1650000.000000 22.3521381591
1700000.000000 20.8989647896
1750000.000000 20.9637328343
1800000.000000 24.5263827863
1850000.000000 21.0734875656
1900000.000000 20.3816096469
1950000.000000 20.4914480753
2000000.000000 24.5014151822
2050000.000000 19.9299697388
2100000.000000 19.6075896884
2150000.000000 20.8514210232
2200000.000000 24.0890950343
2250000.000000 21.8830779992
2300000.000000 20.8995230541
2350000.000000 20.4177879902
2400000.000000 21.9120008582
2450000.000000 21.4322479496
2500000.000000 21.4351970349
2550000.000000 19.8839880658
2600000.000000 24.9356981244
2650000.000000 19.7845924267
2700000.000000 20.3805053073
2750000.000000 25.3748917989
2800000.000000 20.7454461605
2850000.000000 20.2253477294
2900000.000000 19.3821399347
2950000.000000 20.0677164913
3000000.000000 20.0258110832
3050000.000000 25.4357097336
3100000.000000 18.8979492636
3150000.000000 29.6069825094
3200000.000000 21.4755266573
3250000.000000 19.3409832222
3300000.000000 19.0940047126
3350000.000000 20.1975849356
3400000.000000 19.7248224224
3450000.000000 20.9326473945
3500000.000000 19.4310639029
3550000.000000 20.3456943857
3600000.000000 21.1914876789
3650000.000000 19.9394444399
3700000.000000 19.2036523460
3750000.000000 19.2133632918
3800000.000000 19.1086757659
3850000.000000 19.5224606565
3900000.000000 18.4592469490
3950000.000000 20.2029108192
4000000.000000 19.0360675414
4050000.000000 18.2928122093
4100000.000000 18.6476819988
4150000.000000 19.8120194388
4200000.000000 19.6594350178
4250000.000000 19.9204066539
4300000.000000 18.7128978975
4350000.000000 19.9176238017
4400000.000000 20.0154013298
4450000.000000 19.6980921825
4500000.000000 20.3087010558
4550000.000000 19.6968820214
4600000.000000 18.3958027223
4650000.000000 19.0042969968
4700000.000000 20.0646770258
4750000.000000 20.6948071271
4800000.000000 19.1004993968
4850000.000000 21.0506360208
4900000.000000 19.3251682055
4950000.000000 20.4420052627
5000000.000000 20.2448669451
5050000.000000 20.8557361416
5100000.000000 19.2496577865
5150000.000000 20.4781151217
5200000.000000 21.0337257600
5250000.000000 19.4880380597
5300000.000000 19.3984522740
5350000.000000 19.5116380778
5400000.000000 21.1012930306
5450000.000000 19.2806302896
5500000.000000 20.3670845719
5550000.000000 19.6144957276
5600000.000000 20.3549637801
5650000.000000 20.0109533503
5700000.000000 20.3869815556
5750000.000000 20.6460047056
5800000.000000 18.9901821837
5850000.000000 18.2892094986
5900000.000000 18.2280006295
5950000.000000 19.8101909847
6000000.000000 19.4804977340
6050000.000000 18.2355501598
6100000.000000 20.0934973806
6150000.000000 19.9321536097
6200000.000000 18.1833047822
6250000.000000 19.4154826253
6300000.000000 19.3426001265
6350000.000000 18.9447693262
6400000.000000 18.6257097255
6450000.000000 18.6565883348
6500000.000000 18.8481708200
6550000.000000 19.9224586957
6600000.000000 20.2170488938
6650000.000000 20.2733704737
6700000.000000 19.7743716229
6750000.000000 18.8757080213
6800000.000000 20.4428594920
6850000.000000 19.9559229227
6900000.000000 19.8090730473
6950000.000000 19.6630801030
7000000.000000 20.0997705569
7050000.000000 18.7032648571
7100000.000000 19.1763886876
7150000.000000 19.6737975061
7200000.000000 18.2837508421
7250000.000000 18.9168896786
7300000.000000 18.3541959608
7350000.000000 19.8190412920
7400000.000000 17.9176283632
7450000.000000 19.7428525546
7500000.000000 19.3795685053
7550000.000000 19.2423455785
7600000.000000 18.6223494443
7650000.000000 19.6367224437
7700000.000000 19.0352232558
7750000.000000 18.8660253995
7800000.000000 19.4632472198
7850000.000000 18.8233634177
7900000.000000 18.6024039889
7950000.000000 18.8293927777
8000000.000000 17.6895951462
8050000.000000 18.6111775705
8100000.000000 19.2270854528
8150000.000000 18.4066193447
8200000.000000 19.4517058319
8250000.000000 18.7190316733
8300000.000000 18.3649256630
8350000.000000 20.5192190420
8400000.000000 18.0758174922
8450000.000000 19.0655576264
8500000.000000 19.6991845344
8550000.000000 20.3745331245
8600000.000000 18.8583137419
8650000.000000 18.6746530415
8700000.000000 20.3818082774
8750000.000000 26.6320126541
8800000.000000 18.9589509147
8850000.000000 29.4882452908
8900000.000000 21.2960206929
8950000.000000 18.2651457241
9000000.000000 20.5121992356
9050000.000000 18.1575679304
9100000.000000 18.9611132363
9150000.000000 19.2531203627
9200000.000000 28.6805164827
9250000.000000 18.0591608703
9300000.000000 20.3414971302
9350000.000000 19.5409847411
9400000.000000 19.3764619483
9450000.000000 18.2563889117
9500000.000000 19.8632755117
9550000.000000 21.2505844444
9600000.000000 18.1288442590
9650000.000000 17.9740612886
9700000.000000 17.6164507382
9750000.000000 18.7056539958
9800000.000000 23.0383885248
9850000.000000 19.3085504333
9900000.000000 20.2538993169
9950000.000000 19.9640186151
10000000.000000 19.5738815312
10050000.000000 22.7991156998
10100000.000000 19.5480265513
10150000.000000 19.8404065271
10200000.000000 22.7672470475
10250000.000000 25.4113147388
10300000.000000 20.0024807304
10350000.000000 20.2614148590
10400000.000000 18.1506819051
10450000.000000 19.9506656796
10500000.000000 18.3418695435
10550000.000000 19.8172552839
10600000.000000 19.1153316413
10650000.000000 17.1556912349
10700000.000000 17.1058196099
10750000.000000 17.7651368826
10800000.000000 17.2503764990
10850000.000000 17.6037039180
10900000.000000 20.4825785036
10950000.000000 18.0311875975
11000000.000000 18.4920478969
11050000.000000 19.3955661427
11100000.000000 18.2445543922
11150000.000000 18.1590996897
11200000.000000 17.9696165776
11250000.000000 17.6337926306
11300000.000000 16.7296755681
11350000.000000 16.6636625105
11400000.000000 18.4029447889
11450000.000000 19.3066172163
11500000.000000 18.5490071673
11550000.000000 20.1098080476
11600000.000000 17.6709425127
11650000.000000 20.8966607482
11700000.000000 17.7412423566
11750000.000000 17.0369733560
11800000.000000 15.6470292630
11850000.000000 16.8209160959
11900000.000000 16.7189553905
11950000.000000 19.6233830381
12000000.000000 17.8164962610
12050000.000000 16.4609043259
12100000.000000 17.4721432598
12150000.000000 16.1987028669
12200000.000000 15.9337757758
12250000.000000 16.1882484036
12300000.000000 16.2056167632
12350000.000000 16.8147217875
12400000.000000 16.6115246853
12450000.000000 16.0706116857
12500000.000000 16.4930114863
12550000.000000 15.6435556987
12600000.000000 16.2928068859
12650000.000000 16.0261587869
12700000.000000 16.7195355500
12750000.000000 15.5326278233
12800000.000000 15.4562440541
12850000.000000 14.7101254365
12900000.000000 15.0983981970
12950000.000000 15.9075303515
13000000.000000 16.9724347630
13050000.000000 15.8320354518
13100000.000000 15.5609208941
13150000.000000 16.3875425269
13200000.000000 15.6307864119
13250000.000000 15.2363518008
13300000.000000 16.3191103226
13350000.000000 16.6428782130
13400000.000000 17.2024974628
13450000.000000 16.3205961279
13500000.000000 17.7036967054
13550000.000000 15.1002013233
13600000.000000 15.7837105404
13650000.000000 17.0492301280
13700000.000000 16.7881267368
13750000.000000 16.7555437372
13800000.000000 16.7358221751
13850000.000000 18.2037381163
13900000.000000 19.1639948328
13950000.000000 15.6765187163
14000000.000000 17.7120018096
14050000.000000 17.6615945402
14100000.000000 18.9242370098
14150000.000000 25.6610485788
14200000.000000 19.5173276835
14250000.000000 21.1869031253
14300000.000000 19.9944597622
14350000.000000 19.0790646042
14400000.000000 19.8442196448
14450000.000000 20.4086728450
14500000.000000 25.0525823181
14550000.000000 19.4739242380
14600000.000000 41.3074198586
14650000.000000 25.6261301522
14700000.000000 26.9205966732
14750000.000000 34.0072310275
14800000.000000 17.3123352603
14850000.000000 18.5548085044
14900000.000000 25.6211901011
14950000.000000 39.3846800347
15000000.000000 18.8130128045
15050000.000000 32.6408442151
15100000.000000 24.5481082119
15150000.000000 26.5438340979
15200000.000000 29.7123054073
15250000.000000 26.8264980603
15300000.000000 36.3555272604
15350000.000000 39.9110191657
15400000.000000 38.8877233483
15450000.000000 34.1481195664
15500000.000000 19.0677833143
15550000.000000 19.9996176316
15600000.000000 20.5169727809
15650000.000000 17.3000085715
15700000.000000 23.8318443076
15750000.000000 24.9994459983
15800000.000000 18.3422043270
15850000.000000 41.8789244864
15900000.000000 25.2980712821
15950000.000000 23.2858741976
16000000.000000 17.5750232907
16050000.000000 16.8241396921
16100000.000000 20.4195085019
16150000.000000 20.0195155910
16200000.000000 18.8812184246
16250000.000000 19.4107246163
16300000.000000 20.0987130823
16350000.000000 18.6610364843
16400000.000000 17.4967791522
16450000.000000 18.0061944273
16500000.000000 18.6867136765
16550000.000000 17.1362522183
16600000.000000 19.6610993850
16650000.000000 19.5048616854
16700000.000000 17.3718918370
16750000.000000 17.1864452402
16800000.000000 18.3593113774
16850000.000000 18.6058734787
16900000.000000 18.4779041780
16950000.000000 16.9545537639
17000000.000000 17.9112637445
17050000.000000 17.4954204551
17100000.000000 16.8513814937
17150000.000000 18.4754528302
17200000.000000 17.2005860260
17250000.000000 19.2472720870
17300000.000000 19.1273485480
17350000.000000 18.7409851996
17400000.000000 22.1270000740
17450000.000000 22.1754708092
17500000.000000 18.7581475840
17550000.000000 17.1469615430
17600000.000000 22.4067969726
17650000.000000 19.3092367544
17700000.000000 17.6396877431
17750000.000000 20.3327390827
17800000.000000 19.8231635841
17850000.000000 20.6436094253
17900000.000000 19.2634687821
17950000.000000 16.5749597079
18000000.000000 17.1566296646
18050000.000000 17.7718249994
18100000.000000 17.7856769844
18150000.000000 20.5509307506
18200000.000000 16.9838768574
18250000.000000 17.2294732760
18300000.000000 20.7983974020
18350000.000000 18.9187656113
18400000.000000 19.4679730894
18450000.000000 26.1127679181
18500000.000000 27.5818544678
18550000.000000 20.9178492635
18600000.000000 19.8821001641
18650000.000000 19.5116721481
18700000.000000 25.0422368275
18750000.000000 17.2253007898
18800000.000000 18.0730807557
18850000.000000 22.4562727765
18900000.000000 35.5291587881
18950000.000000 37.5343834728
19000000.000000 22.4033351979
19050000.000000 31.8056100478
19100000.000000 26.0644474522
19150000.000000 37.2092364671
19200000.000000 23.4343174658
19250000.000000 25.0979160562
19300000.000000 27.2068507242
19350000.000000 23.6678043528
19400000.000000 23.8185311932
19450000.000000 20.8141474693
19500000.000000 33.0114936734
19550000.000000 24.4441679481
19600000.000000 24.3217344317
19650000.000000 33.2989550999
19700000.000000 37.2256552864
19750000.000000 34.6493276755
19800000.000000 33.5678003176
19850000.000000 36.2751229800
19900000.000000 30.6796596457
19950000.000000 21.1623450117
20000000.000000 24.1056782739
