# time mean_cluster_size
50000.000000 300.0000000000
100000.000000 200.0000000000
150000.000000 60.0000000000
200000.000000 33.3333333333
250000.000000 25.0000000000
300000.000000 22.2222222222
350000.000000 21.4285714286
400000.000000 22.2222222222
450000.000000 20.0000000000
500000.000000 20.0000000000
550000.000000 15.3846153846
600000.000000 17.1428571429
650000.000000 17.1428571429
700000.000000 15.3846153846
750000.000000 15.3846153846
800000.000000 13.9534883721
850000.000000 13.3333333333
900000.000000 15.3846153846
950000.000000 12.7659574468
1000000.000000 11.7647058824
1050000.000000 12.2448979592
1100000.000000 14.6341463415
1150000.000000 13.3333333333
1200000.000000 13.3333333333
1250000.000000 12.7659574468
1300000.000000 11.7647058824
1350000.000000 12.0000000000
1400000.000000 12.0000000000
1450000.000000 11.3207547170
1500000.000000 9.6774193548
1550000.000000 11.1111111111
1600000.000000 10.3448275862
1650000.000000 9.5238095238
1700000.000000 10.7142857143
1750000.000000 10.5263157895
1800000.000000 10.0000000000
1850000.000000 10.3448275862
1900000.000000 10.3448275862
1950000.000000 10.3448275862
2000000.000000 10.1694915254
2050000.000000 8.8235294118
2100000.000000 12.0000000000
2150000.000000 10.3448275862
2200000.000000 11.3207547170
2250000.000000 11.3207547170
2300000.000000 9.8360655738
2350000.000000 9.8360655738
2400000.000000 9.8360655738
2450000.000000 10.3448275862
2500000.000000 10.1694915254
2550000.000000 10.0000000000
2600000.000000 10.7142857143
2650000.000000 12.0000000000
2700000.000000 10.7142857143
2750000.000000 11.5384615385
2800000.000000 11.5384615385
2850000.000000 11.1111111111
2900000.000000 10.9090909091
2950000.000000 9.6774193548
3000000.000000 10.1694915254
3050000.000000 12.2448979592
3100000.000000 11.7647058824
3150000.000000 11.5384615385
3200000.000000 12.0000000000
3250000.000000 11.1111111111
3300000.000000 9.5238095238
3350000.000000 10.1694915254
3400000.000000 12.0000000000
3450000.000000 10.3448275862
3500000.000000 10.3448275862
3550000.000000 9.8360655738
3600000.000000 11.1111111111
3650000.000000 10.5263157895
3700000.000000 9.6774193548
3750000.000000 10.9090909091
3800000.000000 12.0000000000
3850000.000000 10.3448275862
3900000.000000 12.0000000000
3950000.000000 12.0000000000
4000000.000000 12.7659574468
4050000.000000 11.3207547170
4100000.000000 12.0000000000
4150000.000000 11.1111111111
4200000.000000 10.1694915254
4250000.000000 10.5263157895
4300000.000000 10.3448275862
4350000.000000 10.5263157895
4400000.000000 10.5263157895
4450000.000000 9.6774193548
4500000.000000 10.0000000000
4550000.000000 8.6956521739
4600000.000000 11.1111111111
4650000.000000 10.7142857143
4700000.000000 10.7142857143
4750000.000000 11.3207547170
4800000.000000 10.9090909091
4850000.000000 11.3207547170
4900000.000000 11.5384615385
4950000.000000 11.1111111111
5000000.000000 11.5384615385
5050000.000000 10.5263157895
5100000.000000 11.7647058824
5150000.000000 10.5263157895
5200000.000000 11.5384615385
5250000.000000 10.9090909091
5300000.000000 11.7647058824
5350000.000000 10.1694915254
5400000.000000 10.5263157895
5450000.000000 9.6774193548
5500000.000000 10.5263157895
5550000.000000 11.5384615385
5600000.000000 10.3448275862
5650000.000000 10.7142857143
5700000.000000 10.5263157895
5750000.000000 9.6774193548
5800000.000000 10.1694915254
5850000.000000 12.5000000000
5900000.000000 11.7647058824
5950000.000000 10.5263157895
6000000.000000 10.7142857143
6050000.000000 10.9090909091
6100000.000000 9.5238095238
6150000.000000 11.5384615385
6200000.000000 10.0000000000
6250000.000000 10.5263157895
6300000.000000 8.9552238806
6350000.000000 10.5263157895
6400000.000000 10.7142857143
6450000.000000 10.5263157895
6500000.000000 10.0000000000
6550000.000000 10.3448275862
6600000.000000 10.1694915254
6650000.000000 10.7142857143
6700000.000000 11.3207547170
6750000.000000 10.7142857143
6800000.000000 11.5384615385
6850000.000000 11.7647058824
6900000.000000 11.5384615385
6950000.000000 11.3207547170
