# time largest_cluster_fraction_percent
50000.000000 99.8333333333
100000.000000 98.3333333333
150000.000000 97.3333333333
200000.000000 96.0000000000
250000.000000 96.0000000000
300000.000000 94.8333333333
350000.000000 93.3333333333
400000.000000 94.3333333333
450000.000000 95.6666666667
500000.000000 94.5000000000
550000.000000 92.6666666667
600000.000000 92.6666666667
650000.000000 91.1666666667
700000.000000 91.6666666667
750000.000000 91.5000000000
800000.000000 90.8333333333
850000.000000 92.1666666667
900000.000000 90.0000000000
950000.000000 91.6666666667
1000000.000000 91.8333333333
1050000.000000 91.3333333333
1100000.000000 90.0000000000
1150000.000000 91.6666666667
1200000.000000 92.0000000000
1250000.000000 91.8333333333
1300000.000000 65.5000000000
1350000.000000 63.8333333333
1400000.000000 63.3333333333
1450000.000000 64.0000000000
1500000.000000 63.5000000000
1550000.000000 62.6666666667
1600000.000000 91.6666666667
1650000.000000 90.6666666667
1700000.000000 62.5000000000
1750000.000000 63.8333333333
1800000.000000 90.5000000000
1850000.000000 62.6666666667
1900000.000000 61.8333333333
1950000.000000 61.1666666667
2000000.000000 88.8333333333
2050000.000000 61.5000000000
2100000.000000 62.3333333333
2150000.000000 61.5000000000
2200000.000000 61.5000000000
2250000.000000 62.3333333333
2300000.000000 61.8333333333
2350000.000000 62.5000000000
2400000.000000 63.5000000000
2450000.000000 64.5000000000
2500000.000000 63.6666666667
2550000.000000 62.5000000000
2600000.000000 89.5000000000
2650000.000000 62.0000000000
2700000.000000 64.1666666667
2750000.000000 91.5000000000
2800000.000000 63.8333333333
2850000.000000 62.6666666667
2900000.000000 64.0000000000
2950000.000000 63.5000000000
3000000.000000 63.1666666667
3050000.000000 90.6666666667
3100000.000000 64.8333333333
3150000.000000 92.8333333333
3200000.000000 64.6666666667
3250000.000000 64.8333333333
3300000.000000 64.5000000000
3350000.000000 65.1666666667
3400000.000000 65.3333333333
3450000.000000 65.3333333333
3500000.000000 64.6666666667
3550000.000000 65.1666666667
3600000.000000 66.1666666667
3650000.000000 65.6666666667
3700000.000000 65.6666666667
3750000.000000 66.0000000000
3800000.000000 66.1666666667
3850000.000000 66.8333333333
3900000.000000 65.8333333333
3950000.000000 65.5000000000
4000000.000000 66.0000000000
4050000.000000 66.1666666667
4100000.000000 66.1666666667
4150000.000000 65.8333333333
4200000.000000 64.8333333333
