# time cluster_size count
50000.000000 1 3
50000.000000 2 2
50000.000000 6 1
50000.000000 108 1
50000.000000 479 1
100000.000000 1 17
100000.000000 2 3
100000.000000 5 1
100000.000000 51 1
100000.000000 54 1
100000.000000 65 1
100000.000000 402 1
150000.000000 1 12
150000.000000 2 2
150000.000000 3 2
150000.000000 5 1
150000.000000 50 1
150000.000000 54 1
150000.000000 106 1
150000.000000 363 1
200000.000000 1 24
200000.000000 2 1
200000.000000 5 1
200000.000000 46 1
200000.000000 55 1
200000.000000 107 1
200000.000000 361 1
250000.000000 1 19
250000.000000 2 2
250000.000000 3 2
250000.000000 4 1
250000.000000 48 1
250000.000000 58 1
250000.000000 106 1
250000.000000 355 1
300000.000000 1 25
300000.000000 2 5
300000.000000 4 1
300000.000000 11 1
300000.000000 35 1
300000.000000 59 1
300000.000000 76 1
300000.000000 105 1
300000.000000 275 1
350000.000000 1 30
350000.000000 2 1
350000.000000 3 1
350000.000000 12 1
350000.000000 35 1
350000.000000 59 1
350000.000000 76 1
350000.000000 105 1
350000.000000 278 1
400000.000000 1 23
400000.000000 2 1
400000.000000 60 1
400000.000000 107 1
400000.000000 129 1
400000.000000 279 1
450000.000000 1 35
450000.000000 2 3
450000.000000 13 1
450000.000000 33 1
450000.000000 57 1
450000.000000 75 1
450000.000000 106 1
450000.000000 275 1
500000.000000 1 27
500000.000000 2 4
500000.000000 13 1
500000.000000 30 1
500000.000000 61 1
500000.000000 77 1
500000.000000 105 1
500000.000000 279 1
550000.000000 1 29
550000.000000 2 3
550000.000000 3 1
550000.000000 14 1
550000.000000 32 1
550000.000000 62 1
550000.000000 77 1
550000.000000 104 1
550000.000000 273 1
600000.000000 1 28
600000.000000 2 6
600000.000000 13 1
600000.000000 37 1
600000.000000 60 1
600000.000000 74 1
600000.000000 104 1
600000.000000 272 1
650000.000000 1 26
650000.000000 2 4
650000.000000 13 1
650000.000000 40 1
650000.000000 60 1
650000.000000 74 1
650000.000000 104 1
650000.000000 275 1
700000.000000 1 29
700000.000000 2 2
700000.000000 8 1
700000.000000 13 1
700000.000000 39 1
700000.000000 59 1
700000.000000 73 1
700000.000000 96 1
700000.000000 279 1
750000.000000 1 28
750000.000000 2 3
750000.000000 3 2
750000.000000 12 1
750000.000000 37 1
750000.000000 59 1
750000.000000 71 1
750000.000000 381 1
800000.000000 1 29
800000.000000 2 1
800000.000000 3 2
800000.000000 4 1
800000.000000 10 1
800000.000000 39 1
800000.000000 58 1
800000.000000 72 1
800000.000000 96 1
800000.000000 284 1
850000.000000 1 28
850000.000000 2 1
850000.000000 3 2
850000.000000 4 1
850000.000000 12 1
850000.000000 72 1
850000.000000 96 1
850000.000000 99 1
850000.000000 281 1
900000.000000 1 29
900000.000000 2 4
900000.000000 3 1
900000.000000 5 1
900000.000000 12 1
900000.000000 40 1
900000.000000 59 1
900000.000000 71 1
900000.000000 90 1
900000.000000 283 1
950000.000000 1 37
950000.000000 2 2
950000.000000 42 1
950000.000000 82 1
950000.000000 95 1
950000.000000 340 1
1000000.000000 1 40
1000000.000000 2 3
1000000.000000 3 1
1000000.000000 4 1
1000000.000000 38 1
1000000.000000 58 1
1000000.000000 82 1
1000000.000000 92 1
1000000.000000 277 1
1050000.000000 1 36
1050000.000000 2 6
1050000.000000 3 1
1050000.000000 4 1
1050000.000000 14 1
1050000.000000 38 1
1050000.000000 54 1
1050000.000000 71 1
1050000.000000 90 1
1050000.000000 278 1
1100000.000000 1 31
1100000.000000 2 5
1100000.000000 41 1
1100000.000000 59 1
1100000.000000 85 1
1100000.000000 94 1
