# time largest_cluster_fraction_percent
50000.000000 79.8333333333
100000.000000 67.0000000000
150000.000000 60.5000000000
200000.000000 60.1666666667
250000.000000 59.1666666667
300000.000000 45.8333333333
350000.000000 46.3333333333
400000.000000 46.5000000000
450000.000000 45.8333333333
500000.000000 46.5000000000
550000.000000 45.5000000000
600000.000000 45.3333333333
650000.000000 45.8333333333
700000.000000 46.5000000000
750000.000000 63.5000000000
800000.000000 47.3333333333
850000.000000 46.8333333333
900000.000000 47.1666666667
950000.000000 56.6666666667
1000000.000000 46.1666666667
1050000.000000 46.3333333333
1100000.000000 46.6666666667
1150000.000000 61.6666666667
1200000.000000 46.3333333333
1250000.000000 56.0000000000
1300000.000000 46.1666666667
1350000.000000 46.6666666667
1400000.000000 61.0000000000
1450000.000000 60.6666666667
1500000.000000 61.1666666667
1550000.000000 55.0000000000
1600000.000000 55.5000000000
1650000.000000 61.3333333333
1700000.000000 61.1666666667
1750000.000000 60.6666666667
1800000.000000 61.0000000000
1850000.000000 60.6666666667
1900000.000000 59.8333333333
1950000.000000 60.1666666667
2000000.000000 84.1666666667
2050000.000000 59.6666666667
2100000.000000 60.6666666667
2150000.000000 60.6666666667
2200000.000000 60.8333333333
2250000.000000 60.6666666667
2300000.000000 61.1666666667
2350000.000000 60.5000000000
2400000.000000 60.3333333333
2450000.000000 60.3333333333
2500000.000000 60.1666666667
2550000.000000 60.0000000000
2600000.000000 59.6666666667
2650000.000000 59.8333333333
2700000.000000 61.3333333333
2750000.000000 60.6666666667
2800000.000000 60.1666666667
2850000.000000 61.6666666667
2900000.000000 60.3333333333
2950000.000000 60.6666666667
3000000.000000 60.1666666667
3050000.000000 60.0000000000
3100000.000000 60.5000000000
3150000.000000 60.1666666667
3200000.000000 60.5000000000
3250000.000000 60.8333333333
3300000.000000 61.1666666667
3350000.000000 61.6666666667
3400000.000000 61.1666666667
3450000.000000 60.1666666667
3500000.000000 60.8333333333
3550000.000000 61.5000000000
3600000.000000 61.1666666667
3650000.000000 61.3333333333
3700000.000000 61.3333333333
3750000.000000 61.3333333333
3800000.000000 61.0000000000
3850000.000000 60.8333333333
3900000.000000 61.0000000000
3950000.000000 60.6666666667
4000000.000000 61.1666666667
4050000.000000 61.3333333333
4100000.000000 60.5000000000
4150000.000000 61.1666666667
4200000.000000 60.5000000000
4250000.000000 60.0000000000
4300000.000000 60.5000000000
4350000.000000 60.1666666667
4400000.000000 60.5000000000
4450000.000000 59.6666666667
4500000.000000 60.1666666667
4550000.000000 59.3333333333
4600000.000000 59.8333333333
4650000.000000 60.0000000000
4700000.000000 59.5000000000
4750000.000000 60.6666666667
4800000.000000 61.8333333333
4850000.000000 60.1666666667
4900000.000000 61.0000000000
4950000.000000 60.8333333333
5000000.000000 61.3333333333
5050000.000000 61.1666666667
5100000.000000 61.0000000000
5150000.000000 61.0000000000
5200000.000000 60.8333333333
5250000.000000 60.3333333333
5300000.000000 61.5000000000
5350000.000000 61.0000000000
5400000.000000 61.1666666667
5450000.000000 60.8333333333
5500000.000000 59.8333333333
5550000.000000 60.1666666667
5600000.000000 59.5000000000
5650000.000000 59.5000000000
5700000.000000 59.5000000000
5750000.000000 60.1666666667
5800000.000000 60.3333333333
5850000.000000 60.8333333333
5900000.000000 60.3333333333
5950000.000000 60.8333333333
6000000.000000 60.1666666667
6050000.000000 67.8333333333
6100000.000000 67.8333333333
6150000.000000 60.5000000000
6200000.000000 61.0000000000
6250000.000000 61.8333333333
6300000.000000 61.0000000000
6350000.000000 66.8333333333
6400000.000000 61.0000000000
6450000.000000 61.6666666667
6500000.000000 62.1666666667
6550000.000000 63.3333333333
6600000.000000 62.1666666667
6650000.000000 62.1666666667
6700000.000000 62.1666666667
6750000.000000 61.8333333333
6800000.000000 62.0000000000
6850000.000000 61.6666666667
6900000.000000 61.5000000000
6950000.000000 62.3333333333
7000000.000000 62.3333333333
7050000.000000 63.5000000000
7100000.000000 63.0000000000
7150000.000000 63.1666666667
7200000.000000 63.0000000000
7250000.000000 63.1666666667
7300000.000000 63.8333333333
7350000.000000 63.0000000000
7400000.000000 63.1666666667
7450000.000000 63.3333333333
7500000.000000 68.8333333333
7550000.000000 63.6666666667
7600000.000000 62.8333333333
7650000.000000 63.3333333333
7700000.000000 63.3333333333
7750000.000000 63.6666666667
7800000.000000 63.3333333333
7850000.000000 68.0000000000
7900000.000000 63.0000000000
7950000.000000 63.5000000000
8000000.000000 68.5000000000
8050000.000000 64.0000000000
8100000.000000 63.3333333333
8150000.000000 63.8333333333
8200000.000000 64.0000000000
8250000.000000 64.5000000000
8300000.000000 68.1666666667
8350000.000000 68.0000000000
8400000.000000 64.5000000000
8450000.000000 66.8333333333
8500000.000000 64.3333333333
8550000.000000 64.1666666667
