# time cluster_size count
50000.000000 1 3
50000.000000 597 1
100000.000000 1 11
100000.000000 589 1
150000.000000 1 9
150000.000000 2 1
150000.000000 4 1
150000.000000 55 1
150000.000000 530 1
200000.000000 1 12
200000.000000 3 1
200000.000000 585 1
250000.000000 1 20
250000.000000 2 2
250000.000000 4 1
250000.000000 55 1
250000.000000 97 1
250000.000000 124 1
250000.000000 296 1
300000.000000 1 19
300000.000000 2 2
300000.000000 4 2
300000.000000 55 1
300000.000000 98 1
300000.000000 128 1
300000.000000 288 1
350000.000000 1 18
350000.000000 2 2
350000.000000 4 2
350000.000000 53 1
350000.000000 96 1
350000.000000 421 1
400000.000000 1 23
400000.000000 2 4
400000.000000 3 1
400000.000000 4 1
400000.000000 54 1
400000.000000 94 1
400000.000000 127 1
400000.000000 287 1
450000.000000 1 23
450000.000000 2 5
450000.000000 4 1
450000.000000 91 1
450000.000000 472 1
500000.000000 1 33
500000.000000 2 7
500000.000000 52 1
500000.000000 89 1
500000.000000 183 1
500000.000000 229 1
550000.000000 1 36
550000.000000 2 6
550000.000000 145 1
550000.000000 407 1
600000.000000 1 37
600000.000000 2 6
600000.000000 53 1
600000.000000 92 1
600000.000000 406 1
650000.000000 1 33
650000.000000 2 6
650000.000000 57 1
650000.000000 92 1
650000.000000 181 1
650000.000000 225 1
700000.000000 1 23
700000.000000 2 7
700000.000000 4 2
700000.000000 7 1
700000.000000 152 1
700000.000000 172 1
700000.000000 224 1
750000.000000 1 34
750000.000000 2 3
750000.000000 3 3
750000.000000 4 1
750000.000000 53 1
750000.000000 93 1
750000.000000 401 1
800000.000000 1 36
800000.000000 2 3
800000.000000 3 1
800000.000000 4 1
800000.000000 54 1
800000.000000 56 1
800000.000000 95 1
800000.000000 346 1
850000.000000 1 32
850000.000000 2 7
850000.000000 6 1
850000.000000 53 1
850000.000000 56 1
850000.000000 91 1
850000.000000 117 1
850000.000000 231 1
900000.000000 1 20
900000.000000 2 6
900000.000000 3 3
900000.000000 4 1
900000.000000 54 1
900000.000000 55 1
900000.000000 94 1
900000.000000 352 1
950000.000000 1 30
950000.000000 2 6
950000.000000 4 1
950000.000000 5 1
950000.000000 55 1
950000.000000 95 1
950000.000000 171 1
950000.000000 228 1
1000000.000000 1 30
1000000.000000 2 8
1000000.000000 3 1
1000000.000000 5 2
1000000.000000 93 1
1000000.000000 448 1
1050000.000000 1 35
1050000.000000 2 6
1050000.000000 4 3
1050000.000000 52 1
1050000.000000 230 1
1050000.000000 259 1
1100000.000000 1 31
1100000.000000 2 5
1100000.000000 3 1
1100000.000000 4 1
1100000.000000 56 1
1100000.000000 88 1
1100000.000000 173 1
1100000.000000 235 1
1150000.000000 1 31
1150000.000000 2 5
1150000.000000 3 3
1150000.000000 89 1
1150000.000000 228 1
1150000.000000 233 1
1200000.000000 1 31
1200000.000000 2 4
1200000.000000 3 2
1200000.000000 4 1
1200000.000000 59 1
1200000.000000 88 1
