# time largest_cluster_fraction_percent
50000.000000 66.8333333333
100000.000000 97.0000000000
150000.000000 75.3333333333
200000.000000 58.5000000000
250000.000000 88.5000000000
300000.000000 86.5000000000
350000.000000 50.6666666667
400000.000000 62.3333333333
450000.000000 52.0000000000
500000.000000 51.3333333333
550000.000000 51.5000000000
600000.000000 31.1666666667
650000.000000 31.3333333333
700000.000000 43.6666666667
750000.000000 40.8333333333
800000.000000 31.6666666667
850000.000000 32.5000000000
900000.000000 40.8333333333
950000.000000 44.3333333333
1000000.000000 40.6666666667
1050000.000000 44.1666666667
1100000.000000 44.0000000000
1150000.000000 44.3333333333
1200000.000000 43.6666666667
1250000.000000 43.8333333333
1300000.000000 44.1666666667
1350000.000000 43.3333333333
1400000.000000 43.0000000000
1450000.000000 43.3333333333
1500000.000000 53.1666666667
1550000.000000 43.5000000000
1600000.000000 44.8333333333
1650000.000000 51.1666666667
1700000.000000 45.1666666667
1750000.000000 45.1666666667
1800000.000000 45.3333333333
1850000.000000 47.8333333333
1900000.000000 44.5000000000
1950000.000000 44.6666666667
2000000.000000 43.1666666667
2050000.000000 45.0000000000
2100000.000000 68.3333333333
2150000.000000 44.1666666667
2200000.000000 43.6666666667
2250000.000000 43.6666666667
2300000.000000 43.5000000000
2350000.000000 43.5000000000
2400000.000000 43.5000000000
2450000.000000 43.1666666667
2500000.000000 43.0000000000
2550000.000000 46.3333333333
2600000.000000 43.5000000000
2650000.000000 43.1666666667
2700000.000000 43.8333333333
2750000.000000 44.1666666667
2800000.000000 43.3333333333
2850000.000000 43.8333333333
2900000.000000 43.6666666667
2950000.000000 43.5000000000
3000000.000000 42.8333333333
3050000.000000 43.5000000000
3100000.000000 43.0000000000
3150000.000000 43.6666666667
3200000.000000 43.6666666667
3250000.000000 43.5000000000
3300000.000000 43.6666666667
3350000.000000 43.3333333333
3400000.000000 44.0000000000
3450000.000000 44.0000000000
3500000.000000 43.6666666667
3550000.000000 43.3333333333
3600000.000000 44.1666666667
3650000.000000 43.8333333333
3700000.000000 53.6666666667
