# time mean_cluster_size
50000.000000 150.0000000000
100000.000000 50.0000000000
150000.000000 46.1538461538
200000.000000 42.8571428571
250000.000000 22.2222222222
300000.000000 22.2222222222
350000.000000 24.0000000000
400000.000000 18.1818181818
450000.000000 19.3548387097
500000.000000 13.6363636364
550000.000000 13.6363636364
600000.000000 13.0434782609
650000.000000 13.9534883721
700000.000000 16.6666666667
750000.000000 13.6363636364
800000.000000 13.3333333333
850000.000000 13.3333333333
900000.000000 17.6470588235
950000.000000 14.2857142857
1000000.000000 13.9534883721
1050000.000000 12.7659574468
1100000.000000 14.2857142857
1150000.000000 14.2857142857
1200000.000000 14.2857142857
1250000.000000 13.3333333333
1300000.000000 15.3846153846
1350000.000000 12.5000000000
1400000.000000 15.0000000000
1450000.000000 14.6341463415
1500000.000000 12.5000000000
1550000.000000 13.9534883721
1600000.000000 12.5000000000
1650000.000000 12.2448979592
1700000.000000 13.9534883721
1750000.000000 12.2448979592
1800000.000000 13.0434782609
1850000.000000 11.5384615385
1900000.000000 11.5384615385
1950000.000000 11.5384615385
2000000.000000 10.9090909091
2050000.000000 11.5384615385
2100000.000000 11.7647058824
2150000.000000 10.7142857143
2200000.000000 10.7142857143
2250000.000000 11.5384615385
2300000.000000 14.6341463415
2350000.000000 11.5384615385
2400000.000000 10.0000000000
2450000.000000 11.5384615385
2500000.000000 11.5384615385
2550000.000000 10.7142857143
2600000.000000 10.9090909091
2650000.000000 12.5000000000
2700000.000000 11.3207547170
2750000.000000 12.0000000000
2800000.000000 13.0434782609
2850000.000000 11.1111111111
2900000.000000 11.1111111111
2950000.000000 11.7647058824
3000000.000000 12.7659574468
3050000.000000 12.0000000000
3100000.000000 13.0434782609
3150000.000000 12.5000000000
3200000.000000 10.0000000000
3250000.000000 11.1111111111
3300000.000000 13.0434782609
3350000.000000 12.5000000000
3400000.000000 11.3207547170
3450000.000000 10.0000000000
3500000.000000 10.3448275862
3550000.000000 12.2448979592
3600000.000000 13.0434782609
3650000.000000 13.3333333333
3700000.000000 11.3207547170
3750000.000000 12.2448979592
3800000.000000 10.7142857143
3850000.000000 12.2448979592
3900000.000000 10.7142857143
3950000.000000 10.3448275862
4000000.000000 12.2448979592
4050000.000000 12.2448979592
4100000.000000 12.7659574468
4150000.000000 11.3207547170
4200000.000000 11.7647058824
4250000.000000 12.5000000000
4300000.000000 11.5384615385
4350000.000000 10.0000000000
4400000.000000 11.3207547170
4450000.000000 11.3207547170
4500000.000000 10.3448275862
4550000.000000 10.3448275862
4600000.000000 11.1111111111
4650000.000000 11.5384615385
4700000.000000 11.1111111111
4750000.000000 12.0000000000
4800000.000000 12.0000000000
4850000.000000 10.9090909091
4900000.000000 12.5000000000
4950000.000000 12.0000000000
5000000.000000 10.3448275862
5050000.000000 10.7142857143
5100000.000000 10.3448275862
5150000.000000 10.3448275862
5200000.000000 12.5000000000
5250000.000000 11.1111111111
5300000.000000 12.2448979592
5350000.000000 12.0000000000
5400000.000000 11.7647058824
5450000.000000 12.2448979592
5500000.000000 11.7647058824
5550000.000000 11.5384615385
5600000.000000 10.3448275862
5650000.000000 10.7142857143
5700000.000000 10.7142857143
5750000.000000 10.3448275862
5800000.000000 10.3448275862
5850000.000000 11.3207547170
5900000.000000 11.3207547170
5950000.000000 10.9090909091
6000000.000000 10.5263157895
6050000.000000 10.3448275862
6100000.000000 11.1111111111
6150000.000000 10.7142857143
6200000.000000 10.5263157895
6250000.000000 11.1111111111
6300000.000000 11.5384615385
6350000.000000 11.3207547170
6400000.000000 13.3333333333
6450000.000000 13.6363636364
6500000.000000 11.3207547170
6550000.000000 11.5384615385
6600000.000000 12.5000000000
6650000.000000 12.7659574468
6700000.000000 13.6363636364
6750000.000000 18.7500000000
6800000.000000 13.9534883721
6850000.000000 12.0000000000
6900000.000000 13.0434782609
6950000.000000 13.0434782609
7000000.000000 13.0434782609
7050000.000000 13.3333333333
7100000.000000 11.5384615385
7150000.000000 12.2448979592
7200000.000000 13.0434782609
7250000.000000 14.2857142857
7300000.000000 12.7659574468
7350000.000000 13.3333333333
7400000.000000 12.2448979592
7450000.000000 13.6363636364
7500000.000000 12.7659574468
7550000.000000 11.1111111111
7600000.000000 11.1111111111
7650000.000000 11.1111111111
7700000.000000 12.5000000000
7750000.000000 11.1111111111
7800000.000000 11.3207547170
7850000.000000 12.7659574468
7900000.000000 13.0434782609
7950000.000000 13.0434782609
8000000.000000 17.1428571429
8050000.000000 13.6363636364
8100000.000000 14.6341463415
8150000.000000 12.7659574468
8200000.000000 13.9534883721
8250000.000000 13.3333333333
8300000.000000 12.7659574468
8350000.000000 14.6341463415
8400000.000000 15.3846153846
8450000.000000 13.6363636364
8500000.000000 17.1428571429
8550000.000000 14.2857142857
8600000.000000 13.6363636364
8650000.000000 14.2857142857
8700000.000000 13.6363636364
8750000.000000 13.9534883721
8800000.000000 12.7659574468
8850000.000000 14.2857142857
8900000.000000 13.6363636364
8950000.000000 16.6666666667
9000000.000000 15.0000000000
9050000.000000 15.3846153846
9100000.000000 16.2162162162
9150000.000000 13.3333333333
9200000.000000 14.6341463415
9250000.000000 14.6341463415
9300000.000000 13.3333333333
9350000.000000 14.6341463415
9400000.000000 15.7894736842
9450000.000000 17.1428571429
9500000.000000 15.3846153846
9550000.000000 14.2857142857
9600000.000000 15.0000000000
9650000.000000 15.7894736842
9700000.000000 16.6666666667
9750000.000000 14.6341463415
9800000.000000 13.6363636364
9850000.000000 13.3333333333
9900000.000000 13.3333333333
9950000.000000 13.6363636364
10000000.000000 13.0434782609
10050000.000000 14.6341463415
10100000.000000 14.6341463415
10150000.000000 15.0000000000
10200000.000000 14.6341463415
10250000.000000 15.3846153846
10300000.000000 15.0000000000
10350000.000000 13.9534883721
10400000.000000 14.6341463415
10450000.000000 15.0000000000
10500000.000000 14.6341463415
10550000.000000 15.3846153846
10600000.000000 14.2857142857
10650000.000000 13.6363636364
10700000.000000 15.3846153846
10750000.000000 13.6363636364
10800000.000000 12.7659574468
10850000.000000 13.3333333333
10900000.000000 15.0000000000
10950000.000000 15.0000000000
11000000.000000 15.0000000000
11050000.000000 15.7894736842
11100000.000000 15.0000000000
11150000.000000 13.9534883721
11200000.000000 14.6341463415
11250000.000000 14.2857142857
11300000.000000 13.6363636364
11350000.000000 13.0434782609
11400000.000000 13.6363636364
11450000.000000 14.2857142857
11500000.000000 12.5000000000
11550000.000000 13.0434782609
11600000.000000 15.3846153846
11650000.000000 15.0000000000
11700000.000000 13.0434782609
11750000.000000 13.6363636364
11800000.000000 12.5000000000
11850000.000000 14.6341463415
11900000.000000 13.6363636364
11950000.000000 13.3333333333
12000000.000000 14.6341463415
12050000.000000 13.3333333333
12100000.000000 13.9534883721
12150000.000000 13.6363636364
12200000.000000 13.3333333333
12250000.000000 12.5000000000
12300000.000000 12.7659574468
12350000.000000 12.5000000000
12400000.000000 11.1111111111
12450000.000000 12.7659574468
12500000.000000 12.2448979592
12550000.000000 11.3207547170
12600000.000000 11.1111111111
12650000.000000 12.2448979592
12700000.000000 12.7659574468
12750000.000000 12.5000000000
12800000.000000 11.3207547170
12850000.000000 12.2448979592
12900000.000000 12.5000000000
12950000.000000 12.7659574468
13000000.000000 12.5000000000
13050000.000000 11.7647058824
13100000.000000 12.7659574468
13150000.000000 12.5000000000
13200000.000000 11.5384615385
13250000.000000 11.5384615385
