# time largest_cluster_rg
50000.000000 29.4595336272
100000.000000 32.1892076000
150000.000000 29.1368249694
200000.000000 34.2094560424
250000.000000 20.8163603461
300000.000000 20.5155664784
350000.000000 26.1686059877
400000.000000 20.4895446480
450000.000000 28.4911994876
500000.000000 20.8748312084
550000.000000 26.7242726371
600000.000000 26.5287277305
650000.000000 35.4347561649
700000.000000 23.7216382822
750000.000000 26.9196056802
800000.000000 25.9019648667
850000.000000 25.2465256242
900000.000000 26.4001255637
950000.000000 35.1556948673
1000000.000000 27.0276044824
1050000.000000 20.4392785275
1100000.000000 16.9867504120
1150000.000000 16.8838511424
1200000.000000 17.8292931841
1250000.000000 17.1958096350
1300000.000000 17.2973685368
1350000.000000 30.7822999748
1400000.000000 16.5981417483
1450000.000000 16.6499643348
1500000.000000 21.7368482254
1550000.000000 17.3503196615
1600000.000000 13.7890004881
1650000.000000 15.4598711360
1700000.000000 13.5289829404
1750000.000000 17.2077331502
1800000.000000 13.7710858597
1850000.000000 14.4830554036
1900000.000000 16.3216050322
1950000.000000 22.2996219522
2000000.000000 22.6385700770
2050000.000000 26.5265464033
2100000.000000 20.2894401687
2150000.000000 26.8538801740
2200000.000000 13.6448817476
2250000.000000 14.4277757540
2300000.000000 22.2627963421
2350000.000000 41.9412906856
2400000.000000 12.8583226974
2450000.000000 20.4723725888
2500000.000000 20.2554091218
2550000.000000 20.3933487514
2600000.000000 34.5967347780
2650000.000000 25.3024826173
2700000.000000 21.3477306717
2750000.000000 28.3227416307
2800000.000000 31.0421549351
2850000.000000 26.1670588915
2900000.000000 26.9698830485
2950000.000000 25.0784577011
3000000.000000 29.0668440202
3050000.000000 28.0138639490
3100000.000000 29.7963781857
3150000.000000 31.3421160875
3200000.000000 27.0441413000
3250000.000000 24.0609761876
3300000.000000 29.7842194969
3350000.000000 28.5042031848
3400000.000000 23.0380944566
3450000.000000 23.0572427171
3500000.000000 23.6262066147
3550000.000000 23.7232721675
3600000.000000 34.0855346099
3650000.000000 22.6348246396
3700000.000000 25.6365051141
3750000.000000 30.2406299267
3800000.000000 22.2461350366
3850000.000000 14.3216398237
3900000.000000 28.9064236765
3950000.000000 22.1325016011
4000000.000000 21.6548813250
4050000.000000 21.7585503648
4100000.000000 21.9715798804
4150000.000000 34.5317139430
4200000.000000 30.2371246722
4250000.000000 21.5692507056
4300000.000000 23.1493191481
4350000.000000 25.1218717192
4400000.000000 21.5559200752
4450000.000000 21.0539681096
4500000.000000 56.2719789180
4550000.000000 29.6653061424
4600000.000000 31.6339891628
4650000.000000 22.5101952789
4700000.000000 31.2932390821
4750000.000000 24.2707061628
4800000.000000 25.7358082700
4850000.000000 24.4434858239
4900000.000000 20.7143720366
4950000.000000 26.7703183634
5000000.000000 20.6409835364
5050000.000000 29.5185257454
5100000.000000 22.8397114386
5150000.000000 21.9699152623
5200000.000000 26.8766508217
5250000.000000 24.9861666993
5300000.000000 21.4212307364
5350000.000000 20.3259236570
5400000.000000 25.1108710763
5450000.000000 23.9561495175
5500000.000000 23.9348847735
5550000.000000 27.7092445608
5600000.000000 20.9552921571
5650000.000000 22.8424097143
5700000.000000 20.5133236471
5750000.000000 28.0262060932
5800000.000000 21.2357069769
5850000.000000 24.3003480011
5900000.000000 24.1850449631
5950000.000000 19.4380738067
6000000.000000 20.6926307427
6050000.000000 21.7443131812
6100000.000000 20.4009861863
6150000.000000 25.5613487869
6200000.000000 37.2885907156
6250000.000000 24.3652884078
6300000.000000 22.9898049899
6350000.000000 20.9404717784
6400000.000000 24.3704365441
6450000.000000 25.2539093103
6500000.000000 23.7285443877
6550000.000000 22.4428202123
6600000.000000 31.0825904339
6650000.000000 22.6805079341
6700000.000000 23.7741402350
6750000.000000 23.6159341202
6800000.000000 23.0062000964
6850000.000000 24.6125522895
6900000.000000 27.1638793439
6950000.000000 27.4549537725
7000000.000000 22.4063885340
7050000.000000 22.4253330439
7100000.000000 24.7130085996
7150000.000000 24.7047983579
7200000.000000 25.7264447106
7250000.000000 23.6197771732
7300000.000000 34.7625738187
7350000.000000 21.7145497073
7400000.000000 20.2946561111
7450000.000000 18.5928432988
7500000.000000 21.3411530630
7550000.000000 19.8405968797
7600000.000000 20.5211515744
7650000.000000 20.4146346915
7700000.000000 25.9837252730
7750000.000000 26.1382676429
7800000.000000 25.6896875026
7850000.000000 22.9240193041
7900000.000000 21.0558766368
7950000.000000 22.0462857336
8000000.000000 25.4694403734
8050000.000000 19.7977842299
8100000.000000 26.8216837112
8150000.000000 27.0449121796
8200000.000000 22.8551503955
8250000.000000 24.9994167576
8300000.000000 20.1489156836
8350000.000000 22.8166890454
8400000.000000 21.4318776446
8450000.000000 20.5489165472
8500000.000000 24.2399795288
8550000.000000 22.2014491917
8600000.000000 21.6167921180
8650000.000000 21.4974062568
8700000.000000 22.3285072906
8750000.000000 22.8658274266
8800000.000000 21.6990964204
8850000.000000 21.7605617364
8900000.000000 26.0181834862
8950000.000000 20.5606350323
9000000.000000 22.4974777859
9050000.000000 26.3132706524
9100000.000000 25.4081052940
9150000.000000 20.3664035107
9200000.000000 22.0279973686
9250000.000000 18.4267534421
9300000.000000 23.6817511675
9350000.000000 21.9577885519
9400000.000000 22.4235579758
9450000.000000 25.6282683438
9500000.000000 21.8136844683
9550000.000000 22.4326158110
9600000.000000 25.6531875455
9650000.000000 22.6091891326
9700000.000000 27.4042513871
9750000.000000 20.7204886009
9800000.000000 22.1314983966
9850000.000000 23.3544607639
9900000.000000 24.1543008552
9950000.000000 22.2080476695
10000000.000000 20.3693280539
10050000.000000 21.5047086242
10100000.000000 22.4130825975
10150000.000000 20.8421085428
10200000.000000 23.8310585364
10250000.000000 21.2070256384
10300000.000000 22.3552782020
10350000.000000 21.8778818350
10400000.000000 25.4564078061
10450000.000000 21.8859708912
10500000.000000 25.9409842392
10550000.000000 19.3243768660
10600000.000000 21.4941482478
10650000.000000 21.2982155472
