# time cluster_size count
50000.000000 1 4
50000.000000 195 1
50000.000000 401 1
100000.000000 1 6
100000.000000 2 6
100000.000000 582 1
150000.000000 1 17
150000.000000 2 2
150000.000000 127 1
150000.000000 452 1
200000.000000 1 12
200000.000000 2 3
200000.000000 3 1
200000.000000 8 1
200000.000000 220 1
200000.000000 351 1
250000.000000 1 14
250000.000000 2 3
250000.000000 18 1
250000.000000 31 1
250000.000000 531 1
300000.000000 1 26
300000.000000 2 2
300000.000000 3 2
300000.000000 18 1
300000.000000 27 1
300000.000000 519 1
350000.000000 1 29
350000.000000 2 2
350000.000000 17 1
350000.000000 28 1
350000.000000 218 1
350000.000000 304 1
400000.000000 1 24
400000.000000 2 2
400000.000000 3 1
400000.000000 5 1
400000.000000 28 1
400000.000000 162 1
400000.000000 374 1
450000.000000 1 23
450000.000000 2 3
450000.000000 3 1
450000.000000 4 1
450000.000000 10 1
450000.000000 27 1
450000.000000 215 1
450000.000000 312 1
500000.000000 1 23
500000.000000 2 1
500000.000000 3 1
500000.000000 4 1
500000.000000 6 1
500000.000000 9 1
500000.000000 28 1
500000.000000 47 1
500000.000000 54 1
500000.000000 116 1
500000.000000 308 1
550000.000000 1 31
550000.000000 2 3
550000.000000 4 1
550000.000000 10 1
550000.000000 26 1
550000.000000 56 1
550000.000000 158 1
550000.000000 309 1
600000.000000 1 32
600000.000000 2 5
600000.000000 3 2
600000.000000 9 2
600000.000000 26 1
600000.000000 56 1
600000.000000 106 1
600000.000000 159 1
600000.000000 187 1
650000.000000 1 34
650000.000000 2 4
650000.000000 9 1
650000.000000 10 1
650000.000000 26 1
650000.000000 48 1
650000.000000 57 1
650000.000000 62 1
650000.000000 158 1
650000.000000 188 1
700000.000000 1 29
700000.000000 2 7
700000.000000 24 1
700000.000000 55 1
700000.000000 56 1
700000.000000 160 1
700000.000000 262 1
750000.000000 1 41
750000.000000 2 7
750000.000000 4 1
750000.000000 6 1
750000.000000 20 1
750000.000000 57 1
750000.000000 58 1
750000.000000 155 1
750000.000000 245 1
800000.000000 1 34
800000.000000 2 2
800000.000000 3 1
800000.000000 4 2
800000.000000 5 1
800000.000000 7 1
800000.000000 23 1
800000.000000 54 1
800000.000000 56 1
800000.000000 57 1
800000.000000 159 1
800000.000000 190 1
850000.000000 1 40
850000.000000 2 2
850000.000000 5 1
850000.000000 6 2
850000.000000 25 1
850000.000000 51 1
850000.000000 55 1
850000.000000 57 1
850000.000000 156 1
850000.000000 195 1
900000.000000 1 37
900000.000000 2 9
900000.000000 3 3
900000.000000 4 1
900000.000000 21 1
900000.000000 54 1
900000.000000 212 1
900000.000000 245 1
950000.000000 1 36
950000.000000 2 8
950000.000000 3 3
950000.000000 4 2
950000.000000 22 1
950000.000000 243 1
950000.000000 266 1
1000000.000000 1 38
1000000.000000 2 10
1000000.000000 3 3
1000000.000000 4 1
1000000.000000 19 1
1000000.000000 53 1
1000000.000000 213 1
1000000.000000 244 1
1050000.000000 1 42
1050000.000000 2 10
1050000.000000 5 1
1050000.000000 17 1
1050000.000000 251 1
1050000.000000 265 1
1100000.000000 1 45
1100000.000000 2 8
1100000.000000 3 5
1100000.000000 18 1
1100000.000000 242 1
1100000.000000 264 1
1150000.000000 1 43
1150000.000000 2 9
1150000.000000 3 3
1150000.000000 4 1
1150000.000000 15 1
1150000.000000 40 1
1150000.000000 205 1
1150000.000000 266 1
1200000.000000 1 43
1200000.000000 2 13
1200000.000000 5 2
1200000.000000 18 1
1200000.000000 55 1
1200000.000000 186 1
1200000.000000 262 1
1250000.000000 1 40
1250000.000000 2 6
1250000.000000 3 6
1250000.000000 6 1
