# time cluster_size count
2400000.000000 634 1
2450000.000000 1 9
2450000.000000 3 1
2450000.000000 638 1
2500000.000000 1 7
2500000.000000 643 1
2550000.000000 1 12
2550000.000000 4 1
2550000.000000 634 1
2600000.000000 1 4
2600000.000000 2 1
2600000.000000 644 1
2650000.000000 1 6
2650000.000000 2 1
2650000.000000 3 2
2650000.000000 636 1
2700000.000000 1 5
2700000.000000 2 1
2700000.000000 3 1
2700000.000000 4 1
2700000.000000 636 1
2750000.000000 1 10
2750000.000000 4 1
2750000.000000 636 1
2800000.000000 1 7
2800000.000000 3 1
2800000.000000 640 1
2850000.000000 1 3
2850000.000000 647 1
2900000.000000 1 7
2900000.000000 643 1
2950000.000000 1 3
2950000.000000 2 3
2950000.000000 641 1
3000000.000000 1 8
3000000.000000 642 1
3050000.000000 1 9
3050000.000000 2 1
3050000.000000 639 1
3100000.000000 1 7
3100000.000000 643 1
3150000.000000 1 8
3150000.000000 2 1
3150000.000000 3 1
3150000.000000 637 1
3200000.000000 1 5
3200000.000000 645 1
3250000.000000 1 3
3250000.000000 5 1
3250000.000000 642 1
3300000.000000 1 6
3300000.000000 2 1
3300000.000000 642 1
3350000.000000 1 12
3350000.000000 2 1
3350000.000000 636 1
3400000.000000 1 8
3400000.000000 642 1
3450000.000000 1 10
3450000.000000 3 1
3450000.000000 637 1
3500000.000000 1 4
3500000.000000 646 1
3550000.000000 1 7
3550000.000000 2 3
3550000.000000 637 1
3600000.000000 1 8
3600000.000000 642 1
3650000.000000 1 7
3650000.000000 2 2
3650000.000000 639 1
3700000.000000 1 3
3700000.000000 2 2
3700000.000000 643 1
3750000.000000 1 6
3750000.000000 3 2
3750000.000000 638 1
3800000.000000 1 6
3800000.000000 2 2
3800000.000000 3 1
3800000.000000 637 1
3850000.000000 1 6
3850000.000000 2 2
3850000.000000 640 1
3900000.000000 1 5
3900000.000000 2 1
3900000.000000 643 1
3950000.000000 1 12
3950000.000000 638 1
4000000.000000 1 8
4000000.000000 2 2
4000000.000000 638 1
4050000.000000 1 8
4050000.000000 642 1
4100000.000000 1 5
4100000.000000 2 1
4100000.000000 643 1
4150000.000000 1 7
4150000.000000 2 2
4150000.000000 10 1
4150000.000000 629 1
4200000.000000 1 7
4200000.000000 2 3
4200000.000000 637 1
4250000.000000 1 3
4250000.000000 647 1
4300000.000000 1 3
4300000.000000 2 2
4300000.000000 643 1
4350000.000000 1 3
4350000.000000 3 1
4350000.000000 644 1
4400000.000000 1 8
4400000.000000 642 1
4450000.000000 1 8
4450000.000000 2 2
4450000.000000 638 1
4500000.000000 1 3
4500000.000000 647 1
4550000.000000 1 3
4550000.000000 2 1
4550000.000000 645 1
4600000.000000 1 4
4600000.000000 646 1
4650000.000000 1 6
4650000.000000 2 1
4650000.000000 642 1
4700000.000000 1 10
4700000.000000 3 1
4700000.000000 637 1
4750000.000000 1 7
4750000.000000 2 1
4750000.000000 641 1
4800000.000000 1 8
4800000.000000 642 1
