# time mean_cluster_size
150000.000000 43.3333333333
200000.000000 130.0000000000
250000.000000 92.8571428571
300000.000000 108.3333333333
350000.000000 325.0000000000
400000.000000 65.0000000000
450000.000000 65.0000000000
500000.000000 59.0909090909
550000.000000 59.0909090909
600000.000000 92.8571428571
650000.000000 81.2500000000
700000.000000 130.0000000000
750000.000000 72.2222222222
800000.000000 92.8571428571
850000.000000 81.2500000000
900000.000000 130.0000000000
950000.000000 65.0000000000
1000000.000000 81.2500000000
1050000.000000 92.8571428571
1100000.000000 92.8571428571
1150000.000000 72.2222222222
1200000.000000 81.2500000000
1250000.000000 92.8571428571
1300000.000000 130.0000000000
1350000.000000 130.0000000000
1400000.000000 72.2222222222
1450000.000000 54.1666666667
1500000.000000 65.0000000000
1550000.000000 81.2500000000
1600000.000000 130.0000000000
1650000.000000 108.3333333333
1700000.000000 54.1666666667
1750000.000000 92.8571428571
1800000.000000 130.0000000000
1850000.000000 108.3333333333
1900000.000000 92.8571428571
1950000.000000 92.8571428571
2000000.000000 65.0000000000
2050000.000000 81.2500000000
2100000.000000 650.0000000000
2150000.000000 130.0000000000
2200000.000000 92.8571428571
2250000.000000 54.1666666667
2300000.000000 108.3333333333
2350000.000000 92.8571428571
2400000.000000 65.0000000000
2450000.000000 59.0909090909
2500000.000000 81.2500000000
2550000.000000 46.4285714286
2600000.000000 108.3333333333
2650000.000000 65.0000000000
2700000.000000 72.2222222222
2750000.000000 54.1666666667
2800000.000000 72.2222222222
2850000.000000 162.5000000000
2900000.000000 81.2500000000
2950000.000000 92.8571428571
3000000.000000 72.2222222222
3050000.000000 59.0909090909
3100000.000000 81.2500000000
3150000.000000 59.0909090909
3200000.000000 108.3333333333
3250000.000000 130.0000000000
3300000.000000 81.2500000000
3350000.000000 46.4285714286
3400000.000000 72.2222222222
3450000.000000 54.1666666667
3500000.000000 130.0000000000
3550000.000000 59.0909090909
3600000.000000 72.2222222222
3650000.000000 65.0000000000
3700000.000000 108.3333333333
3750000.000000 72.2222222222
3800000.000000 65.0000000000
3850000.000000 72.2222222222
3900000.000000 92.8571428571
3950000.000000 50.0000000000
4000000.000000 59.0909090909
4050000.000000 72.2222222222
4100000.000000 92.8571428571
4150000.000000 59.0909090909
4200000.000000 59.0909090909
4250000.000000 162.5000000000
4300000.000000 108.3333333333
4350000.000000 130.0000000000
4400000.000000 72.2222222222
4450000.000000 59.0909090909
4500000.000000 162.5000000000
4550000.000000 130.0000000000
4600000.000000 130.0000000000
4650000.000000 81.2500000000
4700000.000000 54.1666666667
4750000.000000 72.2222222222
4800000.000000 72.2222222222
4850000.000000 108.3333333333
4900000.000000 54.1666666667
4950000.000000 92.8571428571
5000000.000000 46.4285714286
5050000.000000 40.6250000000
5100000.000000 72.2222222222
5150000.000000 50.0000000000
5200000.000000 81.2500000000
5250000.000000 108.3333333333
5300000.000000 130.0000000000
5350000.000000 65.0000000000
5400000.000000 65.0000000000
5450000.000000 92.8571428571
5500000.000000 81.2500000000
5550000.000000 92.8571428571
5600000.000000 108.3333333333
5650000.000000 59.0909090909
5700000.000000 72.2222222222
5750000.000000 81.2500000000
5800000.000000 130.0000000000
5850000.000000 46.4285714286
5900000.000000 65.0000000000
5950000.000000 81.2500000000
6000000.000000 108.3333333333
6050000.000000 92.8571428571
6100000.000000 43.3333333333
6150000.000000 81.2500000000
6200000.000000 108.3333333333
6250000.000000 81.2500000000
6300000.000000 92.8571428571
6350000.000000 81.2500000000
6400000.000000 81.2500000000
6450000.000000 54.1666666667
6500000.000000 72.2222222222
6550000.000000 65.0000000000
6600000.000000 162.5000000000
6650000.000000 130.0000000000
6700000.000000 92.8571428571
6750000.000000 72.2222222222
6800000.000000 108.3333333333
6850000.000000 92.8571428571
6900000.000000 108.3333333333
6950000.000000 72.2222222222
7000000.000000 92.8571428571
7050000.000000 92.8571428571
7100000.000000 81.2500000000
7150000.000000 130.0000000000
7200000.000000 59.0909090909
7250000.000000 108.3333333333
7300000.000000 59.0909090909
7350000.000000 130.0000000000
7400000.000000 108.3333333333
7450000.000000 72.2222222222
7500000.000000 54.1666666667
7550000.000000 92.8571428571
7600000.000000 130.0000000000
