# time cluster_size count
50000.000000 1 6
50000.000000 10 1
50000.000000 17 1
50000.000000 212 1
50000.000000 355 1
100000.000000 1 17
100000.000000 2 3
100000.000000 6 1
100000.000000 18 1
100000.000000 26 1
100000.000000 28 1
100000.000000 32 1
100000.000000 467 1
150000.000000 1 16
150000.000000 2 5
150000.000000 3 1
150000.000000 5 1
150000.000000 10 1
150000.000000 16 1
150000.000000 25 1
150000.000000 28 1
150000.000000 32 1
150000.000000 118 1
150000.000000 138 1
150000.000000 199 1
200000.000000 1 17
200000.000000 2 4
200000.000000 3 2
200000.000000 18 1
200000.000000 26 1
200000.000000 30 1
200000.000000 127 1
200000.000000 138 1
200000.000000 230 1
250000.000000 1 25
250000.000000 2 3
250000.000000 13 1
250000.000000 18 1
250000.000000 24 1
250000.000000 32 2
250000.000000 65 1
250000.000000 72 1
250000.000000 117 1
250000.000000 196 1
300000.000000 1 33
300000.000000 2 3
300000.000000 3 1
300000.000000 4 1
300000.000000 17 1
300000.000000 23 1
300000.000000 31 1
300000.000000 65 1
300000.000000 82 1
300000.000000 136 1
300000.000000 200 1
350000.000000 1 35
350000.000000 2 3
350000.000000 17 1
350000.000000 24 1
350000.000000 66 1
350000.000000 71 1
350000.000000 181 1
350000.000000 200 1
400000.000000 1 32
400000.000000 2 4
400000.000000 4 1
400000.000000 15 1
400000.000000 24 1
400000.000000 35 1
400000.000000 36 1
400000.000000 117 1
400000.000000 138 1
400000.000000 191 1
450000.000000 1 35
450000.000000 2 5
450000.000000 4 1
450000.000000 13 1
450000.000000 24 1
450000.000000 71 1
450000.000000 114 1
450000.000000 136 1
450000.000000 193 1
500000.000000 1 33
500000.000000 2 4
500000.000000 3 1
500000.000000 4 1
500000.000000 13 1
500000.000000 24 1
500000.000000 33 1
500000.000000 35 1
500000.000000 64 1
500000.000000 72 1
500000.000000 79 1
500000.000000 232 1
550000.000000 1 32
550000.000000 2 2
550000.000000 3 2
550000.000000 5 1
550000.000000 6 1
550000.000000 8 1
550000.000000 23 1
550000.000000 33 2
550000.000000 37 1
550000.000000 68 1
550000.000000 71 1
550000.000000 81 1
550000.000000 193 1
600000.000000 1 29
600000.000000 2 4
600000.000000 3 1
600000.000000 14 1
600000.000000 25 1
600000.000000 32 1
600000.000000 37 1
600000.000000 39 1
600000.000000 83 1
600000.000000 136 1
600000.000000 194 1
650000.000000 1 28
650000.000000 2 3
650000.000000 3 2
650000.000000 4 1
650000.000000 6 1
650000.000000 10 1
650000.000000 25 1
650000.000000 29 1
650000.000000 32 1
650000.000000 34 1
650000.000000 90 1
650000.000000 140 1
650000.000000 190 1
700000.000000 1 31
700000.000000 2 6
700000.000000 3 1
700000.000000 5 1
700000.000000 6 1
700000.000000 8 1
700000.000000 22 1
700000.000000 33 1
700000.000000 37 1
700000.000000 120 1
700000.000000 133 1
700000.000000 190 1
750000.000000 1 28
750000.000000 2 7
750000.000000 3 5
750000.000000 4 1
750000.000000 5 1
750000.000000 29 1
750000.000000 41 1
750000.000000 61 1
750000.000000 70 1
750000.000000 141 1
750000.000000 192 1
800000.000000 1 36
800000.000000 2 7
800000.000000 4 1
800000.000000 24 1
800000.000000 25 1
800000.000000 30 1
800000.000000 42 1
800000.000000 67 1
800000.000000 70 1
800000.000000 97 1
800000.000000 191 1
850000.000000 1 39
850000.000000 2 10
850000.000000 3 2
850000.000000 4 2
850000.000000 25 1
850000.000000 38 1
850000.000000 65 1
850000.000000 69 1
850000.000000 139 1
850000.000000 191 1
900000.000000 1 40
900000.000000 2 3
900000.000000 3 3
900000.000000 4 2
900000.000000 23 1
900000.000000 24 1
900000.000000 39 1
900000.000000 66 1
900000.000000 68 1
900000.000000 124 1
900000.000000 193 1
950000.000000 1 37
950000.000000 2 6
950000.000000 3 1
950000.000000 8 1
950000.000000 19 1
950000.000000 23 1
950000.000000 40 1
950000.000000 69 1
950000.000000 70 1
950000.000000 96 1
950000.000000 223 1
1000000.000000 1 32
1000000.000000 2 7
1000000.000000 3 3
1000000.000000 5 1
1000000.000000 21 1
1000000.000000 22 1
1000000.000000 42 1
1000000.000000 69 1
1000000.000000 70 1
1000000.000000 316 1
1050000.000000 1 38
1050000.000000 2 5
1050000.000000 3 3
1050000.000000 4 2
1050000.000000 19 1
1050000.000000 20 1
1050000.000000 42 1
1050000.000000 62 1
1050000.000000 70 1
1050000.000000 130 1
1050000.000000 192 1
1100000.000000 1 51
1100000.000000 2 5
1100000.000000 3 2
1100000.000000 4 1
1100000.000000 18 1
1100000.000000 20 1
1100000.000000 43 1
1100000.000000 56 1
1100000.000000 70 1
1100000.000000 128 1
1100000.000000 194 1
1150000.000000 1 31
1150000.000000 2 8
1150000.000000 3 4
1150000.000000 6 1
1150000.000000 19 1
1150000.000000 20 1
1150000.000000 34 1
1150000.000000 45 1
1150000.000000 59 1
1150000.000000 68 1
1150000.000000 97 1
1150000.000000 193 1
1200000.000000 1 28
1200000.000000 2 6
1200000.000000 3 5
1200000.000000 4 2
1200000.000000 19 1
1200000.000000 21 1
1200000.000000 35 1
1200000.000000 95 1
1200000.000000 171 1
1200000.000000 196 1
1250000.000000 1 31
1250000.000000 2 4
1250000.000000 3 3
1250000.000000 4 2
1250000.000000 5 1
1250000.000000 16 1
1250000.000000 36 1
1250000.000000 44 1
1250000.000000 61 1
1250000.000000 70 1
1250000.000000 118 1
1250000.000000 194 1
1300000.000000 1 27
1300000.000000 2 12
1300000.000000 3 3
1300000.000000 5 1
1300000.000000 17 1
1300000.000000 30 1
1300000.000000 43 1
1300000.000000 57 1
1300000.000000 69 1
1300000.000000 124 1
1300000.000000 195 1
1350000.000000 1 37
1350000.000000 2 1
1350000.000000 3 3
1350000.000000 4 1
1350000.000000 5 2
1350000.000000 17 1
1350000.000000 27 1
1350000.000000 32 1
1350000.000000 45 1
1350000.000000 57 1
1350000.000000 70 1
1350000.000000 95 1
1350000.000000 195 1
1400000.000000 1 36
1400000.000000 2 2
1400000.000000 3 3
1400000.000000 4 1
1400000.000000 5 1
1400000.000000 7 1
1400000.000000 18 1
1400000.000000 27 1
1400000.000000 29 1
1400000.000000 45 1
1400000.000000 57 1
1400000.000000 71 1
1400000.000000 95 1
1400000.000000 193 1
1450000.000000 1 34
1450000.000000 2 3
1450000.000000 4 2
1450000.000000 8 1
1450000.000000 18 1
1450000.000000 28 1
1450000.000000 46 1
1450000.000000 58 1
1450000.000000 195 1
1450000.000000 199 1
1500000.000000 1 36
1500000.000000 2 5
1500000.000000 3 1
1500000.000000 4 1
1500000.000000 8 1
1500000.000000 19 1
1500000.000000 41 1
1500000.000000 130 1
1500000.000000 153 1
1500000.000000 196 1
1550000.000000 1 37
1550000.000000 2 6
1550000.000000 3 2
1550000.000000 4 1
1550000.000000 5 1
1550000.000000 6 1
1550000.000000 7 1
1550000.000000 15 1
1550000.000000 21 1
1550000.000000 40 1
1550000.000000 122 1
1550000.000000 129 1
1550000.000000 196 1
1600000.000000 1 35
1600000.000000 2 6
1600000.000000 3 3
1600000.000000 7 1
1600000.000000 17 1
1600000.000000 30 1
1600000.000000 42 1
1600000.000000 124 1
1600000.000000 127 1
1600000.000000 197 1
1650000.000000 1 33
1650000.000000 2 7
1650000.000000 3 4
1650000.000000 5 1
1650000.000000 12 1
1650000.000000 16 1
1650000.000000 20 1
1650000.000000 39 1
1650000.000000 52 1
1650000.000000 81 1
1650000.000000 122 1
1650000.000000 194 1
1700000.000000 1 26
1700000.000000 2 7
1700000.000000 3 1
1700000.000000 4 1
1700000.000000 7 1
1700000.000000 8 1
1700000.000000 16 1
1700000.000000 29 1
1700000.000000 44 1
1700000.000000 56 1
1700000.000000 80 1
1700000.000000 121 1
1700000.000000 192 1
1750000.000000 1 33
1750000.000000 2 5
1750000.000000 3 3
1750000.000000 4 1
1750000.000000 18 1
1750000.000000 27 1
1750000.000000 42 1
1750000.000000 56 1
1750000.000000 79 1
1750000.000000 128 1
1750000.000000 194 1
1800000.000000 1 27
1800000.000000 2 7
1800000.000000 3 1
1800000.000000 5 1
1800000.000000 6 1
1800000.000000 16 1
1800000.000000 25 1
1800000.000000 45 1
1800000.000000 58 1
1800000.000000 79 1
1800000.000000 127 1
1800000.000000 195 1
1850000.000000 1 34
1850000.000000 2 7
1850000.000000 3 2
1850000.000000 5 1
1850000.000000 15 1
1850000.000000 20 1
1850000.000000 26 1
1850000.000000 46 1
1850000.000000 111 1
1850000.000000 130 1
1850000.000000 193 1
1900000.000000 1 33
1900000.000000 2 9
1900000.000000 3 4
1900000.000000 15 1
1900000.000000 27 1
1900000.000000 43 1
1900000.000000 55 1
1900000.000000 96 1
1900000.000000 108 1
1900000.000000 193 1
1950000.000000 1 36
1950000.000000 2 6
1950000.000000 3 1
1950000.000000 4 2
1950000.000000 16 1
1950000.000000 19 1
1950000.000000 45 1
1950000.000000 55 1
1950000.000000 75 1
1950000.000000 139 1
1950000.000000 192 1
2000000.000000 1 31
2000000.000000 2 7
2000000.000000 3 1
2000000.000000 4 2
2000000.000000 16 1
2000000.000000 24 1
2000000.000000 47 1
2000000.000000 130 1
2000000.000000 133 1
2000000.000000 194 1
2050000.000000 1 36
2050000.000000 2 5
2050000.000000 3 1
2050000.000000 4 1
2050000.000000 6 1
2050000.000000 15 1
2050000.000000 24 1
2050000.000000 45 1
2050000.000000 56 1
2050000.000000 91 1
2050000.000000 114 1
2050000.000000 196 1
2100000.000000 1 33
2100000.000000 2 6
2100000.000000 4 1
2100000.000000 6 1
2100000.000000 16 1
2100000.000000 23 1
2100000.000000 46 1
2100000.000000 54 1
2100000.000000 197 1
2100000.000000 209 1
2150000.000000 1 34
2150000.000000 2 5
2150000.000000 4 2
2150000.000000 7 1
2150000.000000 14 1
2150000.000000 21 1
2150000.000000 45 1
2150000.000000 58 1
2150000.000000 196 1
2150000.000000 207 1
2200000.000000 1 32
2200000.000000 2 4
2200000.000000 3 2
2200000.000000 4 1
2200000.000000 6 1
2200000.000000 14 1
2200000.000000 25 1
2200000.000000 44 1
2200000.000000 56 1
2200000.000000 75 1
2200000.000000 133 1
2200000.000000 197 1
2250000.000000 1 23
2250000.000000 2 3
2250000.000000 3 5
2250000.000000 10 1
2250000.000000 14 1
2250000.000000 20 1
2250000.000000 44 1
2250000.000000 133 1
2250000.000000 137 1
2250000.000000 198 1
2300000.000000 1 37
2300000.000000 2 1
2300000.000000 3 3
2300000.000000 4 1
2300000.000000 9 1
2300000.000000 13 1
2300000.000000 22 1
2300000.000000 40 1
2300000.000000 198 1
2300000.000000 266 1
2350000.000000 1 35
2350000.000000 2 10
2350000.000000 3 3
2350000.000000 4 1
2350000.000000 5 1
2350000.000000 12 1
2350000.000000 17 1
2350000.000000 41 1
2350000.000000 56 1
2350000.000000 75 1
2350000.000000 130 1
2350000.000000 196 1
2400000.000000 1 35
2400000.000000 2 3
2400000.000000 3 3
2400000.000000 4 1
2400000.000000 5 2
2400000.000000 7 1
2400000.000000 22 1
2400000.000000 43 1
2400000.000000 54 1
2400000.000000 199 1
2400000.000000 211 1
2450000.000000 1 39
2450000.000000 2 9
2450000.000000 3 4
2450000.000000 11 1
2450000.000000 22 1
2450000.000000 41 1
2450000.000000 54 1
2450000.000000 196 1
2450000.000000 207 1
2500000.000000 1 37
2500000.000000 2 4
2500000.000000 3 4
2500000.000000 5 1
2500000.000000 8 1
2500000.000000 23 1
2500000.000000 40 1
2500000.000000 56 1
2500000.000000 80 1
2500000.000000 135 1
2500000.000000 196 1
2550000.000000 1 43
2550000.000000 2 3
2550000.000000 3 1
2550000.000000 4 2
2550000.000000 7 1
2550000.000000 9 1
2550000.000000 20 1
2550000.000000 43 1
2550000.000000 132 1
2550000.000000 133 1
2550000.000000 196 1
2600000.000000 1 31
2600000.000000 2 6
2600000.000000 3 2
2600000.000000 4 1
2600000.000000 7 1
2600000.000000 9 1
2600000.000000 22 1
2600000.000000 41 1
2600000.000000 52 1
2600000.000000 83 1
2600000.000000 135 1
2600000.000000 198 1
2650000.000000 1 22
2650000.000000 2 10
2650000.000000 3 1
2650000.000000 6 1
2650000.000000 7 1
2650000.000000 8 1
2650000.000000 24 1
2650000.000000 42 1
2650000.000000 55 1
2650000.000000 77 1
2650000.000000 139 1
2650000.000000 197 1
2700000.000000 1 34
2700000.000000 2 8
2700000.000000 3 2
2700000.000000 5 1
2700000.000000 6 1
2700000.000000 8 1
2700000.000000 25 1
2700000.000000 39 1
2700000.000000 74 1
2700000.000000 133 1
2700000.000000 254 1
2750000.000000 1 35
2750000.000000 2 5
2750000.000000 3 2
2750000.000000 4 2
2750000.000000 8 1
2750000.000000 11 1
2750000.000000 22 1
2750000.000000 33 1
2750000.000000 51 1
2750000.000000 76 1
2750000.000000 138 1
2750000.000000 202 1
2800000.000000 1 40
2800000.000000 2 8
2800000.000000 11 1
2800000.000000 14 1
2800000.000000 21 1
2800000.000000 34 1
2800000.000000 56 1
2800000.000000 71 1
2800000.000000 137 1
2800000.000000 200 1
2850000.000000 1 40
2850000.000000 2 10
2850000.000000 3 2
2850000.000000 4 2
2850000.000000 5 1
2850000.000000 6 1
2850000.000000 9 1
2850000.000000 12 1
2850000.000000 37 1
2850000.000000 124 1
2850000.000000 135 1
2850000.000000 198 1
2900000.000000 1 52
2900000.000000 2 3
2900000.000000 3 1
2900000.000000 5 2
2900000.000000 8 1
2900000.000000 23 1
2900000.000000 37 1
2900000.000000 126 1
2900000.000000 139 1
2900000.000000 196 1
2950000.000000 1 44
2950000.000000 2 7
2950000.000000 3 4
2950000.000000 7 2
2950000.000000 20 1
2950000.000000 35 1
2950000.000000 50 1
2950000.000000 80 1
2950000.000000 136 1
2950000.000000 195 1
3000000.000000 1 37
3000000.000000 2 11
3000000.000000 3 2
3000000.000000 4 1
3000000.000000 6 1
3000000.000000 18 1
3000000.000000 39 1
3000000.000000 130 1
3000000.000000 138 1
3000000.000000 200 1
3050000.000000 1 39
3050000.000000 2 8
3050000.000000 3 2
3050000.000000 5 1
3050000.000000 18 1
3050000.000000 38 1
3050000.000000 139 1
3050000.000000 339 1
3100000.000000 1 48
3100000.000000 2 7
3100000.000000 4 2
3100000.000000 21 1
3100000.000000 41 1
3100000.000000 51 1
3100000.000000 82 1
3100000.000000 140 1
3100000.000000 195 1
3150000.000000 1 29
3150000.000000 2 9
3150000.000000 3 3
3150000.000000 6 1
3150000.000000 20 1
3150000.000000 46 1
3150000.000000 55 1
3150000.000000 84 1
3150000.000000 141 1
3150000.000000 192 1
3200000.000000 1 38
3200000.000000 2 7
3200000.000000 3 1
3200000.000000 4 1
