# time largest_cluster_rg
50000.000000 27.1339107513
100000.000000 34.6301932323
150000.000000 14.8918514047
200000.000000 17.8778257261
250000.000000 15.1566564213
300000.000000 15.1367864546
350000.000000 14.9289684526
400000.000000 14.4958108442
450000.000000 14.7779616072
500000.000000 19.4987811884
550000.000000 14.4458475468
600000.000000 14.9011575212
650000.000000 14.8299562571
700000.000000 14.4215432580
750000.000000 14.8185968216
800000.000000 14.6994335141
850000.000000 14.5774600024
900000.000000 14.4907949384
950000.000000 17.5148901901
1000000.000000 23.8518295251
1050000.000000 14.4352593202
1100000.000000 14.4211200177
1150000.000000 14.6636675253
1200000.000000 15.5578108823
1250000.000000 14.6551505157
1300000.000000 14.3776938574
1350000.000000 14.0149788550
1400000.000000 13.8294961283
1450000.000000 31.7656794278
1500000.000000 13.7733917055
1550000.000000 13.9320546480
1600000.000000 14.0822587212
1650000.000000 13.5544007188
1700000.000000 13.1409959228
1750000.000000 13.4827298399
1800000.000000 13.2283946337
1850000.000000 13.0813252599
1900000.000000 13.0496903886
1950000.000000 11.9933960091
2000000.000000 12.5409251174
2050000.000000 12.0329323099
2100000.000000 23.9880838465
2150000.000000 48.8983965034
2200000.000000 12.2911830653
2250000.000000 12.6542474300
2300000.000000 29.4730223677
2350000.000000 12.3575909677
2400000.000000 43.4142167298
2450000.000000 23.9048019352
2500000.000000 11.9572525112
2550000.000000 12.0077168844
2600000.000000 11.7987929958
2650000.000000 11.8317657747
2700000.000000 18.2169816967
2750000.000000 12.0121596012
2800000.000000 11.7539924642
2850000.000000 11.4494001186
2900000.000000 11.4108401177
2950000.000000 11.3986630661
3000000.000000 11.6699869385
3050000.000000 22.9262551518
3100000.000000 11.1420338476
3150000.000000 10.9235701671
3200000.000000 11.4109802431
3250000.000000 11.1647910567
3300000.000000 15.2002568287
3350000.000000 11.1565205335
3400000.000000 16.1941174400
3450000.000000 16.2119504882
3500000.000000 10.7392952692
3550000.000000 11.0640707888
3600000.000000 10.8969436478
3650000.000000 42.5095579810
3700000.000000 11.2152259417
3750000.000000 25.5728830071
3800000.000000 11.2049006223
3850000.000000 11.3847404661
3900000.000000 10.9531984958
3950000.000000 16.3341721993
4000000.000000 39.5017949410
4050000.000000 11.0636350853
4100000.000000 11.0559717787
4150000.000000 11.0067295072
4200000.000000 11.9580022748
4250000.000000 11.0167351169
4300000.000000 11.0696175922
4350000.000000 11.0214653762
4400000.000000 10.9574494100
4450000.000000 11.1392587463
4500000.000000 10.8921455663
4550000.000000 11.0204114347
4600000.000000 11.1808035051
4650000.000000 18.7058741222
4700000.000000 17.9652709814
4750000.000000 17.8776294971
4800000.000000 16.2409992546
4850000.000000 16.1959524281
4900000.000000 46.4929988866
4950000.000000 16.8576354590
5000000.000000 11.5931590862
5050000.000000 16.3224309704
5100000.000000 18.2632896513
5150000.000000 16.6048617907
5200000.000000 17.3929513645
5250000.000000 35.6764138178
5300000.000000 15.7177997337
5350000.000000 11.2777942282
5400000.000000 17.1806078671
5450000.000000 15.7308005244
5500000.000000 14.7263817227
5550000.000000 16.0593776569
5600000.000000 28.2799730507
5650000.000000 48.4004459636
5700000.000000 29.0065169910
5750000.000000 25.5538475913
5800000.000000 12.0979029288
5850000.000000 24.6677769352
5900000.000000 20.9880136805
5950000.000000 35.9352818017
6000000.000000 15.3681111358
6050000.000000 15.7521337458
6100000.000000 15.1527389694
6150000.000000 14.6857607075
6200000.000000 14.6310700792
6250000.000000 15.0083707962
6300000.000000 13.7339194778
6350000.000000 14.1238765080
6400000.000000 30.7790887627
6450000.000000 15.5642876245
6500000.000000 27.1844746546
6550000.000000 43.4000273510
6600000.000000 28.4799564470
6650000.000000 27.5737868511
6700000.000000 12.9408527981
6750000.000000 13.7340593779
6800000.000000 13.4437319528
6850000.000000 31.4831744520
6900000.000000 14.5373662939
6950000.000000 12.9485349775
7000000.000000 28.3419815553
7050000.000000 12.7498960193
7100000.000000 19.9851575498
7150000.000000 20.3172913235
7200000.000000 12.9607093492
7250000.000000 12.4270290436
7300000.000000 12.3456328323
7350000.000000 12.1612278307
7400000.000000 30.7369756658
7450000.000000 28.2361687679
7500000.000000 32.6128295819
7550000.000000 28.0315987183
7600000.000000 39.6427954120
7650000.000000 32.1016509730
7700000.000000 27.1198840410
7750000.000000 26.0228707004
7800000.000000 26.4933714157
7850000.000000 12.6878369077
7900000.000000 24.6742130751
7950000.000000 12.4202555648
8000000.000000 28.5737242178
8050000.000000 25.8503488011
8100000.000000 40.3050693773
8150000.000000 25.3866100228
8200000.000000 24.3477349525
8250000.000000 28.7089189721
8300000.000000 31.3529703693
8350000.000000 52.2412427105
8400000.000000 31.5029841502
8450000.000000 35.4186798912
8500000.000000 23.8146347102
8550000.000000 37.5366544073
8600000.000000 30.8519705814
8650000.000000 23.8580901233
8700000.000000 39.2538338384
8750000.000000 39.2184297115
8800000.000000 27.8667956602
8850000.000000 33.6555743819
8900000.000000 37.8558687273
8950000.000000 35.2579226144
9000000.000000 36.7883843352
9050000.000000 26.7891116390
9100000.000000 29.7818401690
9150000.000000 23.5622520526
9200000.000000 44.1717680696
9250000.000000 25.9144116464
9300000.000000 34.0839955090
9350000.000000 29.6625065802
9400000.000000 37.4720951867
9450000.000000 39.0223588456
9500000.000000 37.1539650644
9550000.000000 35.1101047011
9600000.000000 24.3157441350
9650000.000000 38.9419260005
9700000.000000 23.1784763705
9750000.000000 23.5740248495
9800000.000000 38.6790715073
9850000.000000 22.6822141560
9900000.000000 37.4393566371
9950000.000000 22.5631374920
10000000.000000 29.8780089955
10050000.000000 26.7355654502
10100000.000000 27.9784723532
10150000.000000 27.5830127332
10200000.000000 21.6770841484
10250000.000000 27.4548923115
10300000.000000 33.3817245738
10350000.000000 35.2476677661
10400000.000000 31.0546139339
10450000.000000 37.5823466182
10500000.000000 41.0563460664
10550000.000000 31.4127812407
10600000.000000 23.1418419206
10650000.000000 29.3215477426
10700000.000000 21.9858486375
10750000.000000 31.9995539222
10800000.000000 25.3531191138
10850000.000000 36.7875802532
10900000.000000 29.1641829511
10950000.000000 26.7023021056
11000000.000000 22.9324700502
11050000.000000 19.4678083909
11100000.000000 26.9770168176
11150000.000000 20.5753193877
11200000.000000 17.9767844488
11250000.000000 19.0491094137
11300000.000000 18.0594756869
11350000.000000 21.2746705822
11400000.000000 18.4252980136
11450000.000000 16.7861987095
11500000.000000 20.2557755829
11550000.000000 18.5006996621
11600000.000000 19.3861768209
11650000.000000 17.5720936379
11700000.000000 17.6241705539
11750000.000000 16.5934992515
11800000.000000 16.9584272759
11850000.000000 18.4371829347
11900000.000000 18.1933876400
11950000.000000 16.6094208355
12000000.000000 16.4339880508
12050000.000000 17.0208809224
12100000.000000 17.1532243647
12150000.000000 18.2663670026
12200000.000000 17.1360907352
12250000.000000 18.6488178083
12300000.000000 17.2519476333
12350000.000000 18.7598455274
12400000.000000 17.7663581239
12450000.000000 18.4176204040
12500000.000000 16.5728188023
12550000.000000 16.8888510409
12600000.000000 20.3819922729
12650000.000000 18.0498675036
12700000.000000 17.9631791776
12750000.000000 17.3974215767
12800000.000000 17.6413032079
12850000.000000 17.9034996674
12900000.000000 19.0451930604
12950000.000000 18.0769500719
13000000.000000 17.7296641492
13050000.000000 19.5286229868
13100000.000000 18.7778874149
13150000.000000 17.1868648617
13200000.000000 16.8270615974
13250000.000000 18.0468035401
13300000.000000 19.0945606266
13350000.000000 17.0175193327
13400000.000000 16.9874776914
13450000.000000 16.3516733286
13500000.000000 16.8460918949
13550000.000000 16.8449403773
13600000.000000 17.5736235192
13650000.000000 16.7661803725
13700000.000000 17.3595821970
13750000.000000 18.0754107322
13800000.000000 17.3749106847
13850000.000000 16.7181589693
13900000.000000 16.6503386497
13950000.000000 16.5605401488
14000000.000000 16.5141228355
14050000.000000 16.8345285751
14100000.000000 16.0044527722
14150000.000000 17.8706958393
14200000.000000 16.4496467169
14250000.000000 15.7317029887
14300000.000000 16.8464220305
14350000.000000 17.3384637209
14400000.000000 16.2903717674
14450000.000000 16.2172423274
14500000.000000 17.4693833043
14550000.000000 17.3039274385
14600000.000000 17.1919579529
14650000.000000 16.6996393746
14700000.000000 17.4163300076
14750000.000000 16.4440274792
14800000.000000 16.7091147668
14850000.000000 16.6106279168
14900000.000000 15.8142288217
14950000.000000 18.2883066234
15000000.000000 19.7354401033
15050000.000000 20.5528753131
15100000.000000 19.5095683674
15150000.000000 20.2296385302
15200000.000000 16.2579735467
15250000.000000 16.9278830250
15300000.000000 16.6535255924
15350000.000000 16.6947893771
15400000.000000 19.5529967598
15450000.000000 18.1084830827
15500000.000000 16.9171099375
15550000.000000 16.0352485616
15600000.000000 16.2900386237
15650000.000000 26.4822228548
15700000.000000 28.9870918519
15750000.000000 38.1447546402
15800000.000000 31.9647630064
15850000.000000 20.2070182036
15900000.000000 31.8981037432
15950000.000000 21.0356915935
16000000.000000 40.8130395851
16050000.000000 19.2328839293
16100000.000000 32.0849905151
16150000.000000 28.6800442879
