# time mean_cluster_size
50000.000000 100.0000000000
100000.000000 66.6666666667
150000.000000 35.2941176471
200000.000000 23.0769230769
250000.000000 22.2222222222
300000.000000 18.7500000000
350000.000000 15.7894736842
400000.000000 15.0000000000
450000.000000 15.3846153846
500000.000000 16.6666666667
550000.000000 13.6363636364
600000.000000 13.9534883721
650000.000000 13.9534883721
700000.000000 13.0434782609
750000.000000 13.3333333333
800000.000000 16.6666666667
850000.000000 15.3846153846
900000.000000 14.2857142857
950000.000000 12.5000000000
1000000.000000 13.6363636364
1050000.000000 13.3333333333
1100000.000000 12.7659574468
1150000.000000 11.5384615385
1200000.000000 13.3333333333
1250000.000000 13.0434782609
1300000.000000 13.9534883721
1350000.000000 14.2857142857
1400000.000000 13.9534883721
1450000.000000 15.3846153846
1500000.000000 15.7894736842
1550000.000000 15.3846153846
1600000.000000 15.3846153846
1650000.000000 14.6341463415
1700000.000000 15.3846153846
1750000.000000 15.3846153846
1800000.000000 12.0000000000
1850000.000000 12.7659574468
1900000.000000 12.7659574468
1950000.000000 13.0434782609
2000000.000000 13.0434782609
2050000.000000 13.6363636364
2100000.000000 13.0434782609
2150000.000000 13.3333333333
2200000.000000 12.5000000000
2250000.000000 13.6363636364
2300000.000000 13.9534883721
2350000.000000 14.6341463415
2400000.000000 10.5263157895
2450000.000000 12.7659574468
2500000.000000 13.0434782609
2550000.000000 10.5263157895
2600000.000000 11.7647058824
2650000.000000 11.7647058824
2700000.000000 12.5000000000
2750000.000000 11.1111111111
2800000.000000 12.0000000000
2850000.000000 11.5384615385
2900000.000000 12.7659574468
2950000.000000 13.3333333333
3000000.000000 11.1111111111
3050000.000000 10.7142857143
3100000.000000 12.7659574468
3150000.000000 11.7647058824
3200000.000000 11.5384615385
3250000.000000 10.3448275862
3300000.000000 10.5263157895
3350000.000000 11.7647058824
3400000.000000 13.6363636364
3450000.000000 12.2448979592
3500000.000000 13.3333333333
3550000.000000 13.6363636364
3600000.000000 11.7647058824
3650000.000000 12.5000000000
3700000.000000 13.0434782609
3750000.000000 12.2448979592
3800000.000000 12.7659574468
3850000.000000 15.0000000000
3900000.000000 16.2162162162
3950000.000000 14.6341463415
4000000.000000 15.0000000000
4050000.000000 15.3846153846
4100000.000000 13.3333333333
4150000.000000 14.6341463415
4200000.000000 15.0000000000
4250000.000000 12.2448979592
4300000.000000 12.2448979592
4350000.000000 11.5384615385
4400000.000000 13.6363636364
4450000.000000 12.7659574468
4500000.000000 12.5000000000
4550000.000000 12.7659574468
4600000.000000 11.7647058824
4650000.000000 10.9090909091
4700000.000000 12.0000000000
4750000.000000 11.7647058824
4800000.000000 13.9534883721
4850000.000000 13.9534883721
4900000.000000 17.1428571429
4950000.000000 16.2162162162
5000000.000000 12.7659574468
5050000.000000 11.5384615385
5100000.000000 13.3333333333
5150000.000000 12.0000000000
5200000.000000 13.0434782609
5250000.000000 11.1111111111
5300000.000000 13.3333333333
5350000.000000 12.2448979592
5400000.000000 11.7647058824
5450000.000000 11.7647058824
5500000.000000 13.9534883721
5550000.000000 13.3333333333
5600000.000000 12.0000000000
5650000.000000 13.0434782609
5700000.000000 12.7659574468
5750000.000000 10.5263157895
5800000.000000 11.7647058824
5850000.000000 10.7142857143
5900000.000000 11.5384615385
5950000.000000 12.0000000000
6000000.000000 11.5384615385
6050000.000000 12.5000000000
6100000.000000 13.3333333333
6150000.000000 11.5384615385
6200000.000000 12.2448979592
6250000.000000 13.0434782609
6300000.000000 11.3207547170
6350000.000000 13.6363636364
6400000.000000 13.3333333333
6450000.000000 13.3333333333
6500000.000000 13.9534883721
6550000.000000 15.3846153846
6600000.000000 15.3846153846
6650000.000000 15.3846153846
6700000.000000 13.9534883721
6750000.000000 16.2162162162
6800000.000000 15.3846153846
6850000.000000 17.1428571429
6900000.000000 17.1428571429
6950000.000000 18.7500000000
7000000.000000 16.2162162162
7050000.000000 13.9534883721
7100000.000000 13.9534883721
7150000.000000 15.0000000000
7200000.000000 15.3846153846
7250000.000000 12.7659574468
7300000.000000 13.3333333333
7350000.000000 12.2448979592
7400000.000000 11.1111111111
7450000.000000 12.5000000000
7500000.000000 13.0434782609
7550000.000000 11.1111111111
7600000.000000 12.2448979592
7650000.000000 11.5384615385
7700000.000000 12.0000000000
7750000.000000 12.0000000000
7800000.000000 12.0000000000
7850000.000000 12.2448979592
7900000.000000 11.7647058824
7950000.000000 12.5000000000
8000000.000000 11.5384615385
8050000.000000 12.0000000000
8100000.000000 12.0000000000
8150000.000000 12.0000000000
8200000.000000 10.5263157895
8250000.000000 9.5238095238
8300000.000000 9.5238095238
8350000.000000 10.0000000000
8400000.000000 9.3750000000
8450000.000000 10.9090909091
8500000.000000 11.3207547170
8550000.000000 8.9552238806
8600000.000000 10.7142857143
8650000.000000 11.5384615385
8700000.000000 10.3448275862
8750000.000000 10.0000000000
8800000.000000 10.5263157895
8850000.000000 10.3448275862
8900000.000000 10.0000000000
8950000.000000 10.1694915254
9000000.000000 10.3448275862
9050000.000000 10.9090909091
9100000.000000 12.0000000000
9150000.000000 12.0000000000
9200000.000000 11.7647058824
9250000.000000 11.7647058824
9300000.000000 11.5384615385
9350000.000000 11.5384615385
9400000.000000 10.3448275862
9450000.000000 10.9090909091
9500000.000000 10.1694915254
9550000.000000 11.1111111111
9600000.000000 10.7142857143
9650000.000000 10.3448275862
9700000.000000 10.9090909091
9750000.000000 10.3448275862
9800000.000000 11.3207547170
9850000.000000 11.1111111111
9900000.000000 12.2448979592
9950000.000000 12.7659574468
10000000.000000 11.7647058824
10050000.000000 13.0434782609
10100000.000000 11.3207547170
10150000.000000 10.5263157895
10200000.000000 13.3333333333
10250000.000000 10.9090909091
10300000.000000 12.5000000000
10350000.000000 12.2448979592
10400000.000000 12.5000000000
10450000.000000 12.5000000000
10500000.000000 13.3333333333
10550000.000000 13.0434782609
10600000.000000 13.0434782609
10650000.000000 12.2448979592
10700000.000000 11.5384615385
10750000.000000 12.2448979592
10800000.000000 12.7659574468
10850000.000000 13.0434782609
10900000.000000 14.6341463415
10950000.000000 12.0000000000
11000000.000000 11.7647058824
11050000.000000 13.6363636364
11100000.000000 12.7659574468
11150000.000000 15.3846153846
11200000.000000 12.7659574468
11250000.000000 13.6363636364
11300000.000000 14.6341463415
