# time largest_cluster_fraction_percent
50000.000000 59.1666666667
100000.000000 77.8333333333
150000.000000 33.1666666667
200000.000000 38.3333333333
250000.000000 32.6666666667
300000.000000 33.3333333333
350000.000000 33.3333333333
400000.000000 31.8333333333
450000.000000 32.1666666667
500000.000000 38.6666666667
550000.000000 32.1666666667
600000.000000 32.3333333333
650000.000000 31.6666666667
700000.000000 31.6666666667
750000.000000 32.0000000000
800000.000000 31.8333333333
850000.000000 31.8333333333
900000.000000 32.1666666667
950000.000000 37.1666666667
1000000.000000 52.6666666667
1050000.000000 32.0000000000
1100000.000000 32.3333333333
1150000.000000 32.1666666667
1200000.000000 32.6666666667
1250000.000000 32.3333333333
1300000.000000 32.5000000000
1350000.000000 32.5000000000
1400000.000000 32.1666666667
1450000.000000 33.1666666667
1500000.000000 32.6666666667
1550000.000000 32.6666666667
1600000.000000 32.8333333333
1650000.000000 32.3333333333
1700000.000000 32.0000000000
1750000.000000 32.3333333333
1800000.000000 32.5000000000
1850000.000000 32.1666666667
1900000.000000 32.1666666667
1950000.000000 32.0000000000
2000000.000000 32.3333333333
2050000.000000 32.6666666667
2100000.000000 34.8333333333
2150000.000000 34.5000000000
2200000.000000 32.8333333333
2250000.000000 33.0000000000
2300000.000000 44.3333333333
2350000.000000 32.6666666667
2400000.000000 35.1666666667
2450000.000000 34.5000000000
2500000.000000 32.6666666667
2550000.000000 32.6666666667
2600000.000000 33.0000000000
2650000.000000 32.8333333333
2700000.000000 42.3333333333
2750000.000000 33.6666666667
2800000.000000 33.3333333333
2850000.000000 33.0000000000
2900000.000000 32.6666666667
2950000.000000 32.5000000000
3000000.000000 33.3333333333
3050000.000000 56.5000000000
3100000.000000 32.5000000000
3150000.000000 32.0000000000
3200000.000000 32.6666666667
3250000.000000 32.5000000000
3300000.000000 39.6666666667
3350000.000000 32.5000000000
3400000.000000 39.3333333333
3450000.000000 39.3333333333
3500000.000000 31.8333333333
3550000.000000 32.1666666667
3600000.000000 31.3333333333
3650000.000000 46.3333333333
3700000.000000 31.8333333333
3750000.000000 33.3333333333
3800000.000000 32.0000000000
3850000.000000 31.6666666667
3900000.000000 31.5000000000
3950000.000000 40.8333333333
4000000.000000 34.3333333333
4050000.000000 31.8333333333
4100000.000000 32.0000000000
4150000.000000 31.8333333333
4200000.000000 32.5000000000
4250000.000000 32.0000000000
4300000.000000 32.0000000000
4350000.000000 32.1666666667
4400000.000000 32.1666666667
4450000.000000 32.0000000000
4500000.000000 31.6666666667
4550000.000000 31.8333333333
4600000.000000 32.5000000000
4650000.000000 40.8333333333
4700000.000000 41.0000000000
4750000.000000 39.5000000000
4800000.000000 39.8333333333
4850000.000000 41.8333333333
4900000.000000 64.1666666667
4950000.000000 39.8333333333
5000000.000000 33.0000000000
5050000.000000 39.5000000000
5100000.000000 39.0000000000
5150000.000000 39.8333333333
5200000.000000 40.3333333333
5250000.000000 67.1666666667
5300000.000000 40.0000000000
5350000.000000 33.3333333333
5400000.000000 39.5000000000
5450000.000000 39.1666666667
5500000.000000 40.1666666667
5550000.000000 41.0000000000
5600000.000000 66.8333333333
5650000.000000 67.8333333333
5700000.000000 67.1666666667
5750000.000000 66.8333333333
5800000.000000 35.8333333333
5850000.000000 67.0000000000
5900000.000000 50.8333333333
5950000.000000 79.0000000000
6000000.000000 41.1666666667
6050000.000000 40.1666666667
6100000.000000 40.3333333333
6150000.000000 39.5000000000
6200000.000000 40.5000000000
6250000.000000 40.6666666667
6300000.000000 40.0000000000
6350000.000000 40.3333333333
6400000.000000 69.0000000000
6450000.000000 40.3333333333
6500000.000000 69.6666666667
6550000.000000 69.0000000000
6600000.000000 82.5000000000
6650000.000000 70.0000000000
6700000.000000 40.3333333333
6750000.000000 41.6666666667
6800000.000000 41.0000000000
6850000.000000 70.6666666667
6900000.000000 41.3333333333
6950000.000000 41.1666666667
7000000.000000 68.3333333333
7050000.000000 40.8333333333
7100000.000000 55.0000000000
7150000.000000 55.5000000000
7200000.000000 42.1666666667
7250000.000000 41.6666666667
7300000.000000 42.5000000000
7350000.000000 42.6666666667
7400000.000000 71.0000000000
7450000.000000 70.8333333333
7500000.000000 70.6666666667
7550000.000000 71.3333333333
7600000.000000 70.8333333333
7650000.000000 71.1666666667
7700000.000000 43.3333333333
7750000.000000 72.1666666667
7800000.000000 72.3333333333
7850000.000000 42.6666666667
7900000.000000 71.1666666667
7950000.000000 42.6666666667
8000000.000000 72.5000000000
8050000.000000 73.0000000000
8100000.000000 72.3333333333
8150000.000000 71.8333333333
8200000.000000 73.3333333333
8250000.000000 85.8333333333
8300000.000000 73.3333333333
8350000.000000 72.8333333333
8400000.000000 72.5000000000
8450000.000000 72.6666666667
8500000.000000 73.0000000000
8550000.000000 74.1666666667
8600000.000000 75.5000000000
8650000.000000 74.3333333333
8700000.000000 74.6666666667
8750000.000000 85.0000000000
8800000.000000 74.1666666667
8850000.000000 74.1666666667
8900000.000000 73.6666666667
8950000.000000 74.6666666667
9000000.000000 75.1666666667
9050000.000000 80.0000000000
9100000.000000 74.5000000000
9150000.000000 75.3333333333
9200000.000000 75.0000000000
9250000.000000 75.0000000000
9300000.000000 75.0000000000
9350000.000000 75.8333333333
9400000.000000 76.8333333333
9450000.000000 76.1666666667
9500000.000000 76.1666666667
9550000.000000 75.0000000000
9600000.000000 76.0000000000
9650000.000000 75.1666666667
9700000.000000 75.0000000000
9750000.000000 75.0000000000
9800000.000000 75.1666666667
9850000.000000 76.5000000000
9900000.000000 76.5000000000
9950000.000000 76.1666666667
10000000.000000 76.8333333333
10050000.000000 76.3333333333
10100000.000000 76.8333333333
10150000.000000 76.1666666667
10200000.000000 76.1666666667
10250000.000000 75.8333333333
10300000.000000 76.0000000000
10350000.000000 75.5000000000
10400000.000000 75.5000000000
10450000.000000 75.3333333333
10500000.000000 75.3333333333
10550000.000000 75.8333333333
10600000.000000 76.3333333333
10650000.000000 76.3333333333
10700000.000000 75.6666666667
10750000.000000 75.3333333333
10800000.000000 75.1666666667
10850000.000000 75.1666666667
10900000.000000 75.1666666667
10950000.000000 76.3333333333
11000000.000000 76.8333333333
11050000.000000 77.0000000000
11100000.000000 76.3333333333
11150000.000000 76.0000000000
11200000.000000 75.0000000000
11250000.000000 75.5000000000
11300000.000000 75.3333333333
11350000.000000 75.3333333333
11400000.000000 75.3333333333
