Frame,Num_Receptors,Receptors_in_Cluster,Total_Receptors,Fraction_Receptors
140,150,140,150,0.9333333333333333
141,150,139,150,0.9266666666666666
142,150,137,150,0.9133333333333333
143,150,140,150,0.9333333333333333
144,150,140,150,0.9333333333333333
145,150,143,150,0.9533333333333334
146,150,141,150,0.94
147,150,139,150,0.9266666666666666
148,150,138,150,0.92
149,150,145,150,0.9666666666666667
150,150,143,150,0.9533333333333334
151,150,142,150,0.9466666666666667
152,150,143,150,0.9533333333333334
153,150,141,150,0.94
154,150,142,150,0.9466666666666667
155,150,144,150,0.96
156,150,140,150,0.9333333333333333
157,150,144,150,0.96
158,150,133,150,0.8866666666666667
159,150,141,150,0.94
160,150,143,150,0.9533333333333334
161,150,139,150,0.9266666666666666
162,150,141,150,0.94
163,150,138,150,0.92
164,150,139,150,0.9266666666666666
165,150,135,150,0.9
166,150,143,150,0.9533333333333334
167,150,142,150,0.9466666666666667
168,150,144,150,0.96
169,150,143,150,0.9533333333333334
170,150,143,150,0.9533333333333334
171,150,143,150,0.9533333333333334
172,150,135,150,0.9
173,150,142,150,0.9466666666666667
174,150,141,150,0.94
175,150,146,150,0.9733333333333334
176,150,144,150,0.96
177,150,140,150,0.9333333333333333
178,150,140,150,0.9333333333333333
179,150,139,150,0.9266666666666666
180,150,143,150,0.9533333333333334
181,150,148,150,0.9866666666666667
182,150,147,150,0.98
183,150,140,150,0.9333333333333333
184,150,137,150,0.9133333333333333
185,150,137,150,0.9133333333333333
186,150,144,150,0.96
187,150,140,150,0.9333333333333333
188,150,136,150,0.9066666666666666
189,150,141,150,0.94
190,150,138,150,0.92
191,150,139,150,0.9266666666666666
192,150,137,150,0.9133333333333333
193,150,141,150,0.94
194,150,140,150,0.9333333333333333
195,150,143,150,0.9533333333333334
196,150,143,150,0.9533333333333334
197,150,146,150,0.9733333333333334
198,150,144,150,0.96
199,150,139,150,0.9266666666666666
200,150,139,150,0.9266666666666666
201,150,144,150,0.96
202,150,139,150,0.9266666666666666
203,150,138,150,0.92
204,150,145,150,0.9666666666666667
205,150,140,150,0.9333333333333333
206,150,146,150,0.9733333333333334
207,150,149,150,0.9933333333333333
208,150,142,150,0.9466666666666667
209,150,139,150,0.9266666666666666
210,150,143,150,0.9533333333333334
211,150,145,150,0.9666666666666667
212,150,145,150,0.9666666666666667
213,150,138,150,0.92
214,150,141,150,0.94
215,150,141,150,0.94
216,150,146,150,0.9733333333333334
217,150,140,150,0.9333333333333333
218,150,140,150,0.9333333333333333
219,150,141,150,0.94
220,150,134,150,0.8933333333333333
221,150,142,150,0.9466666666666667
222,150,140,150,0.9333333333333333
223,150,139,150,0.9266666666666666
224,150,142,150,0.9466666666666667
225,150,138,150,0.92
226,150,139,150,0.9266666666666666
227,150,140,150,0.9333333333333333
228,150,146,150,0.9733333333333334
229,150,138,150,0.92
230,150,138,150,0.92
231,150,142,150,0.9466666666666667
232,150,142,150,0.9466666666666667
233,150,142,150,0.9466666666666667
234,150,139,150,0.9266666666666666
235,150,139,150,0.9266666666666666
236,150,139,150,0.9266666666666666
237,150,137,150,0.9133333333333333
238,150,140,150,0.9333333333333333
239,150,138,150,0.92
240,150,139,150,0.9266666666666666
241,150,145,150,0.9666666666666667
242,150,145,150,0.9666666666666667
243,150,142,150,0.9466666666666667
244,150,137,150,0.9133333333333333
245,150,139,150,0.9266666666666666
246,150,140,150,0.9333333333333333
247,150,142,150,0.9466666666666667
248,150,142,150,0.9466666666666667
249,150,141,150,0.94
250,150,144,150,0.96
251,150,145,150,0.9666666666666667
252,150,144,150,0.96
253,150,138,150,0.92
254,150,134,150,0.8933333333333333
255,150,137,150,0.9133333333333333
256,150,134,150,0.8933333333333333
257,150,138,150,0.92
258,150,145,150,0.9666666666666667
259,150,144,150,0.96
260,150,133,150,0.8866666666666667
261,150,144,150,0.96
262,150,139,150,0.9266666666666666
263,150,145,150,0.9666666666666667
264,150,141,150,0.94
265,150,142,150,0.9466666666666667
266,150,140,150,0.9333333333333333
267,150,140,150,0.9333333333333333
268,150,144,150,0.96
269,150,143,150,0.9533333333333334
270,150,140,150,0.9333333333333333
271,150,144,150,0.96
272,150,139,150,0.9266666666666666
273,150,140,150,0.9333333333333333
274,150,139,150,0.9266666666666666
275,150,141,150,0.94
276,150,135,150,0.9
277,150,138,150,0.92
278,150,143,150,0.9533333333333334
279,150,137,150,0.9133333333333333
280,150,142,150,0.9466666666666667
281,150,141,150,0.94
282,150,136,150,0.9066666666666666
283,150,139,150,0.9266666666666666
284,150,147,150,0.98
285,150,144,150,0.96
286,150,141,150,0.94
287,150,143,150,0.9533333333333334
288,150,143,150,0.9533333333333334
289,150,136,150,0.9066666666666666
290,150,143,150,0.9533333333333334
291,150,142,150,0.9466666666666667
292,150,139,150,0.9266666666666666
293,150,138,150,0.92
294,150,138,150,0.92
295,150,143,150,0.9533333333333334
296,150,140,150,0.9333333333333333
297,150,139,150,0.9266666666666666
298,150,140,150,0.9333333333333333
299,150,141,150,0.94
300,150,139,150,0.9266666666666666
301,150,133,150,0.8866666666666667
302,150,140,150,0.9333333333333333
303,150,143,150,0.9533333333333334
304,150,141,150,0.94
305,150,138,150,0.92
306,150,144,150,0.96
307,150,142,150,0.9466666666666667
308,150,147,150,0.98
309,150,140,150,0.9333333333333333
310,150,136,150,0.9066666666666666
311,150,141,150,0.94
312,150,144,150,0.96
313,150,138,150,0.92
314,150,141,150,0.94
315,150,136,150,0.9066666666666666
316,150,144,150,0.96
317,150,142,150,0.9466666666666667
318,150,146,150,0.9733333333333334
319,150,136,150,0.9066666666666666
320,150,140,150,0.9333333333333333
321,150,138,150,0.92
322,150,144,150,0.96
323,150,142,150,0.9466666666666667
324,150,138,150,0.92
325,150,141,150,0.94
326,150,141,150,0.94
327,150,141,150,0.94
328,150,145,150,0.9666666666666667
329,150,141,150,0.94
330,150,142,150,0.9466666666666667
331,150,143,150,0.9533333333333334
332,150,140,150,0.9333333333333333
333,150,142,150,0.9466666666666667
334,150,145,150,0.9666666666666667
335,150,139,150,0.9266666666666666
336,150,141,150,0.94
337,150,142,150,0.9466666666666667
338,150,147,150,0.98
339,150,138,150,0.92
340,150,142,150,0.9466666666666667
341,150,138,150,0.92
342,150,145,150,0.9666666666666667
343,150,138,150,0.92
344,150,143,150,0.9533333333333334
345,150,144,150,0.96
346,150,136,150,0.9066666666666666
347,150,134,150,0.8933333333333333
348,150,138,150,0.92
349,150,142,150,0.9466666666666667
350,150,143,150,0.9533333333333334
351,150,137,150,0.9133333333333333
352,150,138,150,0.92
353,150,139,150,0.9266666666666666
354,150,141,150,0.94
355,150,136,150,0.9066666666666666
356,150,141,150,0.94
357,150,137,150,0.9133333333333333
358,150,140,150,0.9333333333333333
359,150,142,150,0.9466666666666667
360,150,143,150,0.9533333333333334
361,150,142,150,0.9466666666666667
362,150,141,150,0.94
363,150,144,150,0.96
364,150,139,150,0.9266666666666666
365,150,140,150,0.9333333333333333
366,150,144,150,0.96
367,150,139,150,0.9266666666666666
368,150,140,150,0.9333333333333333
369,150,140,150,0.9333333333333333
370,150,137,150,0.9133333333333333
371,150,142,150,0.9466666666666667
372,150,135,150,0.9
373,150,142,150,0.9466666666666667
374,150,142,150,0.9466666666666667
375,150,143,150,0.9533333333333334
376,150,137,150,0.9133333333333333
377,150,136,150,0.9066666666666666
378,150,143,150,0.9533333333333334
379,150,143,150,0.9533333333333334
380,150,142,150,0.9466666666666667
381,150,144,150,0.96
382,150,144,150,0.96
383,150,143,150,0.9533333333333334
384,150,143,150,0.9533333333333334
385,150,146,150,0.9733333333333334
386,150,140,150,0.9333333333333333
387,150,144,150,0.96
388,150,141,150,0.94
389,150,142,150,0.9466666666666667
390,150,144,150,0.96
391,150,145,150,0.9666666666666667
392,150,144,150,0.96
393,150,136,150,0.9066666666666666
394,150,142,150,0.9466666666666667
395,150,140,150,0.9333333333333333
396,150,143,150,0.9533333333333334
397,150,140,150,0.9333333333333333
398,150,142,150,0.9466666666666667
399,150,140,150,0.9333333333333333
