# time cluster_size count
150000.000000 650 1
200000.000000 1 4
200000.000000 646 1
250000.000000 1 11
250000.000000 639 1
300000.000000 1 18
300000.000000 632 1
350000.000000 1 13
350000.000000 2 2
350000.000000 633 1
400000.000000 1 17
400000.000000 2 3
400000.000000 4 1
400000.000000 623 1
450000.000000 1 20
450000.000000 2 3
450000.000000 624 1
500000.000000 1 16
500000.000000 2 1
500000.000000 4 1
500000.000000 628 1
550000.000000 1 19
550000.000000 2 3
550000.000000 625 1
600000.000000 1 17
600000.000000 2 1
600000.000000 631 1
650000.000000 1 17
650000.000000 2 1
650000.000000 4 1
650000.000000 627 1
700000.000000 1 21
700000.000000 2 1
700000.000000 627 1
750000.000000 1 17
750000.000000 2 5
750000.000000 4 1
750000.000000 619 1
800000.000000 1 19
800000.000000 3 1
800000.000000 4 1
800000.000000 624 1
850000.000000 1 12
850000.000000 2 4
850000.000000 3 1
850000.000000 6 1
850000.000000 621 1
900000.000000 1 22
900000.000000 2 3
900000.000000 3 2
900000.000000 616 1
950000.000000 1 20
950000.000000 3 1
950000.000000 8 1
950000.000000 619 1
1000000.000000 1 17
1000000.000000 2 2
1000000.000000 3 1
1000000.000000 4 1
1000000.000000 622 1
1050000.000000 1 24
1050000.000000 2 4
1050000.000000 618 1
1100000.000000 1 17
1100000.000000 2 6
1100000.000000 3 1
1100000.000000 618 1
1150000.000000 1 27
1150000.000000 2 4
1150000.000000 3 1
1150000.000000 612 1
1200000.000000 1 25
1200000.000000 2 1
1200000.000000 3 1
1200000.000000 620 1
1250000.000000 1 18
1250000.000000 2 2
1250000.000000 3 4
1250000.000000 616 1
1300000.000000 1 13
1300000.000000 2 3
1300000.000000 631 1
1350000.000000 1 17
1350000.000000 3 1
1350000.000000 630 1
1400000.000000 1 13
1400000.000000 637 1
1450000.000000 1 15
1450000.000000 2 1
1450000.000000 3 2
1450000.000000 627 1
1500000.000000 1 13
1500000.000000 2 1
1500000.000000 635 1
1550000.000000 1 14
1550000.000000 2 1
1550000.000000 3 2
1550000.000000 628 1
1600000.000000 1 16
1600000.000000 2 1
1600000.000000 3 2
1600000.000000 626 1
1650000.000000 1 13
1650000.000000 2 1
1650000.000000 635 1
1700000.000000 1 20
1700000.000000 2 2
1700000.000000 626 1
1750000.000000 1 15
1750000.000000 2 2
1750000.000000 631 1
1800000.000000 1 16
1800000.000000 2 2
1800000.000000 630 1
1850000.000000 1 17
1850000.000000 2 2
1850000.000000 3 1
1850000.000000 626 1
1900000.000000 1 21
1900000.000000 2 1
1900000.000000 627 1
1950000.000000 1 14
1950000.000000 2 1
1950000.000000 3 1
1950000.000000 4 1
1950000.000000 627 1
2000000.000000 1 21
2000000.000000 2 3
2000000.000000 623 1
2050000.000000 1 22
2050000.000000 2 1
2050000.000000 626 1
2100000.000000 1 19
2100000.000000 2 4
2100000.000000 3 1
2100000.000000 6 1
2100000.000000 614 1
2150000.000000 1 20
2150000.000000 2 2
2150000.000000 6 1
2150000.000000 620 1
