# time cluster_size count
150000.000000 1 6
150000.000000 644 1
200000.000000 1 3
200000.000000 2 1
200000.000000 645 1
250000.000000 1 6
250000.000000 2 1
250000.000000 642 1
300000.000000 1 5
300000.000000 645 1
350000.000000 1 2
350000.000000 648 1
400000.000000 1 6
400000.000000 2 1
400000.000000 642 1
450000.000000 1 5
450000.000000 2 2
450000.000000 641 1
500000.000000 1 4
500000.000000 2 1
500000.000000 644 1
550000.000000 1 5
550000.000000 4 1
550000.000000 641 1
600000.000000 1 5
600000.000000 645 1
650000.000000 1 7
650000.000000 643 1
700000.000000 1 8
700000.000000 3 1
700000.000000 4 1
700000.000000 635 1
750000.000000 1 7
750000.000000 2 1
750000.000000 4 1
750000.000000 637 1
800000.000000 1 3
800000.000000 2 1
800000.000000 645 1
850000.000000 1 7
850000.000000 643 1
900000.000000 1 6
900000.000000 644 1
950000.000000 1 4
950000.000000 2 1
950000.000000 644 1
1000000.000000 1 2
1000000.000000 648 1
1050000.000000 1 3
1050000.000000 2 2
1050000.000000 643 1
1100000.000000 1 4
1100000.000000 646 1
1150000.000000 1 5
1150000.000000 2 1
1150000.000000 643 1
1200000.000000 1 7
1200000.000000 2 2
1200000.000000 639 1
1250000.000000 1 3
1250000.000000 2 2
1250000.000000 643 1
1300000.000000 1 7
1300000.000000 2 2
1300000.000000 639 1
1350000.000000 1 8
1350000.000000 2 1
1350000.000000 640 1
1400000.000000 1 6
1400000.000000 3 1
1400000.000000 641 1
1450000.000000 1 6
1450000.000000 644 1
1500000.000000 1 7
1500000.000000 643 1
1550000.000000 1 5
1550000.000000 2 1
1550000.000000 643 1
1600000.000000 1 7
1600000.000000 643 1
1650000.000000 1 2
1650000.000000 2 1
1650000.000000 3 1
1650000.000000 643 1
1700000.000000 1 5
1700000.000000 2 1
1700000.000000 643 1
1750000.000000 1 6
1750000.000000 2 1
1750000.000000 642 1
1800000.000000 1 2
1800000.000000 2 1
1800000.000000 646 1
1850000.000000 1 1
1850000.000000 649 1
1900000.000000 1 9
1900000.000000 641 1
1950000.000000 1 2
1950000.000000 648 1
2000000.000000 1 10
2000000.000000 640 1
2050000.000000 1 9
2050000.000000 641 1
2100000.000000 1 4
2100000.000000 646 1
2150000.000000 1 1
2150000.000000 2 1
2150000.000000 3 1
2150000.000000 644 1
2200000.000000 1 7
2200000.000000 643 1
2250000.000000 1 9
2250000.000000 641 1
2300000.000000 1 3
2300000.000000 647 1
2350000.000000 1 3
2350000.000000 2 1
2350000.000000 3 1
2350000.000000 642 1
2400000.000000 1 5
2400000.000000 2 2
2400000.000000 641 1
2450000.000000 1 12
2450000.000000 638 1
2500000.000000 1 4
2500000.000000 2 1
2500000.000000 644 1
2550000.000000 1 3
2550000.000000 647 1
2600000.000000 1 4
2600000.000000 2 1
2600000.000000 644 1
2650000.000000 1 5
2650000.000000 645 1
2700000.000000 1 9
2700000.000000 641 1
2750000.000000 1 12
2750000.000000 2 1
2750000.000000 636 1
2800000.000000 1 1
2800000.000000 2 2
2800000.000000 645 1
2850000.000000 1 3
2850000.000000 647 1
2900000.000000 1 4
2900000.000000 9 1
2900000.000000 637 1
2950000.000000 1 6
2950000.000000 2 1
2950000.000000 642 1
3000000.000000 1 6
3000000.000000 2 1
3000000.000000 642 1
3050000.000000 1 6
3050000.000000 644 1
3100000.000000 1 6
3100000.000000 3 1
3100000.000000 641 1
3150000.000000 1 5
3150000.000000 3 2
3150000.000000 639 1
3200000.000000 1 5
3200000.000000 2 1
3200000.000000 3 1
3200000.000000 640 1
3250000.000000 1 4
3250000.000000 646 1
3300000.000000 1 5
3300000.000000 645 1
3350000.000000 1 3
3350000.000000 2 1
3350000.000000 3 1
3350000.000000 642 1
3400000.000000 1 7
3400000.000000 643 1
3450000.000000 1 7
3450000.000000 2 1
3450000.000000 7 1
3450000.000000 634 1
3500000.000000 1 3
3500000.000000 2 1
3500000.000000 645 1
3550000.000000 1 8
3550000.000000 2 1
3550000.000000 640 1
3600000.000000 1 5
3600000.000000 645 1
3650000.000000 1 7
3650000.000000 2 1
3650000.000000 3 1
3650000.000000 638 1
3700000.000000 1 6
3700000.000000 2 1
3700000.000000 642 1
3750000.000000 1 7
3750000.000000 2 1
3750000.000000 3 1
3750000.000000 638 1
3800000.000000 1 5
3800000.000000 2 1
3800000.000000 643 1
3850000.000000 1 6
3850000.000000 644 1
3900000.000000 1 8
3900000.000000 2 1
3900000.000000 640 1
3950000.000000 1 4
3950000.000000 646 1
4000000.000000 1 9
4000000.000000 641 1
4050000.000000 1 9
4050000.000000 4 1
4050000.000000 637 1
4100000.000000 1 1
4100000.000000 649 1
4150000.000000 1 4
4150000.000000 646 1
4200000.000000 1 4
4200000.000000 646 1
4250000.000000 1 1
4250000.000000 2 1
4250000.000000 647 1
4300000.000000 1 4
4300000.000000 646 1
4350000.000000 1 8
4350000.000000 642 1
4400000.000000 1 7
4400000.000000 3 1
4400000.000000 640 1
4450000.000000 1 1
4450000.000000 2 1
4450000.000000 647 1
4500000.000000 1 3
4500000.000000 2 1
4500000.000000 645 1
4550000.000000 1 7
4550000.000000 2 3
4550000.000000 637 1
4600000.000000 1 5
4600000.000000 3 2
4600000.000000 639 1
4650000.000000 1 6
4650000.000000 2 1
4650000.000000 642 1
4700000.000000 1 3
4700000.000000 2 3
4700000.000000 641 1
4750000.000000 1 8
4750000.000000 3 1
4750000.000000 639 1
4800000.000000 1 4
4800000.000000 2 1
4800000.000000 644 1
4850000.000000 1 3
4850000.000000 647 1
4900000.000000 1 3
4900000.000000 647 1
4950000.000000 1 4
4950000.000000 2 1
4950000.000000 3 1
4950000.000000 641 1
5000000.000000 1 8
5000000.000000 2 1
5000000.000000 640 1
5050000.000000 1 6
5050000.000000 2 1
5050000.000000 642 1
5100000.000000 1 4
5100000.000000 2 2
5100000.000000 3 1
5100000.000000 639 1
5150000.000000 1 10
5150000.000000 640 1
5200000.000000 1 7
5200000.000000 643 1
5250000.000000 1 4
5250000.000000 2 2
5250000.000000 642 1
5300000.000000 1 8
5300000.000000 2 1
5300000.000000 3 1
5300000.000000 637 1
5350000.000000 1 2
5350000.000000 648 1
5400000.000000 1 1
5400000.000000 2 1
5400000.000000 647 1
5450000.000000 1 8
5450000.000000 642 1
5500000.000000 1 3
5500000.000000 2 1
5500000.000000 645 1
5550000.000000 1 4
5550000.000000 646 1
5600000.000000 1 6
5600000.000000 2 1
5600000.000000 642 1
5650000.000000 1 8
5650000.000000 642 1
5700000.000000 1 14
5700000.000000 2 1
5700000.000000 634 1
5750000.000000 1 7
5750000.000000 643 1
5800000.000000 1 6
5800000.000000 2 1
5800000.000000 642 1
5850000.000000 1 4
5850000.000000 2 1
5850000.000000 644 1
5900000.000000 1 6
5900000.000000 2 1
5900000.000000 642 1
5950000.000000 1 7
5950000.000000 2 1
5950000.000000 641 1
6000000.000000 1 8
6000000.000000 642 1
6050000.000000 1 5
6050000.000000 645 1
6100000.000000 1 4
6100000.000000 646 1
6150000.000000 1 3
6150000.000000 647 1
6200000.000000 1 7
6200000.000000 2 2
6200000.000000 639 1
6250000.000000 1 5
6250000.000000 2 1
6250000.000000 643 1
6300000.000000 1 5
6300000.000000 645 1
6350000.000000 1 5
6350000.000000 645 1
6400000.000000 1 6
6400000.000000 2 1
6400000.000000 642 1
6450000.000000 1 4
6450000.000000 2 2
6450000.000000 642 1
6500000.000000 1 7
6500000.000000 2 1
6500000.000000 641 1
6550000.000000 1 9
6550000.000000 641 1
6600000.000000 1 2
6600000.000000 648 1
6650000.000000 1 9
6650000.000000 641 1
6700000.000000 1 3
6700000.000000 3 1
6700000.000000 644 1
6750000.000000 1 5
6750000.000000 2 2
6750000.000000 641 1
6800000.000000 1 8
6800000.000000 642 1
6850000.000000 1 6
6850000.000000 2 2
6850000.000000 640 1
6900000.000000 1 2
6900000.000000 2 2
6900000.000000 644 1
6950000.000000 1 11
6950000.000000 639 1
7000000.000000 1 8
7000000.000000 642 1
7050000.000000 1 13
7050000.000000 2 2
7050000.000000 633 1
7100000.000000 1 5
7100000.000000 645 1
7150000.000000 1 8
7150000.000000 2 2
7150000.000000 638 1
7200000.000000 1 5
7200000.000000 645 1
7250000.000000 1 2
7250000.000000 3 1
7250000.000000 645 1
7300000.000000 1 1
7300000.000000 2 1
7300000.000000 647 1
7350000.000000 1 6
7350000.000000 2 1
7350000.000000 3 1
7350000.000000 639 1
7400000.000000 1 8
7400000.000000 642 1
7450000.000000 1 2
7450000.000000 648 1
