# time largest_cluster_rg
150000.000000 31.0499505462
200000.000000 38.3531817557
250000.000000 34.3005180481
300000.000000 34.9426627744
350000.000000 30.5788891659
400000.000000 31.6844923684
450000.000000 35.7695267848
500000.000000 33.8151766364
550000.000000 32.7437071906
600000.000000 31.1260254122
650000.000000 31.4201841451
700000.000000 35.2380219047
750000.000000 35.0895905128
800000.000000 32.5010295987
850000.000000 30.2256136933
900000.000000 31.7767660382
950000.000000 32.8769925007
1000000.000000 32.5818393873
1050000.000000 33.7917849646
1100000.000000 31.6574808703
1150000.000000 33.2277315238
1200000.000000 37.3693332770
1250000.000000 34.9662936002
1300000.000000 34.4986407494
1350000.000000 32.9975277330
1400000.000000 32.3502659875
1450000.000000 33.7896307958
1500000.000000 30.7998929261
1550000.000000 30.7445719119
1600000.000000 31.3210717927
1650000.000000 31.4554770355
1700000.000000 31.6516143461
1750000.000000 33.2217008725
1800000.000000 36.8224771409
1850000.000000 32.9427048216
1900000.000000 33.6491992604
1950000.000000 33.0679973012
2000000.000000 32.9161283672
2050000.000000 35.4675318203
2100000.000000 32.0935894591
2150000.000000 30.6993492228
2200000.000000 33.6794631325
2250000.000000 31.9653068926
2300000.000000 34.8751379959
2350000.000000 34.8858608693
2400000.000000 32.5373839582
2450000.000000 35.1957269120
2500000.000000 32.1569331568
2550000.000000 30.9870318479
2600000.000000 34.8975852276
2650000.000000 32.0409347135
2700000.000000 34.9243044023
2750000.000000 34.3977045703
2800000.000000 32.8473299864
2850000.000000 33.1396929392
2900000.000000 32.2663902360
2950000.000000 31.0080327949
3000000.000000 32.5573037072
3050000.000000 40.1103362083
3100000.000000 31.5148680750
3150000.000000 32.6463102471
3200000.000000 30.7212021737
3250000.000000 33.3550683124
3300000.000000 44.1892395627
3350000.000000 31.0583852944
3400000.000000 34.8191690950
3450000.000000 35.1525269999
3500000.000000 33.9157281007
3550000.000000 39.9341243375
3600000.000000 33.2548630383
3650000.000000 33.3211508227
3700000.000000 32.9997273669
3750000.000000 34.2957318343
3800000.000000 30.0954632515
3850000.000000 36.2212875008
3900000.000000 32.1479970375
3950000.000000 33.9228582775
4000000.000000 45.5319584053
4050000.000000 30.9070897433
4100000.000000 35.8551215636
4150000.000000 33.4595440994
4200000.000000 34.2528787328
4250000.000000 35.3924890694
4300000.000000 41.3681898968
4350000.000000 39.5720151826
4400000.000000 33.4209827774
4450000.000000 31.5811525855
4500000.000000 31.1828187109
4550000.000000 32.5402791126
4600000.000000 34.9432289880
4650000.000000 31.3553719482
4700000.000000 32.9005870943
4750000.000000 31.9394792430
4800000.000000 31.9107530646
4850000.000000 40.2470455496
4900000.000000 34.5142411081
4950000.000000 39.5996675005
5000000.000000 43.0742779167
5050000.000000 40.7524248734
5100000.000000 35.8087772542
5150000.000000 31.9238466772
5200000.000000 32.1263739142
5250000.000000 36.9734330042
5300000.000000 34.3442774676
5350000.000000 30.3709730207
5400000.000000 32.6935435892
5450000.000000 35.2058604802
5500000.000000 36.2865073249
5550000.000000 33.2479318592
5600000.000000 54.3556213491
5650000.000000 32.1914174578
5700000.000000 40.4557777712
5750000.000000 34.1821908340
5800000.000000 31.0238721368
5850000.000000 33.8302421489
5900000.000000 31.2432440352
5950000.000000 30.5902759299
6000000.000000 34.0162492458
6050000.000000 33.2708105431
6100000.000000 34.1073685038
6150000.000000 34.1941236420
6200000.000000 31.8080613191
6250000.000000 31.8845857609
6300000.000000 33.9545871785
6350000.000000 32.2100713300
6400000.000000 36.8040485942
6450000.000000 37.7300442968
6500000.000000 36.0731224696
6550000.000000 32.8094203089
6600000.000000 33.7315034565
6650000.000000 31.7561288772
6700000.000000 31.4115059794
6750000.000000 32.4897163731
6800000.000000 41.9864335323
6850000.000000 33.7027261950
6900000.000000 31.6988499603
6950000.000000 31.7536077558
7000000.000000 32.6422827783
7050000.000000 36.3421356042
7100000.000000 33.2723988401
7150000.000000 33.1490841563
7200000.000000 31.2280948386
7250000.000000 32.6201030501
7300000.000000 50.7132787080
7350000.000000 32.4994481943
7400000.000000 32.0413533630
7450000.000000 33.5620572896
7500000.000000 34.4982150269
7550000.000000 36.2184738613
7600000.000000 33.8274327991
7650000.000000 32.0843953892
7700000.000000 31.4291849680
7750000.000000 31.4972412194
7800000.000000 43.0559457455
7850000.000000 37.1195667702
7900000.000000 37.1584963706
7950000.000000 36.4707680850
8000000.000000 33.6525499179
8050000.000000 44.2737873311
8100000.000000 34.9785675884
8150000.000000 36.0962581498
8200000.000000 40.9829958219
8250000.000000 33.9448925306
8300000.000000 34.1725677271
8350000.000000 33.8160213494
8400000.000000 34.6303281100
8450000.000000 36.8815652183
8500000.000000 31.3554279536
8550000.000000 32.1693328906
8600000.000000 35.5316583360
8650000.000000 39.1331119729
8700000.000000 35.7461553561
8750000.000000 34.9284075885
8800000.000000 31.4581744433
8850000.000000 30.6267417713
8900000.000000 43.0508545069
8950000.000000 33.2206843334
9000000.000000 33.6830831180
9050000.000000 37.0512375354
9100000.000000 35.8949670516
9150000.000000 38.9914343203
9200000.000000 43.9886592220
9250000.000000 33.2772778522
9300000.000000 32.6274312113
9350000.000000 36.9303125701
9400000.000000 33.6089526548
9450000.000000 36.7614533660
9500000.000000 32.5327307565
9550000.000000 32.8219301704
9600000.000000 37.6138068831
9650000.000000 38.6058819172
9700000.000000 36.5870123738
9750000.000000 46.5558190664
9800000.000000 47.6419450456
9850000.000000 44.6152200821
9900000.000000 34.5252572632
9950000.000000 36.2353547226
10000000.000000 45.3588967140
10050000.000000 35.0555489087
10100000.000000 34.2363698264
10150000.000000 33.2324101877
10200000.000000 33.2109494004
10250000.000000 31.3612489048
10300000.000000 33.7245407924
10350000.000000 35.8039911905
10400000.000000 32.2180222911
10450000.000000 31.1347515339
10500000.000000 33.1414199216
10550000.000000 42.1445855142
10600000.000000 35.0880415223
10650000.000000 32.4008239239
10700000.000000 33.4986513820
10750000.000000 34.1737073771
10800000.000000 31.5506954646
10850000.000000 40.1086161323
10900000.000000 34.1234218090
10950000.000000 36.8457077234
11000000.000000 38.1182466859
11050000.000000 32.3236560245
11100000.000000 35.6756509064
11150000.000000 32.6617348153
11200000.000000 34.5656905573
11250000.000000 34.3110008637
11300000.000000 36.0023852359
11350000.000000 35.6193201692
11400000.000000 36.0713341264
11450000.000000 32.9397239117
11500000.000000 34.9331428796
11550000.000000 31.6282711452
11600000.000000 34.0531749805
11650000.000000 34.9540207761
11700000.000000 34.7754536943
11750000.000000 33.8046426177
11800000.000000 30.8551515847
11850000.000000 35.7287761352
11900000.000000 30.9623293618
11950000.000000 34.1830953658
12000000.000000 32.3544880661
12050000.000000 37.3590849880
12100000.000000 34.2433019204
12150000.000000 32.9340907428
12200000.000000 39.2826169283
12250000.000000 31.4551166727
12300000.000000 31.2581456116
12350000.000000 38.5865094134
12400000.000000 34.5000531528
12450000.000000 37.2517537488
12500000.000000 33.2904539100
12550000.000000 42.5588636703
12600000.000000 37.2111920151
12650000.000000 33.5048169656
12700000.000000 33.1521652809
12750000.000000 35.8140706086
12800000.000000 45.4195960930
12850000.000000 33.1232954818
12900000.000000 37.9551606422
12950000.000000 32.6010618358
13000000.000000 51.4608096642
13050000.000000 31.8477292586
13100000.000000 41.8664132842
13150000.000000 39.5300317828
13200000.000000 33.9540133028
13250000.000000 32.1697339712
13300000.000000 42.4624303194
13350000.000000 34.2658941142
13400000.000000 43.1538295785
13450000.000000 30.6374958547
13500000.000000 33.1720271495
13550000.000000 37.3236737807
13600000.000000 31.6046292779
13650000.000000 30.0071879519
13700000.000000 33.4082496227
13750000.000000 34.0511481167
13800000.000000 33.5630333483
13850000.000000 38.9892203553
13900000.000000 36.3496517392
13950000.000000 36.0461740359
14000000.000000 34.8176365272
14050000.000000 33.1739081567
14100000.000000 30.8902566765
14150000.000000 31.9780078723
14200000.000000 40.7217105633
14250000.000000 31.3753546479
14300000.000000 32.2407433906
14350000.000000 39.6692796544
14400000.000000 33.3877994415
14450000.000000 37.7235096006
14500000.000000 32.8095802076
14550000.000000 43.5815281027
14600000.000000 35.4840592857
14650000.000000 33.7009079926
14700000.000000 41.1430463339
14750000.000000 38.5118812268
14800000.000000 31.8425895611
14850000.000000 32.4532275851
14900000.000000 32.8931307846
14950000.000000 38.0096557151
15000000.000000 34.9494381035
15050000.000000 36.3169904066
15100000.000000 40.9241198121
15150000.000000 36.8118617344
15200000.000000 39.9889123401
15250000.000000 37.5427437124
15300000.000000 31.3093723201
15350000.000000 32.4880191681
15400000.000000 31.5527622227
15450000.000000 33.3777584634
15500000.000000 34.7042924096
15550000.000000 35.2428080873
15600000.000000 34.3725753606
15650000.000000 38.0089331041
15700000.000000 50.9736618191
15750000.000000 42.7346363734
15800000.000000 37.1424700625
15850000.000000 32.1217809295
15900000.000000 35.3785663198
15950000.000000 39.2064916658
16000000.000000 33.9243722246
16050000.000000 48.3036936842
16100000.000000 34.5516335640
16150000.000000 37.6795188221
16200000.000000 31.2842573286
16250000.000000 36.5955538034
16300000.000000 33.4374566865
16350000.000000 33.8316366729
16400000.000000 34.9149708943
16450000.000000 33.3221213647
16500000.000000 36.7211194863
16550000.000000 30.9494300273
16600000.000000 34.5086038920
16650000.000000 30.8590494224
16700000.000000 36.6031717819
16750000.000000 32.3799662489
16800000.000000 33.7091197599
16850000.000000 35.9141048867
16900000.000000 33.9092362904
16950000.000000 33.3296189804
17000000.000000 34.7324425577
17050000.000000 33.0091483343
17100000.000000 36.1315565930
17150000.000000 32.7499234760
17200000.000000 34.0869184699
17250000.000000 32.0488476052
17300000.000000 31.7726332366
17350000.000000 35.6559956907
17400000.000000 31.5899314642
17450000.000000 32.9727575956
17500000.000000 30.6721014988
17550000.000000 34.3566138724
17600000.000000 36.4672494991
17650000.000000 34.4986561619
17700000.000000 30.9925526301
17750000.000000 35.2683578590
17800000.000000 31.1127278020
17850000.000000 36.8698687966
17900000.000000 30.8285632604
17950000.000000 33.2868965434
18000000.000000 37.9137946374
18050000.000000 44.0005546114
18100000.000000 34.5688641786
18150000.000000 35.8042936690
18200000.000000 31.2903191686
18250000.000000 36.3409802110
18300000.000000 38.9612006094
18350000.000000 35.7581328253
18400000.000000 31.8848294041
18450000.000000 30.8742977684
18500000.000000 32.7968031584
18550000.000000 32.3872452471
18600000.000000 32.4538434563
18650000.000000 33.9614431106
18700000.000000 42.5555317071
18750000.000000 37.6350875391
18800000.000000 31.0649318898
18850000.000000 33.4996453731
18900000.000000 30.4290635357
18950000.000000 34.7809440586
19000000.000000 33.3366076747
19050000.000000 33.5533596793
19100000.000000 41.1097106797
19150000.000000 32.3803182533
19200000.000000 38.5967269392
19250000.000000 34.5839708567
19300000.000000 34.4808445610
19350000.000000 42.0421887144
19400000.000000 31.3975705317
19450000.000000 33.0893330302
19500000.000000 32.5443161426
19550000.000000 31.9814540437
19600000.000000 33.2073557354
19650000.000000 32.0471153475
19700000.000000 32.8257626330
19750000.000000 33.1539437025
19800000.000000 33.6177088544
19850000.000000 36.2877407711
19900000.000000 32.9878460968
19950000.000000 33.6955953758
20000000.000000 32.3339503130
20050000.000000 32.0577021548
20100000.000000 31.3650360307
