# time largest_cluster_fraction_percent
50000.000000 58.1666666667
100000.000000 66.8333333333
150000.000000 57.3333333333
200000.000000 41.8333333333
250000.000000 34.0000000000
300000.000000 27.5000000000
350000.000000 39.1666666667
400000.000000 27.6666666667
450000.000000 33.5000000000
500000.000000 49.8333333333
550000.000000 27.5000000000
600000.000000 28.1666666667
650000.000000 27.6666666667
700000.000000 28.8333333333
750000.000000 36.3333333333
800000.000000 38.1666666667
850000.000000 28.5000000000
900000.000000 29.1666666667
950000.000000 27.8333333333
1000000.000000 28.5000000000
1050000.000000 27.6666666667
1100000.000000 28.1666666667
1150000.000000 27.1666666667
1200000.000000 36.3333333333
1250000.000000 28.5000000000
1300000.000000 28.0000000000
1350000.000000 27.0000000000
1400000.000000 29.5000000000
1450000.000000 29.3333333333
1500000.000000 29.3333333333
1550000.000000 29.3333333333
1600000.000000 54.1666666667
1650000.000000 29.0000000000
1700000.000000 28.5000000000
1750000.000000 28.1666666667
1800000.000000 27.8333333333
1850000.000000 27.8333333333
1900000.000000 27.6666666667
1950000.000000 28.3333333333
2000000.000000 28.1666666667
2050000.000000 28.0000000000
2100000.000000 28.5000000000
2150000.000000 27.6666666667
2200000.000000 28.0000000000
2250000.000000 28.1666666667
2300000.000000 28.1666666667
2350000.000000 28.1666666667
2400000.000000 28.0000000000
2450000.000000 27.8333333333
2500000.000000 28.1666666667
2550000.000000 28.0000000000
2600000.000000 27.8333333333
2650000.000000 28.0000000000
2700000.000000 28.5000000000
2750000.000000 28.5000000000
2800000.000000 28.3333333333
2850000.000000 28.3333333333
2900000.000000 45.1666666667
2950000.000000 28.6666666667
3000000.000000 29.0000000000
3050000.000000 35.0000000000
3100000.000000 35.0000000000
3150000.000000 34.5000000000
3200000.000000 34.0000000000
3250000.000000 34.5000000000
3300000.000000 34.5000000000
3350000.000000 34.8333333333
3400000.000000 45.0000000000
3450000.000000 33.5000000000
3500000.000000 33.6666666667
3550000.000000 32.5000000000
3600000.000000 33.8333333333
3650000.000000 33.0000000000
3700000.000000 62.1666666667
3750000.000000 33.1666666667
3800000.000000 33.3333333333
3850000.000000 33.5000000000
3900000.000000 34.1666666667
3950000.000000 34.6666666667
4000000.000000 42.1666666667
4050000.000000 34.8333333333
4100000.000000 63.6666666667
4150000.000000 34.5000000000
4200000.000000 34.8333333333
4250000.000000 64.1666666667
4300000.000000 34.3333333333
4350000.000000 34.5000000000
4400000.000000 34.6666666667
4450000.000000 34.8333333333
4500000.000000 34.1666666667
4550000.000000 35.6666666667
4600000.000000 34.6666666667
4650000.000000 34.5000000000
4700000.000000 35.0000000000
4750000.000000 35.3333333333
4800000.000000 34.8333333333
4850000.000000 42.3333333333
4900000.000000 35.3333333333
4950000.000000 32.8333333333
5000000.000000 34.1666666667
5050000.000000 34.5000000000
5100000.000000 34.3333333333
5150000.000000 35.0000000000
5200000.000000 34.3333333333
5250000.000000 39.1666666667
5300000.000000 33.6666666667
5350000.000000 34.3333333333
5400000.000000 34.3333333333
5450000.000000 64.8333333333
5500000.000000 34.3333333333
5550000.000000 33.5000000000
5600000.000000 34.0000000000
5650000.000000 34.3333333333
5700000.000000 33.5000000000
5750000.000000 33.5000000000
5800000.000000 33.8333333333
5850000.000000 33.6666666667
5900000.000000 65.6666666667
5950000.000000 33.6666666667
6000000.000000 37.0000000000
6050000.000000 34.6666666667
6100000.000000 34.3333333333
6150000.000000 35.0000000000
6200000.000000 33.5000000000
6250000.000000 33.1666666667
6300000.000000 33.8333333333
6350000.000000 34.3333333333
6400000.000000 33.8333333333
6450000.000000 33.8333333333
6500000.000000 41.5000000000
6550000.000000 33.8333333333
6600000.000000 33.3333333333
6650000.000000 33.8333333333
6700000.000000 34.5000000000
6750000.000000 34.0000000000
6800000.000000 42.3333333333
6850000.000000 33.8333333333
6900000.000000 41.8333333333
6950000.000000 69.8333333333
7000000.000000 34.0000000000
7050000.000000 33.3333333333
7100000.000000 74.1666666667
7150000.000000 40.3333333333
7200000.000000 34.5000000000
7250000.000000 33.8333333333
7300000.000000 34.1666666667
7350000.000000 34.1666666667
7400000.000000 33.5000000000
7450000.000000 33.8333333333
7500000.000000 33.5000000000
7550000.000000 33.5000000000
7600000.000000 36.0000000000
7650000.000000 33.8333333333
7700000.000000 34.8333333333
7750000.000000 68.3333333333
7800000.000000 39.1666666667
7850000.000000 34.8333333333
7900000.000000 41.8333333333
7950000.000000 33.8333333333
8000000.000000 34.0000000000
8050000.000000 34.1666666667
8100000.000000 34.3333333333
8150000.000000 34.1666666667
8200000.000000 67.8333333333
8250000.000000 35.1666666667
8300000.000000 34.6666666667
8350000.000000 69.0000000000
8400000.000000 68.0000000000
8450000.000000 68.3333333333
8500000.000000 68.8333333333
8550000.000000 36.1666666667
8600000.000000 35.6666666667
8650000.000000 36.0000000000
8700000.000000 36.3333333333
8750000.000000 35.8333333333
8800000.000000 69.3333333333
8850000.000000 35.5000000000
8900000.000000 37.6666666667
8950000.000000 69.5000000000
9000000.000000 36.5000000000
9050000.000000 35.0000000000
9100000.000000 35.1666666667
9150000.000000 35.0000000000
9200000.000000 35.3333333333
9250000.000000 35.5000000000
9300000.000000 71.6666666667
9350000.000000 71.5000000000
9400000.000000 72.6666666667
9450000.000000 72.1666666667
9500000.000000 71.8333333333
9550000.000000 71.0000000000
9600000.000000 71.1666666667
9650000.000000 73.1666666667
9700000.000000 72.1666666667
9750000.000000 73.3333333333
9800000.000000 36.5000000000
