# time largest_cluster_fraction_percent
50000.000000 99.0000000000
100000.000000 77.8333333333
150000.000000 51.0000000000
200000.000000 67.0000000000
250000.000000 49.0000000000
300000.000000 49.8333333333
350000.000000 93.5000000000
400000.000000 48.6666666667
450000.000000 48.1666666667
500000.000000 48.3333333333
550000.000000 48.6666666667
600000.000000 48.3333333333
650000.000000 84.0000000000
700000.000000 66.8333333333
750000.000000 66.5000000000
800000.000000 84.6666666667
850000.000000 48.1666666667
900000.000000 48.3333333333
950000.000000 39.6666666667
1000000.000000 66.0000000000
1050000.000000 47.1666666667
1100000.000000 27.0000000000
1150000.000000 73.3333333333
1200000.000000 65.8333333333
1250000.000000 26.8333333333
1300000.000000 26.5000000000
1350000.000000 26.5000000000
1400000.000000 38.5000000000
1450000.000000 46.8333333333
1500000.000000 43.8333333333
1550000.000000 26.3333333333
1600000.000000 38.6666666667
1650000.000000 25.8333333333
1700000.000000 26.0000000000
1750000.000000 25.6666666667
1800000.000000 25.5000000000
1850000.000000 39.5000000000
1900000.000000 25.0000000000
1950000.000000 25.0000000000
2000000.000000 38.6666666667
2050000.000000 57.5000000000
2100000.000000 56.3333333333
2150000.000000 25.3333333333
2200000.000000 56.8333333333
2250000.000000 41.0000000000
2300000.000000 39.6666666667
2350000.000000 39.1666666667
2400000.000000 39.3333333333
2450000.000000 39.1666666667
2500000.000000 39.1666666667
2550000.000000 39.1666666667
2600000.000000 40.8333333333
2650000.000000 39.5000000000
2700000.000000 39.3333333333
2750000.000000 38.6666666667
2800000.000000 39.0000000000
2850000.000000 38.3333333333
2900000.000000 37.6666666667
2950000.000000 37.5000000000
3000000.000000 38.3333333333
3050000.000000 37.8333333333
3100000.000000 38.0000000000
3150000.000000 37.5000000000
3200000.000000 38.3333333333
3250000.000000 37.3333333333
3300000.000000 37.6666666667
3350000.000000 37.0000000000
3400000.000000 37.1666666667
3450000.000000 38.0000000000
3500000.000000 42.1666666667
3550000.000000 37.1666666667
3600000.000000 37.6666666667
3650000.000000 37.6666666667
3700000.000000 79.3333333333
3750000.000000 42.0000000000
3800000.000000 80.0000000000
3850000.000000 41.8333333333
3900000.000000 51.6666666667
3950000.000000 36.8333333333
4000000.000000 88.5000000000
4050000.000000 80.3333333333
4100000.000000 80.5000000000
4150000.000000 79.8333333333
4200000.000000 52.6666666667
4250000.000000 52.5000000000
4300000.000000 53.0000000000
4350000.000000 79.5000000000
4400000.000000 53.0000000000
4450000.000000 80.6666666667
4500000.000000 79.8333333333
4550000.000000 80.3333333333
4600000.000000 79.3333333333
4650000.000000 79.5000000000
4700000.000000 79.3333333333
4750000.000000 78.8333333333
4800000.000000 79.6666666667
4850000.000000 79.6666666667
4900000.000000 79.5000000000
4950000.000000 80.0000000000
5000000.000000 79.6666666667
5050000.000000 80.1666666667
5100000.000000 80.0000000000
5150000.000000 79.8333333333
5200000.000000 80.0000000000
5250000.000000 79.8333333333
5300000.000000 79.3333333333
5350000.000000 80.0000000000
5400000.000000 80.3333333333
5450000.000000 79.6666666667
5500000.000000 81.0000000000
5550000.000000 81.5000000000
5600000.000000 81.0000000000
5650000.000000 81.8333333333
5700000.000000 81.3333333333
5750000.000000 80.5000000000
5800000.000000 79.3333333333
5850000.000000 80.3333333333
5900000.000000 78.8333333333
5950000.000000 79.5000000000
6000000.000000 80.1666666667
6050000.000000 80.0000000000
6100000.000000 80.1666666667
6150000.000000 48.3333333333
6200000.000000 48.0000000000
6250000.000000 48.3333333333
6300000.000000 48.5000000000
6350000.000000 49.0000000000
6400000.000000 48.1666666667
6450000.000000 49.6666666667
6500000.000000 48.3333333333
6550000.000000 48.3333333333
6600000.000000 80.1666666667
6650000.000000 48.3333333333
6700000.000000 80.5000000000
6750000.000000 48.3333333333
6800000.000000 49.1666666667
6850000.000000 80.1666666667
6900000.000000 48.3333333333
6950000.000000 49.0000000000
7000000.000000 50.0000000000
7050000.000000 49.6666666667
7100000.000000 49.6666666667
7150000.000000 81.6666666667
7200000.000000 81.0000000000
7250000.000000 81.3333333333
7300000.000000 81.0000000000
7350000.000000 49.0000000000
7400000.000000 49.1666666667
7450000.000000 49.3333333333
7500000.000000 48.8333333333
7550000.000000 49.3333333333
7600000.000000 49.0000000000
7650000.000000 49.1666666667
7700000.000000 49.5000000000
7750000.000000 50.0000000000
7800000.000000 50.1666666667
7850000.000000 50.5000000000
7900000.000000 50.3333333333
7950000.000000 49.5000000000
8000000.000000 49.6666666667
8050000.000000 82.0000000000
8100000.000000 49.8333333333
8150000.000000 49.5000000000
8200000.000000 49.8333333333
8250000.000000 49.5000000000
8300000.000000 50.0000000000
8350000.000000 49.3333333333
8400000.000000 49.1666666667
8450000.000000 49.0000000000
8500000.000000 49.1666666667
8550000.000000 48.8333333333
8600000.000000 49.1666666667
8650000.000000 49.3333333333
8700000.000000 49.5000000000
8750000.000000 50.3333333333
8800000.000000 81.6666666667
8850000.000000 49.8333333333
8900000.000000 82.1666666667
8950000.000000 50.1666666667
9000000.000000 50.0000000000
9050000.000000 51.0000000000
9100000.000000 50.8333333333
9150000.000000 51.0000000000
9200000.000000 50.3333333333
9250000.000000 50.5000000000
9300000.000000 51.1666666667
9350000.000000 51.8333333333
9400000.000000 51.1666666667
9450000.000000 51.8333333333
9500000.000000 51.6666666667
9550000.000000 83.0000000000
9600000.000000 51.6666666667
9650000.000000 52.3333333333
9700000.000000 51.8333333333
9750000.000000 52.3333333333
9800000.000000 51.6666666667
9850000.000000 52.0000000000
9900000.000000 52.3333333333
9950000.000000 52.1666666667
10000000.000000 52.3333333333
10050000.000000 51.1666666667
10100000.000000 51.3333333333
10150000.000000 50.8333333333
10200000.000000 83.8333333333
10250000.000000 84.5000000000
10300000.000000 83.3333333333
10350000.000000 84.8333333333
10400000.000000 84.6666666667
10450000.000000 52.0000000000
10500000.000000 52.0000000000
10550000.000000 52.1666666667
10600000.000000 51.8333333333
10650000.000000 85.3333333333
10700000.000000 84.5000000000
10750000.000000 85.5000000000
10800000.000000 52.8333333333
10850000.000000 53.8333333333
10900000.000000 84.0000000000
10950000.000000 53.3333333333
11000000.000000 84.6666666667
11050000.000000 53.0000000000
11100000.000000 53.3333333333
11150000.000000 54.1666666667
11200000.000000 54.3333333333
11250000.000000 55.0000000000
11300000.000000 54.3333333333
11350000.000000 53.8333333333
11400000.000000 53.6666666667
11450000.000000 53.5000000000
11500000.000000 53.5000000000
11550000.000000 54.0000000000
11600000.000000 55.1666666667
11650000.000000 54.0000000000
11700000.000000 55.3333333333
11750000.000000 55.3333333333
11800000.000000 53.8333333333
11850000.000000 55.0000000000
11900000.000000 55.6666666667
11950000.000000 55.0000000000
12000000.000000 55.0000000000
12050000.000000 54.8333333333
12100000.000000 88.1666666667
12150000.000000 55.1666666667
12200000.000000 87.1666666667
12250000.000000 88.6666666667
12300000.000000 54.1666666667
12350000.000000 54.5000000000
12400000.000000 87.6666666667
12450000.000000 54.6666666667
12500000.000000 55.8333333333
12550000.000000 55.0000000000
12600000.000000 89.8333333333
12650000.000000 55.0000000000
12700000.000000 89.5000000000
12750000.000000 89.8333333333
12800000.000000 91.1666666667
12850000.000000 89.6666666667
12900000.000000 89.3333333333
12950000.000000 90.1666666667
13000000.000000 89.6666666667
13050000.000000 90.3333333333
13100000.000000 90.6666666667
13150000.000000 90.3333333333
13200000.000000 90.8333333333
13250000.000000 89.8333333333
13300000.000000 89.1666666667
13350000.000000 87.8333333333
13400000.000000 87.8333333333
13450000.000000 88.3333333333
13500000.000000 87.0000000000
13550000.000000 86.8333333333
13600000.000000 87.0000000000
13650000.000000 88.0000000000
13700000.000000 87.1666666667
13750000.000000 87.3333333333
13800000.000000 86.5000000000
13850000.000000 86.8333333333
13900000.000000 86.6666666667
13950000.000000 87.0000000000
14000000.000000 87.3333333333
14050000.000000 86.6666666667
14100000.000000 87.8333333333
14150000.000000 88.6666666667
14200000.000000 89.0000000000
14250000.000000 90.0000000000
14300000.000000 88.1666666667
14350000.000000 88.3333333333
14400000.000000 88.5000000000
14450000.000000 89.5000000000
14500000.000000 89.3333333333
14550000.000000 89.0000000000
14600000.000000 88.3333333333
14650000.000000 88.1666666667
14700000.000000 88.3333333333
14750000.000000 87.8333333333
14800000.000000 89.0000000000
14850000.000000 88.3333333333
14900000.000000 89.1666666667
14950000.000000 88.8333333333
15000000.000000 89.8333333333
15050000.000000 90.6666666667
15100000.000000 90.6666666667
15150000.000000 90.6666666667
15200000.000000 91.3333333333
15250000.000000 90.8333333333
15300000.000000 91.1666666667
15350000.000000 90.5000000000
15400000.000000 90.6666666667
15450000.000000 90.1666666667
15500000.000000 89.8333333333
15550000.000000 89.5000000000
15600000.000000 89.5000000000
15650000.000000 89.8333333333
15700000.000000 89.1666666667
