# time largest_cluster_rg
50000.000000 9.8357412459
100000.000000 9.8422492781
150000.000000 10.1110275664
200000.000000 9.8551311660
250000.000000 10.5401683825
300000.000000 10.5680997342
350000.000000 10.6500062411
400000.000000 10.4657378368
450000.000000 10.4782184247
500000.000000 10.3524116041
550000.000000 10.1275381963
600000.000000 10.1812599569
650000.000000 10.2647425268
700000.000000 10.2398186410
750000.000000 10.5237693492
800000.000000 10.3276695877
850000.000000 10.4541604351
900000.000000 10.2965919646
950000.000000 10.5449425485
1000000.000000 10.7584570205
1050000.000000 10.1333792000
1100000.000000 10.2909671780
1150000.000000 10.2782258935
1200000.000000 10.4076989744
1250000.000000 10.3519973405
1300000.000000 10.3217372080
1350000.000000 10.2441849293
1400000.000000 9.8910715245
1450000.000000 10.4962910706
1500000.000000 10.3038610122
1550000.000000 10.3447747410
1600000.000000 10.5826714427
1650000.000000 10.6914168710
1700000.000000 10.6407043086
1750000.000000 11.0394282697
1800000.000000 10.6833431507
1850000.000000 10.4196382327
1900000.000000 10.3322337605
1950000.000000 10.7759157746
2000000.000000 10.6443654755
2050000.000000 10.2478815070
2100000.000000 10.9102868858
2150000.000000 10.7016530749
2200000.000000 10.5533843157
2250000.000000 10.5640121018
2300000.000000 10.2877153244
2350000.000000 10.2528687886
2400000.000000 10.3692317425
2450000.000000 10.3228462436
2500000.000000 10.5634547612
2550000.000000 10.5255374164
2600000.000000 10.8542105872
2650000.000000 11.1509574669
2700000.000000 10.9978395440
2750000.000000 10.5567359771
2800000.000000 10.6549430141
2850000.000000 10.6459758620
2900000.000000 10.7988405249
2950000.000000 10.6754955906
3000000.000000 11.0237546494
3050000.000000 10.8120842670
3100000.000000 11.3083487305
3150000.000000 11.2026096054
3200000.000000 10.6855495122
3250000.000000 10.5901722666
3300000.000000 10.5671216471
3350000.000000 10.5916705525
3400000.000000 10.7974935315
3450000.000000 10.9671588748
3500000.000000 10.6745065872
3550000.000000 10.8291061069
3600000.000000 10.6046281502
3650000.000000 10.3194175595
3700000.000000 10.6703210247
3750000.000000 10.6312587190
3800000.000000 10.5615270319
3850000.000000 10.5984822841
3900000.000000 11.9524672864
3950000.000000 10.9234144392
4000000.000000 10.7119488796
4050000.000000 10.6055062305
4100000.000000 10.7724111828
4150000.000000 10.7982972015
4200000.000000 10.5110513024
4250000.000000 10.1702196050
4300000.000000 10.4083059804
4350000.000000 10.1729959921
4400000.000000 10.9000831790
4450000.000000 10.5609101353
4500000.000000 10.4509624487
4550000.000000 10.7790673918
4600000.000000 10.7308200795
4650000.000000 10.7464835696
4700000.000000 10.7761547087
4750000.000000 10.5148713004
4800000.000000 10.4805119574
4850000.000000 10.5562607035
4900000.000000 10.8709350147
4950000.000000 10.9600142763
5000000.000000 10.9771714234
5050000.000000 11.1373496147
5100000.000000 10.7881898475
5150000.000000 10.9147817808
5200000.000000 11.0233487788
5250000.000000 11.1355600744
5300000.000000 11.1209312742
5350000.000000 11.3532512360
5400000.000000 11.3391185541
5450000.000000 11.3864373504
5500000.000000 11.3999200132
5550000.000000 11.4411336287
5600000.000000 11.8285145331
5650000.000000 11.5407280885
5700000.000000 11.3467338374
5750000.000000 10.9788403603
5800000.000000 11.5511299729
5850000.000000 11.8360702313
5900000.000000 11.7792986251
5950000.000000 11.5610157336
6000000.000000 11.6154701696
6050000.000000 11.7792689745
6100000.000000 11.7686515522
6150000.000000 11.7954175969
6200000.000000 11.4084347036
6250000.000000 11.3009058858
6300000.000000 11.3982835746
6350000.000000 11.3107036934
6400000.000000 11.3037104697
6450000.000000 11.3389766331
6500000.000000 10.8391362188
6550000.000000 11.0124115581
6600000.000000 11.3662447608
6650000.000000 11.4320581556
6700000.000000 11.1767625667
6750000.000000 11.3868492987
6800000.000000 11.8651756061
6850000.000000 11.7826579036
6900000.000000 11.7215185301
6950000.000000 11.9065633261
7000000.000000 12.1313904916
7050000.000000 12.1410637400
7100000.000000 11.9249730999
7150000.000000 12.0968789545
7200000.000000 11.7163598599
7250000.000000 11.6875548752
7300000.000000 11.7026063308
7350000.000000 11.7946923048
7400000.000000 11.7807120148
7450000.000000 11.8167310171
7500000.000000 11.8772097962
7550000.000000 11.9591203421
7600000.000000 11.5514930916
7650000.000000 11.4074165972
7700000.000000 11.3503727721
7750000.000000 11.3909356612
7800000.000000 11.1190480836
7850000.000000 10.9811931878
7900000.000000 10.9942932786
7950000.000000 10.7358831199
8000000.000000 10.8549147751
8050000.000000 11.0849185995
8100000.000000 11.1441496065
8150000.000000 10.9388965573
8200000.000000 10.9967360658
8250000.000000 11.0885362632
8300000.000000 10.9350623585
8350000.000000 10.8824321658
8400000.000000 11.1538863639
8450000.000000 11.0168006126
8500000.000000 10.7901624983
8550000.000000 10.8668960756
8600000.000000 10.4365424449
8650000.000000 10.5601879394
8700000.000000 10.7606920066
8750000.000000 10.7762338783
8800000.000000 10.6309372653
8850000.000000 10.8478952471
8900000.000000 10.7921006371
8950000.000000 10.9351317796
9000000.000000 10.9204783374
9050000.000000 10.4914862532
9100000.000000 10.3050434098
9150000.000000 10.3222113638
9200000.000000 10.4013850236
9250000.000000 10.7392307841
9300000.000000 10.8434849570
9350000.000000 10.9012854863
9400000.000000 11.0947090378
9450000.000000 10.9820201482
9500000.000000 11.0030529154
9550000.000000 11.0800290002
9600000.000000 10.7189332290
9650000.000000 10.9130786789
9700000.000000 10.9746974087
9750000.000000 11.1921661799
9800000.000000 11.1491943425
9850000.000000 11.1795183204
9900000.000000 11.0996475145
9950000.000000 11.1903357869
10000000.000000 10.9182427057
10050000.000000 11.3254551092
10100000.000000 11.1332953115
10150000.000000 11.3397983771
10200000.000000 11.2449684196
10250000.000000 11.2890392981
10300000.000000 11.1222885627
10350000.000000 11.0417629579
10400000.000000 10.8862262174
10450000.000000 11.1978128971
10500000.000000 11.0380519382
10550000.000000 10.9881967535
10600000.000000 11.1575568379
10650000.000000 11.1214042224
10700000.000000 11.3407915598
10750000.000000 11.2944355430
10800000.000000 11.0571881985
10850000.000000 10.9467507589
10900000.000000 11.1987448718
10950000.000000 10.9649814388
11000000.000000 10.6608465203
11050000.000000 11.0469017342
11100000.000000 11.0106216928
11150000.000000 10.9591201987
11200000.000000 11.4271945878
11250000.000000 11.2493736121
11300000.000000 11.4422051996
11350000.000000 11.6422948544
11400000.000000 11.8741711482
11450000.000000 12.4474507396
11500000.000000 12.3853299860
11550000.000000 12.0212361721
11600000.000000 12.9491158960
11650000.000000 12.3233167153
11700000.000000 12.1480675718
11750000.000000 11.9550892911
11800000.000000 12.4210978636
11850000.000000 12.3462407174
11900000.000000 12.9116567416
11950000.000000 12.3400392811
12000000.000000 12.8212396117
12050000.000000 13.0067335088
12100000.000000 13.0727426259
12150000.000000 12.6927286598
12200000.000000 13.3121529493
12250000.000000 12.3697789958
12300000.000000 12.6116758024
12350000.000000 12.2402006929
12400000.000000 12.4860934338
12450000.000000 12.9581533143
12500000.000000 13.0405646337
12550000.000000 12.6595997273
12600000.000000 12.7514245529
12650000.000000 12.3222412371
12700000.000000 12.0679863328
12750000.000000 11.9191483180
12800000.000000 12.1135854499
12850000.000000 12.2276945073
12900000.000000 12.2642488679
12950000.000000 12.0983146597
13000000.000000 11.8727141303
13050000.000000 12.1614236661
13100000.000000 12.1585043805
13150000.000000 11.3936785817
13200000.000000 11.8271582235
13250000.000000 11.6268861977
13300000.000000 11.8258431416
13350000.000000 11.6084365359
13400000.000000 11.2698466726
13450000.000000 11.4189139534
13500000.000000 11.2354323402
13550000.000000 13.9758815032
13600000.000000 11.6799190542
13650000.000000 11.7712622017
13700000.000000 11.6820086001
13750000.000000 11.1324892093
13800000.000000 11.0426601457
13850000.000000 10.7219650026
13900000.000000 11.2837068051
13950000.000000 11.4899091976
14000000.000000 11.4609539804
14050000.000000 11.3185385157
14100000.000000 11.3891431382
14150000.000000 11.2635065255
14200000.000000 11.2717188661
14250000.000000 11.1392679208
14300000.000000 11.1364699665
14350000.000000 11.1831811260
14400000.000000 11.0423532449
14450000.000000 10.8798085531
14500000.000000 11.0124697098
14550000.000000 11.2578833255
14600000.000000 11.0750009347
14650000.000000 11.1324651708
14700000.000000 11.0931960680
14750000.000000 11.4672012755
14800000.000000 11.4051452450
14850000.000000 10.9482109653
14900000.000000 10.7589745260
14950000.000000 10.5208515101
15000000.000000 10.7354308061
15050000.000000 10.9935555768
15100000.000000 10.8906741540
15150000.000000 11.1692081024
15200000.000000 11.0024869361
15250000.000000 12.6132331801
15300000.000000 13.2304341699
15350000.000000 11.2919269461
15400000.000000 11.5423583011
15450000.000000 11.1775212000
15500000.000000 11.5558894800
15550000.000000 11.3623312409
15600000.000000 11.3992029837
15650000.000000 12.2769079233
15700000.000000 11.5697848272
15750000.000000 11.4462191255
15800000.000000 13.6646349268
15850000.000000 11.7231935609
15900000.000000 11.5956564194
15950000.000000 11.1404750441
16000000.000000 11.2634332285
16050000.000000 11.2386237862
16100000.000000 11.5122562361
16150000.000000 11.5286396211
16200000.000000 11.7775040247
16250000.000000 11.6104342991
16300000.000000 11.8649553340
16350000.000000 11.9734888419
16400000.000000 11.2368146629
16450000.000000 11.0987451531
16500000.000000 11.4112045742
16550000.000000 11.1273839018
16600000.000000 11.5626063735
16650000.000000 11.2963757091
16700000.000000 10.8490629619
16750000.000000 10.6851502432
16800000.000000 10.8624283189
16850000.000000 11.3867845950
16900000.000000 12.0611857698
16950000.000000 11.3944847412
17000000.000000 11.4630102927
17050000.000000 11.5891717032
17100000.000000 11.6241808979
17150000.000000 12.5079663101
17200000.000000 11.4484754870
17250000.000000 11.4625886799
17300000.000000 11.5105520418
17350000.000000 11.5715707619
17400000.000000 11.0944181866
17450000.000000 11.0219488103
17500000.000000 11.1073321742
17550000.000000 11.6868558681
17600000.000000 11.7608259118
17650000.000000 11.4911200970
17700000.000000 11.3552069760
17750000.000000 11.2384510905
17800000.000000 11.1801883096
17850000.000000 11.0679579612
17900000.000000 11.2500401964
17950000.000000 11.1255887375
18000000.000000 11.0053080249
18050000.000000 10.8197768738
18100000.000000 10.9691663917
18150000.000000 10.7858109784
18200000.000000 10.7647962553
18250000.000000 10.8779648421
18300000.000000 11.1869880061
18350000.000000 11.3682701606
18400000.000000 12.2277456101
18450000.000000 11.6135806566
18500000.000000 11.9000604292
18550000.000000 11.6789220099
18600000.000000 11.5892099829
18650000.000000 11.4170495094
18700000.000000 11.5368704259
18750000.000000 11.7698306884
18800000.000000 11.3701688222
18850000.000000 11.5299196902
18900000.000000 11.4505251732
18950000.000000 11.3989638422
19000000.000000 11.5390108249
19050000.000000 11.8509708276
19100000.000000 13.3862741979
19150000.000000 11.4905186651
19200000.000000 11.8219228495
19250000.000000 11.6669927513
19300000.000000 11.7483690564
19350000.000000 11.8324599855
19400000.000000 12.5099392997
19450000.000000 12.4393982487
19500000.000000 12.3522932959
19550000.000000 12.5175651964
19600000.000000 12.5180202452
19650000.000000 12.6369629392
19700000.000000 13.1117802450
19750000.000000 12.9248817263
19800000.000000 12.7359194104
19850000.000000 12.7786608724
19900000.000000 12.5262816255
19950000.000000 13.2609214784
20000000.000000 13.5129859754
