# time mean_cluster_size
150000.000000 108.3333333333
200000.000000 162.5000000000
250000.000000 65.0000000000
300000.000000 65.0000000000
350000.000000 216.6666666667
400000.000000 65.0000000000
450000.000000 72.2222222222
500000.000000 72.2222222222
550000.000000 130.0000000000
600000.000000 162.5000000000
650000.000000 81.2500000000
700000.000000 81.2500000000
750000.000000 65.0000000000
800000.000000 130.0000000000
850000.000000 92.8571428571
900000.000000 108.3333333333
950000.000000 81.2500000000
1000000.000000 108.3333333333
1050000.000000 65.0000000000
1100000.000000 162.5000000000
1150000.000000 108.3333333333
1200000.000000 81.2500000000
1250000.000000 59.0909090909
1300000.000000 108.3333333333
1350000.000000 108.3333333333
1400000.000000 72.2222222222
1450000.000000 92.8571428571
1500000.000000 216.6666666667
1550000.000000 65.0000000000
1600000.000000 130.0000000000
1650000.000000 81.2500000000
1700000.000000 59.0909090909
1750000.000000 130.0000000000
1800000.000000 81.2500000000
1850000.000000 81.2500000000
1900000.000000 81.2500000000
1950000.000000 50.0000000000
2000000.000000 72.2222222222
2050000.000000 216.6666666667
2100000.000000 92.8571428571
2150000.000000 54.1666666667
2200000.000000 108.3333333333
2250000.000000 65.0000000000
2300000.000000 130.0000000000
2350000.000000 59.0909090909
2400000.000000 162.5000000000
2450000.000000 162.5000000000
2500000.000000 81.2500000000
2550000.000000 108.3333333333
2600000.000000 72.2222222222
2650000.000000 130.0000000000
2700000.000000 59.0909090909
2750000.000000 108.3333333333
2800000.000000 130.0000000000
2850000.000000 130.0000000000
2900000.000000 81.2500000000
2950000.000000 162.5000000000
3000000.000000 162.5000000000
3050000.000000 108.3333333333
3100000.000000 92.8571428571
3150000.000000 108.3333333333
3200000.000000 108.3333333333
3250000.000000 72.2222222222
3300000.000000 72.2222222222
3350000.000000 108.3333333333
3400000.000000 162.5000000000
3450000.000000 130.0000000000
3500000.000000 92.8571428571
3550000.000000 40.6250000000
3600000.000000 65.0000000000
3650000.000000 92.8571428571
3700000.000000 108.3333333333
3750000.000000 92.8571428571
3800000.000000 108.3333333333
3850000.000000 50.0000000000
3900000.000000 162.5000000000
3950000.000000 72.2222222222
4000000.000000 92.8571428571
4050000.000000 108.3333333333
4100000.000000 54.1666666667
4150000.000000 130.0000000000
4200000.000000 92.8571428571
4250000.000000 108.3333333333
4300000.000000 108.3333333333
4350000.000000 108.3333333333
4400000.000000 72.2222222222
4450000.000000 162.5000000000
4500000.000000 72.2222222222
4550000.000000 108.3333333333
4600000.000000 72.2222222222
4650000.000000 162.5000000000
4700000.000000 92.8571428571
4750000.000000 162.5000000000
4800000.000000 162.5000000000
4850000.000000 65.0000000000
4900000.000000 216.6666666667
4950000.000000 108.3333333333
5000000.000000 65.0000000000
5050000.000000 162.5000000000
5100000.000000 72.2222222222
5150000.000000 72.2222222222
5200000.000000 162.5000000000
5250000.000000 59.0909090909
5300000.000000 92.8571428571
5350000.000000 92.8571428571
5400000.000000 72.2222222222
5450000.000000 216.6666666667
5500000.000000 72.2222222222
5550000.000000 72.2222222222
5600000.000000 130.0000000000
5650000.000000 65.0000000000
5700000.000000 92.8571428571
5750000.000000 72.2222222222
5800000.000000 92.8571428571
5850000.000000 92.8571428571
5900000.000000 81.2500000000
5950000.000000 130.0000000000
6000000.000000 92.8571428571
6050000.000000 59.0909090909
6100000.000000 108.3333333333
6150000.000000 108.3333333333
6200000.000000 65.0000000000
6250000.000000 108.3333333333
6300000.000000 81.2500000000
6350000.000000 130.0000000000
6400000.000000 162.5000000000
6450000.000000 72.2222222222
6500000.000000 130.0000000000
6550000.000000 108.3333333333
6600000.000000 108.3333333333
6650000.000000 81.2500000000
6700000.000000 108.3333333333
6750000.000000 162.5000000000
6800000.000000 92.8571428571
6850000.000000 65.0000000000
6900000.000000 72.2222222222
6950000.000000 130.0000000000
7000000.000000 65.0000000000
7050000.000000 92.8571428571
7100000.000000 130.0000000000
7150000.000000 65.0000000000
7200000.000000 216.6666666667
7250000.000000 72.2222222222
7300000.000000 65.0000000000
7350000.000000 162.5000000000
7400000.000000 108.3333333333
7450000.000000 65.0000000000
7500000.000000 81.2500000000
7550000.000000 65.0000000000
7600000.000000 130.0000000000
7650000.000000 162.5000000000
7700000.000000 130.0000000000
7750000.000000 130.0000000000
7800000.000000 65.0000000000
7850000.000000 108.3333333333
7900000.000000 216.6666666667
7950000.000000 92.8571428571
8000000.000000 81.2500000000
8050000.000000 81.2500000000
8100000.000000 81.2500000000
8150000.000000 162.5000000000
8200000.000000 108.3333333333
8250000.000000 81.2500000000
8300000.000000 72.2222222222
8350000.000000 92.8571428571
8400000.000000 81.2500000000
8450000.000000 72.2222222222
8500000.000000 108.3333333333
8550000.000000 81.2500000000
8600000.000000 162.5000000000
8650000.000000 81.2500000000
8700000.000000 59.0909090909
8750000.000000 92.8571428571
8800000.000000 65.0000000000
8850000.000000 59.0909090909
8900000.000000 59.0909090909
8950000.000000 65.0000000000
9000000.000000 46.4285714286
9050000.000000 130.0000000000
9100000.000000 81.2500000000
9150000.000000 59.0909090909
9200000.000000 108.3333333333
9250000.000000 108.3333333333
9300000.000000 92.8571428571
9350000.000000 92.8571428571
9400000.000000 92.8571428571
9450000.000000 108.3333333333
9500000.000000 65.0000000000
9550000.000000 59.0909090909
9600000.000000 92.8571428571
9650000.000000 325.0000000000
9700000.000000 59.0909090909
9750000.000000 130.0000000000
9800000.000000 92.8571428571
9850000.000000 65.0000000000
9900000.000000 130.0000000000
9950000.000000 130.0000000000
10000000.000000 72.2222222222
10050000.000000 92.8571428571
10100000.000000 46.4285714286
10150000.000000 65.0000000000
10200000.000000 92.8571428571
10250000.000000 108.3333333333
10300000.000000 81.2500000000
10350000.000000 130.0000000000
10400000.000000 92.8571428571
10450000.000000 108.3333333333
10500000.000000 92.8571428571
10550000.000000 92.8571428571
10600000.000000 81.2500000000
10650000.000000 108.3333333333
10700000.000000 162.5000000000
