# time cluster_size count
150000.000000 1 5
150000.000000 645 1
200000.000000 1 2
200000.000000 2 1
200000.000000 646 1
250000.000000 1 7
250000.000000 2 2
250000.000000 639 1
300000.000000 1 9
300000.000000 641 1
350000.000000 1 2
350000.000000 648 1
400000.000000 1 6
400000.000000 2 3
400000.000000 638 1
450000.000000 1 8
450000.000000 642 1
500000.000000 1 7
500000.000000 2 1
500000.000000 641 1
550000.000000 1 3
550000.000000 2 1
550000.000000 645 1
600000.000000 1 3
600000.000000 647 1
650000.000000 1 5
650000.000000 2 2
650000.000000 641 1
700000.000000 1 5
700000.000000 2 2
700000.000000 641 1
750000.000000 1 9
750000.000000 641 1
800000.000000 1 4
800000.000000 646 1
850000.000000 1 5
850000.000000 2 1
850000.000000 643 1
900000.000000 1 4
900000.000000 2 1
900000.000000 644 1
950000.000000 1 6
950000.000000 3 1
950000.000000 641 1
1000000.000000 1 3
1000000.000000 2 1
1000000.000000 3 1
1000000.000000 642 1
1050000.000000 1 9
1050000.000000 641 1
1100000.000000 1 3
1100000.000000 647 1
1150000.000000 1 4
1150000.000000 3 1
1150000.000000 643 1
1200000.000000 1 7
1200000.000000 643 1
1250000.000000 1 6
1250000.000000 2 3
1250000.000000 4 1
1250000.000000 634 1
1300000.000000 1 5
1300000.000000 645 1
1350000.000000 1 4
1350000.000000 3 1
1350000.000000 643 1
1400000.000000 1 7
1400000.000000 4 1
1400000.000000 639 1
1450000.000000 1 5
1450000.000000 4 1
1450000.000000 641 1
1500000.000000 1 2
1500000.000000 648 1
1550000.000000 1 9
1550000.000000 641 1
1600000.000000 1 4
1600000.000000 646 1
1650000.000000 1 7
1650000.000000 643 1
1700000.000000 1 10
1700000.000000 640 1
1750000.000000 1 4
1750000.000000 646 1
1800000.000000 1 7
1800000.000000 643 1
1850000.000000 1 6
1850000.000000 2 1
1850000.000000 642 1
1900000.000000 1 5
1900000.000000 3 2
1900000.000000 639 1
1950000.000000 1 10
1950000.000000 2 2
1950000.000000 636 1
2000000.000000 1 8
2000000.000000 642 1
2050000.000000 1 2
2050000.000000 648 1
2100000.000000 1 5
2100000.000000 2 1
2100000.000000 643 1
2150000.000000 1 10
2150000.000000 2 1
2150000.000000 638 1
2200000.000000 1 4
2200000.000000 4 1
2200000.000000 642 1
2250000.000000 1 9
2250000.000000 641 1
2300000.000000 1 4
2300000.000000 646 1
2350000.000000 1 10
2350000.000000 640 1
2400000.000000 1 2
2400000.000000 2 1
2400000.000000 646 1
2450000.000000 1 2
2450000.000000 2 1
2450000.000000 646 1
2500000.000000 1 6
2500000.000000 3 1
2500000.000000 641 1
2550000.000000 1 5
2550000.000000 645 1
2600000.000000 1 7
2600000.000000 2 1
2600000.000000 641 1
2650000.000000 1 4
2650000.000000 646 1
2700000.000000 1 6
2700000.000000 2 2
2700000.000000 3 1
2700000.000000 4 1
2700000.000000 633 1
2750000.000000 1 4
2750000.000000 2 1
2750000.000000 644 1
2800000.000000 1 3
2800000.000000 2 1
2800000.000000 645 1
2850000.000000 1 3
2850000.000000 2 1
2850000.000000 645 1
2900000.000000 1 7
2900000.000000 643 1
2950000.000000 1 2
2950000.000000 2 1
2950000.000000 646 1
3000000.000000 1 3
3000000.000000 647 1
3050000.000000 1 5
3050000.000000 645 1
3100000.000000 1 6
3100000.000000 644 1
3150000.000000 1 5
3150000.000000 645 1
3200000.000000 1 4
3200000.000000 2 1
3200000.000000 644 1
3250000.000000 1 7
3250000.000000 3 1
3250000.000000 640 1
3300000.000000 1 8
3300000.000000 642 1
3350000.000000 1 5
3350000.000000 645 1
3400000.000000 1 1
3400000.000000 2 1
3400000.000000 4 1
3400000.000000 643 1
3450000.000000 1 4
3450000.000000 646 1
3500000.000000 1 6
3500000.000000 644 1
3550000.000000 1 11
3550000.000000 2 4
3550000.000000 631 1
3600000.000000 1 7
3600000.000000 2 2
3600000.000000 639 1
3650000.000000 1 4
3650000.000000 2 2
3650000.000000 642 1
3700000.000000 1 4
3700000.000000 2 1
3700000.000000 644 1
3750000.000000 1 6
3750000.000000 644 1
3800000.000000 1 4
3800000.000000 2 1
3800000.000000 644 1
3850000.000000 1 9
3850000.000000 3 1
3850000.000000 4 1
3850000.000000 7 1
3850000.000000 627 1
3900000.000000 1 2
3900000.000000 3 1
3900000.000000 645 1
3950000.000000 1 6
3950000.000000 2 2
3950000.000000 640 1
4000000.000000 1 5
4000000.000000 2 1
4000000.000000 643 1
4050000.000000 1 5
4050000.000000 645 1
4100000.000000 1 10
4100000.000000 2 1
4100000.000000 638 1
4150000.000000 1 3
4150000.000000 3 1
4150000.000000 644 1
4200000.000000 1 5
4200000.000000 6 1
4200000.000000 639 1
4250000.000000 1 4
4250000.000000 2 1
4250000.000000 644 1
4300000.000000 1 4
4300000.000000 2 1
4300000.000000 644 1
4350000.000000 1 3
4350000.000000 2 1
4350000.000000 3 1
4350000.000000 642 1
4400000.000000 1 8
4400000.000000 642 1
4450000.000000 1 3
4450000.000000 647 1
4500000.000000 1 7
4500000.000000 2 1
4500000.000000 641 1
4550000.000000 1 5
4550000.000000 645 1
4600000.000000 1 6
4600000.000000 2 1
4600000.000000 3 1
4600000.000000 639 1
4650000.000000 1 3
4650000.000000 647 1
4700000.000000 1 5
4700000.000000 2 1
4700000.000000 643 1
4750000.000000 1 3
4750000.000000 647 1
4800000.000000 1 2
4800000.000000 3 1
4800000.000000 645 1
4850000.000000 1 8
4850000.000000 2 1
4850000.000000 640 1
4900000.000000 1 2
4900000.000000 648 1
4950000.000000 1 3
4950000.000000 2 2
4950000.000000 643 1
5000000.000000 1 8
5000000.000000 4 1
5000000.000000 638 1
5050000.000000 1 3
5050000.000000 647 1
5100000.000000 1 7
5100000.000000 2 1
5100000.000000 641 1
5150000.000000 1 8
5150000.000000 642 1
5200000.000000 1 2
5200000.000000 4 1
5200000.000000 644 1
5250000.000000 1 9
5250000.000000 2 1
5250000.000000 639 1
5300000.000000 1 6
5300000.000000 644 1
5350000.000000 1 6
5350000.000000 644 1
5400000.000000 1 7
5400000.000000 2 1
5400000.000000 641 1
5450000.000000 1 2
5450000.000000 648 1
5500000.000000 1 6
5500000.000000 2 2
5500000.000000 640 1
5550000.000000 1 7
5550000.000000 3 1
5550000.000000 640 1
5600000.000000 1 4
5600000.000000 646 1
5650000.000000 1 9
5650000.000000 641 1
5700000.000000 1 5
5700000.000000 2 1
5700000.000000 643 1
5750000.000000 1 8
5750000.000000 642 1
5800000.000000 1 5
5800000.000000 2 1
5800000.000000 643 1
5850000.000000 1 6
5850000.000000 644 1
5900000.000000 1 5
5900000.000000 2 2
5900000.000000 641 1
5950000.000000 1 2
5950000.000000 2 1
5950000.000000 3 1
5950000.000000 643 1
6000000.000000 1 3
6000000.000000 2 1
6000000.000000 3 1
6000000.000000 4 1
6000000.000000 638 1
6050000.000000 1 8
6050000.000000 2 1
6050000.000000 3 1
6050000.000000 637 1
6100000.000000 1 5
6100000.000000 645 1
6150000.000000 1 3
6150000.000000 2 2
6150000.000000 643 1
6200000.000000 1 9
6200000.000000 641 1
6250000.000000 1 5
6250000.000000 645 1
6300000.000000 1 6
6300000.000000 2 1
6300000.000000 642 1
6350000.000000 1 1
6350000.000000 2 2
6350000.000000 3 1
6350000.000000 642 1
6400000.000000 1 3
6400000.000000 647 1
6450000.000000 1 8
6450000.000000 642 1
6500000.000000 1 3
6500000.000000 2 1
6500000.000000 645 1
6550000.000000 1 5
6550000.000000 645 1
6600000.000000 1 4
6600000.000000 3 1
6600000.000000 643 1
6650000.000000 1 7
6650000.000000 643 1
6700000.000000 1 5
6700000.000000 645 1
6750000.000000 1 3
6750000.000000 647 1
6800000.000000 1 6
6800000.000000 644 1
6850000.000000 1 9
6850000.000000 641 1
6900000.000000 1 7
6900000.000000 2 1
6900000.000000 641 1
6950000.000000 1 4
6950000.000000 646 1
7000000.000000 1 9
7000000.000000 641 1
7050000.000000 1 4
7050000.000000 3 1
7050000.000000 4 1
7050000.000000 639 1
7100000.000000 1 4
7100000.000000 646 1
7150000.000000 1 7
7150000.000000 2 1
7150000.000000 3 1
7150000.000000 638 1
7200000.000000 1 2
7200000.000000 648 1
7250000.000000 1 7
7250000.000000 2 1
7250000.000000 641 1
7300000.000000 1 8
7300000.000000 2 1
7300000.000000 640 1
7350000.000000 1 2
7350000.000000 2 1
7350000.000000 646 1
7400000.000000 1 5
7400000.000000 645 1
7450000.000000 1 7
7450000.000000 2 2
7450000.000000 639 1
7500000.000000 1 6
7500000.000000 2 1
7500000.000000 642 1
7550000.000000 1 8
7550000.000000 3 1
7550000.000000 639 1
7600000.000000 1 3
7600000.000000 2 1
7600000.000000 645 1
7650000.000000 1 3
7650000.000000 647 1
7700000.000000 1 4
7700000.000000 646 1
7750000.000000 1 3
7750000.000000 2 1
7750000.000000 645 1
7800000.000000 1 8
7800000.000000 2 1
7800000.000000 640 1
7850000.000000 1 4
7850000.000000 3 1
7850000.000000 643 1
7900000.000000 1 2
7900000.000000 648 1
7950000.000000 1 6
7950000.000000 644 1
8000000.000000 1 6
8000000.000000 2 1
8000000.000000 642 1
8050000.000000 1 7
8050000.000000 643 1
8100000.000000 1 6
8100000.000000 2 1
8100000.000000 642 1
8150000.000000 1 3
8150000.000000 647 1
8200000.000000 1 5
8200000.000000 645 1
8250000.000000 1 7
8250000.000000 643 1
8300000.000000 1 6
8300000.000000 2 2
8300000.000000 640 1
8350000.000000 1 4
8350000.000000 2 1
8350000.000000 3 1
8350000.000000 641 1
8400000.000000 1 7
8400000.000000 643 1
8450000.000000 1 6
8450000.000000 2 2
8450000.000000 640 1
8500000.000000 1 5
8500000.000000 645 1
8550000.000000 1 6
8550000.000000 2 1
8550000.000000 642 1
8600000.000000 1 3
8600000.000000 647 1
8650000.000000 1 5
8650000.000000 2 2
8650000.000000 641 1
8700000.000000 1 8
8700000.000000 2 2
8700000.000000 638 1
8750000.000000 1 6
8750000.000000 644 1
8800000.000000 1 9
8800000.000000 641 1
8850000.000000 1 8
8850000.000000 2 2
8850000.000000 638 1
8900000.000000 1 8
8900000.000000 2 2
8900000.000000 638 1
8950000.000000 1 7
8950000.000000 2 1
8950000.000000 3 1
8950000.000000 638 1
