# time largest_cluster_fraction_percent
150000.000000 99.2307692308
200000.000000 99.3846153846
250000.000000 98.3076923077
300000.000000 98.6153846154
350000.000000 99.6923076923
400000.000000 98.1538461538
450000.000000 98.7692307692
500000.000000 98.6153846154
550000.000000 99.2307692308
600000.000000 99.5384615385
650000.000000 98.6153846154
700000.000000 98.6153846154
750000.000000 98.6153846154
800000.000000 99.3846153846
850000.000000 98.9230769231
900000.000000 99.0769230769
950000.000000 98.6153846154
1000000.000000 98.7692307692
1050000.000000 98.6153846154
1100000.000000 99.5384615385
1150000.000000 98.9230769231
1200000.000000 98.9230769231
1250000.000000 97.5384615385
1300000.000000 99.2307692308
1350000.000000 98.9230769231
1400000.000000 98.3076923077
1450000.000000 98.6153846154
1500000.000000 99.6923076923
1550000.000000 98.6153846154
1600000.000000 99.3846153846
1650000.000000 98.9230769231
1700000.000000 98.4615384615
1750000.000000 99.3846153846
1800000.000000 98.9230769231
1850000.000000 98.7692307692
1900000.000000 98.3076923077
1950000.000000 97.8461538462
2000000.000000 98.7692307692
2050000.000000 99.6923076923
2100000.000000 98.9230769231
2150000.000000 98.1538461538
2200000.000000 98.7692307692
2250000.000000 98.6153846154
2300000.000000 99.3846153846
2350000.000000 98.4615384615
2400000.000000 99.3846153846
2450000.000000 99.3846153846
2500000.000000 98.6153846154
2550000.000000 99.2307692308
2600000.000000 98.6153846154
2650000.000000 99.3846153846
2700000.000000 97.3846153846
2750000.000000 99.0769230769
2800000.000000 99.2307692308
2850000.000000 99.2307692308
2900000.000000 98.9230769231
2950000.000000 99.3846153846
3000000.000000 99.5384615385
3050000.000000 99.2307692308
3100000.000000 99.0769230769
3150000.000000 99.2307692308
3200000.000000 99.0769230769
3250000.000000 98.4615384615
3300000.000000 98.7692307692
3350000.000000 99.2307692308
3400000.000000 98.9230769231
3450000.000000 99.3846153846
3500000.000000 99.0769230769
3550000.000000 97.0769230769
3600000.000000 98.3076923077
3650000.000000 98.7692307692
3700000.000000 99.0769230769
3750000.000000 99.0769230769
3800000.000000 99.0769230769
3850000.000000 96.4615384615
3900000.000000 99.2307692308
3950000.000000 98.4615384615
4000000.000000 98.9230769231
4050000.000000 99.2307692308
4100000.000000 98.1538461538
4150000.000000 99.0769230769
4200000.000000 98.3076923077
4250000.000000 99.0769230769
4300000.000000 99.0769230769
4350000.000000 98.7692307692
4400000.000000 98.7692307692
4450000.000000 99.5384615385
4500000.000000 98.6153846154
4550000.000000 99.2307692308
4600000.000000 98.3076923077
4650000.000000 99.5384615385
4700000.000000 98.9230769231
4750000.000000 99.5384615385
4800000.000000 99.2307692308
4850000.000000 98.4615384615
4900000.000000 99.6923076923
4950000.000000 98.9230769231
5000000.000000 98.1538461538
5050000.000000 99.5384615385
5100000.000000 98.6153846154
5150000.000000 98.7692307692
5200000.000000 99.0769230769
5250000.000000 98.3076923077
5300000.000000 99.0769230769
5350000.000000 99.0769230769
