# time mean_cluster_size
150000.000000 81.2500000000
200000.000000 108.3333333333
250000.000000 50.0000000000
300000.000000 216.6666666667
350000.000000 162.5000000000
400000.000000 54.1666666667
450000.000000 108.3333333333
500000.000000 130.0000000000
550000.000000 92.8571428571
600000.000000 162.5000000000
650000.000000 81.2500000000
700000.000000 54.1666666667
750000.000000 108.3333333333
800000.000000 108.3333333333
850000.000000 59.0909090909
900000.000000 65.0000000000
950000.000000 59.0909090909
1000000.000000 72.2222222222
1050000.000000 54.1666666667
1100000.000000 50.0000000000
1150000.000000 59.0909090909
1200000.000000 81.2500000000
1250000.000000 162.5000000000
1300000.000000 59.0909090909
1350000.000000 108.3333333333
1400000.000000 81.2500000000
1450000.000000 108.3333333333
1500000.000000 108.3333333333
1550000.000000 46.4285714286
1600000.000000 59.0909090909
1650000.000000 108.3333333333
1700000.000000 108.3333333333
1750000.000000 108.3333333333
1800000.000000 81.2500000000
1850000.000000 162.5000000000
1900000.000000 65.0000000000
1950000.000000 81.2500000000
2000000.000000 65.0000000000
2050000.000000 65.0000000000
2100000.000000 92.8571428571
2150000.000000 92.8571428571
2200000.000000 130.0000000000
2250000.000000 50.0000000000
2300000.000000 108.3333333333
2350000.000000 81.2500000000
2400000.000000 81.2500000000
2450000.000000 216.6666666667
2500000.000000 54.1666666667
2550000.000000 108.3333333333
2600000.000000 54.1666666667
2650000.000000 92.8571428571
2700000.000000 43.3333333333
2750000.000000 65.0000000000
2800000.000000 65.0000000000
2850000.000000 216.6666666667
2900000.000000 43.3333333333
2950000.000000 72.2222222222
3000000.000000 65.0000000000
3050000.000000 92.8571428571
3100000.000000 92.8571428571
3150000.000000 216.6666666667
3200000.000000 108.3333333333
3250000.000000 92.8571428571
3300000.000000 81.2500000000
3350000.000000 216.6666666667
3400000.000000 72.2222222222
3450000.000000 81.2500000000
3500000.000000 92.8571428571
3550000.000000 72.2222222222
3600000.000000 46.4285714286
3650000.000000 108.3333333333
3700000.000000 92.8571428571
3750000.000000 72.2222222222
3800000.000000 65.0000000000
3850000.000000 108.3333333333
3900000.000000 92.8571428571
3950000.000000 108.3333333333
4000000.000000 130.0000000000
4050000.000000 54.1666666667
4100000.000000 108.3333333333
4150000.000000 65.0000000000
4200000.000000 72.2222222222
4250000.000000 65.0000000000
4300000.000000 130.0000000000
4350000.000000 46.4285714286
4400000.000000 130.0000000000
4450000.000000 72.2222222222
4500000.000000 108.3333333333
4550000.000000 65.0000000000
4600000.000000 72.2222222222
4650000.000000 72.2222222222
4700000.000000 162.5000000000
4750000.000000 65.0000000000
4800000.000000 130.0000000000
4850000.000000 92.8571428571
4900000.000000 162.5000000000
4950000.000000 59.0909090909
5000000.000000 72.2222222222
5050000.000000 108.3333333333
5100000.000000 81.2500000000
5150000.000000 46.4285714286
5200000.000000 108.3333333333
5250000.000000 81.2500000000
5300000.000000 65.0000000000
5350000.000000 108.3333333333
5400000.000000 130.0000000000
5450000.000000 130.0000000000
5500000.000000 72.2222222222
5550000.000000 92.8571428571
5600000.000000 81.2500000000
5650000.000000 72.2222222222
5700000.000000 92.8571428571
5750000.000000 130.0000000000
5800000.000000 130.0000000000
5850000.000000 216.6666666667
5900000.000000 59.0909090909
5950000.000000 81.2500000000
6000000.000000 59.0909090909
6050000.000000 81.2500000000
6100000.000000 65.0000000000
6150000.000000 72.2222222222
6200000.000000 72.2222222222
6250000.000000 162.5000000000
6300000.000000 65.0000000000
6350000.000000 81.2500000000
6400000.000000 72.2222222222
6450000.000000 162.5000000000
6500000.000000 108.3333333333
6550000.000000 54.1666666667
6600000.000000 92.8571428571
6650000.000000 72.2222222222
6700000.000000 130.0000000000
6750000.000000 65.0000000000
6800000.000000 72.2222222222
6850000.000000 81.2500000000
6900000.000000 65.0000000000
6950000.000000 81.2500000000
7000000.000000 72.2222222222
7050000.000000 81.2500000000
7100000.000000 72.2222222222
7150000.000000 162.5000000000
