# time mean_cluster_size
150000.000000 72.2222222222
200000.000000 92.8571428571
250000.000000 108.3333333333
300000.000000 72.2222222222
350000.000000 162.5000000000
400000.000000 325.0000000000
450000.000000 162.5000000000
500000.000000 130.0000000000
550000.000000 130.0000000000
600000.000000 108.3333333333
650000.000000 130.0000000000
700000.000000 162.5000000000
750000.000000 130.0000000000
800000.000000 81.2500000000
850000.000000 108.3333333333
900000.000000 92.8571428571
950000.000000 92.8571428571
1000000.000000 108.3333333333
1050000.000000 72.2222222222
1100000.000000 59.0909090909
1150000.000000 130.0000000000
1200000.000000 72.2222222222
1250000.000000 108.3333333333
1300000.000000 65.0000000000
1350000.000000 162.5000000000
1400000.000000 59.0909090909
1450000.000000 59.0909090909
1500000.000000 81.2500000000
1550000.000000 108.3333333333
1600000.000000 162.5000000000
1650000.000000 108.3333333333
1700000.000000 72.2222222222
1750000.000000 162.5000000000
1800000.000000 72.2222222222
1850000.000000 81.2500000000
1900000.000000 162.5000000000
1950000.000000 130.0000000000
2000000.000000 81.2500000000
2050000.000000 65.0000000000
2100000.000000 81.2500000000
2150000.000000 92.8571428571
2200000.000000 92.8571428571
2250000.000000 130.0000000000
2300000.000000 130.0000000000
2350000.000000 108.3333333333
2400000.000000 65.0000000000
2450000.000000 92.8571428571
2500000.000000 50.0000000000
2550000.000000 130.0000000000
2600000.000000 50.0000000000
2650000.000000 81.2500000000
2700000.000000 130.0000000000
2750000.000000 81.2500000000
2800000.000000 92.8571428571
2850000.000000 325.0000000000
2900000.000000 162.5000000000
2950000.000000 108.3333333333
3000000.000000 130.0000000000
3050000.000000 81.2500000000
3100000.000000 130.0000000000
3150000.000000 108.3333333333
3200000.000000 72.2222222222
3250000.000000 54.1666666667
3300000.000000 54.1666666667
3350000.000000 72.2222222222
3400000.000000 72.2222222222
3450000.000000 72.2222222222
3500000.000000 130.0000000000
3550000.000000 92.8571428571
3600000.000000 92.8571428571
3650000.000000 108.3333333333
3700000.000000 130.0000000000
3750000.000000 108.3333333333
3800000.000000 108.3333333333
3850000.000000 92.8571428571
3900000.000000 130.0000000000
3950000.000000 81.2500000000
4000000.000000 108.3333333333
4050000.000000 72.2222222222
4100000.000000 81.2500000000
4150000.000000 130.0000000000
4200000.000000 54.1666666667
4250000.000000 81.2500000000
4300000.000000 72.2222222222
4350000.000000 72.2222222222
4400000.000000 72.2222222222
4450000.000000 130.0000000000
4500000.000000 59.0909090909
4550000.000000 65.0000000000
4600000.000000 59.0909090909
