# time largest_cluster_fraction_percent
150000.000000 98.6153846154
200000.000000 98.6153846154
250000.000000 98.6153846154
300000.000000 98.6153846154
350000.000000 99.2307692308
400000.000000 99.5384615385
450000.000000 99.5384615385
500000.000000 99.3846153846
550000.000000 99.3846153846
600000.000000 99.0769230769
650000.000000 98.6153846154
700000.000000 99.5384615385
750000.000000 99.3846153846
800000.000000 98.7692307692
850000.000000 98.9230769231
900000.000000 98.4615384615
950000.000000 98.7692307692
1000000.000000 99.2307692308
1050000.000000 98.7692307692
1100000.000000 98.0000000000
1150000.000000 99.3846153846
1200000.000000 98.3076923077
1250000.000000 99.2307692308
1300000.000000 98.4615384615
1350000.000000 99.5384615385
1400000.000000 98.1538461538
1450000.000000 98.0000000000
1500000.000000 98.9230769231
1550000.000000 99.2307692308
1600000.000000 99.5384615385
1650000.000000 99.2307692308
1700000.000000 98.3076923077
1750000.000000 99.2307692308
1800000.000000 98.6153846154
1850000.000000 98.7692307692
1900000.000000 99.3846153846
1950000.000000 99.3846153846
2000000.000000 98.7692307692
2050000.000000 98.4615384615
2100000.000000 98.9230769231
2150000.000000 98.0000000000
2200000.000000 98.9230769231
2250000.000000 98.9230769231
2300000.000000 99.3846153846
2350000.000000 98.9230769231
2400000.000000 98.4615384615
2450000.000000 98.7692307692
2500000.000000 98.0000000000
2550000.000000 99.3846153846
2600000.000000 97.0769230769
2650000.000000 98.3076923077
2700000.000000 99.2307692308
2750000.000000 98.3076923077
2800000.000000 98.9230769231
2850000.000000 99.5384615385
2900000.000000 99.5384615385
2950000.000000 99.2307692308
3000000.000000 99.2307692308
3050000.000000 98.9230769231
3100000.000000 99.2307692308
3150000.000000 99.0769230769
3200000.000000 98.7692307692
3250000.000000 97.5384615385
3300000.000000 98.1538461538
3350000.000000 98.1538461538
3400000.000000 98.6153846154
3450000.000000 98.4615384615
3500000.000000 99.3846153846
3550000.000000 99.0769230769
3600000.000000 99.0769230769
3650000.000000 99.2307692308
3700000.000000 99.3846153846
3750000.000000 99.2307692308
3800000.000000 99.0769230769
3850000.000000 98.9230769231
3900000.000000 99.0769230769
3950000.000000 98.4615384615
4000000.000000 99.0769230769
4050000.000000 98.4615384615
4100000.000000 98.7692307692
4150000.000000 99.2307692308
4200000.000000 97.8461538462
4250000.000000 98.7692307692
4300000.000000 98.6153846154
4350000.000000 98.4615384615
4400000.000000 98.7692307692
4450000.000000 99.3846153846
4500000.000000 98.4615384615
4550000.000000 98.4615384615
4600000.000000 97.8461538462
4650000.000000 99.2307692308
4700000.000000 98.7692307692
4750000.000000 98.6153846154
4800000.000000 98.7692307692
4850000.000000 98.7692307692
4900000.000000 98.7692307692
4950000.000000 98.6153846154
5000000.000000 99.0769230769
5050000.000000 98.4615384615
5100000.000000 98.1538461538
5150000.000000 98.7692307692
5200000.000000 98.1538461538
5250000.000000 98.9230769231
5300000.000000 99.6923076923
5350000.000000 99.2307692308
5400000.000000 99.0769230769
5450000.000000 98.6153846154
5500000.000000 99.0769230769
5550000.000000 98.3076923077
5600000.000000 99.3846153846
5650000.000000 98.0000000000
5700000.000000 99.2307692308
5750000.000000 99.3846153846
