# time mean_cluster_size
50000.000000 200.0000000000
100000.000000 60.0000000000
150000.000000 31.5789473684
200000.000000 46.1538461538
250000.000000 27.2727272727
300000.000000 24.0000000000
350000.000000 17.1428571429
400000.000000 15.3846153846
450000.000000 14.6341463415
500000.000000 14.6341463415
550000.000000 15.3846153846
600000.000000 17.1428571429
650000.000000 13.6363636364
700000.000000 11.1111111111
750000.000000 12.7659574468
800000.000000 13.6363636364
850000.000000 13.3333333333
900000.000000 12.5000000000
950000.000000 12.5000000000
1000000.000000 12.7659574468
1050000.000000 13.0434782609
1100000.000000 13.9534883721
1150000.000000 13.0434782609
1200000.000000 12.7659574468
1250000.000000 12.7659574468
1300000.000000 12.7659574468
1350000.000000 14.2857142857
1400000.000000 13.9534883721
1450000.000000 13.6363636364
1500000.000000 12.2448979592
1550000.000000 13.0434782609
1600000.000000 13.6363636364
1650000.000000 11.7647058824
1700000.000000 12.0000000000
1750000.000000 11.3207547170
1800000.000000 11.1111111111
1850000.000000 12.5000000000
1900000.000000 12.2448979592
1950000.000000 11.7647058824
2000000.000000 13.6363636364
2050000.000000 13.0434782609
2100000.000000 13.3333333333
2150000.000000 16.6666666667
2200000.000000 13.6363636364
2250000.000000 13.9534883721
2300000.000000 16.2162162162
2350000.000000 12.7659574468
2400000.000000 13.3333333333
2450000.000000 11.7647058824
2500000.000000 10.7142857143
2550000.000000 11.7647058824
2600000.000000 12.2448979592
2650000.000000 12.2448979592
2700000.000000 13.0434782609
2750000.000000 11.7647058824
2800000.000000 10.9090909091
2850000.000000 10.7142857143
2900000.000000 11.3207547170
2950000.000000 12.0000000000
3000000.000000 11.1111111111
3050000.000000 11.3207547170
3100000.000000 11.3207547170
3150000.000000 11.7647058824
3200000.000000 11.5384615385
3250000.000000 14.2857142857
3300000.000000 12.5000000000
3350000.000000 11.5384615385
3400000.000000 11.5384615385
3450000.000000 12.0000000000
3500000.000000 12.2448979592
3550000.000000 11.3207547170
3600000.000000 10.3448275862
3650000.000000 10.3448275862
3700000.000000 9.8360655738
3750000.000000 9.2307692308
3800000.000000 10.3448275862
3850000.000000 12.7659574468
3900000.000000 10.7142857143
3950000.000000 10.9090909091
4000000.000000 9.5238095238
4050000.000000 10.5263157895
4100000.000000 11.5384615385
4150000.000000 9.6774193548
4200000.000000 10.9090909091
4250000.000000 10.7142857143
4300000.000000 11.1111111111
4350000.000000 10.0000000000
4400000.000000 10.9090909091
4450000.000000 10.7142857143
4500000.000000 10.5263157895
4550000.000000 10.1694915254
4600000.000000 8.9552238806
4650000.000000 9.6774193548
4700000.000000 12.5000000000
4750000.000000 9.3750000000
4800000.000000 12.2448979592
4850000.000000 10.9090909091
4900000.000000 10.9090909091
4950000.000000 9.8360655738
5000000.000000 10.5263157895
5050000.000000 10.1694915254
5100000.000000 10.9090909091
5150000.000000 12.7659574468
5200000.000000 11.1111111111
5250000.000000 10.1694915254
5300000.000000 10.9090909091
5350000.000000 10.5263157895
5400000.000000 10.7142857143
5450000.000000 11.3207547170
5500000.000000 11.5384615385
5550000.000000 9.5238095238
5600000.000000 9.3750000000
5650000.000000 9.8360655738
5700000.000000 10.0000000000
5750000.000000 10.7142857143
5800000.000000 10.9090909091
5850000.000000 10.9090909091
5900000.000000 12.7659574468
5950000.000000 10.7142857143
6000000.000000 9.6774193548
6050000.000000 9.0909090909
6100000.000000 9.5238095238
6150000.000000 10.3448275862
6200000.000000 10.3448275862
6250000.000000 10.1694915254
6300000.000000 10.3448275862
6350000.000000 10.1694915254
6400000.000000 10.9090909091
6450000.000000 10.5263157895
6500000.000000 10.7142857143
6550000.000000 11.7647058824
6600000.000000 9.5238095238
6650000.000000 12.5000000000
6700000.000000 12.5000000000
6750000.000000 11.5384615385
6800000.000000 10.7142857143
6850000.000000 10.3448275862
6900000.000000 10.3448275862
6950000.000000 11.1111111111
7000000.000000 10.9090909091
7050000.000000 10.7142857143
7100000.000000 8.9552238806
7150000.000000 9.0909090909
7200000.000000 10.1694915254
7250000.000000 9.8360655738
7300000.000000 8.5714285714
7350000.000000 9.2307692308
7400000.000000 9.8360655738
7450000.000000 9.5238095238
7500000.000000 9.6774193548
7550000.000000 9.2307692308
7600000.000000 10.3448275862
7650000.000000 10.1694915254
7700000.000000 8.4507042254
7750000.000000 8.6956521739
7800000.000000 10.5263157895
7850000.000000 11.3207547170
7900000.000000 9.6774193548
7950000.000000 10.1694915254
8000000.000000 8.5714285714
8050000.000000 8.4507042254
8100000.000000 10.0000000000
8150000.000000 8.9552238806
8200000.000000 8.6956521739
8250000.000000 8.3333333333
8300000.000000 9.0909090909
8350000.000000 9.2307692308
8400000.000000 8.8235294118
8450000.000000 8.6956521739
8500000.000000 9.5238095238
8550000.000000 10.0000000000
8600000.000000 9.5238095238
8650000.000000 10.3448275862
8700000.000000 10.7142857143
8750000.000000 10.5263157895
8800000.000000 10.0000000000
8850000.000000 10.1694915254
8900000.000000 10.0000000000
