# time largest_cluster_fraction_percent
50000.000000 99.6666666667
100000.000000 99.0000000000
150000.000000 97.3333333333
200000.000000 96.8333333333
250000.000000 96.1666666667
300000.000000 96.6666666667
350000.000000 94.0000000000
400000.000000 95.5000000000
450000.000000 93.0000000000
500000.000000 92.5000000000
550000.000000 93.6666666667
600000.000000 91.5000000000
650000.000000 92.1666666667
700000.000000 86.6666666667
750000.000000 92.6666666667
800000.000000 85.3333333333
850000.000000 89.5000000000
900000.000000 84.1666666667
950000.000000 82.6666666667
1000000.000000 83.6666666667
1050000.000000 87.1666666667
1100000.000000 82.6666666667
1150000.000000 91.3333333333
1200000.000000 84.3333333333
1250000.000000 83.6666666667
1300000.000000 83.3333333333
1350000.000000 83.6666666667
1400000.000000 85.1666666667
1450000.000000 86.3333333333
1500000.000000 85.0000000000
1550000.000000 84.3333333333
1600000.000000 89.5000000000
1650000.000000 90.1666666667
1700000.000000 85.6666666667
1750000.000000 84.5000000000
1800000.000000 83.6666666667
1850000.000000 84.5000000000
1900000.000000 83.5000000000
1950000.000000 84.5000000000
2000000.000000 84.8333333333
2050000.000000 75.6666666667
2100000.000000 69.1666666667
2150000.000000 85.0000000000
2200000.000000 70.0000000000
2250000.000000 84.1666666667
2300000.000000 88.8333333333
2350000.000000 83.0000000000
2400000.000000 84.3333333333
2450000.000000 67.8333333333
2500000.000000 86.5000000000
2550000.000000 69.0000000000
2600000.000000 69.3333333333
2650000.000000 70.1666666667
2700000.000000 70.0000000000
2750000.000000 70.5000000000
2800000.000000 70.6666666667
2850000.000000 71.6666666667
2900000.000000 71.5000000000
2950000.000000 89.6666666667
3000000.000000 71.5000000000
3050000.000000 87.8333333333
3100000.000000 74.1666666667
3150000.000000 71.8333333333
3200000.000000 70.8333333333
3250000.000000 70.6666666667
3300000.000000 70.5000000000
3350000.000000 86.5000000000
3400000.000000 70.1666666667
3450000.000000 71.1666666667
3500000.000000 70.0000000000
3550000.000000 85.6666666667
3600000.000000 68.3333333333
3650000.000000 69.0000000000
3700000.000000 70.6666666667
3750000.000000 69.0000000000
3800000.000000 69.3333333333
3850000.000000 84.3333333333
3900000.000000 69.6666666667
3950000.000000 70.0000000000
4000000.000000 71.5000000000
4050000.000000 69.5000000000
4100000.000000 70.3333333333
4150000.000000 69.0000000000
4200000.000000 84.1666666667
4250000.000000 83.6666666667
4300000.000000 70.0000000000
4350000.000000 85.5000000000
4400000.000000 69.5000000000
4450000.000000 85.6666666667
4500000.000000 70.1666666667
4550000.000000 70.5000000000
4600000.000000 86.1666666667
4650000.000000 86.5000000000
4700000.000000 86.5000000000
4750000.000000 86.8333333333
4800000.000000 86.1666666667
4850000.000000 72.0000000000
4900000.000000 71.0000000000
4950000.000000 85.8333333333
5000000.000000 87.5000000000
5050000.000000 70.8333333333
5100000.000000 70.6666666667
5150000.000000 71.6666666667
5200000.000000 70.5000000000
5250000.000000 70.6666666667
5300000.000000 71.3333333333
5350000.000000 71.1666666667
5400000.000000 85.6666666667
5450000.000000 86.5000000000
5500000.000000 71.3333333333
5550000.000000 87.0000000000
5600000.000000 86.6666666667
5650000.000000 84.3333333333
5700000.000000 72.8333333333
5750000.000000 70.8333333333
5800000.000000 71.1666666667
5850000.000000 70.6666666667
5900000.000000 71.1666666667
5950000.000000 71.3333333333
6000000.000000 71.5000000000
6050000.000000 85.6666666667
6100000.000000 86.8333333333
6150000.000000 71.1666666667
6200000.000000 72.0000000000
6250000.000000 72.5000000000
6300000.000000 84.0000000000
6350000.000000 85.6666666667
6400000.000000 72.3333333333
6450000.000000 86.3333333333
6500000.000000 87.6666666667
6550000.000000 85.6666666667
6600000.000000 84.6666666667
6650000.000000 85.5000000000
6700000.000000 71.6666666667
6750000.000000 72.0000000000
6800000.000000 72.0000000000
6850000.000000 87.5000000000
6900000.000000 87.5000000000
6950000.000000 87.1666666667
7000000.000000 86.3333333333
7050000.000000 86.8333333333
7100000.000000 87.6666666667
7150000.000000 87.8333333333
7200000.000000 88.1666666667
7250000.000000 88.5000000000
7300000.000000 88.3333333333
7350000.000000 89.8333333333
7400000.000000 88.1666666667
7450000.000000 86.8333333333
7500000.000000 87.1666666667
7550000.000000 86.3333333333
7600000.000000 87.0000000000
7650000.000000 73.6666666667
7700000.000000 88.3333333333
7750000.000000 88.1666666667
7800000.000000 86.3333333333
7850000.000000 86.6666666667
7900000.000000 85.6666666667
7950000.000000 86.5000000000
8000000.000000 74.8333333333
8050000.000000 75.1666666667
8100000.000000 73.6666666667
8150000.000000 73.6666666667
8200000.000000 75.1666666667
8250000.000000 75.1666666667
8300000.000000 75.5000000000
8350000.000000 75.3333333333
8400000.000000 75.0000000000
8450000.000000 75.5000000000
8500000.000000 75.0000000000
8550000.000000 75.0000000000
8600000.000000 75.8333333333
8650000.000000 89.1666666667
8700000.000000 75.8333333333
8750000.000000 76.8333333333
8800000.000000 76.5000000000
8850000.000000 76.5000000000
8900000.000000 76.8333333333
8950000.000000 77.3333333333
9000000.000000 76.6666666667
9050000.000000 76.6666666667
9100000.000000 76.0000000000
9150000.000000 75.5000000000
9200000.000000 74.6666666667
9250000.000000 75.5000000000
9300000.000000 75.1666666667
9350000.000000 74.5000000000
9400000.000000 86.8333333333
9450000.000000 76.5000000000
9500000.000000 75.5000000000
9550000.000000 75.0000000000
9600000.000000 76.0000000000
9650000.000000 75.0000000000
9700000.000000 76.3333333333
9750000.000000 74.6666666667
9800000.000000 74.8333333333
9850000.000000 75.5000000000
9900000.000000 74.6666666667
9950000.000000 75.1666666667
10000000.000000 83.6666666667
10050000.000000 74.8333333333
10100000.000000 75.8333333333
10150000.000000 76.1666666667
10200000.000000 76.1666666667
10250000.000000 75.1666666667
10300000.000000 75.8333333333
10350000.000000 77.1666666667
10400000.000000 75.8333333333
10450000.000000 75.8333333333
10500000.000000 76.0000000000
10550000.000000 76.0000000000
10600000.000000 76.5000000000
10650000.000000 76.8333333333
10700000.000000 76.1666666667
10750000.000000 75.8333333333
10800000.000000 75.3333333333
10850000.000000 76.0000000000
10900000.000000 88.1666666667
10950000.000000 76.6666666667
11000000.000000 88.6666666667
11050000.000000 76.8333333333
11100000.000000 78.6666666667
11150000.000000 90.0000000000
11200000.000000 76.5000000000
11250000.000000 76.0000000000
11300000.000000 76.3333333333
