# time cluster_size count
4750000.000000 4 1
4750000.000000 5 1
4750000.000000 515 1
4800000.000000 1 32
4800000.000000 2 9
4800000.000000 3 3
4800000.000000 4 1
4800000.000000 5 1
4800000.000000 11 1
4800000.000000 259 1
4800000.000000 262 1
4850000.000000 1 43
4850000.000000 2 4
4850000.000000 3 1
4850000.000000 4 2
4850000.000000 5 2
4850000.000000 6 1
4850000.000000 253 1
4850000.000000 269 1
4900000.000000 1 45
4900000.000000 2 2
4900000.000000 3 1
4900000.000000 4 2
4900000.000000 5 2
4900000.000000 6 1
4900000.000000 256 1
4900000.000000 268 1
4950000.000000 1 49
4950000.000000 2 5
4950000.000000 3 2
4950000.000000 4 1
4950000.000000 6 2
4950000.000000 253 1
4950000.000000 266 1
5000000.000000 1 40
5000000.000000 2 9
5000000.000000 3 3
5000000.000000 4 2
5000000.000000 5 1
5000000.000000 251 1
5000000.000000 269 1
5050000.000000 1 47
5050000.000000 2 4
5050000.000000 3 2
5050000.000000 4 2
5050000.000000 5 1
5050000.000000 7 1
5050000.000000 251 1
5050000.000000 268 1
5100000.000000 1 43
5100000.000000 2 6
5100000.000000 3 2
5100000.000000 5 1
5100000.000000 6 1
5100000.000000 253 1
5100000.000000 275 1
5150000.000000 1 32
5150000.000000 2 9
5150000.000000 3 1
5150000.000000 4 2
5150000.000000 6 1
5150000.000000 257 1
5150000.000000 276 1
5200000.000000 1 40
5200000.000000 2 7
5200000.000000 3 2
5200000.000000 4 2
5200000.000000 6 1
5200000.000000 257 1
5200000.000000 269 1
5250000.000000 1 46
5250000.000000 2 8
5250000.000000 3 2
5250000.000000 6 1
5250000.000000 255 1
5250000.000000 271 1
5300000.000000 1 41
5300000.000000 2 10
5300000.000000 5 2
5300000.000000 259 1
5300000.000000 270 1
5350000.000000 1 47
5350000.000000 2 4
5350000.000000 3 2
5350000.000000 5 1
5350000.000000 6 1
5350000.000000 252 1
5350000.000000 276 1
5400000.000000 1 41
5400000.000000 2 7
5400000.000000 3 4
5400000.000000 4 2
5400000.000000 250 1
5400000.000000 275 1
5450000.000000 1 40
5450000.000000 2 6
5450000.000000 3 4
5450000.000000 5 1
5450000.000000 249 1
5450000.000000 282 1
5500000.000000 1 36
5500000.000000 2 8
5500000.000000 3 3
5500000.000000 4 1
5500000.000000 5 1
5500000.000000 6 1
5500000.000000 247 1
5500000.000000 277 1
5550000.000000 1 51
5550000.000000 2 8
5550000.000000 3 1
5550000.000000 4 1
5550000.000000 249 1
5550000.000000 277 1
5600000.000000 1 49
5600000.000000 2 9
5600000.000000 3 2
5600000.000000 5 2
5600000.000000 241 1
5600000.000000 276 1
5650000.000000 1 52
5650000.000000 2 4
5650000.000000 3 1
5650000.000000 4 2
5650000.000000 250 1
5650000.000000 279 1
5700000.000000 1 48
5700000.000000 2 6
5700000.000000 3 3
5700000.000000 4 1
5700000.000000 249 1
5700000.000000 278 1
5750000.000000 1 44
5750000.000000 2 9
5750000.000000 3 1
5750000.000000 255 1
5750000.000000 280 1
5800000.000000 1 42
5800000.000000 2 10
5800000.000000 3 1
5800000.000000 256 1
5800000.000000 279 1
5850000.000000 1 42
5850000.000000 2 9
5850000.000000 3 2
5850000.000000 254 1
5850000.000000 280 1
5900000.000000 1 30
5900000.000000 2 12
