# time largest_cluster_rg
50000.000000 44.0524298313
100000.000000 24.1194715597
150000.000000 27.7559424969
200000.000000 21.1149138470
250000.000000 20.8519788381
300000.000000 28.8162403557
350000.000000 20.8616748661
400000.000000 22.0586696126
450000.000000 20.4183068472
500000.000000 20.4547844622
550000.000000 20.1976845955
600000.000000 20.4607865943
650000.000000 20.0661890286
700000.000000 18.8114995875
750000.000000 20.4073497563
800000.000000 18.1674203899
850000.000000 19.3426689459
900000.000000 18.0459554547
950000.000000 18.0667527274
1000000.000000 18.0104775906
1050000.000000 20.3812911410
1100000.000000 18.1472448322
1150000.000000 21.6158026295
1200000.000000 18.4413303250
1250000.000000 18.2590677970
1300000.000000 18.2539244231
1350000.000000 18.4062118880
1400000.000000 18.8126504947
1450000.000000 19.5551053736
1500000.000000 18.7400956596
1550000.000000 18.2580459586
1600000.000000 20.7925672061
1650000.000000 21.2883121937
1700000.000000 18.9259847937
1750000.000000 18.9289676697
1800000.000000 18.6971356661
1850000.000000 18.5707650074
1900000.000000 18.1223416283
1950000.000000 18.1403165757
2000000.000000 18.2189297690
2050000.000000 18.1179641920
2100000.000000 15.6355268088
2150000.000000 18.3336019353
2200000.000000 16.1565906700
2250000.000000 18.4238458793
2300000.000000 19.7928972059
2350000.000000 18.0517108437
2400000.000000 18.4904332399
2450000.000000 15.1108598746
2500000.000000 19.2220804472
2550000.000000 15.3963526716
2600000.000000 15.6394980677
2650000.000000 16.0567307923
2700000.000000 15.5040986851
2750000.000000 15.9429585483
2800000.000000 15.7503436972
2850000.000000 16.7034347640
2900000.000000 16.3554587613
2950000.000000 20.8273915712
3000000.000000 16.3262409103
3050000.000000 19.8334090204
3100000.000000 17.2198073880
3150000.000000 16.0479751279
3200000.000000 15.8001860403
3250000.000000 15.8343530165
3300000.000000 15.6683234267
3350000.000000 19.3717213474
3400000.000000 15.9716029678
3450000.000000 16.7910098250
3500000.000000 15.9842032201
3550000.000000 19.4625464417
3600000.000000 15.8418853869
3650000.000000 16.1834072934
3700000.000000 16.6995111469
3750000.000000 16.3348787215
3800000.000000 15.7019109572
3850000.000000 18.8637456526
3900000.000000 15.1701380937
3950000.000000 15.6869235521
4000000.000000 16.1687730559
4050000.000000 15.8724452009
4100000.000000 16.0574630957
4150000.000000 15.8711433936
4200000.000000 18.8979038128
4250000.000000 18.6988261956
4300000.000000 15.9961580404
4350000.000000 19.0778107236
4400000.000000 15.8332107067
4450000.000000 18.3526558412
4500000.000000 15.5787278157
4550000.000000 15.4496780855
4600000.000000 18.9494405646
4650000.000000 18.9983099887
4700000.000000 18.9607812937
4750000.000000 18.9306307319
4800000.000000 19.3759590110
4850000.000000 15.3799874054
4900000.000000 15.3423778439
4950000.000000 19.0451452635
5000000.000000 19.3181438709
5050000.000000 14.8401414701
5100000.000000 15.7317072335
5150000.000000 15.7833634621
5200000.000000 14.9036380001
5250000.000000 14.7558049229
5300000.000000 14.8991881410
5350000.000000 14.8918872828
5400000.000000 18.8180568932
5450000.000000 18.8026900633
5500000.000000 15.1703409783
5550000.000000 18.9572919730
5600000.000000 18.8858441050
5650000.000000 18.7170611448
5700000.000000 14.8321096864
5750000.000000 14.9255086070
5800000.000000 15.3628382818
5850000.000000 14.8786887993
5900000.000000 15.5811058637
5950000.000000 15.2071259518
6000000.000000 15.1812818433
6050000.000000 19.5639136289
6100000.000000 20.0604612711
6150000.000000 15.5339163877
6200000.000000 15.5039484573
6250000.000000 15.9313574640
6300000.000000 18.9852852173
6350000.000000 19.6503561044
6400000.000000 15.9513799200
6450000.000000 19.4230481424
6500000.000000 19.6925999587
6550000.000000 19.2611636676
6600000.000000 19.0597629410
6650000.000000 18.5672496797
6700000.000000 15.4566118828
6750000.000000 15.7466865427
6800000.000000 15.9564320841
6850000.000000 20.0359923244
6900000.000000 19.5008509065
6950000.000000 18.9962707082
7000000.000000 18.4618564002
7050000.000000 19.1430025876
7100000.000000 19.2790895856
7150000.000000 19.0214558648
7200000.000000 18.9211825074
7250000.000000 19.2923134490
7300000.000000 19.2727463241
7350000.000000 19.5144744646
7400000.000000 18.8822068432
7450000.000000 18.5742428959
7500000.000000 18.6161090978
7550000.000000 18.4068706698
7600000.000000 19.1432338699
7650000.000000 15.5702660360
7700000.000000 19.3212264092
7750000.000000 18.7171624063
7800000.000000 18.5669191470
7850000.000000 18.5862805256
7900000.000000 18.5994853310
7950000.000000 18.6857005831
8000000.000000 15.1686485080
8050000.000000 15.5701545303
8100000.000000 14.8379082062
8150000.000000 14.7804614912
8200000.000000 15.8841311476
8250000.000000 15.7411014294
8300000.000000 15.3570003932
8350000.000000 15.3242270903
8400000.000000 15.6898778196
8450000.000000 15.1169630382
8500000.000000 14.8566171521
8550000.000000 14.7980935246
8600000.000000 15.1896797918
8650000.000000 18.7490950051
8700000.000000 15.0823194553
8750000.000000 15.6682910517
8800000.000000 15.5476923048
8850000.000000 15.9626234551
8900000.000000 15.8369985786
8950000.000000 16.3028960041
9000000.000000 15.5722304397
9050000.000000 16.5874143154
9100000.000000 15.2685945836
9150000.000000 15.7568705213
9200000.000000 14.9489091660
9250000.000000 15.4813241887
9300000.000000 14.6746615898
9350000.000000 14.7947476918
9400000.000000 18.3245563090
9450000.000000 14.9105374878
9500000.000000 14.6615376208
9550000.000000 14.4137122765
9600000.000000 15.1963264358
9650000.000000 14.8540094257
9700000.000000 15.1977180469
9750000.000000 14.6492071695
9800000.000000 14.6393881411
9850000.000000 14.7091467458
9900000.000000 15.0278752909
9950000.000000 14.6433559804
10000000.000000 17.8793523752
10050000.000000 14.5585876367
10100000.000000 14.5930796714
10150000.000000 14.7153440023
10200000.000000 14.7500602483
10250000.000000 14.7692210892
10300000.000000 14.8683058763
10350000.000000 15.5389532903
10400000.000000 14.9305854870
10450000.000000 14.7989050787
10500000.000000 14.7120921466
10550000.000000 14.7319398230
10600000.000000 15.1710793922
10650000.000000 14.7881645847
10700000.000000 14.7402815527
10750000.000000 14.7834136246
10800000.000000 14.6635104566
10850000.000000 14.9079783026
10900000.000000 19.3832205420
10950000.000000 14.6960693353
11000000.000000 21.5618220747
11050000.000000 14.9263982090
11100000.000000 15.8944059697
11150000.000000 19.5349293113
11200000.000000 14.7467001771
11250000.000000 14.9417548761
11300000.000000 14.5962574322
11350000.000000 14.7373601784
11400000.000000 15.4385930097
11450000.000000 15.5132597622
11500000.000000 15.5079524602
11550000.000000 14.9999383889
11600000.000000 15.6722710000
11650000.000000 20.1912649211
11700000.000000 15.2917866230
11750000.000000 15.8484632890
11800000.000000 16.0348187615
11850000.000000 15.9585900186
11900000.000000 15.5911919699
11950000.000000 16.5718959526
12000000.000000 15.6682219830
12050000.000000 16.3566507137
12100000.000000 15.9960483127
12150000.000000 15.5876313928
12200000.000000 17.2023008868
12250000.000000 16.3127718138
12300000.000000 19.9258976922
12350000.000000 17.9877547031
12400000.000000 18.0016180520
12450000.000000 15.3457928609
12500000.000000 18.2613376739
12550000.000000 15.9213163525
12600000.000000 16.0417597307
12650000.000000 18.3027194898
12700000.000000 18.4583625408
