# time mean_cluster_size
150000.000000 650.0000000000
200000.000000 108.3333333333
250000.000000 43.3333333333
300000.000000 43.3333333333
350000.000000 28.2608695652
400000.000000 29.5454545455
450000.000000 38.2352941176
500000.000000 30.9523809524
550000.000000 27.0833333333
600000.000000 40.6250000000
650000.000000 21.6666666667
700000.000000 26.0000000000
750000.000000 46.4285714286
800000.000000 36.1111111111
850000.000000 34.2105263158
900000.000000 32.5000000000
950000.000000 20.9677419355
1000000.000000 26.0000000000
1050000.000000 32.5000000000
1100000.000000 26.0000000000
1150000.000000 34.2105263158
1200000.000000 29.5454545455
1250000.000000 25.0000000000
1300000.000000 23.2142857143
1350000.000000 30.9523809524
1400000.000000 28.2608695652
1450000.000000 28.2608695652
1500000.000000 46.4285714286
1550000.000000 38.2352941176
1600000.000000 36.1111111111
1650000.000000 34.2105263158
1700000.000000 30.9523809524
1750000.000000 38.2352941176
1800000.000000 38.2352941176
1850000.000000 30.9523809524
1900000.000000 30.9523809524
1950000.000000 38.2352941176
2000000.000000 28.2608695652
2050000.000000 27.0833333333
2100000.000000 26.0000000000
2150000.000000 32.5000000000
2200000.000000 38.2352941176
2250000.000000 24.0740740741
2300000.000000 24.0740740741
2350000.000000 32.5000000000
2400000.000000 28.2608695652
2450000.000000 34.2105263158
2500000.000000 27.0833333333
2550000.000000 28.2608695652
2600000.000000 29.5454545455
2650000.000000 30.9523809524
2700000.000000 34.2105263158
2750000.000000 30.9523809524
2800000.000000 20.3125000000
2850000.000000 28.2608695652
2900000.000000 30.9523809524
2950000.000000 28.2608695652
3000000.000000 30.9523809524
3050000.000000 27.0833333333
3100000.000000 29.5454545455
3150000.000000 32.5000000000
3200000.000000 25.0000000000
3250000.000000 34.2105263158
3300000.000000 29.5454545455
3350000.000000 27.0833333333
3400000.000000 28.2608695652
3450000.000000 25.0000000000
3500000.000000 27.0833333333
3550000.000000 36.1111111111
3600000.000000 29.5454545455
3650000.000000 30.9523809524
3700000.000000 29.5454545455
3750000.000000 28.2608695652
3800000.000000 22.4137931034
3850000.000000 29.5454545455
3900000.000000 29.5454545455
3950000.000000 46.4285714286
4000000.000000 30.9523809524
4050000.000000 27.0833333333
4100000.000000 43.3333333333
4150000.000000 25.0000000000
4200000.000000 25.0000000000
4250000.000000 25.0000000000
4300000.000000 20.9677419355
4350000.000000 28.2608695652
4400000.000000 22.4137931034
4450000.000000 19.6969696970
4500000.000000 22.4137931034
4550000.000000 27.0833333333
4600000.000000 26.0000000000
4650000.000000 24.0740740741
4700000.000000 21.6666666667
4750000.000000 43.3333333333
4800000.000000 38.2352941176
4850000.000000 38.2352941176
4900000.000000 36.1111111111
4950000.000000 36.1111111111
5000000.000000 32.5000000000
5050000.000000 27.0833333333
5100000.000000 46.4285714286
5150000.000000 30.9523809524
5200000.000000 24.0740740741
5250000.000000 30.9523809524
5300000.000000 30.9523809524
5350000.000000 30.9523809524
5400000.000000 36.1111111111
5450000.000000 36.1111111111
5500000.000000 29.5454545455
5550000.000000 24.0740740741
5600000.000000 24.0740740741
5650000.000000 34.2105263158
5700000.000000 38.2352941176
5750000.000000 34.2105263158
5800000.000000 25.0000000000
5850000.000000 29.5454545455
5900000.000000 36.1111111111
5950000.000000 27.0833333333
6000000.000000 34.2105263158
6050000.000000 40.6250000000
6100000.000000 38.2352941176
6150000.000000 38.2352941176
6200000.000000 24.0740740741
6250000.000000 26.0000000000
6300000.000000 22.4137931034
6350000.000000 34.2105263158
6400000.000000 30.9523809524
6450000.000000 29.5454545455
6500000.000000 29.5454545455
6550000.000000 30.9523809524
6600000.000000 26.0000000000
6650000.000000 36.1111111111
6700000.000000 30.9523809524
6750000.000000 30.9523809524
6800000.000000 20.9677419355
6850000.000000 32.5000000000
6900000.000000 25.0000000000
6950000.000000 30.9523809524
7000000.000000 20.9677419355
7050000.000000 25.0000000000
7100000.000000 38.2352941176
7150000.000000 30.9523809524
7200000.000000 29.5454545455
7250000.000000 28.2608695652
7300000.000000 46.4285714286
7350000.000000 30.9523809524
7400000.000000 30.9523809524
7450000.000000 36.1111111111
7500000.000000 27.0833333333
7550000.000000 28.2608695652
7600000.000000 27.0833333333
7650000.000000 29.5454545455
7700000.000000 30.9523809524
7750000.000000 26.0000000000
7800000.000000 29.5454545455
7850000.000000 46.4285714286
7900000.000000 28.2608695652
7950000.000000 21.6666666667
8000000.000000 21.6666666667
8050000.000000 36.1111111111
8100000.000000 19.6969696970
8150000.000000 36.1111111111
8200000.000000 23.2142857143
8250000.000000 32.5000000000
8300000.000000 27.0833333333
8350000.000000 36.1111111111
8400000.000000 40.6250000000
8450000.000000 25.0000000000
8500000.000000 30.9523809524
8550000.000000 29.5454545455
8600000.000000 40.6250000000
8650000.000000 26.0000000000
8700000.000000 36.1111111111
8750000.000000 26.0000000000
8800000.000000 25.0000000000
8850000.000000 32.5000000000
8900000.000000 28.2608695652
8950000.000000 27.0833333333
9000000.000000 27.0833333333
9050000.000000 26.0000000000
9100000.000000 22.4137931034
9150000.000000 40.6250000000
9200000.000000 32.5000000000
9250000.000000 34.2105263158
9300000.000000 40.6250000000
9350000.000000 50.0000000000
9400000.000000 36.1111111111
9450000.000000 23.2142857143
9500000.000000 34.2105263158
9550000.000000 38.2352941176
9600000.000000 46.4285714286
9650000.000000 29.5454545455
9700000.000000 50.0000000000
9750000.000000 40.6250000000
9800000.000000 32.5000000000
9850000.000000 27.0833333333
9900000.000000 29.5454545455
9950000.000000 21.6666666667
10000000.000000 20.9677419355
10050000.000000 23.2142857143
10100000.000000 24.0740740741
10150000.000000 27.0833333333
10200000.000000 38.2352941176
10250000.000000 28.2608695652
10300000.000000 28.2608695652
10350000.000000 28.2608695652
10400000.000000 36.1111111111
10450000.000000 32.5000000000
10500000.000000 34.2105263158
10550000.000000 27.0833333333
10600000.000000 20.9677419355
10650000.000000 28.2608695652
10700000.000000 30.9523809524
10750000.000000 25.0000000000
10800000.000000 25.0000000000
10850000.000000 38.2352941176
10900000.000000 28.2608695652
10950000.000000 22.4137931034
11000000.000000 30.9523809524
11050000.000000 29.5454545455
11100000.000000 27.0833333333
11150000.000000 28.2608695652
11200000.000000 28.2608695652
11250000.000000 32.5000000000
11300000.000000 32.5000000000
