# time mean_cluster_size
150000.000000 650.0000000000
200000.000000 162.5000000000
250000.000000 38.2352941176
300000.000000 34.2105263158
350000.000000 21.6666666667
400000.000000 34.2105263158
450000.000000 24.0740740741
500000.000000 22.4137931034
550000.000000 30.9523809524
600000.000000 32.5000000000
650000.000000 32.5000000000
700000.000000 25.0000000000
750000.000000 24.0740740741
800000.000000 27.0833333333
850000.000000 30.9523809524
900000.000000 29.5454545455
950000.000000 26.0000000000
1000000.000000 34.2105263158
1050000.000000 34.2105263158
1100000.000000 38.2352941176
1150000.000000 46.4285714286
1200000.000000 38.2352941176
1250000.000000 34.2105263158
1300000.000000 36.1111111111
1350000.000000 34.2105263158
1400000.000000 40.6250000000
1450000.000000 27.0833333333
1500000.000000 25.0000000000
1550000.000000 19.6969696970
1600000.000000 36.1111111111
1650000.000000 28.2608695652
1700000.000000 46.4285714286
1750000.000000 32.5000000000
1800000.000000 28.2608695652
1850000.000000 29.5454545455
1900000.000000 38.2352941176
1950000.000000 40.6250000000
2000000.000000 34.2105263158
2050000.000000 30.9523809524
2100000.000000 30.9523809524
2150000.000000 30.9523809524
2200000.000000 32.5000000000
2250000.000000 24.0740740741
2300000.000000 23.2142857143
2350000.000000 32.5000000000
2400000.000000 34.2105263158
2450000.000000 46.4285714286
2500000.000000 21.6666666667
2550000.000000 24.0740740741
2600000.000000 29.5454545455
2650000.000000 26.0000000000
2700000.000000 25.0000000000
2750000.000000 43.3333333333
2800000.000000 36.1111111111
2850000.000000 43.3333333333
2900000.000000 34.2105263158
2950000.000000 29.5454545455
3000000.000000 27.0833333333
3050000.000000 34.2105263158
3100000.000000 30.9523809524
3150000.000000 23.2142857143
3200000.000000 28.2608695652
3250000.000000 34.2105263158
3300000.000000 34.2105263158
3350000.000000 27.0833333333
3400000.000000 30.9523809524
3450000.000000 30.9523809524
3500000.000000 26.0000000000
3550000.000000 30.9523809524
3600000.000000 40.6250000000
3650000.000000 43.3333333333
3700000.000000 29.5454545455
3750000.000000 36.1111111111
3800000.000000 34.2105263158
3850000.000000 24.0740740741
3900000.000000 43.3333333333
3950000.000000 26.0000000000
4000000.000000 30.9523809524
4050000.000000 25.0000000000
4100000.000000 38.2352941176
4150000.000000 34.2105263158
4200000.000000 46.4285714286
4250000.000000 40.6250000000
4300000.000000 27.0833333333
4350000.000000 28.2608695652
4400000.000000 28.2608695652
4450000.000000 23.2142857143
4500000.000000 29.5454545455
4550000.000000 23.2142857143
4600000.000000 30.9523809524
4650000.000000 29.5454545455
4700000.000000 26.0000000000
4750000.000000 25.0000000000
4800000.000000 30.9523809524
4850000.000000 30.9523809524
4900000.000000 46.4285714286
4950000.000000 40.6250000000
5000000.000000 27.0833333333
5050000.000000 25.0000000000
5100000.000000 36.1111111111
5150000.000000 25.0000000000
5200000.000000 30.9523809524
5250000.000000 26.0000000000
5300000.000000 23.2142857143
5350000.000000 25.0000000000
5400000.000000 40.6250000000
5450000.000000 43.3333333333
5500000.000000 32.5000000000
5550000.000000 32.5000000000
5600000.000000 32.5000000000
5650000.000000 32.5000000000
5700000.000000 28.2608695652
5750000.000000 26.0000000000
5800000.000000 36.1111111111
5850000.000000 34.2105263158
5900000.000000 19.1176470588
5950000.000000 32.5000000000
6000000.000000 34.2105263158
6050000.000000 26.0000000000
6100000.000000 24.0740740741
6150000.000000 30.9523809524
6200000.000000 32.5000000000
6250000.000000 34.2105263158
6300000.000000 34.2105263158
6350000.000000 46.4285714286
6400000.000000 30.9523809524
6450000.000000 29.5454545455
6500000.000000 50.0000000000
6550000.000000 27.0833333333
6600000.000000 29.5454545455
6650000.000000 36.1111111111
6700000.000000 36.1111111111
6750000.000000 34.2105263158
6800000.000000 38.2352941176
6850000.000000 28.2608695652
6900000.000000 27.0833333333
6950000.000000 32.5000000000
7000000.000000 27.0833333333
7050000.000000 26.0000000000
7100000.000000 22.4137931034
7150000.000000 32.5000000000
7200000.000000 28.2608695652
7250000.000000 24.0740740741
7300000.000000 65.0000000000
7350000.000000 32.5000000000
7400000.000000 26.0000000000
7450000.000000 29.5454545455
7500000.000000 38.2352941176
7550000.000000 38.2352941176
7600000.000000 36.1111111111
7650000.000000 34.2105263158
7700000.000000 40.6250000000
7750000.000000 36.1111111111
7800000.000000 30.9523809524
7850000.000000 27.0833333333
7900000.000000 32.5000000000
7950000.000000 43.3333333333
8000000.000000 28.2608695652
8050000.000000 25.0000000000
8100000.000000 34.2105263158
8150000.000000 43.3333333333
8200000.000000 30.9523809524
8250000.000000 29.5454545455
8300000.000000 36.1111111111
8350000.000000 27.0833333333
8400000.000000 23.2142857143
8450000.000000 32.5000000000
8500000.000000 21.6666666667
8550000.000000 28.2608695652
8600000.000000 72.2222222222
8650000.000000 26.0000000000
8700000.000000 30.9523809524
8750000.000000 30.9523809524
8800000.000000 38.2352941176
8850000.000000 27.0833333333
8900000.000000 22.4137931034
8950000.000000 38.2352941176
9000000.000000 40.6250000000
9050000.000000 24.0740740741
9100000.000000 38.2352941176
9150000.000000 46.4285714286
9200000.000000 32.5000000000
9250000.000000 30.9523809524
9300000.000000 34.2105263158
9350000.000000 29.5454545455
9400000.000000 34.2105263158
9450000.000000 34.2105263158
9500000.000000 34.2105263158
9550000.000000 40.6250000000
9600000.000000 34.2105263158
9650000.000000 26.0000000000
9700000.000000 34.2105263158
9750000.000000 43.3333333333
9800000.000000 30.9523809524
9850000.000000 46.4285714286
9900000.000000 38.2352941176
9950000.000000 46.4285714286
10000000.000000 29.5454545455
10050000.000000 32.5000000000
10100000.000000 32.5000000000
10150000.000000 29.5454545455
10200000.000000 29.5454545455
10250000.000000 36.1111111111
10300000.000000 29.5454545455
10350000.000000 26.0000000000
10400000.000000 40.6250000000
10450000.000000 28.2608695652
10500000.000000 38.2352941176
10550000.000000 30.9523809524
10600000.000000 34.2105263158
10650000.000000 32.5000000000
10700000.000000 34.2105263158
10750000.000000 32.5000000000
10800000.000000 32.5000000000
10850000.000000 43.3333333333
10900000.000000 32.5000000000
10950000.000000 34.2105263158
11000000.000000 36.1111111111
11050000.000000 43.3333333333
11100000.000000 27.0833333333
11150000.000000 28.2608695652
11200000.000000 30.9523809524
11250000.000000 30.9523809524
11300000.000000 22.4137931034
11350000.000000 26.0000000000
11400000.000000 30.9523809524
11450000.000000 29.5454545455
11500000.000000 30.9523809524
11550000.000000 27.0833333333
11600000.000000 24.0740740741
11650000.000000 32.5000000000
11700000.000000 30.9523809524
11750000.000000 29.5454545455
11800000.000000 34.2105263158
11850000.000000 34.2105263158
11900000.000000 28.2608695652
11950000.000000 38.2352941176
12000000.000000 59.0909090909
12050000.000000 40.6250000000
12100000.000000 34.2105263158
12150000.000000 38.2352941176
12200000.000000 25.0000000000
12250000.000000 21.6666666667
12300000.000000 32.5000000000
12350000.000000 29.5454545455
12400000.000000 46.4285714286
12450000.000000 32.5000000000
12500000.000000 36.1111111111
12550000.000000 34.2105263158
12600000.000000 34.2105263158
12650000.000000 30.9523809524
12700000.000000 26.0000000000
12750000.000000 30.9523809524
12800000.000000 40.6250000000
12850000.000000 46.4285714286
12900000.000000 43.3333333333
12950000.000000 43.3333333333
13000000.000000 40.6250000000
13050000.000000 29.5454545455
13100000.000000 36.1111111111
13150000.000000 28.2608695652
13200000.000000 27.0833333333
13250000.000000 27.0833333333
13300000.000000 26.0000000000
13350000.000000 34.2105263158
13400000.000000 32.5000000000
13450000.000000 54.1666666667
13500000.000000 27.0833333333
13550000.000000 30.9523809524
13600000.000000 32.5000000000
13650000.000000 36.1111111111
13700000.000000 25.0000000000
13750000.000000 30.9523809524
13800000.000000 25.0000000000
13850000.000000 26.0000000000
13900000.000000 25.0000000000
13950000.000000 28.2608695652
14000000.000000 32.5000000000
14050000.000000 23.2142857143
14100000.000000 32.5000000000
14150000.000000 32.5000000000
14200000.000000 32.5000000000
14250000.000000 30.9523809524
14300000.000000 54.1666666667
14350000.000000 34.2105263158
14400000.000000 50.0000000000
14450000.000000 32.5000000000
14500000.000000 43.3333333333
14550000.000000 29.5454545455
14600000.000000 26.0000000000
14650000.000000 23.2142857143
14700000.000000 32.5000000000
14750000.000000 46.4285714286
14800000.000000 25.0000000000
14850000.000000 29.5454545455
14900000.000000 29.5454545455
14950000.000000 28.2608695652
15000000.000000 26.0000000000
15050000.000000 25.0000000000
15100000.000000 28.2608695652
15150000.000000 28.2608695652
15200000.000000 24.0740740741
15250000.000000 29.5454545455
15300000.000000 23.2142857143
15350000.000000 28.2608695652
15400000.000000 30.9523809524
15450000.000000 30.9523809524
15500000.000000 23.2142857143
15550000.000000 32.5000000000
15600000.000000 59.0909090909
15650000.000000 46.4285714286
15700000.000000 30.9523809524
15750000.000000 34.2105263158
15800000.000000 38.2352941176
15850000.000000 29.5454545455
15900000.000000 22.4137931034
15950000.000000 28.2608695652
16000000.000000 25.0000000000
16050000.000000 34.2105263158
16100000.000000 32.5000000000
16150000.000000 34.2105263158
16200000.000000 38.2352941176
16250000.000000 28.2608695652
16300000.000000 30.9523809524
16350000.000000 27.0833333333
16400000.000000 30.9523809524
16450000.000000 26.0000000000
16500000.000000 36.1111111111
16550000.000000 34.2105263158
16600000.000000 32.5000000000
16650000.000000 40.6250000000
16700000.000000 29.5454545455
16750000.000000 25.0000000000
16800000.000000 36.1111111111
16850000.000000 26.0000000000
16900000.000000 43.3333333333
16950000.000000 36.1111111111
17000000.000000 34.2105263158
17050000.000000 25.0000000000
17100000.000000 27.0833333333
17150000.000000 32.5000000000
17200000.000000 30.9523809524
17250000.000000 25.0000000000
17300000.000000 30.9523809524
17350000.000000 20.9677419355
17400000.000000 34.2105263158
17450000.000000 27.0833333333
17500000.000000 25.0000000000
17550000.000000 29.5454545455
17600000.000000 25.0000000000
17650000.000000 27.0833333333
17700000.000000 32.5000000000
17750000.000000 25.0000000000
17800000.000000 20.9677419355
17850000.000000 30.9523809524
17900000.000000 32.5000000000
17950000.000000 29.5454545455
18000000.000000 40.6250000000
18050000.000000 29.5454545455
18100000.000000 40.6250000000
18150000.000000 30.9523809524
18200000.000000 30.9523809524
18250000.000000 24.0740740741
18300000.000000 28.2608695652
18350000.000000 38.2352941176
18400000.000000 21.6666666667
18450000.000000 36.1111111111
18500000.000000 24.0740740741
18550000.000000 25.0000000000
18600000.000000 26.0000000000
18650000.000000 27.0833333333
18700000.000000 29.5454545455
18750000.000000 32.5000000000
18800000.000000 26.0000000000
18850000.000000 28.2608695652
18900000.000000 32.5000000000
18950000.000000 30.9523809524
19000000.000000 38.2352941176
19050000.000000 30.9523809524
19100000.000000 38.2352941176
19150000.000000 27.0833333333
19200000.000000 34.2105263158
19250000.000000 28.2608695652
19300000.000000 32.5000000000
19350000.000000 24.0740740741
19400000.000000 40.6250000000
19450000.000000 40.6250000000
19500000.000000 30.9523809524
19550000.000000 27.0833333333
19600000.000000 34.2105263158
19650000.000000 34.2105263158
19700000.000000 40.6250000000
19750000.000000 27.0833333333
19800000.000000 30.9523809524
19850000.000000 38.2352941176
19900000.000000 29.5454545455
19950000.000000 25.0000000000
20000000.000000 29.5454545455
20050000.000000 28.2608695652
20100000.000000 36.1111111111
