# time cluster_size count
150000.000000 650 1
200000.000000 1 3
200000.000000 647 1
250000.000000 1 14
250000.000000 2 2
250000.000000 632 1
300000.000000 1 14
300000.000000 2 4
300000.000000 628 1
350000.000000 1 25
350000.000000 2 2
350000.000000 3 2
350000.000000 615 1
400000.000000 1 16
400000.000000 2 1
400000.000000 5 1
400000.000000 627 1
450000.000000 1 20
450000.000000 2 5
450000.000000 4 1
450000.000000 616 1
500000.000000 1 26
500000.000000 2 1
500000.000000 4 1
500000.000000 618 1
550000.000000 1 19
550000.000000 2 1
550000.000000 629 1
600000.000000 1 17
600000.000000 2 2
600000.000000 629 1
650000.000000 1 15
650000.000000 2 1
650000.000000 3 3
650000.000000 624 1
700000.000000 1 21
700000.000000 2 4
700000.000000 621 1
750000.000000 1 22
750000.000000 2 2
750000.000000 3 2
750000.000000 618 1
800000.000000 1 18
800000.000000 2 4
800000.000000 3 1
800000.000000 621 1
850000.000000 1 14
850000.000000 2 4
850000.000000 3 1
850000.000000 5 1
850000.000000 620 1
900000.000000 1 16
900000.000000 2 4
900000.000000 3 1
900000.000000 623 1
950000.000000 1 20
950000.000000 2 4
950000.000000 622 1
1000000.000000 1 15
1000000.000000 2 2
1000000.000000 3 1
1000000.000000 628 1
1050000.000000 1 17
1050000.000000 2 1
1050000.000000 631 1
1100000.000000 1 14
1100000.000000 2 1
1100000.000000 4 1
1100000.000000 630 1
1150000.000000 1 12
1150000.000000 2 1
1150000.000000 636 1
1200000.000000 1 14
1200000.000000 2 2
1200000.000000 632 1
1250000.000000 1 16
1250000.000000 2 2
1250000.000000 630 1
1300000.000000 1 14
1300000.000000 2 2
1300000.000000 3 1
1300000.000000 629 1
1350000.000000 1 16
1350000.000000 2 1
1350000.000000 4 1
1350000.000000 628 1
1400000.000000 1 12
1400000.000000 2 3
1400000.000000 632 1
1450000.000000 1 19
1450000.000000 2 3
1450000.000000 3 1
1450000.000000 622 1
1500000.000000 1 18
1500000.000000 2 6
1500000.000000 3 1
1500000.000000 617 1
1550000.000000 1 28
1550000.000000 2 4
1550000.000000 614 1
1600000.000000 1 14
1600000.000000 2 2
1600000.000000 3 1
1600000.000000 629 1
1650000.000000 1 15
1650000.000000 2 5
1650000.000000 3 2
1650000.000000 619 1
