Frame,Num_Receptors,Receptors_in_Cluster,Total_Receptors,Fraction_Receptors
204,300,247,300,0.8233333333333334
205,300,251,300,0.8366666666666667
206,300,257,300,0.8566666666666667
207,300,243,300,0.81
208,300,246,300,0.82
209,300,236,300,0.7866666666666666
210,300,239,300,0.7966666666666666
211,300,232,300,0.7733333333333333
212,300,249,300,0.83
213,300,249,300,0.83
214,300,246,300,0.82
215,300,261,300,0.87
216,300,264,300,0.88
217,300,246,300,0.82
218,300,241,300,0.8033333333333333
219,300,246,300,0.82
220,300,246,300,0.82
221,300,247,300,0.8233333333333334
222,300,250,300,0.8333333333333334
223,300,259,300,0.8633333333333333
224,300,245,300,0.8166666666666667
225,300,247,300,0.8233333333333334
226,300,250,300,0.8333333333333334
227,300,256,300,0.8533333333333334
228,300,248,300,0.8266666666666667
229,300,256,300,0.8533333333333334
230,300,258,300,0.86
231,300,245,300,0.8166666666666667
232,300,245,300,0.8166666666666667
233,300,263,300,0.8766666666666667
234,300,259,300,0.8633333333333333
235,300,252,300,0.84
236,300,254,300,0.8466666666666667
237,300,260,300,0.8666666666666667
238,300,248,300,0.8266666666666667
239,300,260,300,0.8666666666666667
240,300,255,300,0.85
241,300,251,300,0.8366666666666667
242,300,244,300,0.8133333333333334
243,300,236,300,0.7866666666666666
244,300,248,300,0.8266666666666667
245,300,237,300,0.79
246,300,241,300,0.8033333333333333
247,300,249,300,0.83
248,300,255,300,0.85
249,300,248,300,0.8266666666666667
250,300,242,300,0.8066666666666666
251,300,246,300,0.82
252,300,249,300,0.83
253,300,252,300,0.84
254,300,255,300,0.85
255,300,257,300,0.8566666666666667
256,300,258,300,0.86
257,300,253,300,0.8433333333333334
258,300,256,300,0.8533333333333334
259,300,244,300,0.8133333333333334
260,300,253,300,0.8433333333333334
261,300,252,300,0.84
262,300,247,300,0.8233333333333334
263,300,245,300,0.8166666666666667
264,300,253,300,0.8433333333333334
265,300,251,300,0.8366666666666667
266,300,251,300,0.8366666666666667
267,300,247,300,0.8233333333333334
268,300,253,300,0.8433333333333334
269,300,241,300,0.8033333333333333
270,300,255,300,0.85
271,300,240,300,0.8
272,300,244,300,0.8133333333333334
273,300,240,300,0.8
274,300,255,300,0.85
275,300,242,300,0.8066666666666666
276,300,254,300,0.8466666666666667
277,300,254,300,0.8466666666666667
278,300,255,300,0.85
279,300,249,300,0.83
280,300,239,300,0.7966666666666666
281,300,258,300,0.86
282,300,253,300,0.8433333333333334
283,300,268,300,0.8933333333333333
284,300,260,300,0.8666666666666667
285,300,268,300,0.8933333333333333
286,300,258,300,0.86
287,300,259,300,0.8633333333333333
288,300,258,300,0.86
289,300,255,300,0.85
290,300,250,300,0.8333333333333334
291,300,251,300,0.8366666666666667
292,300,247,300,0.8233333333333334
293,300,237,300,0.79
294,300,245,300,0.8166666666666667
295,300,249,300,0.83
296,300,250,300,0.8333333333333334
297,300,247,300,0.8233333333333334
298,300,242,300,0.8066666666666666
299,300,248,300,0.8266666666666667
300,300,256,300,0.8533333333333334
301,300,258,300,0.86
302,300,254,300,0.8466666666666667
303,300,248,300,0.8266666666666667
304,300,244,300,0.8133333333333334
305,300,246,300,0.82
306,300,240,300,0.8
307,300,249,300,0.83
308,300,242,300,0.8066666666666666
309,300,253,300,0.8433333333333334
310,300,240,300,0.8
311,300,254,300,0.8466666666666667
312,300,260,300,0.8666666666666667
313,300,258,300,0.86
314,300,270,300,0.9
315,300,271,300,0.9033333333333333
316,300,265,300,0.8833333333333333
317,300,257,300,0.8566666666666667
318,300,245,300,0.8166666666666667
319,300,244,300,0.8133333333333334
320,300,252,300,0.84
321,300,234,300,0.78
322,300,253,300,0.8433333333333334
323,300,265,300,0.8833333333333333
324,300,249,300,0.83
325,300,248,300,0.8266666666666667
326,300,255,300,0.85
327,300,258,300,0.86
328,300,257,300,0.8566666666666667
329,300,259,300,0.8633333333333333
330,300,257,300,0.8566666666666667
331,300,266,300,0.8866666666666667
332,300,259,300,0.8633333333333333
333,300,266,300,0.8866666666666667
334,300,252,300,0.84
335,300,238,300,0.7933333333333333
336,300,261,300,0.87
337,300,255,300,0.85
338,300,264,300,0.88
339,300,262,300,0.8733333333333333
340,300,262,300,0.8733333333333333
341,300,245,300,0.8166666666666667
342,300,239,300,0.7966666666666666
343,300,248,300,0.8266666666666667
344,300,256,300,0.8533333333333334
345,300,262,300,0.8733333333333333
346,300,261,300,0.87
347,300,248,300,0.8266666666666667
348,300,253,300,0.8433333333333334
349,300,263,300,0.8766666666666667
350,300,264,300,0.88
351,300,254,300,0.8466666666666667
352,300,259,300,0.8633333333333333
353,300,249,300,0.83
354,300,256,300,0.8533333333333334
355,300,255,300,0.85
356,300,250,300,0.8333333333333334
357,300,253,300,0.8433333333333334
358,300,260,300,0.8666666666666667
359,300,256,300,0.8533333333333334
360,300,253,300,0.8433333333333334
361,300,251,300,0.8366666666666667
362,300,246,300,0.82
363,300,253,300,0.8433333333333334
364,300,246,300,0.82
365,300,263,300,0.8766666666666667
366,300,249,300,0.83
367,300,249,300,0.83
368,300,254,300,0.8466666666666667
369,300,250,300,0.8333333333333334
370,300,245,300,0.8166666666666667
371,300,247,300,0.8233333333333334
372,300,252,300,0.84
373,300,249,300,0.83
374,300,248,300,0.8266666666666667
375,300,252,300,0.84
376,300,243,300,0.81
377,300,246,300,0.82
378,300,243,300,0.81
379,300,249,300,0.83
380,300,246,300,0.82
381,300,246,300,0.82
382,300,257,300,0.8566666666666667
383,300,257,300,0.8566666666666667
384,300,251,300,0.8366666666666667
385,300,245,300,0.8166666666666667
386,300,248,300,0.8266666666666667
387,300,258,300,0.86
388,300,262,300,0.8733333333333333
389,300,251,300,0.8366666666666667
390,300,264,300,0.88
391,300,253,300,0.8433333333333334
392,300,253,300,0.8433333333333334
393,300,259,300,0.8633333333333333
394,300,260,300,0.8666666666666667
395,300,260,300,0.8666666666666667
396,300,255,300,0.85
397,300,255,300,0.85
398,300,253,300,0.8433333333333334
399,300,248,300,0.8266666666666667
