# time mean_cluster_size
50000.000000 100.0000000000
100000.000000 54.5454545455
150000.000000 54.5454545455
200000.000000 33.3333333333
250000.000000 19.3548387097
300000.000000 18.7500000000
350000.000000 15.7894736842
400000.000000 18.7500000000
450000.000000 15.0000000000
500000.000000 13.3333333333
550000.000000 12.5000000000
600000.000000 14.2857142857
650000.000000 13.0434782609
700000.000000 15.0000000000
750000.000000 15.7894736842
800000.000000 14.2857142857
850000.000000 14.6341463415
900000.000000 11.7647058824
950000.000000 12.7659574468
1000000.000000 12.0000000000
1050000.000000 11.7647058824
1100000.000000 11.1111111111
1150000.000000 11.3207547170
1200000.000000 12.2448979592
1250000.000000 11.5384615385
1300000.000000 12.2448979592
1350000.000000 13.6363636364
1400000.000000 12.5000000000
1450000.000000 12.5000000000
1500000.000000 11.1111111111
1550000.000000 11.7647058824
1600000.000000 12.5000000000
1650000.000000 10.9090909091
1700000.000000 13.3333333333
1750000.000000 11.3207547170
1800000.000000 12.7659574468
1850000.000000 11.7647058824
1900000.000000 11.3207547170
1950000.000000 12.7659574468
2000000.000000 13.6363636364
2050000.000000 13.3333333333
2100000.000000 11.7647058824
2150000.000000 12.5000000000
2200000.000000 12.0000000000
2250000.000000 13.3333333333
2300000.000000 12.2448979592
2350000.000000 13.9534883721
2400000.000000 12.7659574468
2450000.000000 13.3333333333
2500000.000000 13.3333333333
2550000.000000 12.5000000000
2600000.000000 12.2448979592
2650000.000000 11.5384615385
2700000.000000 11.5384615385
2750000.000000 13.0434782609
2800000.000000 12.5000000000
2850000.000000 10.7142857143
2900000.000000 10.5263157895
2950000.000000 11.1111111111
3000000.000000 10.5263157895
3050000.000000 12.5000000000
3100000.000000 11.5384615385
3150000.000000 10.7142857143
3200000.000000 10.7142857143
3250000.000000 10.9090909091
3300000.000000 11.7647058824
3350000.000000 9.5238095238
3400000.000000 10.1694915254
3450000.000000 10.3448275862
3500000.000000 10.9090909091
3550000.000000 10.0000000000
3600000.000000 11.3207547170
3650000.000000 11.5384615385
3700000.000000 11.7647058824
3750000.000000 13.0434782609
3800000.000000 13.0434782609
3850000.000000 12.2448979592
3900000.000000 11.3207547170
3950000.000000 10.7142857143
4000000.000000 10.3448275862
4050000.000000 9.8360655738
4100000.000000 10.9090909091
4150000.000000 9.8360655738
4200000.000000 10.9090909091
4250000.000000 11.3207547170
4300000.000000 11.3207547170
4350000.000000 15.0000000000
4400000.000000 13.6363636364
4450000.000000 12.5000000000
4500000.000000 12.2448979592
4550000.000000 11.7647058824
4600000.000000 11.7647058824
4650000.000000 12.0000000000
4700000.000000 12.2448979592
4750000.000000 10.9090909091
4800000.000000 11.5384615385
4850000.000000 12.7659574468
4900000.000000 12.7659574468
4950000.000000 14.6341463415
5000000.000000 13.6363636364
5050000.000000 11.3207547170
5100000.000000 12.0000000000
5150000.000000 11.5384615385
5200000.000000 10.9090909091
5250000.000000 10.7142857143
5300000.000000 13.6363636364
5350000.000000 12.7659574468
5400000.000000 12.2448979592
5450000.000000 11.5384615385
5500000.000000 11.1111111111
5550000.000000 12.5000000000
5600000.000000 11.5384615385
5650000.000000 13.0434782609
5700000.000000 13.0434782609
5750000.000000 15.3846153846
5800000.000000 16.6666666667
5850000.000000 12.7659574468
5900000.000000 15.0000000000
5950000.000000 14.6341463415
6000000.000000 13.6363636364
6050000.000000 12.0000000000
6100000.000000 12.5000000000
