# time cluster_size count
50000.000000 1 5
50000.000000 595 1
100000.000000 1 10
100000.000000 590 1
150000.000000 1 8
150000.000000 4 1
150000.000000 6 1
150000.000000 582 1
200000.000000 1 12
200000.000000 2 2
200000.000000 3 1
200000.000000 5 1
200000.000000 65 1
200000.000000 511 1
250000.000000 1 23
250000.000000 2 3
250000.000000 3 2
250000.000000 4 1
250000.000000 6 1
250000.000000 555 1
300000.000000 1 21
300000.000000 2 6
300000.000000 3 1
300000.000000 4 1
300000.000000 6 1
300000.000000 37 1
300000.000000 517 1
350000.000000 1 27
350000.000000 2 4
350000.000000 3 4
350000.000000 4 1
350000.000000 61 1
350000.000000 488 1
400000.000000 1 21
400000.000000 2 5
400000.000000 3 3
400000.000000 5 1
400000.000000 63 1
400000.000000 492 1
450000.000000 1 25
450000.000000 2 8
450000.000000 3 2
450000.000000 6 1
450000.000000 15 1
450000.000000 44 1
450000.000000 64 1
450000.000000 424 1
500000.000000 1 35
500000.000000 2 2
500000.000000 3 1
500000.000000 4 2
500000.000000 13 1
500000.000000 16 1
500000.000000 49 1
500000.000000 142 1
500000.000000 330 1
550000.000000 1 34
550000.000000 2 7
550000.000000 3 2
550000.000000 4 1
550000.000000 11 1
550000.000000 14 1
550000.000000 51 1
550000.000000 466 1
600000.000000 1 33
600000.000000 2 6
600000.000000 3 1
600000.000000 5 1
600000.000000 547 1
650000.000000 1 37
650000.000000 2 4
650000.000000 3 1
650000.000000 5 1
650000.000000 47 1
650000.000000 207 1
650000.000000 293 1
700000.000000 1 28
700000.000000 2 3
700000.000000 3 4
700000.000000 6 1
700000.000000 11 1
700000.000000 52 1
700000.000000 145 1
700000.000000 340 1
750000.000000 1 29
750000.000000 2 4
750000.000000 5 1
750000.000000 8 1
750000.000000 14 1
750000.000000 147 1
750000.000000 389 1
800000.000000 1 32
800000.000000 2 6
800000.000000 5 1
800000.000000 7 1
800000.000000 138 1
800000.000000 406 1
850000.000000 1 28
850000.000000 2 7
850000.000000 3 1
850000.000000 4 1
850000.000000 6 1
850000.000000 10 1
850000.000000 149 1
850000.000000 386 1
900000.000000 1 42
900000.000000 2 2
900000.000000 3 2
900000.000000 52 1
900000.000000 100 1
900000.000000 108 1
900000.000000 140 1
900000.000000 148 1
950000.000000 1 38
950000.000000 2 3
950000.000000 3 2
950000.000000 5 1
950000.000000 51 1
950000.000000 140 1
950000.000000 354 1
1000000.000000 1 41
1000000.000000 2 5
1000000.000000 5 1
1000000.000000 141 1
1000000.000000 150 1
1000000.000000 253 1
1050000.000000 1 44
1050000.000000 2 4
1050000.000000 3 2
1050000.000000 542 1
1100000.000000 1 48
1100000.000000 2 3
1100000.000000 3 1
1100000.000000 52 1
1100000.000000 491 1
1150000.000000 1 42
1150000.000000 2 7
1150000.000000 3 1
1150000.000000 53 1
1150000.000000 139 1
1150000.000000 349 1
1200000.000000 1 42
1200000.000000 2 2
1200000.000000 3 1
1200000.000000 4 1
1200000.000000 54 1
1200000.000000 140 1
1200000.000000 353 1
1250000.000000 1 46
1250000.000000 2 3
1250000.000000 3 2
1250000.000000 542 1
1300000.000000 1 36
1300000.000000 2 10
1300000.000000 3 1
1300000.000000 54 1
1300000.000000 487 1
1350000.000000 1 27
1350000.000000 2 12
1350000.000000 3 1
1350000.000000 4 1
1350000.000000 54 1
1350000.000000 239 1
1350000.000000 249 1
1400000.000000 1 36
1400000.000000 2 8
1400000.000000 3 2
1400000.000000 57 1
1400000.000000 485 1
1450000.000000 1 37
1450000.000000 2 6
1450000.000000 3 2
1450000.000000 4 1
1450000.000000 54 1
1450000.000000 487 1
1500000.000000 1 46
1500000.000000 2 3
1500000.000000 3 2
1500000.000000 56 1
1500000.000000 101 1
1500000.000000 385 1
1550000.000000 1 42
1550000.000000 2 3
1550000.000000 3 4
1550000.000000 247 1
1550000.000000 293 1
1600000.000000 1 37
1600000.000000 2 7
1600000.000000 3 2
1600000.000000 5 1
1600000.000000 538 1
1650000.000000 1 47
1650000.000000 2 5
1650000.000000 3 1
1650000.000000 4 1
1650000.000000 536 1
1700000.000000 1 35
1700000.000000 2 5
1700000.000000 3 3
1700000.000000 4 1
1700000.000000 542 1
1750000.000000 1 42
1750000.000000 2 5
1750000.000000 3 2
1750000.000000 4 1
1750000.000000 49 1
1750000.000000 240 1
1750000.000000 249 1
1800000.000000 1 40
1800000.000000 2 4
1800000.000000 3 1
1800000.000000 7 1
1800000.000000 542 1
1850000.000000 1 41
1850000.000000 2 6
1850000.000000 3 2
1850000.000000 239 1
1850000.000000 302 1
1900000.000000 1 46
1900000.000000 2 1
1900000.000000 3 1
1900000.000000 4 2
1900000.000000 5 1
1900000.000000 236 1
1900000.000000 300 1
1950000.000000 1 37
1950000.000000 2 5
1950000.000000 3 1
1950000.000000 5 1
1950000.000000 99 1
1950000.000000 140 1
1950000.000000 306 1
2000000.000000 1 35
2000000.000000 2 4
2000000.000000 3 1
2000000.000000 4 1
2000000.000000 94 1
2000000.000000 146 1
2000000.000000 310 1
2050000.000000 1 36
2050000.000000 2 5
2050000.000000 3 1
2050000.000000 5 1
2050000.000000 243 1
2050000.000000 303 1
2100000.000000 1 40
2100000.000000 2 7
2100000.000000 3 1
2100000.000000 4 1
2100000.000000 241 1
2100000.000000 298 1
2150000.000000 1 35
2150000.000000 2 6
2150000.000000 3 5
2150000.000000 240 1
2150000.000000 298 1
2200000.000000 1 41
2200000.000000 2 5
2200000.000000 3 2
2200000.000000 240 1
2200000.000000 303 1
2250000.000000 1 34
2250000.000000 2 6
2250000.000000 3 3
2250000.000000 4 1
2250000.000000 541 1
2300000.000000 1 38
2300000.000000 2 7
2300000.000000 3 1
2300000.000000 4 1
2300000.000000 241 1
2300000.000000 300 1
2350000.000000 1 28
2350000.000000 2 9
2350000.000000 3 3
2350000.000000 5 1
2350000.000000 243 1
2350000.000000 297 1
2400000.000000 1 38
2400000.000000 2 5
2400000.000000 3 2
2400000.000000 247 1
2400000.000000 299 1
2450000.000000 1 35
2450000.000000 2 6
2450000.000000 3 1
2450000.000000 4 1
2450000.000000 247 1
2450000.000000 299 1
2500000.000000 1 38
2500000.000000 2 3
2500000.000000 4 1
2500000.000000 5 1
2500000.000000 249 1
2500000.000000 298 1
2550000.000000 1 40
2550000.000000 2 4
2550000.000000 3 1
2550000.000000 6 1
2550000.000000 245 1
2550000.000000 298 1
2600000.000000 1 38
2600000.000000 2 5
2600000.000000 3 2
2600000.000000 4 1
2600000.000000 6 1
2600000.000000 240 1
2600000.000000 296 1
2650000.000000 1 41
2650000.000000 2 6
2650000.000000 3 2
2650000.000000 5 1
2650000.000000 243 1
2650000.000000 293 1
2700000.000000 1 42
2700000.000000 2 6
2700000.000000 3 1
2700000.000000 6 1
2700000.000000 240 1
2700000.000000 297 1
2750000.000000 1 32
2750000.000000 2 4
2750000.000000 3 4
2750000.000000 4 2
2750000.000000 6 2
2750000.000000 239 1
2750000.000000 289 1
2800000.000000 1 36
2800000.000000 2 3
2800000.000000 3 6
2800000.000000 4 2
2800000.000000 532 1
2850000.000000 1 40
2850000.000000 2 9
2850000.000000 3 3
2850000.000000 4 1
2850000.000000 5 1
2850000.000000 237 1
2850000.000000 287 1
2900000.000000 1 42
2900000.000000 2 9
2900000.000000 3 3
2900000.000000 4 1
2900000.000000 234 1
2900000.000000 293 1
2950000.000000 1 35
2950000.000000 2 13
2950000.000000 3 3
2950000.000000 4 1
2950000.000000 234 1
2950000.000000 292 1
3000000.000000 1 46
3000000.000000 2 6
3000000.000000 3 2
3000000.000000 4 1
3000000.000000 238 1
3000000.000000 294 1
3050000.000000 1 36
3050000.000000 2 5
3050000.000000 3 3
3050000.000000 4 2
3050000.000000 241 1
3050000.000000 296 1
3100000.000000 1 42
3100000.000000 2 4
3100000.000000 3 3
3100000.000000 4 1
3100000.000000 237 1
