# time mean_cluster_size
50000.000000 120.0000000000
100000.000000 37.5000000000
150000.000000 46.1538461538
200000.000000 35.2941176471
250000.000000 26.0869565217
300000.000000 24.0000000000
350000.000000 18.7500000000
400000.000000 19.3548387097
450000.000000 19.3548387097
500000.000000 16.2162162162
550000.000000 23.0769230769
600000.000000 17.6470588235
650000.000000 17.1428571429
700000.000000 17.6470588235
750000.000000 18.1818181818
800000.000000 17.1428571429
850000.000000 16.2162162162
900000.000000 16.6666666667
950000.000000 14.2857142857
1000000.000000 13.9534883721
1050000.000000 11.3207547170
1100000.000000 9.5238095238
1150000.000000 11.5384615385
1200000.000000 13.6363636364
1250000.000000 14.2857142857
1300000.000000 16.2162162162
1350000.000000 16.6666666667
1400000.000000 14.2857142857
1450000.000000 13.3333333333
1500000.000000 12.7659574468
1550000.000000 15.0000000000
1600000.000000 13.9534883721
1650000.000000 13.3333333333
1700000.000000 13.6363636364
1750000.000000 11.7647058824
1800000.000000 12.2448979592
1850000.000000 13.3333333333
1900000.000000 11.3207547170
1950000.000000 11.7647058824
2000000.000000 12.0000000000
2050000.000000 11.1111111111
2100000.000000 10.1694915254
2150000.000000 10.7142857143
2200000.000000 11.3207547170
2250000.000000 11.7647058824
2300000.000000 12.0000000000
2350000.000000 11.3207547170
2400000.000000 11.1111111111
2450000.000000 12.0000000000
2500000.000000 10.0000000000
2550000.000000 10.7142857143
2600000.000000 10.5263157895
2650000.000000 10.3448275862
2700000.000000 10.5263157895
2750000.000000 11.1111111111
2800000.000000 10.3448275862
2850000.000000 9.3750000000
2900000.000000 9.5238095238
2950000.000000 9.6774193548
3000000.000000 10.0000000000
3050000.000000 9.3750000000
3100000.000000 12.0000000000
3150000.000000 10.3448275862
3200000.000000 11.5384615385
3250000.000000 9.0909090909
3300000.000000 10.1694915254
3350000.000000 10.5263157895
3400000.000000 9.8360655738
3450000.000000 9.5238095238
3500000.000000 8.5714285714
3550000.000000 9.5238095238
3600000.000000 10.3448275862
3650000.000000 10.3448275862
3700000.000000 10.1694915254
3750000.000000 11.7647058824
3800000.000000 10.0000000000
3850000.000000 10.7142857143
3900000.000000 10.9090909091
3950000.000000 10.3448275862
4000000.000000 11.1111111111
4050000.000000 10.1694915254
4100000.000000 9.5238095238
4150000.000000 10.5263157895
4200000.000000 10.0000000000
4250000.000000 10.0000000000
4300000.000000 10.3448275862
4350000.000000 9.3750000000
4400000.000000 9.8360655738
4450000.000000 10.3448275862
4500000.000000 9.6774193548
4550000.000000 10.0000000000
4600000.000000 9.2307692308
4650000.000000 9.3750000000
4700000.000000 8.5714285714
4750000.000000 8.9552238806
4800000.000000 11.3207547170
4850000.000000 11.3207547170
4900000.000000 12.0000000000
4950000.000000 12.2448979592
5000000.000000 11.1111111111
5050000.000000 12.5000000000
5100000.000000 11.3207547170
5150000.000000 10.7142857143
5200000.000000 10.0000000000
5250000.000000 10.7142857143
5300000.000000 12.2448979592
5350000.000000 11.5384615385
5400000.000000 11.7647058824
5450000.000000 11.7647058824
5500000.000000 9.6774193548
5550000.000000 9.3750000000
5600000.000000 9.0909090909
5650000.000000 9.2307692308
5700000.000000 9.6774193548
5750000.000000 9.8360655738
5800000.000000 9.8360655738
5850000.000000 10.0000000000
5900000.000000 10.5263157895
5950000.000000 10.5263157895
6000000.000000 11.7647058824
6050000.000000 10.7142857143
6100000.000000 10.1694915254
6150000.000000 10.3448275862
6200000.000000 9.2307692308
6250000.000000 10.1694915254
6300000.000000 9.5238095238
6350000.000000 9.5238095238
6400000.000000 11.1111111111
6450000.000000 10.7142857143
6500000.000000 10.5263157895
6550000.000000 10.9090909091
6600000.000000 9.8360655738
6650000.000000 10.1694915254
6700000.000000 11.3207547170
6750000.000000 11.1111111111
6800000.000000 12.7659574468
6850000.000000 10.9090909091
6900000.000000 10.9090909091
6950000.000000 11.3207547170
7000000.000000 10.5263157895
7050000.000000 13.9534883721
7100000.000000 12.0000000000
7150000.000000 12.5000000000
7200000.000000 11.3207547170
7250000.000000 10.5263157895
7300000.000000 10.9090909091
7350000.000000 9.8360655738
7400000.000000 9.8360655738
7450000.000000 10.0000000000
7500000.000000 9.0909090909
7550000.000000 9.8360655738
7600000.000000 10.7142857143
7650000.000000 10.1694915254
7700000.000000 10.7142857143
7750000.000000 11.1111111111
7800000.000000 9.6774193548
7850000.000000 12.7659574468
7900000.000000 10.9090909091
7950000.000000 11.7647058824
8000000.000000 12.5000000000
8050000.000000 12.7659574468
8100000.000000 11.7647058824
8150000.000000 11.5384615385
8200000.000000 10.3448275862
8250000.000000 9.8360655738
8300000.000000 10.9090909091
8350000.000000 10.9090909091
8400000.000000 11.1111111111
8450000.000000 11.3207547170
8500000.000000 11.7647058824
8550000.000000 12.7659574468
8600000.000000 13.9534883721
8650000.000000 11.7647058824
8700000.000000 11.3207547170
8750000.000000 10.9090909091
8800000.000000 10.9090909091
8850000.000000 11.1111111111
8900000.000000 9.6774193548
8950000.000000 11.1111111111
9000000.000000 10.9090909091
9050000.000000 10.9090909091
9100000.000000 10.9090909091
9150000.000000 11.1111111111
9200000.000000 9.5238095238
9250000.000000 9.3750000000
9300000.000000 11.1111111111
9350000.000000 9.2307692308
9400000.000000 9.0909090909
9450000.000000 9.5238095238
9500000.000000 9.5238095238
9550000.000000 10.1694915254
9600000.000000 9.6774193548
9650000.000000 10.3448275862
9700000.000000 10.7142857143
9750000.000000 9.6774193548
9800000.000000 8.8235294118
9850000.000000 9.6774193548
9900000.000000 10.3448275862
9950000.000000 10.5263157895
10000000.000000 10.9090909091
10050000.000000 9.3750000000
10100000.000000 9.5238095238
10150000.000000 10.1694915254
10200000.000000 11.1111111111
10250000.000000 11.3207547170
10300000.000000 10.7142857143
10350000.000000 12.2448979592
10400000.000000 12.0000000000
10450000.000000 11.3207547170
10500000.000000 11.5384615385
10550000.000000 11.5384615385
10600000.000000 9.8360655738
10650000.000000 10.0000000000
10700000.000000 11.7647058824
10750000.000000 11.5384615385
10800000.000000 10.9090909091
10850000.000000 11.1111111111
10900000.000000 12.0000000000
10950000.000000 12.2448979592
11000000.000000 12.0000000000
11050000.000000 11.1111111111
11100000.000000 13.3333333333
11150000.000000 12.7659574468
11200000.000000 13.0434782609
11250000.000000 12.2448979592
11300000.000000 13.3333333333
11350000.000000 13.0434782609
11400000.000000 12.5000000000
11450000.000000 12.5000000000
11500000.000000 11.7647058824
11550000.000000 11.5384615385
11600000.000000 12.0000000000
11650000.000000 11.3207547170
11700000.000000 10.9090909091
11750000.000000 10.7142857143
11800000.000000 10.9090909091
11850000.000000 11.1111111111
11900000.000000 10.7142857143
11950000.000000 10.5263157895
12000000.000000 11.1111111111
12050000.000000 10.3448275862
12100000.000000 10.5263157895
12150000.000000 11.7647058824
12200000.000000 10.7142857143
12250000.000000 10.7142857143
12300000.000000 12.0000000000
12350000.000000 12.7659574468
12400000.000000 13.3333333333
12450000.000000 10.1694915254
12500000.000000 10.3448275862
12550000.000000 11.5384615385
12600000.000000 10.3448275862
12650000.000000 11.7647058824
12700000.000000 10.5263157895
12750000.000000 10.3448275862
12800000.000000 10.5263157895
12850000.000000 10.1694915254
12900000.000000 9.8360655738
12950000.000000 10.0000000000
13000000.000000 11.5384615385
13050000.000000 11.3207547170
13100000.000000 10.9090909091
13150000.000000 10.9090909091
13200000.000000 12.5000000000
13250000.000000 10.9090909091
13300000.000000 13.0434782609
13350000.000000 13.6363636364
13400000.000000 12.5000000000
13450000.000000 11.5384615385
13500000.000000 10.9090909091
13550000.000000 10.3448275862
13600000.000000 10.1694915254
13650000.000000 10.7142857143
13700000.000000 12.2448979592
13750000.000000 11.5384615385
13800000.000000 13.3333333333
13850000.000000 13.9534883721
13900000.000000 12.5000000000
13950000.000000 12.5000000000
14000000.000000 11.5384615385
14050000.000000 12.5000000000
14100000.000000 13.9534883721
14150000.000000 14.6341463415
14200000.000000 13.6363636364
14250000.000000 12.2448979592
14300000.000000 11.3207547170
14350000.000000 10.5263157895
14400000.000000 11.1111111111
14450000.000000 10.3448275862
14500000.000000 9.6774193548
14550000.000000 10.5263157895
14600000.000000 10.7142857143
14650000.000000 10.5263157895
14700000.000000 9.3750000000
14750000.000000 9.6774193548
14800000.000000 10.0000000000
14850000.000000 10.9090909091
14900000.000000 10.9090909091
14950000.000000 9.8360655738
15000000.000000 9.6774193548
15050000.000000 9.3750000000
15100000.000000 10.7142857143
15150000.000000 10.3448275862
15200000.000000 10.9090909091
15250000.000000 11.1111111111
15300000.000000 10.9090909091
15350000.000000 10.9090909091
15400000.000000 11.3207547170
15450000.000000 11.7647058824
15500000.000000 10.3448275862
15550000.000000 10.9090909091
15600000.000000 10.7142857143
15650000.000000 10.9090909091
15700000.000000 11.3207547170
15750000.000000 12.0000000000
15800000.000000 11.7647058824
15850000.000000 11.1111111111
15900000.000000 12.5000000000
15950000.000000 11.5384615385
16000000.000000 11.3207547170
16050000.000000 11.3207547170
16100000.000000 12.2448979592
16150000.000000 12.5000000000
16200000.000000 12.7659574468
16250000.000000 13.6363636364
16300000.000000 11.5384615385
16350000.000000 12.0000000000
16400000.000000 12.2448979592
16450000.000000 13.0434782609
16500000.000000 11.1111111111
16550000.000000 11.3207547170
16600000.000000 11.3207547170
16650000.000000 13.6363636364
16700000.000000 13.6363636364
16750000.000000 11.7647058824
16800000.000000 14.6341463415
16850000.000000 13.6363636364
16900000.000000 14.6341463415
16950000.000000 13.0434782609
17000000.000000 12.5000000000
17050000.000000 12.7659574468
17100000.000000 12.0000000000
17150000.000000 13.6363636364
17200000.000000 13.3333333333
17250000.000000 13.3333333333
17300000.000000 13.0434782609
17350000.000000 15.3846153846
17400000.000000 13.6363636364
17450000.000000 13.3333333333
17500000.000000 14.2857142857
17550000.000000 13.0434782609
17600000.000000 11.3207547170
17650000.000000 13.3333333333
17700000.000000 14.6341463415
17750000.000000 15.0000000000
17800000.000000 13.3333333333
17850000.000000 13.0434782609
17900000.000000 13.9534883721
17950000.000000 13.9534883721
18000000.000000 13.9534883721
18050000.000000 14.6341463415
18100000.000000 15.3846153846
18150000.000000 17.6470588235
18200000.000000 16.2162162162
18250000.000000 16.2162162162
18300000.000000 15.7894736842
18350000.000000 16.2162162162
18400000.000000 16.2162162162
18450000.000000 15.7894736842
18500000.000000 15.3846153846
18550000.000000 15.7894736842
18600000.000000 16.2162162162
18650000.000000 17.1428571429
18700000.000000 17.1428571429
18750000.000000 21.4285714286
18800000.000000 19.3548387097
18850000.000000 22.2222222222
18900000.000000 20.0000000000
18950000.000000 18.7500000000
19000000.000000 18.7500000000
19050000.000000 20.6896551724
19100000.000000 21.4285714286
19150000.000000 18.7500000000
19200000.000000 17.6470588235
19250000.000000 17.6470588235
19300000.000000 20.0000000000
19350000.000000 21.4285714286
19400000.000000 20.0000000000
19450000.000000 18.1818181818
19500000.000000 20.0000000000
19550000.000000 17.1428571429
19600000.000000 18.1818181818
19650000.000000 17.1428571429
19700000.000000 15.3846153846
19750000.000000 15.0000000000
19800000.000000 15.0000000000
19850000.000000 16.6666666667
19900000.000000 15.0000000000
19950000.000000 14.2857142857
20000000.000000 15.7894736842
