# time_ps  contacts_rectype3  contacts_rectype4  wall_dist_rectype3_Ang  wall_dist_rectype4_Ang  same_cluster
11500000.000000  2  2  32.977699  33.001404  1
11550000.000000  2  2  33.015900  33.051895  1
11600000.000000  2  2  32.974602  33.020996  1
11650000.000000  2  2  32.946701  32.974701  1
11700000.000000  2  2  33.007301  33.000198  1
11750000.000000  2  2  32.987000  32.973701  1
11800000.000000  2  2  32.961395  32.988495  1
11850000.000000  0  2  33.005096  33.013306  1
11900000.000000  2  2  32.984802  32.988403  1
11950000.000000  2  2  33.010399  32.980598  1
12000000.000000  2  2  32.977097  33.043701  1
12050000.000000  2  2  32.973801  32.955002  1
12100000.000000  2  2  33.023697  33.036598  1
12150000.000000  2  2  32.996597  32.960800  1
12200000.000000  2  2  33.022202  33.010895  1
12250000.000000  2  2  32.972801  32.970398  1
12300000.000000  1  1  32.969002  33.016800  1
12350000.000000  2  2  33.027100  33.007706  1
12400000.000000  2  1  32.991402  32.968903  1
12450000.000000  2  2  32.966705  32.990005  1
12500000.000000  2  2  32.930901  32.968102  1
12550000.000000  2  1  32.962402  32.975296  1
12600000.000000  2  2  32.992203  32.960205  1
12650000.000000  2  2  32.990799  33.003998  1
12700000.000000  2  2  32.997803  32.986603  1
12750000.000000  2  2  32.968300  32.991302  1
12800000.000000  2  2  33.042603  32.949005  1
12850000.000000  2  2  32.987999  32.990501  1
12900000.000000  2  2  32.983002  33.018402  1
12950000.000000  2  2  33.025299  32.985504  1
13000000.000000  2  2  32.989304  32.941299  1
13050000.000000  2  2  33.039505  32.998703  1
13100000.000000  2  2  32.977203  32.968300  1
13150000.000000  2  2  33.000305  32.968597  1
13200000.000000  2  2  32.948196  32.969604  1
13250000.000000  2  2  33.004799  32.987801  1
13300000.000000  2  2  33.059097  32.980202  1
13350000.000000  1  2  32.963303  33.004799  1
13400000.000000  2  2  32.964203  32.992905  1
13450000.000000  2  2  33.025604  33.007500  1
13500000.000000  2  2  32.964798  32.999405  1
13550000.000000  2  2  32.970398  32.957504  1
13600000.000000  2  2  32.976196  33.011398  1
13650000.000000  2  2  32.964401  33.011398  1
13700000.000000  2  2  33.021301  32.976501  1
13750000.000000  1  2  32.992905  33.003601  1
13800000.000000  2  2  32.960495  32.996597  1
13850000.000000  1  2  32.971901  32.950699  1
13900000.000000  1  2  32.994301  32.982399  1
13950000.000000  2  2  33.010300  32.989601  1
14000000.000000  2  2  32.990601  33.014000  1
14050000.000000  2  2  33.055695  32.894798  1
14100000.000000  2  2  32.991699  33.000504  1
14150000.000000  2  2  32.986900  32.991898  1
14200000.000000  1  2  33.013397  33.003403  1
14250000.000000  2  2  32.977203  32.964203  1
14300000.000000  2  2  33.007202  32.962799  1
14350000.000000  2  2  33.025002  32.966599  1
14400000.000000  2  2  32.966499  32.967606  1
14450000.000000  2  2  32.937195  32.958603  1
14500000.000000  2  2  32.983704  32.995804  1
14550000.000000  2  2  32.952103  32.986198  1
14600000.000000  2  1  32.975800  33.004395  1
14650000.000000  2  2  32.968002  32.975700  1
14700000.000000  2  2  32.993698  33.034103  1
14750000.000000  2  2  32.992798  32.956200  1
14800000.000000  2  2  32.971298  32.980698  1
14850000.000000  2  2  32.984299  33.044899  1
14900000.000000  2  1  33.018799  32.972305  1
14950000.000000  2  2  32.965897  32.949799  1
15000000.000000  2  2  32.961800  32.968796  1
15050000.000000  1  2  32.972198  32.986603  1
15100000.000000  2  2  32.993599  32.983704  1
15150000.000000  2  1  32.940796  32.976501  1
15200000.000000  2  1  32.968201  32.978302  1
15250000.000000  2  2  32.993401  33.032600  1
15300000.000000  1  1  33.000999  33.046005  1
15350000.000000  2  1  33.000000  32.985802  1
15400000.000000  2  2  32.994705  32.936401  1
15450000.000000  1  1  32.972801  33.001099  1
15500000.000000  2  2  33.020401  33.033699  1
15550000.000000  2  2  32.969200  32.964996  1
15600000.000000  2  2  32.998795  32.976105  1
15650000.000000  2  1  32.982498  33.018097  1
15700000.000000  0  2  33.004501  33.020905  1
15750000.000000  2  2  32.976395  32.983597  1
15800000.000000  2  2  32.982895  33.022903  1
