# time cluster_size count
5100000.000000 2 3
5100000.000000 576 1
5150000.000000 1 22
5150000.000000 2 2
5150000.000000 574 1
5200000.000000 1 24
5200000.000000 2 1
5200000.000000 574 1
5250000.000000 1 17
5250000.000000 2 2
5250000.000000 579 1
5300000.000000 1 20
5300000.000000 2 2
5300000.000000 576 1
5350000.000000 1 23
5350000.000000 577 1
5400000.000000 1 21
5400000.000000 2 2
5400000.000000 575 1
5450000.000000 1 18
5450000.000000 2 2
5450000.000000 578 1
5500000.000000 1 13
5500000.000000 2 5
5500000.000000 577 1
5550000.000000 1 19
5550000.000000 2 1
5550000.000000 579 1
5600000.000000 1 12
5600000.000000 2 3
5600000.000000 582 1
5650000.000000 1 17
5650000.000000 2 3
5650000.000000 577 1
5700000.000000 1 19
5700000.000000 2 2
5700000.000000 577 1
5750000.000000 1 19
5750000.000000 2 2
5750000.000000 577 1
5800000.000000 1 22
5800000.000000 2 1
5800000.000000 576 1
5850000.000000 1 19
5850000.000000 2 3
5850000.000000 575 1
5900000.000000 1 25
5900000.000000 2 1
5900000.000000 573 1
5950000.000000 1 19
5950000.000000 2 1
5950000.000000 579 1
6000000.000000 1 19
6000000.000000 2 2
6000000.000000 577 1
6050000.000000 1 14
6050000.000000 2 2
6050000.000000 582 1
6100000.000000 1 14
6100000.000000 2 1
6100000.000000 584 1
6150000.000000 1 17
6150000.000000 2 1
6150000.000000 581 1
6200000.000000 1 16
6200000.000000 584 1
6250000.000000 1 16
6250000.000000 584 1
6300000.000000 1 16
6300000.000000 2 1
6300000.000000 582 1
6350000.000000 1 18
6350000.000000 582 1
6400000.000000 1 19
6400000.000000 581 1
6450000.000000 1 18
6450000.000000 2 1
6450000.000000 580 1
6500000.000000 1 18
6500000.000000 582 1
6550000.000000 1 18
6550000.000000 2 1
6550000.000000 580 1
6600000.000000 1 15
6600000.000000 585 1
6650000.000000 1 16
6650000.000000 584 1
6700000.000000 1 18
6700000.000000 582 1
6750000.000000 1 14
6750000.000000 2 1
6750000.000000 584 1
6800000.000000 1 19
6800000.000000 581 1
6850000.000000 1 14
6850000.000000 2 1
6850000.000000 584 1
6900000.000000 1 13
6900000.000000 2 1
6900000.000000 585 1
6950000.000000 1 11
6950000.000000 2 1
6950000.000000 4 1
6950000.000000 583 1
7000000.000000 1 14
7000000.000000 2 2
7000000.000000 582 1
7050000.000000 1 10
7050000.000000 4 1
7050000.000000 586 1
7100000.000000 1 13
7100000.000000 2 2
7100000.000000 583 1
7150000.000000 1 16
7150000.000000 584 1
7200000.000000 1 22
7200000.000000 578 1
7250000.000000 1 19
7250000.000000 4 1
