# time largest_cluster_fraction_percent
50000.000000 99.8333333333
100000.000000 99.8333333333
150000.000000 99.5000000000
200000.000000 99.0000000000
250000.000000 98.8333333333
300000.000000 98.5000000000
350000.000000 98.8333333333
400000.000000 98.1666666667
450000.000000 98.8333333333
500000.000000 98.5000000000
550000.000000 99.0000000000
600000.000000 98.8333333333
650000.000000 98.3333333333
700000.000000 98.1666666667
750000.000000 98.5000000000
800000.000000 98.3333333333
850000.000000 98.5000000000
900000.000000 98.6666666667
950000.000000 98.6666666667
1000000.000000 98.5000000000
1050000.000000 98.3333333333
1100000.000000 98.3333333333
1150000.000000 97.8333333333
1200000.000000 98.6666666667
1250000.000000 98.3333333333
1300000.000000 97.6666666667
1350000.000000 98.3333333333
1400000.000000 98.5000000000
1450000.000000 98.3333333333
1500000.000000 98.6666666667
1550000.000000 97.8333333333
1600000.000000 97.3333333333
1650000.000000 97.8333333333
1700000.000000 97.1666666667
1750000.000000 97.3333333333
1800000.000000 97.3333333333
1850000.000000 96.5000000000
1900000.000000 96.6666666667
1950000.000000 96.6666666667
2000000.000000 95.8333333333
2050000.000000 96.8333333333
2100000.000000 96.8333333333
2150000.000000 97.1666666667
2200000.000000 96.3333333333
2250000.000000 96.8333333333
2300000.000000 96.6666666667
2350000.000000 97.0000000000
2400000.000000 97.1666666667
2450000.000000 97.0000000000
2500000.000000 97.3333333333
2550000.000000 97.3333333333
2600000.000000 97.5000000000
2650000.000000 97.6666666667
2700000.000000 98.0000000000
2750000.000000 97.3333333333
2800000.000000 98.0000000000
2850000.000000 98.0000000000
2900000.000000 97.1666666667
2950000.000000 97.1666666667
3000000.000000 97.0000000000
3050000.000000 97.6666666667
3100000.000000 96.8333333333
3150000.000000 97.6666666667
3200000.000000 97.3333333333
3250000.000000 98.0000000000
3300000.000000 97.3333333333
3350000.000000 97.6666666667
3400000.000000 96.5000000000
3450000.000000 97.3333333333
3500000.000000 97.1666666667
3550000.000000 97.3333333333
3600000.000000 97.0000000000
3650000.000000 96.8333333333
3700000.000000 96.8333333333
3750000.000000 96.6666666667
3800000.000000 97.0000000000
3850000.000000 96.6666666667
3900000.000000 97.0000000000
3950000.000000 96.6666666667
4000000.000000 97.0000000000
4050000.000000 96.6666666667
4100000.000000 96.8333333333
4150000.000000 96.6666666667
4200000.000000 96.3333333333
4250000.000000 96.6666666667
4300000.000000 96.5000000000
4350000.000000 96.5000000000
4400000.000000 96.8333333333
4450000.000000 96.6666666667
4500000.000000 96.6666666667
4550000.000000 96.5000000000
4600000.000000 97.3333333333
4650000.000000 96.6666666667
4700000.000000 96.3333333333
4750000.000000 96.1666666667
4800000.000000 96.8333333333
4850000.000000 96.6666666667
4900000.000000 96.6666666667
4950000.000000 97.0000000000
5000000.000000 96.5000000000
5050000.000000 96.6666666667
5100000.000000 97.0000000000
5150000.000000 97.8333333333
5200000.000000 97.0000000000
5250000.000000 97.8333333333
5300000.000000 96.6666666667
5350000.000000 97.5000000000
5400000.000000 97.8333333333
5450000.000000 97.5000000000
5500000.000000 97.8333333333
5550000.000000 97.1666666667
5600000.000000 97.0000000000
5650000.000000 97.0000000000
5700000.000000 96.8333333333
5750000.000000 96.6666666667
5800000.000000 97.0000000000
5850000.000000 96.5000000000
5900000.000000 96.6666666667
5950000.000000 96.5000000000
6000000.000000 97.0000000000
6050000.000000 96.8333333333
6100000.000000 96.5000000000
6150000.000000 97.1666666667
6200000.000000 96.8333333333
6250000.000000 96.8333333333
6300000.000000 96.1666666667
6350000.000000 96.6666666667
6400000.000000 96.8333333333
6450000.000000 96.5000000000
6500000.000000 97.1666666667
6550000.000000 96.6666666667
6600000.000000 96.3333333333
6650000.000000 95.6666666667
6700000.000000 95.8333333333
6750000.000000 95.8333333333
6800000.000000 96.0000000000
6850000.000000 96.0000000000
6900000.000000 96.3333333333
6950000.000000 96.1666666667
7000000.000000 96.1666666667
7050000.000000 96.0000000000
7100000.000000 95.6666666667
7150000.000000 96.0000000000
7200000.000000 96.3333333333
7250000.000000 96.0000000000
7300000.000000 96.0000000000
7350000.000000 96.6666666667
7400000.000000 95.8333333333
7450000.000000 95.6666666667
7500000.000000 96.3333333333
7550000.000000 96.1666666667
7600000.000000 95.5000000000
7650000.000000 95.5000000000
7700000.000000 96.0000000000
7750000.000000 96.0000000000
7800000.000000 96.0000000000
7850000.000000 95.1666666667
7900000.000000 96.0000000000
7950000.000000 96.3333333333
8000000.000000 96.8333333333
8050000.000000 96.6666666667
8100000.000000 96.1666666667
8150000.000000 96.3333333333
8200000.000000 96.3333333333
8250000.000000 95.8333333333
8300000.000000 95.8333333333
8350000.000000 96.5000000000
8400000.000000 96.5000000000
8450000.000000 96.1666666667
8500000.000000 96.0000000000
8550000.000000 95.1666666667
8600000.000000 95.8333333333
8650000.000000 95.3333333333
8700000.000000 95.3333333333
8750000.000000 95.3333333333
8800000.000000 95.1666666667
8850000.000000 94.6666666667
