# time mean_cluster_size
50000.000000 1200.0000000000
100000.000000 300.0000000000
150000.000000 109.0909090909
200000.000000 52.1739130435
250000.000000 54.5454545455
300000.000000 48.0000000000
350000.000000 46.1538461538
400000.000000 42.8571428571
450000.000000 40.0000000000
500000.000000 31.5789473684
550000.000000 33.3333333333
600000.000000 29.2682926829
650000.000000 26.6666666667
700000.000000 27.2727272727
750000.000000 24.4897959184
800000.000000 27.2727272727
850000.000000 22.6415094340
900000.000000 22.6415094340
950000.000000 20.3389830508
1000000.000000 20.3389830508
1050000.000000 19.6721311475
1100000.000000 20.0000000000
1150000.000000 18.4615384615
1200000.000000 20.3389830508
1250000.000000 17.1428571429
1300000.000000 20.3389830508
1350000.000000 18.1818181818
1400000.000000 20.3389830508
1450000.000000 18.1818181818
1500000.000000 18.1818181818
1550000.000000 18.4615384615
1600000.000000 17.3913043478
1650000.000000 16.2162162162
1700000.000000 18.7500000000
1750000.000000 18.4615384615
1800000.000000 19.6721311475
1850000.000000 16.0000000000
1900000.000000 18.7500000000
1950000.000000 18.4615384615
2000000.000000 15.7894736842
2050000.000000 15.5844155844
2100000.000000 16.9014084507
2150000.000000 19.3548387097
2200000.000000 17.1428571429
2250000.000000 17.1428571429
2300000.000000 17.1428571429
2350000.000000 15.7894736842
2400000.000000 15.1898734177
2450000.000000 14.6341463415
2500000.000000 16.6666666667
2550000.000000 16.4383561644
2600000.000000 15.3846153846
2650000.000000 13.9534883721
2700000.000000 14.4578313253
2750000.000000 15.3846153846
2800000.000000 12.6315789474
2850000.000000 15.1898734177
2900000.000000 16.0000000000
2950000.000000 14.6341463415
3000000.000000 15.5844155844
3050000.000000 15.5844155844
3100000.000000 16.6666666667
3150000.000000 15.3846153846
3200000.000000 17.6470588235
3250000.000000 13.4831460674
3300000.000000 17.9104477612
3350000.000000 15.7894736842
3400000.000000 15.1898734177
3450000.000000 16.6666666667
3500000.000000 18.1818181818
3550000.000000 16.4383561644
3600000.000000 18.7500000000
3650000.000000 16.0000000000
3700000.000000 15.0000000000
3750000.000000 15.3846153846
3800000.000000 16.4383561644
3850000.000000 14.2857142857
3900000.000000 16.0000000000
3950000.000000 14.6341463415
4000000.000000 17.1428571429
4050000.000000 15.7894736842
4100000.000000 17.3913043478
4150000.000000 18.7500000000
4200000.000000 15.7894736842
4250000.000000 16.0000000000
4300000.000000 15.0000000000
4350000.000000 14.8148148148
4400000.000000 16.6666666667
4450000.000000 16.9014084507
4500000.000000 15.1898734177
4550000.000000 17.3913043478
4600000.000000 15.1898734177
4650000.000000 15.7894736842
4700000.000000 16.6666666667
4750000.000000 16.6666666667
4800000.000000 17.9104477612
4850000.000000 15.1898734177
4900000.000000 16.0000000000
4950000.000000 17.3913043478
5000000.000000 17.3913043478
5050000.000000 20.3389830508
5100000.000000 18.4615384615
5150000.000000 18.7500000000
5200000.000000 20.0000000000
5250000.000000 17.1428571429
5300000.000000 15.0000000000
5350000.000000 16.2162162162
5400000.000000 17.9104477612
5450000.000000 18.1818181818
5500000.000000 16.2162162162
5550000.000000 17.3913043478
5600000.000000 17.3913043478
5650000.000000 19.3548387097
5700000.000000 16.4383561644
5750000.000000 19.3548387097
5800000.000000 17.9104477612
5850000.000000 16.9014084507
5900000.000000 16.6666666667
5950000.000000 16.6666666667
6000000.000000 17.1428571429
6050000.000000 20.6896551724
6100000.000000 17.1428571429
6150000.000000 15.7894736842
6200000.000000 17.3913043478
6250000.000000 16.0000000000
6300000.000000 17.3913043478
6350000.000000 15.5844155844
6400000.000000 16.4383561644
6450000.000000 16.2162162162
6500000.000000 16.0000000000
6550000.000000 16.6666666667
6600000.000000 15.7894736842
6650000.000000 16.9014084507
6700000.000000 16.4383561644
6750000.000000 16.6666666667
6800000.000000 15.5844155844
6850000.000000 16.0000000000
6900000.000000 14.4578313253
6950000.000000 18.7500000000
7000000.000000 14.6341463415
7050000.000000 16.0000000000
7100000.000000 17.1428571429
7150000.000000 16.0000000000
7200000.000000 19.3548387097
7250000.000000 16.6666666667
7300000.000000 16.6666666667
7350000.000000 16.6666666667
7400000.000000 15.7894736842
7450000.000000 16.6666666667
7500000.000000 16.4383561644
7550000.000000 18.1818181818
7600000.000000 17.3913043478
7650000.000000 15.7894736842
7700000.000000 14.1176470588
7750000.000000 15.1898734177
7800000.000000 15.5844155844
7850000.000000 16.0000000000
7900000.000000 16.4383561644
7950000.000000 18.1818181818
8000000.000000 17.1428571429
8050000.000000 16.2162162162
8100000.000000 18.4615384615
8150000.000000 16.4383561644
8200000.000000 19.6721311475
8250000.000000 18.1818181818
8300000.000000 17.6470588235
8350000.000000 16.2162162162
8400000.000000 16.0000000000
8450000.000000 21.8181818182
8500000.000000 15.5844155844
8550000.000000 16.0000000000
8600000.000000 15.1898734177
8650000.000000 17.9104477612
8700000.000000 16.9014084507
8750000.000000 16.2162162162
8800000.000000 15.5844155844
8850000.000000 14.4578313253
8900000.000000 17.3913043478
8950000.000000 17.3913043478
9000000.000000 16.0000000000
9050000.000000 16.9014084507
9100000.000000 16.9014084507
9150000.000000 16.4383561644
9200000.000000 17.3913043478
9250000.000000 17.3913043478
9300000.000000 16.0000000000
9350000.000000 13.7931034483
9400000.000000 15.3846153846
9450000.000000 14.8148148148
