# time cluster_size count
5050000.000000 3 2
5050000.000000 6 1
5050000.000000 242 1
5050000.000000 282 1
5100000.000000 1 39
5100000.000000 2 7
5100000.000000 4 1
5100000.000000 6 1
5100000.000000 251 1
5100000.000000 286 1
5150000.000000 1 35
5150000.000000 2 11
5150000.000000 253 1
5150000.000000 290 1
5200000.000000 1 31
5200000.000000 2 8
5200000.000000 3 3
5200000.000000 4 1
5200000.000000 252 1
5200000.000000 288 1
5250000.000000 1 36
5250000.000000 2 7
5250000.000000 3 1
5250000.000000 4 4
5250000.000000 243 1
5250000.000000 288 1
5300000.000000 1 47
5300000.000000 2 7
5300000.000000 3 1
5300000.000000 243 1
5300000.000000 293 1
5350000.000000 1 45
5350000.000000 2 10
5350000.000000 3 1
5350000.000000 244 1
5350000.000000 288 1
5400000.000000 1 36
5400000.000000 2 10
5400000.000000 4 1
5400000.000000 250 1
5400000.000000 290 1
5450000.000000 1 42
5450000.000000 2 6
5450000.000000 3 1
5450000.000000 5 1
5450000.000000 246 1
5450000.000000 292 1
5500000.000000 1 45
5500000.000000 2 7
5500000.000000 3 2
5500000.000000 4 3
5500000.000000 241 1
5500000.000000 282 1
5550000.000000 1 44
5550000.000000 2 9
5550000.000000 3 1
5550000.000000 4 1
5550000.000000 244 1
5550000.000000 287 1
5600000.000000 1 40
5600000.000000 2 7
5600000.000000 3 5
5600000.000000 4 2
5600000.000000 243 1
5600000.000000 280 1
5650000.000000 1 33
5650000.000000 2 9
5650000.000000 3 2
5650000.000000 4 2
5650000.000000 5 1
5650000.000000 244 1
5650000.000000 286 1
5700000.000000 1 43
5700000.000000 2 6
5700000.000000 3 5
5700000.000000 244 1
5700000.000000 286 1
5750000.000000 1 41
5750000.000000 2 8
5750000.000000 3 2
5750000.000000 246 1
5750000.000000 291 1
5800000.000000 1 44
5800000.000000 2 7
5800000.000000 3 1
5800000.000000 247 1
5800000.000000 292 1
5850000.000000 1 44
5850000.000000 2 5
5850000.000000 3 1
5850000.000000 4 1
5850000.000000 246 1
5850000.000000 293 1
5900000.000000 1 45
5900000.000000 2 7
5900000.000000 3 1
5900000.000000 247 1
5900000.000000 291 1
5950000.000000 1 44
5950000.000000 2 3
5950000.000000 3 2
5950000.000000 4 2
5950000.000000 245 1
5950000.000000 291 1
6000000.000000 1 46
6000000.000000 2 6
6000000.000000 250 1
6000000.000000 292 1
6050000.000000 1 37
6050000.000000 2 8
6050000.000000 3 1
6050000.000000 249 1
6050000.000000 295 1
6100000.000000 1 36
6100000.000000 2 8
6100000.000000 3 2
6100000.000000 251 1
6100000.000000 291 1
6150000.000000 1 44
6150000.000000 2 7
6150000.000000 3 2
6150000.000000 248 1
6150000.000000 288 1
6200000.000000 1 41
6200000.000000 2 8
6200000.000000 3 2
6200000.000000 4 1
6200000.000000 5 1
6200000.000000 244 1
6200000.000000 284 1
6250000.000000 1 36
6250000.000000 2 7
6250000.000000 3 3
6250000.000000 257 1
6250000.000000 284 1
6300000.000000 1 44
6300000.000000 2 5
6300000.000000 3 1
6300000.000000 4 2
6300000.000000 5 1
6300000.000000 243 1
6300000.000000 287 1
6350000.000000 1 40
6350000.000000 2 10
6350000.000000 4 1
6350000.000000 5 2
6350000.000000 243 1
6350000.000000 283 1
6400000.000000 1 40
6400000.000000 2 5
6400000.000000 3 2
6400000.000000 4 3
6400000.000000 243 1
6400000.000000 289 1
6450000.000000 1 35
6450000.000000 2 9
6450000.000000 4 2
6450000.000000 5 1
6450000.000000 245 1
6450000.000000 289 1
6500000.000000 1 43
6500000.000000 2 5
6500000.000000 3 1
6500000.000000 4 1
6500000.000000 7 1
6500000.000000 533 1
6550000.000000 1 33
6550000.000000 2 8
6550000.000000 3 3
6550000.000000 4 1
6550000.000000 5 1
6550000.000000 8 1
6550000.000000 242 1
6550000.000000 283 1
6600000.000000 1 42
6600000.000000 2 10
6600000.000000 3 1
6600000.000000 4 1
6600000.000000 5 1
6600000.000000 242 1
6600000.000000 284 1
6650000.000000 1 45
6650000.000000 2 8
6650000.000000 3 2
6650000.000000 5 1
6650000.000000 244 1
6650000.000000 284 1
6700000.000000 1 40
6700000.000000 2 9
6700000.000000 3 3
6700000.000000 533 1
6750000.000000 1 42
6750000.000000 2 4
6750000.000000 3 2
6750000.000000 4 2
6750000.000000 5 1
6750000.000000 246 1
6750000.000000 285 1
6800000.000000 1 49
6800000.000000 2 4
6800000.000000 3 2
6800000.000000 4 1
6800000.000000 6 1
6800000.000000 246 1
6800000.000000 281 1
6850000.000000 1 42
6850000.000000 2 10
6850000.000000 3 2
6850000.000000 4 2
6850000.000000 243 1
6850000.000000 281 1
6900000.000000 1 44
6900000.000000 2 12
6900000.000000 3 3
6900000.000000 245 1
6900000.000000 278 1
6950000.000000 1 40
6950000.000000 2 6
6950000.000000 3 4
6950000.000000 4 4
6950000.000000 520 1
7000000.000000 1 47
7000000.000000 2 6
7000000.000000 3 2
7000000.000000 4 2
7000000.000000 527 1
7050000.000000 1 48
7050000.000000 2 7
7050000.000000 3 1
7050000.000000 4 1
7050000.000000 531 1
7100000.000000 1 46
7100000.000000 2 11
7100000.000000 243 1
7100000.000000 289 1
7150000.000000 1 35
7150000.000000 2 11
7150000.000000 3 2
7150000.000000 246 1
7150000.000000 291 1
7200000.000000 1 31
7200000.000000 2 7
7200000.000000 3 2
7200000.000000 4 3
7200000.000000 237 1
7200000.000000 300 1
7250000.000000 1 32
7250000.000000 2 5
7250000.000000 3 3
7250000.000000 4 2
7250000.000000 247 1
7250000.000000 294 1
7300000.000000 1 31
7300000.000000 2 8
7300000.000000 3 5
7300000.000000 4 1
7300000.000000 240 1
7300000.000000 294 1
7350000.000000 1 41
7350000.000000 2 12
7350000.000000 3 1
7350000.000000 243 1
7350000.000000 289 1
7400000.000000 1 37
7400000.000000 2 12
7400000.000000 3 2
7400000.000000 240 1
7400000.000000 293 1
7450000.000000 1 39
7450000.000000 2 8
7450000.000000 3 2
7450000.000000 4 2
7450000.000000 239 1
7450000.000000 292 1
7500000.000000 1 37
7500000.000000 2 11
7500000.000000 3 1
7500000.000000 4 1
7500000.000000 240 1
7500000.000000 294 1
7550000.000000 1 41
7550000.000000 2 7
7550000.000000 3 2
7550000.000000 4 3
7550000.000000 238 1
7550000.000000 289 1
7600000.000000 1 38
7600000.000000 2 8
7600000.000000 3 1
7600000.000000 4 3
7600000.000000 236 1
7600000.000000 295 1
7650000.000000 1 40
7650000.000000 2 10
7650000.000000 3 3
7650000.000000 235 1
7650000.000000 296 1
7700000.000000 1 46
7700000.000000 2 6
7700000.000000 3 1
7700000.000000 539 1
7750000.000000 1 44
7750000.000000 2 10
7750000.000000 3 1
7750000.000000 241 1
7750000.000000 292 1
7800000.000000 1 40
7800000.000000 2 8
7800000.000000 3 1
7800000.000000 4 2
7800000.000000 240 1
7800000.000000 293 1
7850000.000000 1 41
7850000.000000 2 7
7850000.000000 3 2
7850000.000000 4 1
7850000.000000 240 1
7850000.000000 295 1
7900000.000000 1 39
7900000.000000 2 5
7900000.000000 3 2
7900000.000000 4 2
7900000.000000 241 1
7900000.000000 296 1
7950000.000000 1 37
7950000.000000 2 6
7950000.000000 3 2
7950000.000000 4 1
7950000.000000 6 1
7950000.000000 238 1
7950000.000000 297 1
8000000.000000 1 37
8000000.000000 2 9
8000000.000000 3 2
8000000.000000 4 1
8000000.000000 6 1
8000000.000000 235 1
8000000.000000 294 1
8050000.000000 1 46
8050000.000000 2 5
8050000.000000 3 1
8050000.000000 4 2
8050000.000000 5 1
8050000.000000 6 1
8050000.000000 236 1
8050000.000000 286 1
8100000.000000 1 39
8100000.000000 2 9
8100000.000000 3 3
8100000.000000 4 1
8100000.000000 5 1
8100000.000000 235 1
8100000.000000 290 1
8150000.000000 1 39
8150000.000000 2 9
8150000.000000 3 1
8150000.000000 5 2
8150000.000000 233 1
8150000.000000 297 1
8200000.000000 1 39
8200000.000000 2 6
8200000.000000 3 1
8200000.000000 4 2
8200000.000000 238 1
8200000.000000 300 1
8250000.000000 1 38
8250000.000000 2 10
8250000.000000 3 2
8250000.000000 237 1
8250000.000000 299 1
8300000.000000 1 37
8300000.000000 2 10
8300000.000000 3 2
8300000.000000 4 2
8300000.000000 234 1
8300000.000000 295 1
8350000.000000 1 44
8350000.000000 2 5
8350000.000000 3 7
8350000.000000 235 1
8350000.000000 290 1
8400000.000000 1 42
8400000.000000 2 9
8400000.000000 3 4
8400000.000000 4 1
8400000.000000 233 1
8400000.000000 291 1
8450000.000000 1 40
8450000.000000 2 7
8450000.000000 3 3
8450000.000000 5 1
8450000.000000 238 1
8450000.000000 294 1
8500000.000000 1 46
8500000.000000 2 9
8500000.000000 3 2
8500000.000000 236 1
8500000.000000 294 1
8550000.000000 1 50
8550000.000000 2 8
8550000.000000 3 3
8550000.000000 235 1
8550000.000000 290 1
8600000.000000 1 48
8600000.000000 2 10
8600000.000000 3 1
8600000.000000 230 1
8600000.000000 299 1
8650000.000000 1 45
8650000.000000 2 8
8650000.000000 3 3
8650000.000000 5 1
8650000.000000 231 1
8650000.000000 294 1
8700000.000000 1 51
8700000.000000 2 3
8700000.000000 3 4
8700000.000000 4 1
8700000.000000 231 1
8700000.000000 296 1
8750000.000000 1 39
8750000.000000 2 11
8750000.000000 4 2
8750000.000000 6 1
8750000.000000 232 1
8750000.000000 293 1
8800000.000000 1 52
8800000.000000 2 2
8800000.000000 3 2
8800000.000000 5 1
8800000.000000 6 1
8800000.000000 235 1
8800000.000000 292 1
8850000.000000 1 47
8850000.000000 2 7
8850000.000000 3 4
8850000.000000 232 1
8850000.000000 295 1
8900000.000000 1 48
8900000.000000 2 8
8900000.000000 3 1
8900000.000000 4 1
8900000.000000 5 1
8900000.000000 232 1
8900000.000000 292 1
8950000.000000 1 44
8950000.000000 2 7
8950000.000000 3 2
8950000.000000 4 1
8950000.000000 237 1
8950000.000000 295 1
9000000.000000 1 50
9000000.000000 2 7
9000000.000000 4 1
9000000.000000 233 1
9000000.000000 299 1
9050000.000000 1 45
9050000.000000 2 7
9050000.000000 3 3
9050000.000000 4 2
9050000.000000 233 1
9050000.000000 291 1
9100000.000000 1 42
9100000.000000 2 6
9100000.000000 3 4
9100000.000000 4 2
9100000.000000 234 1
9100000.000000 292 1
9150000.000000 1 54
9150000.000000 2 7
9150000.000000 3 3
9150000.000000 234 1
9150000.000000 289 1
9200000.000000 1 41
9200000.000000 2 11
9200000.000000 3 5
9200000.000000 4 1
9200000.000000 230 1
9200000.000000 288 1
9250000.000000 1 39
9250000.000000 2 13
9250000.000000 3 2
9250000.000000 4 1
9250000.000000 8 1
9250000.000000 231 1
9250000.000000 286 1
9300000.000000 1 46
9300000.000000 2 9
9300000.000000 3 1
9300000.000000 4 1
9300000.000000 7 1
9300000.000000 233 1
9300000.000000 289 1
9350000.000000 1 48
9350000.000000 2 9
9350000.000000 3 2
9350000.000000 4 1
9350000.000000 234 1
9350000.000000 290 1
9400000.000000 1 47
9400000.000000 2 9
9400000.000000 3 3
9400000.000000 4 1
9400000.000000 234 1
9400000.000000 288 1
9450000.000000 1 50
9450000.000000 2 10
9450000.000000 4 1
9450000.000000 5 1
9450000.000000 234 1
9450000.000000 287 1
9500000.000000 1 49
9500000.000000 2 9
9500000.000000 3 2
9500000.000000 238 1
9500000.000000 289 1
9550000.000000 1 43
9550000.000000 2 8
9550000.000000 3 3
9550000.000000 4 1
9550000.000000 236 1
9550000.000000 292 1
9600000.000000 1 41
9600000.000000 2 9
9600000.000000 3 1
9600000.000000 5 1
9600000.000000 6 1
9600000.000000 238 1
9600000.000000 289 1
9650000.000000 1 42
9650000.000000 2 7
9650000.000000 3 2
9650000.000000 4 1
9650000.000000 236 1
9650000.000000 298 1
9700000.000000 1 42
9700000.000000 2 11
9700000.000000 3 3
9700000.000000 234 1
9700000.000000 293 1
9750000.000000 1 47
9750000.000000 2 9
9750000.000000 3 1
9750000.000000 4 1
9750000.000000 5 1
9750000.000000 236 1
9750000.000000 287 1
9800000.000000 1 37
9800000.000000 2 9
9800000.000000 3 3
9800000.000000 4 1
9800000.000000 237 1
9800000.000000 295 1
9850000.000000 1 28
9850000.000000 2 8
9850000.000000 3 3
9850000.000000 4 2
9850000.000000 6 1
9850000.000000 237 1
9850000.000000 296 1
