# time mean_cluster_size
50000.000000 200.0000000000
100000.000000 100.0000000000
150000.000000 60.0000000000
200000.000000 54.5454545455
250000.000000 35.2941176471
300000.000000 30.0000000000
350000.000000 24.0000000000
400000.000000 27.2727272727
450000.000000 22.2222222222
500000.000000 23.0769230769
550000.000000 25.0000000000
600000.000000 17.6470588235
650000.000000 16.2162162162
700000.000000 17.6470588235
750000.000000 15.3846153846
800000.000000 16.6666666667
850000.000000 15.7894736842
900000.000000 13.9534883721
950000.000000 13.0434782609
1000000.000000 13.0434782609
1050000.000000 12.7659574468
1100000.000000 10.9090909091
1150000.000000 13.0434782609
1200000.000000 11.7647058824
1250000.000000 12.2448979592
1300000.000000 11.7647058824
1350000.000000 12.5000000000
1400000.000000 13.3333333333
1450000.000000 12.7659574468
1500000.000000 11.3207547170
1550000.000000 13.9534883721
1600000.000000 12.5000000000
1650000.000000 12.5000000000
1700000.000000 14.2857142857
1750000.000000 15.0000000000
1800000.000000 13.0434782609
1850000.000000 12.5000000000
1900000.000000 12.2448979592
1950000.000000 13.9534883721
2000000.000000 12.5000000000
2050000.000000 12.7659574468
2100000.000000 11.5384615385
2150000.000000 16.2162162162
2200000.000000 12.5000000000
2250000.000000 13.6363636364
2300000.000000 12.2448979592
2350000.000000 11.7647058824
2400000.000000 11.5384615385
2450000.000000 12.7659574468
2500000.000000 13.9534883721
2550000.000000 12.7659574468
2600000.000000 12.0000000000
2650000.000000 11.1111111111
2700000.000000 11.7647058824
2750000.000000 11.5384615385
2800000.000000 10.9090909091
2850000.000000 10.7142857143
2900000.000000 12.5000000000
2950000.000000 12.5000000000
3000000.000000 11.7647058824
3050000.000000 12.5000000000
3100000.000000 13.6363636364
3150000.000000 13.3333333333
3200000.000000 13.3333333333
3250000.000000 12.2448979592
3300000.000000 13.6363636364
3350000.000000 12.0000000000
3400000.000000 11.7647058824
3450000.000000 13.0434782609
3500000.000000 12.7659574468
3550000.000000 11.5384615385
3600000.000000 12.7659574468
3650000.000000 11.5384615385
3700000.000000 13.0434782609
3750000.000000 12.5000000000
3800000.000000 12.5000000000
3850000.000000 11.5384615385
3900000.000000 12.2448979592
3950000.000000 12.0000000000
4000000.000000 13.3333333333
4050000.000000 12.2448979592
4100000.000000 13.3333333333
4150000.000000 15.7894736842
4200000.000000 11.7647058824
4250000.000000 12.7659574468
4300000.000000 13.3333333333
4350000.000000 12.2448979592
4400000.000000 11.7647058824
4450000.000000 12.7659574468
4500000.000000 12.7659574468
4550000.000000 12.5000000000
4600000.000000 12.7659574468
4650000.000000 12.5000000000
4700000.000000 13.3333333333
4750000.000000 13.0434782609
4800000.000000 10.3448275862
4850000.000000 11.7647058824
4900000.000000 11.5384615385
4950000.000000 12.2448979592
5000000.000000 12.7659574468
5050000.000000 12.5000000000
5100000.000000 12.7659574468
5150000.000000 12.2448979592
5200000.000000 12.0000000000
5250000.000000 11.1111111111
5300000.000000 10.3448275862
5350000.000000 10.9090909091
5400000.000000 12.5000000000
5450000.000000 12.5000000000
5500000.000000 11.5384615385
5550000.000000 11.1111111111
5600000.000000 10.7142857143
5650000.000000 10.5263157895
5700000.000000 10.3448275862
5750000.000000 11.7647058824
5800000.000000 10.7142857143
5850000.000000 12.7659574468
5900000.000000 12.0000000000
5950000.000000 12.0000000000
6000000.000000 10.9090909091
6050000.000000 11.3207547170
6100000.000000 10.1694915254
6150000.000000 9.5238095238
6200000.000000 11.1111111111
6250000.000000 10.7142857143
6300000.000000 11.1111111111
6350000.000000 10.1694915254
6400000.000000 10.0000000000
6450000.000000 9.8360655738
6500000.000000 10.5263157895
6550000.000000 11.3207547170
6600000.000000 11.7647058824
6650000.000000 11.3207547170
6700000.000000 10.3448275862
6750000.000000 11.1111111111
6800000.000000 11.7647058824
6850000.000000 10.0000000000
6900000.000000 10.3448275862
6950000.000000 10.3448275862
7000000.000000 10.9090909091
7050000.000000 10.3448275862
7100000.000000 10.9090909091
7150000.000000 10.1694915254
7200000.000000 11.5384615385
7250000.000000 10.1694915254
7300000.000000 10.9090909091
7350000.000000 11.7647058824
7400000.000000 10.9090909091
7450000.000000 9.6774193548
7500000.000000 9.2307692308
7550000.000000 10.1694915254
7600000.000000 10.3448275862
7650000.000000 10.1694915254
7700000.000000 9.8360655738
7750000.000000 10.0000000000
7800000.000000 10.3448275862
7850000.000000 10.1694915254
7900000.000000 10.1694915254
7950000.000000 11.5384615385
8000000.000000 10.7142857143
8050000.000000 11.3207547170
8100000.000000 11.3207547170
8150000.000000 10.7142857143
8200000.000000 11.5384615385
8250000.000000 11.1111111111
8300000.000000 10.5263157895
8350000.000000 10.0000000000
8400000.000000 9.3750000000
8450000.000000 10.3448275862
8500000.000000 8.8235294118
8550000.000000 8.9552238806
8600000.000000 9.3750000000
8650000.000000 10.3448275862
8700000.000000 10.1694915254
8750000.000000 10.1694915254
8800000.000000 9.8360655738
8850000.000000 10.5263157895
8900000.000000 11.7647058824
8950000.000000 11.1111111111
9000000.000000 11.3207547170
9050000.000000 10.1694915254
9100000.000000 11.3207547170
9150000.000000 12.0000000000
9200000.000000 11.3207547170
9250000.000000 10.9090909091
9300000.000000 10.9090909091
9350000.000000 9.8360655738
9400000.000000 11.1111111111
9450000.000000 12.0000000000
9500000.000000 12.0000000000
9550000.000000 13.6363636364
9600000.000000 14.6341463415
9650000.000000 13.9534883721
9700000.000000 13.9534883721
9750000.000000 12.0000000000
9800000.000000 13.6363636364
9850000.000000 13.6363636364
9900000.000000 12.5000000000
9950000.000000 11.1111111111
10000000.000000 12.5000000000
10050000.000000 11.7647058824
10100000.000000 13.0434782609
10150000.000000 13.3333333333
10200000.000000 14.2857142857
10250000.000000 12.2448979592
10300000.000000 11.3207547170
10350000.000000 10.9090909091
10400000.000000 10.3448275862
10450000.000000 12.5000000000
10500000.000000 12.7659574468
10550000.000000 11.5384615385
10600000.000000 11.5384615385
10650000.000000 11.7647058824
10700000.000000 11.7647058824
10750000.000000 12.0000000000
10800000.000000 11.5384615385
10850000.000000 11.5384615385
10900000.000000 11.5384615385
10950000.000000 11.1111111111
11000000.000000 12.2448979592
11050000.000000 12.2448979592
11100000.000000 13.0434782609
11150000.000000 11.7647058824
11200000.000000 10.1694915254
11250000.000000 10.7142857143
11300000.000000 11.1111111111
11350000.000000 11.1111111111
11400000.000000 11.7647058824
11450000.000000 12.0000000000
11500000.000000 10.7142857143
11550000.000000 10.3448275862
11600000.000000 10.5263157895
11650000.000000 11.7647058824
11700000.000000 12.0000000000
11750000.000000 12.7659574468
11800000.000000 12.5000000000
11850000.000000 10.9090909091
11900000.000000 10.3448275862
11950000.000000 12.5000000000
12000000.000000 11.1111111111
12050000.000000 11.3207547170
12100000.000000 10.7142857143
12150000.000000 12.2448979592
12200000.000000 12.5000000000
12250000.000000 12.7659574468
12300000.000000 10.7142857143
12350000.000000 12.2448979592
12400000.000000 11.1111111111
12450000.000000 10.7142857143
12500000.000000 13.3333333333
12550000.000000 12.7659574468
12600000.000000 10.9090909091
12650000.000000 11.3207547170
12700000.000000 12.2448979592
12750000.000000 11.7647058824
12800000.000000 12.2448979592
12850000.000000 10.7142857143
12900000.000000 11.7647058824
12950000.000000 11.1111111111
13000000.000000 11.7647058824
13050000.000000 11.7647058824
13100000.000000 11.3207547170
13150000.000000 12.5000000000
13200000.000000 12.2448979592
13250000.000000 11.5384615385
13300000.000000 11.7647058824
13350000.000000 11.3207547170
13400000.000000 12.2448979592
13450000.000000 12.7659574468
13500000.000000 11.1111111111
13550000.000000 12.7659574468
13600000.000000 12.5000000000
13650000.000000 11.3207547170
13700000.000000 12.7659574468
13750000.000000 13.3333333333
13800000.000000 12.2448979592
13850000.000000 12.2448979592
13900000.000000 13.0434782609
13950000.000000 13.3333333333
14000000.000000 15.3846153846
14050000.000000 13.3333333333
14100000.000000 12.7659574468
14150000.000000 12.7659574468
14200000.000000 15.3846153846
14250000.000000 13.6363636364
14300000.000000 13.9534883721
14350000.000000 13.3333333333
14400000.000000 13.0434782609
14450000.000000 12.7659574468
14500000.000000 12.5000000000
14550000.000000 14.6341463415
14600000.000000 14.6341463415
14650000.000000 14.6341463415
14700000.000000 15.7894736842
14750000.000000 13.9534883721
14800000.000000 13.3333333333
14850000.000000 15.3846153846
14900000.000000 15.7894736842
14950000.000000 15.0000000000
15000000.000000 15.7894736842
15050000.000000 14.2857142857
15100000.000000 18.1818181818
15150000.000000 15.7894736842
15200000.000000 14.6341463415
15250000.000000 13.6363636364
15300000.000000 13.9534883721
15350000.000000 13.3333333333
15400000.000000 12.0000000000
15450000.000000 11.1111111111
15500000.000000 12.2448979592
15550000.000000 12.2448979592
15600000.000000 12.0000000000
15650000.000000 11.3207547170
15700000.000000 12.5000000000
15750000.000000 13.3333333333
15800000.000000 12.0000000000
15850000.000000 13.9534883721
15900000.000000 12.0000000000
15950000.000000 11.5384615385
16000000.000000 11.7647058824
16050000.000000 11.5384615385
16100000.000000 13.0434782609
16150000.000000 11.3207547170
16200000.000000 12.5000000000
16250000.000000 12.0000000000
16300000.000000 12.5000000000
16350000.000000 10.7142857143
16400000.000000 11.3207547170
16450000.000000 10.7142857143
16500000.000000 12.0000000000
16550000.000000 11.1111111111
16600000.000000 11.5384615385
16650000.000000 11.1111111111
16700000.000000 10.9090909091
16750000.000000 11.3207547170
16800000.000000 10.3448275862
16850000.000000 10.1694915254
16900000.000000 9.0909090909
16950000.000000 10.5263157895
17000000.000000 10.3448275862
17050000.000000 10.5263157895
17100000.000000 10.1694915254
17150000.000000 12.5000000000
17200000.000000 10.1694915254
17250000.000000 10.5263157895
17300000.000000 11.5384615385
17350000.000000 10.3448275862
17400000.000000 9.5238095238
17450000.000000 10.3448275862
17500000.000000 10.7142857143
17550000.000000 11.7647058824
17600000.000000 12.7659574468
17650000.000000 10.7142857143
17700000.000000 11.5384615385
17750000.000000 11.3207547170
17800000.000000 10.9090909091
17850000.000000 10.7142857143
17900000.000000 10.7142857143
17950000.000000 10.1694915254
18000000.000000 11.1111111111
18050000.000000 11.3207547170
18100000.000000 10.5263157895
18150000.000000 10.3448275862
18200000.000000 11.5384615385
18250000.000000 11.7647058824
18300000.000000 11.3207547170
18350000.000000 11.7647058824
18400000.000000 11.7647058824
18450000.000000 12.0000000000
18500000.000000 11.3207547170
18550000.000000 11.7647058824
18600000.000000 11.5384615385
18650000.000000 11.7647058824
18700000.000000 13.3333333333
18750000.000000 13.0434782609
18800000.000000 11.1111111111
18850000.000000 12.2448979592
18900000.000000 10.9090909091
18950000.000000 11.1111111111
19000000.000000 11.1111111111
19050000.000000 12.5000000000
19100000.000000 12.5000000000
19150000.000000 12.7659574468
19200000.000000 12.7659574468
19250000.000000 12.2448979592
19300000.000000 13.3333333333
19350000.000000 14.2857142857
19400000.000000 13.0434782609
19450000.000000 12.5000000000
19500000.000000 13.0434782609
19550000.000000 13.6363636364
19600000.000000 15.0000000000
19650000.000000 13.3333333333
19700000.000000 13.3333333333
19750000.000000 13.9534883721
19800000.000000 13.9534883721
19850000.000000 13.6363636364
19900000.000000 13.9534883721
19950000.000000 13.9534883721
20000000.000000 14.2857142857
