# time largest_cluster_fraction_percent
50000.000000 99.6666666667
100000.000000 99.1666666667
150000.000000 98.1666666667
200000.000000 97.8333333333
250000.000000 96.8333333333
300000.000000 96.3333333333
350000.000000 95.1666666667
400000.000000 95.6666666667
450000.000000 94.3333333333
500000.000000 95.5000000000
550000.000000 94.8333333333
600000.000000 92.1666666667
650000.000000 93.1666666667
700000.000000 92.5000000000
750000.000000 91.6666666667
800000.000000 91.5000000000
850000.000000 90.8333333333
900000.000000 89.6666666667
950000.000000 89.6666666667
1000000.000000 89.8333333333
1050000.000000 88.6666666667
1100000.000000 86.5000000000
1150000.000000 87.0000000000
1200000.000000 88.3333333333
1250000.000000 90.0000000000
1300000.000000 88.5000000000
1350000.000000 89.0000000000
1400000.000000 90.0000000000
1450000.000000 89.6666666667
1500000.000000 89.0000000000
1550000.000000 89.3333333333
1600000.000000 90.3333333333
1650000.000000 91.1666666667
1700000.000000 91.3333333333
1750000.000000 90.6666666667
1800000.000000 91.0000000000
1850000.000000 91.0000000000
1900000.000000 91.3333333333
1950000.000000 92.3333333333
2000000.000000 91.3333333333
2050000.000000 92.3333333333
2100000.000000 90.5000000000
2150000.000000 92.1666666667
2200000.000000 90.5000000000
2250000.000000 90.3333333333
2300000.000000 90.6666666667
2350000.000000 91.0000000000
2400000.000000 90.8333333333
2450000.000000 91.1666666667
2500000.000000 90.8333333333
2550000.000000 91.5000000000
2600000.000000 90.6666666667
2650000.000000 90.3333333333
2700000.000000 90.3333333333
2750000.000000 89.8333333333
2800000.000000 90.0000000000
2850000.000000 90.1666666667
2900000.000000 90.3333333333
2950000.000000 90.3333333333
3000000.000000 90.1666666667
3050000.000000 90.0000000000
3100000.000000 90.6666666667
3150000.000000 90.8333333333
3200000.000000 90.0000000000
3250000.000000 90.5000000000
3300000.000000 90.6666666667
3350000.000000 90.3333333333
3400000.000000 90.3333333333
3450000.000000 90.8333333333
3500000.000000 90.5000000000
3550000.000000 89.8333333333
3600000.000000 90.6666666667
3650000.000000 89.3333333333
3700000.000000 90.0000000000
3750000.000000 90.3333333333
3800000.000000 90.0000000000
3850000.000000 89.6666666667
3900000.000000 90.0000000000
3950000.000000 89.3333333333
4000000.000000 90.1666666667
4050000.000000 89.6666666667
4100000.000000 90.5000000000
4150000.000000 91.8333333333
4200000.000000 90.3333333333
4250000.000000 89.8333333333
4300000.000000 90.6666666667
4350000.000000 90.0000000000
4400000.000000 89.6666666667
4450000.000000 90.1666666667
4500000.000000 90.3333333333
4550000.000000 89.8333333333
4600000.000000 90.5000000000
4650000.000000 90.1666666667
4700000.000000 90.0000000000
4750000.000000 81.5000000000
4800000.000000 88.1666666667
4850000.000000 89.8333333333
4900000.000000 88.3333333333
4950000.000000 88.3333333333
5000000.000000 89.3333333333
5050000.000000 81.3333333333
5100000.000000 82.1666666667
