# time largest_cluster_rg
150000.000000 31.0658169658
200000.000000 32.1015196395
250000.000000 35.8395496836
300000.000000 39.9172817688
350000.000000 32.6923022547
400000.000000 39.0833589786
450000.000000 33.4043685257
500000.000000 33.5083695354
550000.000000 38.0891228791
600000.000000 32.0572377522
650000.000000 33.2134242386
700000.000000 31.9351259457
750000.000000 36.0014844325
800000.000000 31.4790312694
850000.000000 34.9969371252
900000.000000 38.6377796820
950000.000000 33.5286501818
1000000.000000 34.8168838394
1050000.000000 34.4418420210
1100000.000000 35.6819418829
1150000.000000 34.4261103438
1200000.000000 37.9925855373
1250000.000000 32.4387228250
1300000.000000 33.3631623677
1350000.000000 31.7022861592
1400000.000000 34.8902892126
1450000.000000 30.8740599926
1500000.000000 32.7216943570
1550000.000000 36.4495597224
1600000.000000 36.9072962334
1650000.000000 40.4541724808
1700000.000000 32.2147666864
1750000.000000 36.3312122926
1800000.000000 37.8004407679
1850000.000000 37.2186862265
1900000.000000 32.8663451515
1950000.000000 32.7209204782
2000000.000000 35.3564380384
2050000.000000 33.8994205732
2100000.000000 33.8336684189
2150000.000000 31.7402200624
2200000.000000 31.8496802627
2250000.000000 33.2480568816
2300000.000000 33.4948456736
2350000.000000 32.2002274112
2400000.000000 31.9678417802
2450000.000000 36.1135965518
2500000.000000 32.8436202281
2550000.000000 33.4340882982
2600000.000000 30.8357371519
2650000.000000 36.8184260822
2700000.000000 32.2660360111
2750000.000000 33.3614342825
2800000.000000 37.9151726226
2850000.000000 36.3326487424
2900000.000000 33.3172940323
2950000.000000 32.5450403517
3000000.000000 31.4845392193
3050000.000000 35.8311786025
3100000.000000 36.1087120793
3150000.000000 33.1168768309
3200000.000000 31.9274487301
3250000.000000 35.6538548741
3300000.000000 32.1576467278
3350000.000000 30.9805386119
3400000.000000 32.2584531917
3450000.000000 33.9091085186
3500000.000000 35.0527405153
3550000.000000 31.8828670918
3600000.000000 32.2889397434
3650000.000000 33.6380927203
3700000.000000 38.5135382189
3750000.000000 31.1782444061
3800000.000000 33.7370882446
3850000.000000 36.8907148960
3900000.000000 33.8765390121
3950000.000000 31.9291004673
4000000.000000 35.5165021585
4050000.000000 30.6242580304
4100000.000000 34.7708752689
4150000.000000 34.1211842126
4200000.000000 36.3891759650
4250000.000000 36.6232374663
4300000.000000 33.1859197323
4350000.000000 31.0314832274
4400000.000000 31.5364911834
4450000.000000 29.7409333862
4500000.000000 31.3650248969
4550000.000000 30.7169164188
4600000.000000 31.3416873405
4650000.000000 32.0156093808
4700000.000000 34.9774689303
4750000.000000 36.6286640909
4800000.000000 36.1058758708
4850000.000000 44.3769242222
4900000.000000 31.1261830474
4950000.000000 32.4112334673
5000000.000000 32.3939563855
5050000.000000 34.6914468894
5100000.000000 38.1960209657
5150000.000000 31.9301279093
5200000.000000 37.7427176657
5250000.000000 33.8108530128
5300000.000000 35.8334506882
5350000.000000 35.2414052943
5400000.000000 30.8915666117
5450000.000000 31.2272181156
5500000.000000 35.6919670661
5550000.000000 33.7092934104
5600000.000000 39.1326250513
5650000.000000 31.8968250586
5700000.000000 32.9647188035
5750000.000000 45.6718717182
5800000.000000 31.7945029544
5850000.000000 30.3773365123
5900000.000000 39.7232375923
5950000.000000 34.4619996494
6000000.000000 30.0986885048
6050000.000000 38.8328367373
6100000.000000 44.3377737806
6150000.000000 30.6794819269
6200000.000000 40.2286194894
6250000.000000 40.0300847079
6300000.000000 32.4886335603
6350000.000000 32.8845817429
6400000.000000 33.4774954795
6450000.000000 31.5735206877
6500000.000000 33.9607286221
6550000.000000 32.2155708791
6600000.000000 43.0213972565
6650000.000000 35.5356696986
6700000.000000 34.4583500727
6750000.000000 34.0147531634
6800000.000000 37.9730098648
6850000.000000 36.7744239691
6900000.000000 32.2169320681
6950000.000000 34.7959893543
7000000.000000 33.6268398956
7050000.000000 34.3210469657
7100000.000000 32.1893862041
7150000.000000 30.7033418537
7200000.000000 34.8763029185
7250000.000000 45.2192464102
7300000.000000 37.4371026064
7350000.000000 33.3261580566
7400000.000000 34.9553211984
7450000.000000 32.1308543398
7500000.000000 37.4119275431
7550000.000000 32.4301128323
7600000.000000 36.6332336210
7650000.000000 33.4522793629
7700000.000000 43.7491268933
7750000.000000 31.2388310663
7800000.000000 31.0171921685
7850000.000000 30.1537780105
7900000.000000 34.7125592014
7950000.000000 31.5609168502
