# time mean_cluster_size
50000.000000 600.0000000000
100000.000000 300.0000000000
150000.000000 200.0000000000
200000.000000 120.0000000000
250000.000000 100.0000000000
300000.000000 85.7142857143
350000.000000 54.5454545455
400000.000000 66.6666666667
450000.000000 54.5454545455
500000.000000 60.0000000000
550000.000000 54.5454545455
600000.000000 46.1538461538
650000.000000 37.5000000000
700000.000000 50.0000000000
750000.000000 42.8571428571
800000.000000 31.5789473684
850000.000000 35.2941176471
900000.000000 40.0000000000
950000.000000 37.5000000000
1000000.000000 46.1538461538
1050000.000000 46.1538461538
1100000.000000 42.8571428571
1150000.000000 42.8571428571
1200000.000000 40.0000000000
1250000.000000 42.8571428571
1300000.000000 50.0000000000
1350000.000000 46.1538461538
1400000.000000 50.0000000000
1450000.000000 46.1538461538
1500000.000000 31.5789473684
1550000.000000 30.0000000000
1600000.000000 40.0000000000
1650000.000000 35.2941176471
1700000.000000 33.3333333333
1750000.000000 40.0000000000
1800000.000000 33.3333333333
1850000.000000 33.3333333333
1900000.000000 31.5789473684
1950000.000000 30.0000000000
2000000.000000 37.5000000000
2050000.000000 37.5000000000
2100000.000000 35.2941176471
2150000.000000 42.8571428571
2200000.000000 33.3333333333
2250000.000000 28.5714285714
2300000.000000 31.5789473684
2350000.000000 25.0000000000
2400000.000000 28.5714285714
2450000.000000 27.2727272727
2500000.000000 27.2727272727
2550000.000000 28.5714285714
2600000.000000 26.0869565217
2650000.000000 30.0000000000
2700000.000000 30.0000000000
2750000.000000 33.3333333333
2800000.000000 30.0000000000
2850000.000000 24.0000000000
2900000.000000 27.2727272727
2950000.000000 31.5789473684
3000000.000000 33.3333333333
3050000.000000 33.3333333333
3100000.000000 35.2941176471
3150000.000000 30.0000000000
3200000.000000 33.3333333333
3250000.000000 27.2727272727
3300000.000000 23.0769230769
3350000.000000 25.0000000000
3400000.000000 28.5714285714
3450000.000000 31.5789473684
3500000.000000 22.2222222222
3550000.000000 21.4285714286
3600000.000000 31.5789473684
3650000.000000 30.0000000000
3700000.000000 31.5789473684
3750000.000000 31.5789473684
3800000.000000 27.2727272727
3850000.000000 31.5789473684
3900000.000000 30.0000000000
3950000.000000 30.0000000000
4000000.000000 27.2727272727
4050000.000000 30.0000000000
4100000.000000 31.5789473684
