# time largest_cluster_rg
50000.000000 19.0312903888
100000.000000 19.3223411137
150000.000000 19.2175618543
200000.000000 19.3549094562
250000.000000 19.3018538382
300000.000000 19.4062390935
350000.000000 19.1226510367
400000.000000 19.5098020953
450000.000000 19.1168105579
500000.000000 19.1319586590
550000.000000 19.2676717109
600000.000000 19.2614421902
650000.000000 19.0580460799
700000.000000 19.5467843349
750000.000000 19.1440527010
800000.000000 19.0116658283
850000.000000 18.9494526925
900000.000000 19.4181176780
950000.000000 20.3312254722
1000000.000000 19.4207122796
1050000.000000 19.3936975350
1100000.000000 19.9577722000
1150000.000000 19.5124489890
1200000.000000 19.3920850360
1250000.000000 19.8946338465
1300000.000000 20.2041101363
1350000.000000 19.8022654139
1400000.000000 19.9443228953
1450000.000000 19.8539200992
1500000.000000 19.6916259410
1550000.000000 19.7669485091
1600000.000000 19.6753194338
1650000.000000 19.8157770549
1700000.000000 19.9798297535
1750000.000000 20.4172753160
1800000.000000 20.5825529470
1850000.000000 20.3055061796
1900000.000000 19.7434454795
1950000.000000 19.4903137478
2000000.000000 19.4931585925
2050000.000000 21.1183615179
2100000.000000 19.5879618038
2150000.000000 19.3366256885
2200000.000000 19.5611316153
2250000.000000 19.9196759289
2300000.000000 19.5994271970
2350000.000000 19.8467969004
2400000.000000 19.4793911604
2450000.000000 19.4122320189
2500000.000000 19.9690268471
2550000.000000 20.0198406006
2600000.000000 19.0810674410
2650000.000000 19.5828715211
2700000.000000 19.6250577647
2750000.000000 19.6200207023
2800000.000000 19.5261913646
2850000.000000 19.2847932790
2900000.000000 19.7999946337
2950000.000000 19.9608045997
3000000.000000 19.4015881566
3050000.000000 19.7443991077
3100000.000000 19.5063916560
3150000.000000 19.5205329986
3200000.000000 19.5547194719
3250000.000000 19.5261474956
3300000.000000 19.5788222629
3350000.000000 20.0754849276
3400000.000000 19.1904913546
3450000.000000 19.6798909371
3500000.000000 19.6867285089
3550000.000000 19.5462458796
3600000.000000 19.7005629909
3650000.000000 19.2651208912
3700000.000000 19.4807912410
3750000.000000 19.3536844133
3800000.000000 19.6204721193
3850000.000000 19.4453392768
3900000.000000 19.9804206545
3950000.000000 19.4410782876
4000000.000000 19.6292087185
4050000.000000 21.7020497237
4100000.000000 19.4042761685
4150000.000000 19.5189797489
4200000.000000 19.4293854698
4250000.000000 19.3236308995
4300000.000000 19.3131630894
4350000.000000 19.6493016767
4400000.000000 19.5821292850
4450000.000000 19.0211814874
4500000.000000 19.2934062316
4550000.000000 19.7799100646
4600000.000000 19.3484566401
