# time mean_cluster_size
50000.000000 600.0000000000
100000.000000 150.0000000000
150000.000000 120.0000000000
200000.000000 120.0000000000
250000.000000 100.0000000000
300000.000000 75.0000000000
350000.000000 60.0000000000
400000.000000 54.5454545455
450000.000000 66.6666666667
500000.000000 54.5454545455
550000.000000 75.0000000000
600000.000000 46.1538461538
650000.000000 42.8571428571
700000.000000 46.1538461538
750000.000000 46.1538461538
800000.000000 40.0000000000
850000.000000 35.2941176471
900000.000000 40.0000000000
950000.000000 42.8571428571
1000000.000000 27.2727272727
1050000.000000 30.0000000000
1100000.000000 33.3333333333
1150000.000000 37.5000000000
1200000.000000 33.3333333333
1250000.000000 40.0000000000
1300000.000000 42.8571428571
1350000.000000 37.5000000000
1400000.000000 37.5000000000
1450000.000000 40.0000000000
1500000.000000 46.1538461538
1550000.000000 42.8571428571
1600000.000000 37.5000000000
1650000.000000 42.8571428571
1700000.000000 50.0000000000
1750000.000000 46.1538461538
1800000.000000 40.0000000000
1850000.000000 35.2941176471
1900000.000000 40.0000000000
1950000.000000 35.2941176471
2000000.000000 42.8571428571
2050000.000000 35.2941176471
2100000.000000 33.3333333333
2150000.000000 35.2941176471
2200000.000000 37.5000000000
2250000.000000 60.0000000000
2300000.000000 37.5000000000
2350000.000000 46.1538461538
2400000.000000 50.0000000000
2450000.000000 40.0000000000
2500000.000000 46.1538461538
2550000.000000 40.0000000000
2600000.000000 35.2941176471
2650000.000000 40.0000000000
2700000.000000 35.2941176471
2750000.000000 60.0000000000
2800000.000000 40.0000000000
2850000.000000 40.0000000000
2900000.000000 46.1538461538
2950000.000000 40.0000000000
3000000.000000 35.2941176471
3050000.000000 35.2941176471
3100000.000000 33.3333333333
3150000.000000 37.5000000000
3200000.000000 40.0000000000
3250000.000000 33.3333333333
3300000.000000 40.0000000000
3350000.000000 37.5000000000
3400000.000000 37.5000000000
3450000.000000 37.5000000000
3500000.000000 40.0000000000
3550000.000000 37.5000000000
3600000.000000 37.5000000000
3650000.000000 40.0000000000
3700000.000000 35.2941176471
3750000.000000 33.3333333333
3800000.000000 46.1538461538
3850000.000000 37.5000000000
3900000.000000 46.1538461538
3950000.000000 37.5000000000
4000000.000000 30.0000000000
4050000.000000 37.5000000000
4100000.000000 33.3333333333
4150000.000000 35.2941176471
4200000.000000 35.2941176471
4250000.000000 31.5789473684
4300000.000000 31.5789473684
4350000.000000 33.3333333333
4400000.000000 30.0000000000
4450000.000000 28.5714285714
4500000.000000 31.5789473684
4550000.000000 31.5789473684
4600000.000000 27.2727272727
4650000.000000 30.0000000000
4700000.000000 30.0000000000
4750000.000000 25.0000000000
4800000.000000 30.0000000000
4850000.000000 28.5714285714
4900000.000000 31.5789473684
4950000.000000 28.5714285714
5000000.000000 21.4285714286
5050000.000000 25.0000000000
5100000.000000 31.5789473684
5150000.000000 23.0769230769
5200000.000000 22.2222222222
5250000.000000 27.2727272727
5300000.000000 27.2727272727
5350000.000000 27.2727272727
5400000.000000 22.2222222222
5450000.000000 26.0869565217
5500000.000000 30.0000000000
5550000.000000 28.5714285714
5600000.000000 30.0000000000
5650000.000000 37.5000000000
5700000.000000 31.5789473684
5750000.000000 35.2941176471
5800000.000000 27.2727272727
5850000.000000 21.4285714286
5900000.000000 25.0000000000
5950000.000000 28.5714285714
6000000.000000 27.2727272727
