# time largest_cluster_fraction_percent
150000.000000 100.0000000000
200000.000000 99.6923076923
250000.000000 97.8461538462
300000.000000 96.9230769231
350000.000000 97.3846153846
400000.000000 97.0769230769
450000.000000 97.2307692308
500000.000000 98.3076923077
550000.000000 97.0769230769
600000.000000 95.8461538462
650000.000000 96.3076923077
700000.000000 97.3846153846
750000.000000 97.2307692308
800000.000000 97.2307692308
850000.000000 97.3846153846
900000.000000 96.6153846154
950000.000000 95.3846153846
1000000.000000 94.7692307692
1050000.000000 95.0769230769
1100000.000000 95.5384615385
1150000.000000 96.4615384615
1200000.000000 96.6153846154
1250000.000000 96.4615384615
1300000.000000 96.1538461538
1350000.000000 96.7692307692
1400000.000000 96.4615384615
1450000.000000 96.4615384615
1500000.000000 96.0000000000
1550000.000000 95.5384615385
1600000.000000 96.7692307692
1650000.000000 96.7692307692
1700000.000000 95.8461538462
1750000.000000 97.5384615385
1800000.000000 96.1538461538
1850000.000000 94.9230769231
1900000.000000 95.6923076923
1950000.000000 95.6923076923
2000000.000000 95.5384615385
2050000.000000 95.3846153846
2100000.000000 96.3076923077
2150000.000000 96.7692307692
2200000.000000 96.4615384615
2250000.000000 96.3076923077
2300000.000000 97.0769230769
2350000.000000 97.2307692308
2400000.000000 96.6153846154
2450000.000000 97.0769230769
2500000.000000 96.0000000000
2550000.000000 96.1538461538
2600000.000000 97.5384615385
2650000.000000 97.8461538462
2700000.000000 96.9230769231
2750000.000000 97.0769230769
2800000.000000 97.0769230769
2850000.000000 95.5384615385
2900000.000000 96.3076923077
2950000.000000 93.8461538462
3000000.000000 94.4615384615
3050000.000000 96.1538461538
3100000.000000 95.8461538462
3150000.000000 96.6153846154
3200000.000000 95.8461538462
3250000.000000 96.0000000000
3300000.000000 96.1538461538
3350000.000000 96.4615384615
3400000.000000 96.7692307692
3450000.000000 96.3076923077
3500000.000000 94.9230769231
3550000.000000 96.6153846154
3600000.000000 96.3076923077
3650000.000000 95.8461538462
3700000.000000 96.0000000000
3750000.000000 95.8461538462
3800000.000000 95.8461538462
3850000.000000 95.6923076923
3900000.000000 97.3846153846
3950000.000000 96.7692307692
4000000.000000 96.4615384615
4050000.000000 97.0769230769
4100000.000000 96.6153846154
4150000.000000 97.3846153846
4200000.000000 98.1538461538
4250000.000000 97.5384615385
4300000.000000 96.9230769231
4350000.000000 97.6923076923
4400000.000000 96.1538461538
4450000.000000 97.0769230769
4500000.000000 96.9230769231
4550000.000000 96.7692307692
4600000.000000 96.7692307692
4650000.000000 95.6923076923
4700000.000000 96.0000000000
4750000.000000 96.3076923077
4800000.000000 95.8461538462
4850000.000000 96.9230769231
4900000.000000 97.0769230769
4950000.000000 95.8461538462
5000000.000000 96.7692307692
5050000.000000 97.3846153846
5100000.000000 96.1538461538
5150000.000000 97.6923076923
5200000.000000 97.0769230769
5250000.000000 96.6153846154
5300000.000000 97.2307692308
5350000.000000 97.0769230769
5400000.000000 96.0000000000
5450000.000000 95.2307692308
5500000.000000 96.3076923077
5550000.000000 96.6153846154
5600000.000000 94.7692307692
5650000.000000 94.4615384615
5700000.000000 96.9230769231
5750000.000000 96.9230769231
5800000.000000 96.3076923077
5850000.000000 96.1538461538
5900000.000000 96.7692307692
5950000.000000 95.6923076923
6000000.000000 96.1538461538
6050000.000000 96.0000000000
6100000.000000 96.7692307692
6150000.000000 97.2307692308
6200000.000000 97.0769230769
6250000.000000 95.8461538462
6300000.000000 96.7692307692
6350000.000000 96.3076923077
6400000.000000 95.5384615385
6450000.000000 95.5384615385
6500000.000000 95.6923076923
6550000.000000 96.0000000000
6600000.000000 95.8461538462
6650000.000000 96.3076923077
6700000.000000 96.4615384615
6750000.000000 96.0000000000
6800000.000000 97.3846153846
6850000.000000 96.4615384615
6900000.000000 96.6153846154
6950000.000000 95.6923076923
