# time cluster_size count
150000.000000 650 1
200000.000000 1 2
200000.000000 648 1
250000.000000 1 14
250000.000000 636 1
300000.000000 1 11
300000.000000 2 3
300000.000000 3 1
300000.000000 630 1
350000.000000 1 15
350000.000000 2 1
350000.000000 633 1
400000.000000 1 17
400000.000000 2 1
400000.000000 631 1
450000.000000 1 12
450000.000000 2 3
450000.000000 632 1
500000.000000 1 9
500000.000000 2 1
500000.000000 639 1
550000.000000 1 11
550000.000000 2 4
550000.000000 631 1
600000.000000 1 20
600000.000000 3 1
600000.000000 4 1
600000.000000 623 1
650000.000000 1 20
650000.000000 4 1
650000.000000 626 1
700000.000000 1 12
700000.000000 2 1
700000.000000 3 1
700000.000000 633 1
750000.000000 1 16
750000.000000 2 1
750000.000000 632 1
800000.000000 1 18
800000.000000 632 1
850000.000000 1 11
850000.000000 2 3
850000.000000 633 1
900000.000000 1 16
900000.000000 2 3
900000.000000 628 1
950000.000000 1 25
950000.000000 2 1
950000.000000 3 1
950000.000000 620 1
1000000.000000 1 22
1000000.000000 2 3
1000000.000000 3 2
1000000.000000 616 1
1050000.000000 1 18
1050000.000000 2 3
1050000.000000 3 1
1050000.000000 5 1
1050000.000000 618 1
1100000.000000 1 17
1100000.000000 2 3
1100000.000000 3 2
1100000.000000 621 1
1150000.000000 1 13
1150000.000000 2 2
1150000.000000 3 2
1150000.000000 627 1
1200000.000000 1 15
1200000.000000 2 2
1200000.000000 3 1
1200000.000000 628 1
1250000.000000 1 17
1250000.000000 2 3
1250000.000000 627 1
1300000.000000 1 15
1300000.000000 2 2
1300000.000000 3 2
1300000.000000 625 1
1350000.000000 1 19
1350000.000000 2 1
1350000.000000 629 1
1400000.000000 1 17
1400000.000000 2 3
1400000.000000 627 1
1450000.000000 1 19
1450000.000000 2 2
1450000.000000 627 1
1500000.000000 1 15
1500000.000000 2 2
1500000.000000 3 1
1500000.000000 4 1
1500000.000000 624 1
1550000.000000 1 17
1550000.000000 2 3
1550000.000000 3 2
1550000.000000 621 1
1600000.000000 1 16
1600000.000000 2 1
1600000.000000 3 1
1600000.000000 629 1
1650000.000000 1 19
1650000.000000 2 1
1650000.000000 629 1
1700000.000000 1 14
1700000.000000 2 5
1700000.000000 3 1
1700000.000000 623 1
1750000.000000 1 12
1750000.000000 2 2
1750000.000000 634 1
1800000.000000 1 17
1800000.000000 2 2
1800000.000000 4 1
1800000.000000 625 1
1850000.000000 1 16
1850000.000000 2 4
1850000.000000 3 3
1850000.000000 617 1
1900000.000000 1 17
1900000.000000 2 3
1900000.000000 5 1
1900000.000000 622 1
1950000.000000 1 23
1950000.000000 2 1
1950000.000000 3 1
