# time mean_cluster_size
150000.000000 650.0000000000
200000.000000 216.6666666667
250000.000000 43.3333333333
300000.000000 40.6250000000
350000.000000 38.2352941176
400000.000000 34.2105263158
450000.000000 40.6250000000
500000.000000 59.0909090909
550000.000000 40.6250000000
600000.000000 28.2608695652
650000.000000 29.5454545455
700000.000000 43.3333333333
750000.000000 36.1111111111
800000.000000 34.2105263158
850000.000000 43.3333333333
900000.000000 32.5000000000
950000.000000 23.2142857143
1000000.000000 23.2142857143
1050000.000000 27.0833333333
1100000.000000 28.2608695652
1150000.000000 36.1111111111
1200000.000000 34.2105263158
1250000.000000 30.9523809524
1300000.000000 32.5000000000
1350000.000000 30.9523809524
1400000.000000 30.9523809524
1450000.000000 29.5454545455
1500000.000000 32.5000000000
1550000.000000 28.2608695652
1600000.000000 34.2105263158
1650000.000000 30.9523809524
1700000.000000 30.9523809524
1750000.000000 43.3333333333
1800000.000000 30.9523809524
1850000.000000 27.0833333333
1900000.000000 29.5454545455
1950000.000000 25.0000000000
2000000.000000 34.2105263158
2050000.000000 28.2608695652
2100000.000000 30.9523809524
2150000.000000 30.9523809524
2200000.000000 30.9523809524
2250000.000000 32.5000000000
2300000.000000 34.2105263158
2350000.000000 40.6250000000
2400000.000000 34.2105263158
2450000.000000 40.6250000000
2500000.000000 25.0000000000
2550000.000000 28.2608695652
2600000.000000 43.3333333333
2650000.000000 43.3333333333
2700000.000000 38.2352941176
2750000.000000 34.2105263158
2800000.000000 36.1111111111
2850000.000000 25.0000000000
2900000.000000 28.2608695652
2950000.000000 24.0740740741
3000000.000000 20.3125000000
3050000.000000 28.2608695652
3100000.000000 25.0000000000
3150000.000000 34.2105263158
3200000.000000 29.5454545455
3250000.000000 28.2608695652
3300000.000000 32.5000000000
3350000.000000 29.5454545455
3400000.000000 34.2105263158
3450000.000000 30.9523809524
3500000.000000 25.0000000000
3550000.000000 40.6250000000
3600000.000000 29.5454545455
3650000.000000 27.0833333333
3700000.000000 32.5000000000
3750000.000000 27.0833333333
3800000.000000 26.0000000000
3850000.000000 26.0000000000
3900000.000000 43.3333333333
3950000.000000 30.9523809524
4000000.000000 34.2105263158
4050000.000000 32.5000000000
4100000.000000 32.5000000000
4150000.000000 38.2352941176
4200000.000000 50.0000000000
4250000.000000 54.1666666667
4300000.000000 30.9523809524
4350000.000000 46.4285714286
4400000.000000 30.9523809524
4450000.000000 43.3333333333
4500000.000000 38.2352941176
4550000.000000 34.2105263158
4600000.000000 40.6250000000
4650000.000000 27.0833333333
4700000.000000 36.1111111111
4750000.000000 38.2352941176
4800000.000000 29.5454545455
4850000.000000 36.1111111111
4900000.000000 36.1111111111
4950000.000000 28.2608695652
5000000.000000 38.2352941176
5050000.000000 40.6250000000
5100000.000000 30.9523809524
5150000.000000 46.4285714286
5200000.000000 38.2352941176
5250000.000000 36.1111111111
5300000.000000 38.2352941176
5350000.000000 32.5000000000
5400000.000000 32.5000000000
5450000.000000 24.0740740741
5500000.000000 34.2105263158
5550000.000000 30.9523809524
5600000.000000 20.9677419355
5650000.000000 23.2142857143
5700000.000000 40.6250000000
5750000.000000 34.2105263158
5800000.000000 36.1111111111
5850000.000000 29.5454545455
5900000.000000 36.1111111111
5950000.000000 29.5454545455
6000000.000000 32.5000000000
6050000.000000 27.0833333333
6100000.000000 36.1111111111
6150000.000000 40.6250000000
6200000.000000 36.1111111111
6250000.000000 28.2608695652
6300000.000000 32.5000000000
6350000.000000 32.5000000000
6400000.000000 27.0833333333
6450000.000000 23.2142857143
6500000.000000 26.0000000000
6550000.000000 32.5000000000
6600000.000000 27.0833333333
6650000.000000 28.2608695652
6700000.000000 38.2352941176
6750000.000000 29.5454545455
6800000.000000 36.1111111111
6850000.000000 30.9523809524
6900000.000000 29.5454545455
6950000.000000 30.9523809524
7000000.000000 40.6250000000
7050000.000000 29.5454545455
7100000.000000 28.2608695652
7150000.000000 40.6250000000
7200000.000000 40.6250000000
7250000.000000 40.6250000000
7300000.000000 34.2105263158
7350000.000000 38.2352941176
