# time largest_cluster_fraction_percent
50000.000000 99.8333333333
100000.000000 99.3333333333
150000.000000 99.1666666667
200000.000000 99.0000000000
250000.000000 98.1666666667
300000.000000 98.8333333333
350000.000000 98.5000000000
400000.000000 98.8333333333
450000.000000 98.6666666667
500000.000000 98.1666666667
550000.000000 98.5000000000
600000.000000 99.0000000000
650000.000000 99.0000000000
700000.000000 98.8333333333
750000.000000 98.1666666667
800000.000000 98.3333333333
850000.000000 98.0000000000
900000.000000 98.3333333333
950000.000000 98.1666666667
1000000.000000 98.1666666667
1050000.000000 97.8333333333
1100000.000000 97.8333333333
1150000.000000 98.0000000000
1200000.000000 98.1666666667
1250000.000000 98.0000000000
1300000.000000 97.8333333333
1350000.000000 97.1666666667
1400000.000000 97.1666666667
1450000.000000 98.1666666667
1500000.000000 98.0000000000
1550000.000000 98.0000000000
1600000.000000 98.1666666667
1650000.000000 98.1666666667
1700000.000000 98.3333333333
1750000.000000 98.3333333333
1800000.000000 97.8333333333
1850000.000000 97.6666666667
1900000.000000 97.8333333333
1950000.000000 97.3333333333
2000000.000000 97.5000000000
2050000.000000 98.1666666667
2100000.000000 97.3333333333
2150000.000000 97.5000000000
2200000.000000 97.6666666667
2250000.000000 97.6666666667
2300000.000000 97.6666666667
2350000.000000 97.3333333333
2400000.000000 97.1666666667
2450000.000000 97.3333333333
2500000.000000 97.0000000000
2550000.000000 96.5000000000
2600000.000000 97.0000000000
2650000.000000 96.3333333333
2700000.000000 96.3333333333
2750000.000000 96.3333333333
2800000.000000 96.5000000000
2850000.000000 97.1666666667
2900000.000000 97.1666666667
2950000.000000 96.6666666667
3000000.000000 97.0000000000
3050000.000000 97.0000000000
3100000.000000 96.8333333333
3150000.000000 97.0000000000
3200000.000000 97.0000000000
3250000.000000 96.5000000000
3300000.000000 95.8333333333
3350000.000000 96.3333333333
3400000.000000 97.0000000000
3450000.000000 96.5000000000
3500000.000000 96.6666666667
3550000.000000 96.5000000000
3600000.000000 96.1666666667
3650000.000000 95.8333333333
3700000.000000 95.6666666667
3750000.000000 96.3333333333
3800000.000000 95.6666666667
3850000.000000 96.3333333333
3900000.000000 96.6666666667
3950000.000000 96.5000000000
4000000.000000 96.5000000000
4050000.000000 96.0000000000
4100000.000000 95.8333333333
4150000.000000 95.8333333333
4200000.000000 96.1666666667
4250000.000000 96.5000000000
4300000.000000 96.0000000000
4350000.000000 95.5000000000
4400000.000000 95.8333333333
4450000.000000 96.0000000000
4500000.000000 95.5000000000
4550000.000000 94.6666666667
4600000.000000 95.1666666667
4650000.000000 95.0000000000
4700000.000000 94.8333333333
4750000.000000 95.0000000000
4800000.000000 94.6666666667
4850000.000000 94.5000000000
4900000.000000 94.3333333333
4950000.000000 95.0000000000
5000000.000000 95.1666666667
5050000.000000 95.1666666667
5100000.000000 95.1666666667
5150000.000000 94.8333333333
5200000.000000 94.6666666667
5250000.000000 95.1666666667
5300000.000000 94.8333333333
5350000.000000 95.1666666667
5400000.000000 95.1666666667
5450000.000000 95.5000000000
5500000.000000 95.6666666667
5550000.000000 95.8333333333
5600000.000000 95.6666666667
5650000.000000 95.6666666667
5700000.000000 96.0000000000
5750000.000000 95.5000000000
5800000.000000 95.6666666667
5850000.000000 96.1666666667
5900000.000000 96.1666666667
5950000.000000 96.3333333333
6000000.000000 96.6666666667
6050000.000000 95.8333333333
6100000.000000 95.6666666667
6150000.000000 95.8333333333
6200000.000000 95.3333333333
6250000.000000 95.3333333333
6300000.000000 95.8333333333
6350000.000000 95.6666666667
6400000.000000 95.5000000000
6450000.000000 95.3333333333
6500000.000000 95.3333333333
6550000.000000 95.5000000000
6600000.000000 96.1666666667
6650000.000000 95.5000000000
6700000.000000 95.3333333333
6750000.000000 94.6666666667
6800000.000000 94.8333333333
6850000.000000 94.6666666667
6900000.000000 95.0000000000
6950000.000000 95.5000000000
7000000.000000 95.0000000000
7050000.000000 94.3333333333
7100000.000000 94.1666666667
7150000.000000 94.0000000000
7200000.000000 94.0000000000
7250000.000000 94.6666666667
7300000.000000 94.1666666667
7350000.000000 94.3333333333
7400000.000000 94.1666666667
7450000.000000 93.8333333333
7500000.000000 93.3333333333
7550000.000000 94.0000000000
7600000.000000 94.5000000000
7650000.000000 95.0000000000
7700000.000000 94.8333333333
7750000.000000 95.1666666667
7800000.000000 95.1666666667
7850000.000000 95.5000000000
7900000.000000 95.0000000000
7950000.000000 96.1666666667
8000000.000000 96.0000000000
8050000.000000 95.6666666667
8100000.000000 95.1666666667
8150000.000000 95.0000000000
8200000.000000 96.3333333333
8250000.000000 96.0000000000
8300000.000000 95.8333333333
8350000.000000 95.8333333333
8400000.000000 95.8333333333
8450000.000000 95.6666666667
8500000.000000 95.5000000000
8550000.000000 95.8333333333
8600000.000000 96.5000000000
8650000.000000 96.1666666667
8700000.000000 96.5000000000
8750000.000000 96.3333333333
8800000.000000 96.5000000000
8850000.000000 96.5000000000
8900000.000000 96.5000000000
8950000.000000 95.8333333333
9000000.000000 96.3333333333
9050000.000000 96.3333333333
9100000.000000 97.1666666667
9150000.000000 97.0000000000
