# time cluster_size count
150000.000000 650 1
200000.000000 1 6
200000.000000 644 1
250000.000000 1 8
250000.000000 2 2
250000.000000 638 1
300000.000000 1 17
300000.000000 2 2
300000.000000 629 1
350000.000000 1 16
350000.000000 2 2
350000.000000 630 1
400000.000000 1 20
400000.000000 3 1
400000.000000 627 1
450000.000000 1 17
450000.000000 2 1
450000.000000 631 1
500000.000000 1 14
500000.000000 2 2
500000.000000 632 1
550000.000000 1 19
550000.000000 2 5
550000.000000 621 1
600000.000000 1 18
600000.000000 2 4
600000.000000 624 1
650000.000000 1 13
650000.000000 2 3
650000.000000 631 1
700000.000000 1 22
700000.000000 2 4
700000.000000 3 1
700000.000000 617 1
750000.000000 1 18
750000.000000 2 5
750000.000000 3 1
750000.000000 619 1
800000.000000 1 22
800000.000000 2 4
800000.000000 620 1
850000.000000 1 20
850000.000000 2 1
850000.000000 3 1
850000.000000 625 1
900000.000000 1 19
900000.000000 2 2
900000.000000 627 1
950000.000000 1 19
950000.000000 2 1
950000.000000 629 1
1000000.000000 1 18
1000000.000000 2 1
1000000.000000 4 1
1000000.000000 626 1
1050000.000000 1 15
1050000.000000 2 1
1050000.000000 3 1
1050000.000000 630 1
1100000.000000 1 15
1100000.000000 2 3
1100000.000000 629 1
1150000.000000 1 17
1150000.000000 2 4
1150000.000000 5 1
1150000.000000 620 1
1200000.000000 1 24
1200000.000000 2 2
1200000.000000 3 1
1200000.000000 619 1
1250000.000000 1 19
1250000.000000 2 4
1250000.000000 3 1
1250000.000000 620 1
1300000.000000 1 12
1300000.000000 2 2
1300000.000000 3 1
1300000.000000 631 1
1350000.000000 1 18
1350000.000000 2 3
1350000.000000 626 1
1400000.000000 1 23
1400000.000000 2 4
1400000.000000 619 1
1450000.000000 1 20
1450000.000000 2 1
1450000.000000 3 1
1450000.000000 625 1
1500000.000000 1 26
1500000.000000 2 4
1500000.000000 616 1
1550000.000000 1 21
1550000.000000 2 3
1550000.000000 623 1
1600000.000000 1 12
1600000.000000 2 4
1600000.000000 4 1
1600000.000000 626 1
1650000.000000 1 15
1650000.000000 2 2
1650000.000000 631 1
1700000.000000 1 15
1700000.000000 2 2
1700000.000000 3 1
1700000.000000 4 1
1700000.000000 624 1
1750000.000000 1 17
1750000.000000 2 3
1750000.000000 627 1
1800000.000000 1 23
1800000.000000 2 1
1800000.000000 625 1
1850000.000000 1 20
1850000.000000 2 2
1850000.000000 626 1
1900000.000000 1 14
1900000.000000 2 3
1900000.000000 3 1
1900000.000000 627 1
1950000.000000 1 19
1950000.000000 2 2
1950000.000000 627 1
2000000.000000 1 14
2000000.000000 2 2
2000000.000000 4 1
2000000.000000 628 1
2050000.000000 1 19
2050000.000000 2 4
2050000.000000 3 2
2050000.000000 617 1
2100000.000000 1 11
2100000.000000 2 2
2100000.000000 4 2
2100000.000000 6 1
2100000.000000 621 1
2150000.000000 1 24
2150000.000000 2 3
2150000.000000 620 1
2200000.000000 1 20
2200000.000000 2 4
2200000.000000 3 1
2200000.000000 619 1
2250000.000000 1 13
2250000.000000 2 4
2250000.000000 3 1
2250000.000000 626 1
2300000.000000 1 18
2300000.000000 3 1
2300000.000000 629 1
2350000.000000 1 15
2350000.000000 4 1
2350000.000000 631 1
2400000.000000 1 9
2400000.000000 2 5
2400000.000000 3 2
2400000.000000 625 1
2450000.000000 1 17
2450000.000000 2 5
2450000.000000 3 1
2450000.000000 620 1
2500000.000000 1 13
2500000.000000 2 3
2500000.000000 631 1
2550000.000000 1 13
2550000.000000 2 3
2550000.000000 3 2
2550000.000000 625 1
2600000.000000 1 17
2600000.000000 2 5
2600000.000000 623 1
2650000.000000 1 16
2650000.000000 2 2
2650000.000000 3 2
2650000.000000 624 1
2700000.000000 1 18
2700000.000000 2 3
2700000.000000 626 1
2750000.000000 1 18
2750000.000000 2 3
2750000.000000 3 1
2750000.000000 623 1
2800000.000000 1 17
2800000.000000 2 5
2800000.000000 3 3
2800000.000000 614 1
2850000.000000 1 21
2850000.000000 2 1
2850000.000000 627 1
2900000.000000 1 16
2900000.000000 2 4
2900000.000000 626 1
2950000.000000 1 11
2950000.000000 2 2
2950000.000000 635 1
3000000.000000 1 20
3000000.000000 2 2
3000000.000000 3 1
3000000.000000 623 1
3050000.000000 1 19
3050000.000000 2 5
3050000.000000 3 1
3050000.000000 618 1
3100000.000000 1 23
3100000.000000 2 3
3100000.000000 3 1
3100000.000000 618 1
3150000.000000 1 19
3150000.000000 2 4
3150000.000000 623 1
3200000.000000 1 30
3200000.000000 2 1
3200000.000000 618 1
3250000.000000 1 24
3250000.000000 2 3
3250000.000000 5 1
3250000.000000 615 1
3300000.000000 1 20
3300000.000000 2 3
3300000.000000 3 1
3300000.000000 621 1
3350000.000000 1 16
3350000.000000 3 1
3350000.000000 631 1
3400000.000000 1 23
3400000.000000 2 3
3400000.000000 621 1
3450000.000000 1 26
3450000.000000 3 1
3450000.000000 621 1
3500000.000000 1 17
3500000.000000 4 1
3500000.000000 629 1
3550000.000000 1 16
3550000.000000 2 3
3550000.000000 3 1
3550000.000000 625 1
3600000.000000 1 20
3600000.000000 2 2
3600000.000000 626 1
3650000.000000 1 19
3650000.000000 2 3
3650000.000000 3 2
3650000.000000 4 1
3650000.000000 615 1
3700000.000000 1 15
3700000.000000 2 1
3700000.000000 5 1
3700000.000000 628 1
3750000.000000 1 22
3750000.000000 2 3
3750000.000000 3 2
3750000.000000 616 1
3800000.000000 1 20
3800000.000000 2 4
3800000.000000 3 1
3800000.000000 619 1
3850000.000000 1 11
3850000.000000 2 2
3850000.000000 3 2
3850000.000000 629 1
3900000.000000 1 22
3900000.000000 2 3
3900000.000000 3 1
3900000.000000 619 1
3950000.000000 1 20
3950000.000000 2 3
3950000.000000 4 1
3950000.000000 620 1
4000000.000000 1 19
4000000.000000 2 2
4000000.000000 3 1
4000000.000000 624 1
4050000.000000 1 27
4050000.000000 2 3
4050000.000000 617 1
4100000.000000 1 16
4100000.000000 2 2
4100000.000000 3 1
4100000.000000 627 1
4150000.000000 1 19
4150000.000000 2 3
4150000.000000 3 1
4150000.000000 622 1
4200000.000000 1 21
4200000.000000 2 5
4200000.000000 619 1
4250000.000000 1 17
4250000.000000 2 2
4250000.000000 3 2
4250000.000000 623 1
4300000.000000 1 14
4300000.000000 2 2
4300000.000000 7 1
4300000.000000 625 1
4350000.000000 1 27
4350000.000000 623 1
4400000.000000 1 14
4400000.000000 2 3
4400000.000000 3 1
4400000.000000 4 1
4400000.000000 623 1
4450000.000000 1 19
4450000.000000 2 1
4450000.000000 629 1
4500000.000000 1 15
4500000.000000 2 3
4500000.000000 3 2
4500000.000000 623 1
4550000.000000 1 21
4550000.000000 2 3
4550000.000000 3 1
4550000.000000 620 1
4600000.000000 1 20
4600000.000000 2 4
4600000.000000 3 2
4600000.000000 616 1
4650000.000000 1 14
4650000.000000 2 2
4650000.000000 3 1
4650000.000000 629 1
4700000.000000 1 14
4700000.000000 2 6
4700000.000000 3 1
4700000.000000 621 1
4750000.000000 1 15
4750000.000000 2 1
4750000.000000 3 2
4750000.000000 5 1
4750000.000000 622 1
4800000.000000 1 14
4800000.000000 2 3
4800000.000000 3 1
4800000.000000 627 1
4850000.000000 1 15
4850000.000000 2 2
4850000.000000 3 1
4850000.000000 628 1
4900000.000000 1 11
4900000.000000 2 1
4900000.000000 3 1
4900000.000000 634 1
4950000.000000 1 15
4950000.000000 2 2
4950000.000000 631 1
5000000.000000 1 14
5000000.000000 2 3
5000000.000000 3 1
5000000.000000 627 1
5050000.000000 1 19
5050000.000000 2 4
5050000.000000 3 1
5050000.000000 620 1
5100000.000000 1 19
5100000.000000 2 3
5100000.000000 4 1
5100000.000000 621 1
5150000.000000 1 21
5150000.000000 2 3
5150000.000000 623 1
5200000.000000 1 21
5200000.000000 2 4
5200000.000000 621 1
5250000.000000 1 20
5250000.000000 2 4
5250000.000000 3 2
5250000.000000 616 1
5300000.000000 1 14
5300000.000000 2 4
5300000.000000 628 1
5350000.000000 1 15
5350000.000000 2 2
5350000.000000 3 1
5350000.000000 628 1
5400000.000000 1 20
5400000.000000 2 2
5400000.000000 3 1
5400000.000000 623 1
5450000.000000 1 19
5450000.000000 2 1
5450000.000000 3 3
5450000.000000 620 1
5500000.000000 1 13
5500000.000000 2 4
5500000.000000 6 1
5500000.000000 623 1
5550000.000000 1 13
5550000.000000 2 2
5550000.000000 3 3
5550000.000000 624 1
5600000.000000 1 19
5600000.000000 2 4
5600000.000000 623 1
5650000.000000 1 20
5650000.000000 2 1
5650000.000000 628 1
5700000.000000 1 19
5700000.000000 2 2
5700000.000000 3 2
5700000.000000 4 1
5700000.000000 617 1
5750000.000000 1 20
5750000.000000 2 2
5750000.000000 4 1
5750000.000000 622 1
5800000.000000 1 20
5800000.000000 2 4
5800000.000000 3 1
5800000.000000 619 1
5850000.000000 1 22
5850000.000000 2 2
5850000.000000 624 1
5900000.000000 1 16
5900000.000000 2 2
5900000.000000 3 2
5900000.000000 624 1
5950000.000000 1 16
5950000.000000 2 1
5950000.000000 632 1
6000000.000000 1 17
6000000.000000 2 3
6000000.000000 627 1
6050000.000000 1 14
6050000.000000 2 4
6050000.000000 4 1
6050000.000000 624 1
6100000.000000 1 14
6100000.000000 2 1
6100000.000000 634 1
6150000.000000 1 22
6150000.000000 2 2
6150000.000000 624 1
6200000.000000 1 22
6200000.000000 2 1
6200000.000000 3 1
6200000.000000 623 1
6250000.000000 1 20
6250000.000000 2 4
6250000.000000 3 1
6250000.000000 619 1
6300000.000000 1 22
6300000.000000 2 3
6300000.000000 3 2
6300000.000000 4 1
6300000.000000 612 1
6350000.000000 1 26
6350000.000000 2 2
6350000.000000 4 2
6350000.000000 612 1
6400000.000000 1 20
6400000.000000 2 4
6400000.000000 4 1
6400000.000000 618 1
6450000.000000 1 26
6450000.000000 2 1
6450000.000000 622 1
6500000.000000 1 21
6500000.000000 2 1
6500000.000000 627 1
6550000.000000 1 17
6550000.000000 2 1
6550000.000000 3 2
6550000.000000 625 1
6600000.000000 1 11
6600000.000000 2 4
6600000.000000 4 1
6600000.000000 627 1
6650000.000000 1 18
6650000.000000 2 2
6650000.000000 628 1
6700000.000000 1 12
6700000.000000 2 2
6700000.000000 634 1
6750000.000000 1 21
6750000.000000 629 1
6800000.000000 1 22
6800000.000000 2 2
6800000.000000 624 1
6850000.000000 1 16
6850000.000000 2 3
6850000.000000 3 1
6850000.000000 625 1
6900000.000000 1 17
6900000.000000 2 2
6900000.000000 6 1
6900000.000000 623 1
6950000.000000 1 21
6950000.000000 2 3
6950000.000000 3 1
6950000.000000 620 1
7000000.000000 1 22
7000000.000000 2 2
7000000.000000 624 1
7050000.000000 1 14
7050000.000000 2 1
7050000.000000 4 1
7050000.000000 630 1
7100000.000000 1 14
7100000.000000 2 2
7100000.000000 3 1
7100000.000000 629 1
7150000.000000 1 14
7150000.000000 3 1
7150000.000000 4 2
7150000.000000 625 1
7200000.000000 1 19
7200000.000000 2 1
7200000.000000 4 1
7200000.000000 625 1
7250000.000000 1 22
7250000.000000 2 7
7250000.000000 614 1
7300000.000000 1 23
7300000.000000 2 4
7300000.000000 619 1
7350000.000000 1 18
7350000.000000 2 3
7350000.000000 626 1
7400000.000000 1 19
7400000.000000 2 2
7400000.000000 3 1
7400000.000000 624 1
7450000.000000 1 21
7450000.000000 629 1
7500000.000000 1 20
7500000.000000 2 1
7500000.000000 3 4
7500000.000000 616 1
7550000.000000 1 24
7550000.000000 2 4
7550000.000000 3 1
7550000.000000 4 1
7550000.000000 611 1
7600000.000000 1 15
7600000.000000 2 1
7600000.000000 3 1
7600000.000000 4 1
7600000.000000 626 1
7650000.000000 1 12
7650000.000000 2 3
7650000.000000 632 1
7700000.000000 1 16
7700000.000000 2 2
7700000.000000 630 1
7750000.000000 1 13
7750000.000000 2 2
7750000.000000 633 1
7800000.000000 1 8
7800000.000000 2 2
7800000.000000 3 1
7800000.000000 635 1
7850000.000000 1 14
7850000.000000 2 1
7850000.000000 634 1
7900000.000000 1 19
7900000.000000 2 4
7900000.000000 623 1
7950000.000000 1 12
7950000.000000 2 4
7950000.000000 630 1
8000000.000000 1 7
8000000.000000 2 2
8000000.000000 4 1
8000000.000000 635 1
8050000.000000 1 17
8050000.000000 2 1
8050000.000000 3 1
8050000.000000 628 1
8100000.000000 1 10
8100000.000000 2 4
8100000.000000 4 1
8100000.000000 5 1
8100000.000000 623 1
8150000.000000 1 10
8150000.000000 2 2
8150000.000000 636 1
8200000.000000 1 10
8200000.000000 2 2
8200000.000000 3 2
8200000.000000 630 1
8250000.000000 1 17
8250000.000000 2 3
8250000.000000 627 1
8300000.000000 1 17
8300000.000000 2 1
8300000.000000 631 1
8350000.000000 1 8
8350000.000000 2 3
8350000.000000 3 2
8350000.000000 630 1
8400000.000000 1 16
8400000.000000 2 4
8400000.000000 3 1
8400000.000000 623 1
8450000.000000 1 9
8450000.000000 2 1
8450000.000000 3 1
8450000.000000 636 1
8500000.000000 1 14
8500000.000000 2 5
8500000.000000 626 1
8550000.000000 1 15
8550000.000000 2 1
8550000.000000 3 1
8550000.000000 630 1
8600000.000000 1 21
8600000.000000 2 1
8600000.000000 3 1
8600000.000000 624 1
8650000.000000 1 18
8650000.000000 3 1
8650000.000000 629 1
8700000.000000 1 24
8700000.000000 2 1
8700000.000000 3 1
8700000.000000 621 1
8750000.000000 1 23
8750000.000000 2 3
8750000.000000 3 1
8750000.000000 618 1
8800000.000000 1 22
8800000.000000 2 4
8800000.000000 620 1
8850000.000000 1 20
8850000.000000 2 4
8850000.000000 3 2
8850000.000000 616 1
8900000.000000 1 17
8900000.000000 2 7
8900000.000000 3 1
8900000.000000 616 1
8950000.000000 1 19
8950000.000000 2 1
8950000.000000 3 1
8950000.000000 626 1
9000000.000000 1 21
9000000.000000 2 4
9000000.000000 3 1
9000000.000000 618 1
9050000.000000 1 28
9050000.000000 2 2
9050000.000000 618 1
9100000.000000 1 18
9100000.000000 2 1
9100000.000000 630 1
9150000.000000 1 23
9150000.000000 3 1
9150000.000000 624 1
9200000.000000 1 15
9200000.000000 2 4
9200000.000000 4 2
9200000.000000 619 1
9250000.000000 1 18
9250000.000000 2 1
9250000.000000 630 1
9300000.000000 1 14
9300000.000000 2 3
9300000.000000 3 1
9300000.000000 627 1
9350000.000000 1 20
9350000.000000 2 1
9350000.000000 4 1
9350000.000000 624 1
9400000.000000 1 13
9400000.000000 2 1
9400000.000000 3 1
9400000.000000 632 1
9450000.000000 1 14
9450000.000000 2 4
9450000.000000 628 1
9500000.000000 1 20
9500000.000000 2 3
