Frame,Num_Receptors,Receptors_in_Cluster,Total_Receptors,Fraction_Receptors
105,300,294,300,0.98
106,300,289,300,0.9633333333333334
107,300,291,300,0.97
108,300,293,300,0.9766666666666667
109,300,293,300,0.9766666666666667
110,300,296,300,0.9866666666666667
111,300,287,300,0.9566666666666667
112,300,292,300,0.9733333333333334
113,300,290,300,0.9666666666666667
114,300,295,300,0.9833333333333333
115,300,294,300,0.98
116,300,290,300,0.9666666666666667
117,300,292,300,0.9733333333333334
118,300,290,300,0.9666666666666667
119,300,291,300,0.97
120,300,289,300,0.9633333333333334
121,300,294,300,0.98
122,300,292,300,0.9733333333333334
123,300,288,300,0.96
124,300,288,300,0.96
125,300,295,300,0.9833333333333333
126,300,284,300,0.9466666666666667
127,300,288,300,0.96
128,300,292,300,0.9733333333333334
129,300,284,300,0.9466666666666667
130,300,294,300,0.98
131,300,287,300,0.9566666666666667
132,300,288,300,0.96
133,300,291,300,0.97
134,300,291,300,0.97
135,300,294,300,0.98
136,300,290,300,0.9666666666666667
137,300,296,300,0.9866666666666667
138,300,291,300,0.97
139,300,293,300,0.9766666666666667
140,300,291,300,0.97
141,300,297,300,0.99
142,300,294,300,0.98
143,300,295,300,0.9833333333333333
144,300,283,300,0.9433333333333334
145,300,293,300,0.9766666666666667
146,300,294,300,0.98
147,300,294,300,0.98
148,300,292,300,0.9733333333333334
149,300,293,300,0.9766666666666667
150,300,291,300,0.97
151,300,291,300,0.97
152,300,288,300,0.96
153,300,286,300,0.9533333333333334
154,300,293,300,0.9766666666666667
155,300,295,300,0.9833333333333333
156,300,287,300,0.9566666666666667
157,300,292,300,0.9733333333333334
158,300,289,300,0.9633333333333334
159,300,293,300,0.9766666666666667
160,300,298,300,0.9933333333333333
161,300,291,300,0.97
162,300,296,300,0.9866666666666667
163,300,292,300,0.9733333333333334
164,300,291,300,0.97
165,300,294,300,0.98
166,300,296,300,0.9866666666666667
167,300,292,300,0.9733333333333334
168,300,295,300,0.9833333333333333
169,300,295,300,0.9833333333333333
170,300,293,300,0.9766666666666667
171,300,293,300,0.9766666666666667
172,300,292,300,0.9733333333333334
173,300,289,300,0.9633333333333334
174,300,287,300,0.9566666666666667
175,300,290,300,0.9666666666666667
176,300,295,300,0.9833333333333333
177,300,299,300,0.9966666666666667
178,300,293,300,0.9766666666666667
179,300,290,300,0.9666666666666667
180,300,297,300,0.99
181,300,294,300,0.98
182,300,291,300,0.97
183,300,289,300,0.9633333333333334
184,300,294,300,0.98
185,300,290,300,0.9666666666666667
186,300,291,300,0.97
187,300,289,300,0.9633333333333334
188,300,292,300,0.9733333333333334
189,300,290,300,0.9666666666666667
190,300,287,300,0.9566666666666667
191,300,291,300,0.97
192,300,293,300,0.9766666666666667
193,300,294,300,0.98
194,300,291,300,0.97
195,300,291,300,0.97
196,300,292,300,0.9733333333333334
197,300,293,300,0.9766666666666667
198,300,296,300,0.9866666666666667
199,300,291,300,0.97
200,300,291,300,0.97
201,300,291,300,0.97
202,300,292,300,0.9733333333333334
203,300,291,300,0.97
204,300,292,300,0.9733333333333334
205,300,290,300,0.9666666666666667
206,300,291,300,0.97
207,300,287,300,0.9566666666666667
208,300,290,300,0.9666666666666667
209,300,293,300,0.9766666666666667
210,300,285,300,0.95
211,300,289,300,0.9633333333333334
212,300,287,300,0.9566666666666667
213,300,291,300,0.97
214,300,290,300,0.9666666666666667
215,300,293,300,0.9766666666666667
216,300,293,300,0.9766666666666667
217,300,294,300,0.98
218,300,293,300,0.9766666666666667
219,300,292,300,0.9733333333333334
220,300,292,300,0.9733333333333334
221,300,290,300,0.9666666666666667
222,300,296,300,0.9866666666666667
223,300,293,300,0.9766666666666667
224,300,295,300,0.9833333333333333
225,300,293,300,0.9766666666666667
226,300,290,300,0.9666666666666667
227,300,293,300,0.9766666666666667
228,300,290,300,0.9666666666666667
229,300,296,300,0.9866666666666667
230,300,293,300,0.9766666666666667
231,300,297,300,0.99
232,300,289,300,0.9633333333333334
233,300,290,300,0.9666666666666667
234,300,295,300,0.9833333333333333
235,300,291,300,0.97
236,300,293,300,0.9766666666666667
237,300,286,300,0.9533333333333334
238,300,297,300,0.99
239,300,295,300,0.9833333333333333
240,300,291,300,0.97
241,300,295,300,0.9833333333333333
242,300,292,300,0.9733333333333334
243,300,296,300,0.9866666666666667
244,300,290,300,0.9666666666666667
245,300,293,300,0.9766666666666667
246,300,293,300,0.9766666666666667
247,300,287,300,0.9566666666666667
248,300,291,300,0.97
249,300,289,300,0.9633333333333334
250,300,292,300,0.9733333333333334
251,300,290,300,0.9666666666666667
252,300,297,300,0.99
253,300,291,300,0.97
254,300,294,300,0.98
255,300,289,300,0.9633333333333334
256,300,296,300,0.9866666666666667
257,300,293,300,0.9766666666666667
258,300,291,300,0.97
259,300,295,300,0.9833333333333333
260,300,293,300,0.9766666666666667
261,300,294,300,0.98
262,300,290,300,0.9666666666666667
263,300,291,300,0.97
264,300,289,300,0.9633333333333334
265,300,293,300,0.9766666666666667
266,300,293,300,0.9766666666666667
267,300,291,300,0.97
268,300,293,300,0.9766666666666667
269,300,298,300,0.9933333333333333
270,300,292,300,0.9733333333333334
271,300,293,300,0.9766666666666667
272,300,291,300,0.97
273,300,287,300,0.9566666666666667
274,300,292,300,0.9733333333333334
275,300,291,300,0.97
276,300,288,300,0.96
277,300,290,300,0.9666666666666667
278,300,290,300,0.9666666666666667
279,300,287,300,0.9566666666666667
280,300,289,300,0.9633333333333334
281,300,291,300,0.97
282,300,294,300,0.98
283,300,291,300,0.97
284,300,291,300,0.97
285,300,293,300,0.9766666666666667
286,300,293,300,0.9766666666666667
287,300,288,300,0.96
288,300,294,300,0.98
289,300,289,300,0.9633333333333334
290,300,293,300,0.9766666666666667
291,300,295,300,0.9833333333333333
292,300,295,300,0.9833333333333333
293,300,295,300,0.9833333333333333
294,300,291,300,0.97
295,300,294,300,0.98
296,300,284,300,0.9466666666666667
297,300,292,300,0.9733333333333334
298,300,287,300,0.9566666666666667
299,300,287,300,0.9566666666666667
300,300,294,300,0.98
301,300,297,300,0.99
302,300,294,300,0.98
303,300,290,300,0.9666666666666667
304,300,285,300,0.95
305,300,288,300,0.96
306,300,292,300,0.9733333333333334
307,300,288,300,0.96
308,300,291,300,0.97
309,300,294,300,0.98
310,300,296,300,0.9866666666666667
311,300,295,300,0.9833333333333333
312,300,288,300,0.96
313,300,292,300,0.9733333333333334
314,300,295,300,0.9833333333333333
315,300,293,300,0.9766666666666667
316,300,291,300,0.97
317,300,289,300,0.9633333333333334
318,300,288,300,0.96
319,300,290,300,0.9666666666666667
320,300,290,300,0.9666666666666667
321,300,292,300,0.9733333333333334
322,300,291,300,0.97
323,300,290,300,0.9666666666666667
324,300,286,300,0.9533333333333334
325,300,295,300,0.9833333333333333
326,300,291,300,0.97
327,300,293,300,0.9766666666666667
328,300,289,300,0.9633333333333334
329,300,288,300,0.96
330,300,292,300,0.9733333333333334
331,300,293,300,0.9766666666666667
332,300,291,300,0.97
333,300,292,300,0.9733333333333334
334,300,291,300,0.97
335,300,295,300,0.9833333333333333
336,300,296,300,0.9866666666666667
337,300,293,300,0.9766666666666667
338,300,291,300,0.97
339,300,291,300,0.97
340,300,292,300,0.9733333333333334
341,300,288,300,0.96
342,300,291,300,0.97
343,300,293,300,0.9766666666666667
344,300,293,300,0.9766666666666667
345,300,294,300,0.98
346,300,293,300,0.9766666666666667
347,300,289,300,0.9633333333333334
348,300,288,300,0.96
349,300,288,300,0.96
350,300,292,300,0.9733333333333334
351,300,292,300,0.9733333333333334
352,300,293,300,0.9766666666666667
353,300,290,300,0.9666666666666667
354,300,290,300,0.9666666666666667
355,300,286,300,0.9533333333333334
356,300,280,300,0.9333333333333333
357,300,290,300,0.9666666666666667
358,300,289,300,0.9633333333333334
359,300,292,300,0.9733333333333334
360,300,291,300,0.97
361,300,292,300,0.9733333333333334
362,300,296,300,0.9866666666666667
363,300,294,300,0.98
364,300,292,300,0.9733333333333334
365,300,291,300,0.97
366,300,295,300,0.9833333333333333
367,300,291,300,0.97
368,300,290,300,0.9666666666666667
369,300,290,300,0.9666666666666667
370,300,290,300,0.9666666666666667
371,300,290,300,0.9666666666666667
372,300,296,300,0.9866666666666667
373,300,293,300,0.9766666666666667
374,300,291,300,0.97
375,300,294,300,0.98
376,300,292,300,0.9733333333333334
377,300,292,300,0.9733333333333334
378,300,286,300,0.9533333333333334
379,300,288,300,0.96
380,300,294,300,0.98
381,300,292,300,0.9733333333333334
382,300,292,300,0.9733333333333334
383,300,294,300,0.98
384,300,288,300,0.96
385,300,291,300,0.97
386,300,295,300,0.9833333333333333
387,300,291,300,0.97
388,300,292,300,0.9733333333333334
389,300,286,300,0.9533333333333334
390,300,285,300,0.95
391,300,293,300,0.9766666666666667
392,300,291,300,0.97
393,300,286,300,0.9533333333333334
394,300,289,300,0.9633333333333334
395,300,292,300,0.9733333333333334
396,300,285,300,0.95
397,300,294,300,0.98
398,300,294,300,0.98
399,300,300,300,1.0
