# time largest_cluster_fraction_percent
150000.000000 100.0000000000
200000.000000 99.0769230769
250000.000000 98.1538461538
300000.000000 96.7692307692
350000.000000 96.9230769231
400000.000000 96.4615384615
450000.000000 97.0769230769
500000.000000 97.2307692308
550000.000000 95.5384615385
600000.000000 96.0000000000
650000.000000 97.0769230769
700000.000000 94.9230769231
750000.000000 95.2307692308
800000.000000 95.3846153846
850000.000000 96.1538461538
900000.000000 96.4615384615
950000.000000 96.7692307692
1000000.000000 96.3076923077
1050000.000000 96.9230769231
1100000.000000 96.7692307692
1150000.000000 95.3846153846
1200000.000000 95.2307692308
1250000.000000 95.3846153846
1300000.000000 97.0769230769
1350000.000000 96.3076923077
1400000.000000 95.2307692308
1450000.000000 96.1538461538
1500000.000000 94.7692307692
1550000.000000 95.8461538462
1600000.000000 96.3076923077
1650000.000000 97.0769230769
1700000.000000 96.0000000000
1750000.000000 96.4615384615
1800000.000000 96.1538461538
1850000.000000 96.3076923077
1900000.000000 96.4615384615
1950000.000000 96.4615384615
2000000.000000 96.6153846154
2050000.000000 94.9230769231
2100000.000000 95.5384615385
2150000.000000 95.3846153846
2200000.000000 95.2307692308
2250000.000000 96.3076923077
2300000.000000 96.7692307692
2350000.000000 97.0769230769
2400000.000000 96.1538461538
2450000.000000 95.3846153846
2500000.000000 97.0769230769
2550000.000000 96.1538461538
2600000.000000 95.8461538462
2650000.000000 96.0000000000
2700000.000000 96.3076923077
2750000.000000 95.8461538462
2800000.000000 94.4615384615
2850000.000000 96.4615384615
2900000.000000 96.3076923077
2950000.000000 97.6923076923
3000000.000000 95.8461538462
3050000.000000 95.0769230769
3100000.000000 95.0769230769
3150000.000000 95.8461538462
3200000.000000 95.0769230769
3250000.000000 94.6153846154
3300000.000000 95.5384615385
3350000.000000 97.0769230769
3400000.000000 95.5384615385
3450000.000000 95.5384615385
3500000.000000 96.7692307692
3550000.000000 96.1538461538
3600000.000000 96.3076923077
3650000.000000 94.6153846154
3700000.000000 96.6153846154
3750000.000000 94.7692307692
3800000.000000 95.2307692308
3850000.000000 96.7692307692
3900000.000000 95.2307692308
3950000.000000 95.3846153846
4000000.000000 96.0000000000
4050000.000000 94.9230769231
4100000.000000 96.4615384615
4150000.000000 95.6923076923
4200000.000000 95.2307692308
4250000.000000 95.8461538462
4300000.000000 96.1538461538
4350000.000000 95.8461538462
4400000.000000 95.8461538462
4450000.000000 96.7692307692
4500000.000000 95.8461538462
4550000.000000 95.3846153846
4600000.000000 94.7692307692
4650000.000000 96.7692307692
4700000.000000 95.5384615385
4750000.000000 95.6923076923
4800000.000000 96.4615384615
4850000.000000 96.6153846154
4900000.000000 97.5384615385
4950000.000000 97.0769230769
5000000.000000 96.4615384615
5050000.000000 95.3846153846
5100000.000000 95.5384615385
5150000.000000 95.8461538462
5200000.000000 95.5384615385
5250000.000000 94.7692307692
5300000.000000 96.6153846154
5350000.000000 96.6153846154
5400000.000000 95.8461538462
5450000.000000 95.3846153846
5500000.000000 95.8461538462
5550000.000000 96.0000000000
5600000.000000 95.8461538462
5650000.000000 96.6153846154
5700000.000000 94.9230769231
5750000.000000 95.6923076923
5800000.000000 95.2307692308
5850000.000000 96.0000000000
5900000.000000 96.0000000000
5950000.000000 97.2307692308
6000000.000000 96.4615384615
6050000.000000 96.0000000000
6100000.000000 97.5384615385
6150000.000000 96.0000000000
6200000.000000 95.8461538462
6250000.000000 95.2307692308
6300000.000000 94.1538461538
